
  0%|                                                                                | 84/100000 [00:01<26:15, 63.41it/s]
epoch 2200  clean testing loss: 0.3462736904621124
epoch 2300  training loss: 0.010514108464121819

  2%|█▊                                                                            | 2312/100000 [00:34<25:08, 64.75it/s]
epoch 2400  training loss: 0.013905253261327744

  2%|█▊                                                                            | 2396/100000 [00:35<25:13, 64.47it/s]
epoch 2500  training loss: 0.008904802612960339
epoch 2500  clean testing loss: 0.3620654344558716
epoch 2600  training loss: 0.009958365000784397
epoch 2600  clean testing loss: 0.35242435336112976
epoch 2700  training loss: 0.008134554140269756
epoch 2700  clean testing loss: 0.37550631165504456
epoch 2800  training loss: 0.016276802867650986
epoch 2800  clean testing loss: 0.42536428570747375
epoch 2900  training loss: 0.008665439672768116

  3%|██▎                                                                           | 2991/100000 [00:45<25:14, 64.04it/s]
epoch 3000  training loss: 0.009772464632987976
epoch 3000  clean testing loss: 0.4295608699321747
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size50_noise1.00e-01_invop1 ...
epoch 3100  training loss: 0.021608466282486916

  3%|██▍                                                                           | 3096/100000 [00:46<25:01, 64.53it/s]
epoch 3200  training loss: 0.015454430133104324
epoch 3200  clean testing loss: 0.3786950707435608
epoch 3300  training loss: 0.01068224385380745
epoch 3300  clean testing loss: 0.36387529969215393
epoch 3400  training loss: 0.008247757330536842
epoch 3400  clean testing loss: 0.3538408577442169
epoch 3500  training loss: 0.007629885338246822

  3%|██▋                                                                           | 3495/100000 [00:52<24:57, 64.45it/s]
epoch 3600  training loss: 0.009057474322617054
epoch 3600  clean testing loss: 0.3463444411754608
epoch 3700  training loss: 0.009398743510246277
epoch 3700  clean testing loss: 0.3648361265659332
epoch 3800  training loss: 0.008770476095378399
epoch 3800  clean testing loss: 0.3590978980064392
epoch 3900  training loss: 0.008025390096008778
epoch 3900  clean testing loss: 0.4099469780921936
epoch 4000  training loss: 0.012268139980733395
epoch 4000  clean testing loss: 0.4729047417640686

  4%|███▏                                                                          | 4068/100000 [01:05<35:16, 45.33it/s]
epoch 4100  training loss: 0.011459432542324066

  4%|███▎                                                                          | 4194/100000 [01:07<24:57, 63.98it/s]
epoch 4200  training loss: 0.009336944669485092
epoch 4200  clean testing loss: 0.40773776173591614
epoch 4300  training loss: 0.008685522712767124

  4%|███▎                                                                          | 4299/100000 [01:08<24:40, 64.64it/s]
epoch 4400  training loss: 0.015876922756433487
epoch 4400  clean testing loss: 0.5312822461128235
epoch 4500  training loss: 0.01527594868093729
epoch 4500  clean testing loss: 0.46071958541870117
epoch 4600  training loss: 0.01562066562473774
epoch 4600  clean testing loss: 0.3608012795448303
epoch 4700  training loss: 0.010774997994303703

  5%|███▋                                                                          | 4712/100000 [01:15<24:48, 64.02it/s]
epoch 4800  training loss: 0.008227620273828506

  5%|███▊                                                                          | 4845/100000 [01:17<24:38, 64.36it/s]
epoch 4900  training loss: 0.007769132498651743

  5%|███▉                                                                          | 4971/100000 [01:19<24:35, 64.40it/s]
epoch 5000  training loss: 0.007404054049402475
epoch 5000  clean testing loss: 0.3816912770271301
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size50_noise1.00e-01_invop1 ...
epoch 5100  training loss: 0.007625243626534939

  5%|███▉                                                                          | 5097/100000 [01:21<24:33, 64.42it/s]
epoch 5200  training loss: 0.0074528977274894714

  5%|████                                                                          | 5195/100000 [01:22<24:20, 64.91it/s]
epoch 5300  training loss: 0.008559483103454113
epoch 5300  clean testing loss: 0.43020811676979065
epoch 5400  training loss: 0.00940062664449215
epoch 5400  clean testing loss: 0.5404313802719116
epoch 5500  training loss: 0.0072459876537323
epoch 5500  clean testing loss: 0.505111813545227
epoch 5600  training loss: 0.007847044616937637
epoch 5600  clean testing loss: 0.4708689749240875
epoch 5700  training loss: 0.006756006274372339

  6%|████▍                                                                         | 5713/100000 [01:30<24:50, 63.25it/s]
epoch 5800  training loss: 0.008175700902938843

  6%|████▌                                                                         | 5846/100000 [01:32<24:18, 64.56it/s]
epoch 5900  training loss: 0.01669614017009735

  6%|████▋                                                                         | 5972/100000 [01:34<24:08, 64.92it/s]
epoch 6000  training loss: 0.01095735002309084
epoch 6000  clean testing loss: 0.4633735418319702

  6%|████▌                                                                       | 6014/100000 [01:36<1:29:11, 17.56it/s]
epoch 6100  training loss: 0.0073023890145123005

  6%|████▊                                                                         | 6147/100000 [01:38<24:11, 64.67it/s]
epoch 6200  training loss: 0.007327165454626083

  6%|████▉                                                                         | 6259/100000 [01:40<24:28, 63.81it/s]
epoch 6300  training loss: 0.0077491938136518
epoch 6300  clean testing loss: 0.44710731506347656
epoch 6400  training loss: 0.00686578219756484
epoch 6400  clean testing loss: 0.48228660225868225
epoch 6500  training loss: 0.005830852314829826

  7%|█████                                                                         | 6532/100000 [01:44<24:02, 64.80it/s]
epoch 6600  training loss: 0.007078556809574366

  7%|█████▏                                                                        | 6665/100000 [01:46<23:54, 65.05it/s]
epoch 6700  training loss: 0.00811422523111105

  7%|█████▎                                                                        | 6791/100000 [01:48<23:57, 64.86it/s]
epoch 6800  training loss: 0.010758948512375355
epoch 6800  clean testing loss: 0.5144783854484558
epoch 6900  training loss: 0.0072252401150763035

  7%|█████▍                                                                        | 6896/100000 [01:50<24:04, 64.45it/s]
epoch 7000  training loss: 0.0075460877269506454
epoch 7000  clean testing loss: 0.45930951833724976


  7%|█████▌                                                                        | 7204/100000 [01:56<24:10, 63.95it/s]
epoch 7100  training loss: 0.005111041013151407
epoch 7100  clean testing loss: 0.48092180490493774
epoch 7200  training loss: 0.006369440350681543
epoch 7200  clean testing loss: 0.5028427243232727
epoch 7300  training loss: 0.051242001354694366

  7%|█████▋                                                                        | 7330/100000 [01:58<23:52, 64.70it/s]
epoch 7400  training loss: 0.011005828157067299


  8%|█████▉                                                                        | 7589/100000 [02:02<23:47, 64.73it/s]
epoch 7500  training loss: 0.009402545168995857
epoch 7500  clean testing loss: 0.560001790523529
epoch 7600  training loss: 0.007640623953193426
epoch 7600  clean testing loss: 0.5368771553039551
epoch 7700  training loss: 0.014181938022375107

  8%|██████                                                                        | 7722/100000 [02:04<24:02, 63.97it/s]
epoch 7800  training loss: 0.010519860312342644

  8%|██████                                                                        | 7848/100000 [02:06<24:00, 63.97it/s]
epoch 7900  training loss: 0.009045649319887161


  8%|██████▎                                                                       | 8107/100000 [02:10<24:01, 63.73it/s]
epoch 8000  training loss: 0.0077998279593884945
epoch 8000  clean testing loss: 0.5114661455154419
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size50_noise1.00e-01_invop1 ...
epoch 8100  training loss: 0.007991812191903591
epoch 8100  clean testing loss: 0.5047432780265808
epoch 8200  training loss: 0.008100791834294796

  8%|██████▍                                                                       | 8198/100000 [02:12<23:39, 64.66it/s]
epoch 8300  training loss: 0.010843921452760696
epoch 8300  clean testing loss: 0.492379367351532
epoch 8400  training loss: 0.009135620668530464
epoch 8400  clean testing loss: 0.4982026517391205
epoch 8500  training loss: 0.02003231644630432

  9%|██████▋                                                                       | 8562/100000 [02:17<23:32, 64.72it/s]
epoch 8600  training loss: 0.012933269143104553

  9%|██████▊                                                                       | 8695/100000 [02:19<23:35, 64.52it/s]
epoch 8700  training loss: 0.009541354142129421

  9%|██████▉                                                                       | 8954/100000 [02:23<23:31, 64.51it/s]
epoch 8800  training loss: 0.01200600154697895
epoch 8800  clean testing loss: 0.4720582067966461
epoch 8900  training loss: 0.007118215784430504
epoch 8900  clean testing loss: 0.5252201557159424
epoch 9000  training loss: 0.014124752953648567
epoch 9000  clean testing loss: 0.534235954284668

  9%|███████                                                                       | 9080/100000 [02:25<23:30, 64.48it/s]
epoch 9100  training loss: 0.00820710975676775
epoch 9100  clean testing loss: 0.5002884864807129
epoch 9200  training loss: 0.007025120779871941


  9%|███████▏                                                                      | 9269/100000 [02:28<23:22, 64.70it/s]
epoch 9300  training loss: 0.01284664124250412


 10%|███████▊                                                                     | 10102/100000 [02:42<23:32, 63.64it/s]
epoch 9400  training loss: 0.00809895247220993
epoch 9400  clean testing loss: 0.4708205759525299
epoch 9500  training loss: 0.008573262952268124
epoch 9500  clean testing loss: 0.5149051547050476
epoch 9600  training loss: 0.006334991194307804
epoch 9600  clean testing loss: 0.5114956498146057
epoch 9700  training loss: 0.005720886401832104
epoch 9700  clean testing loss: 0.44978460669517517
epoch 9800  training loss: 0.0052787126041948795
epoch 9800  clean testing loss: 0.44806984066963196
epoch 9900  training loss: 0.006570187862962484
epoch 9900  clean testing loss: 0.4663327634334564
epoch 10000  training loss: 0.015568537637591362
epoch 10000  clean testing loss: 0.5002107620239258
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size50_noise1.00e-01_invop1 ...
epoch 10100  training loss: 0.010816737078130245
epoch 10100  clean testing loss: 0.39607131481170654
epoch 10200  training loss: 0.009720822796225548

 10%|███████▉                                                                     | 10235/100000 [02:44<23:09, 64.60it/s]
epoch 10300  training loss: 0.008417113684117794


 11%|████████▏                                                                    | 10557/100000 [02:49<22:58, 64.91it/s]
epoch 10400  training loss: 0.0057729086838662624
epoch 10400  clean testing loss: 0.4728721082210541
epoch 10500  training loss: 0.007904516533017159
epoch 10500  clean testing loss: 0.5020948052406311
epoch 10600  training loss: 0.0061376080848276615
epoch 10600  clean testing loss: 0.48660707473754883
epoch 10700  training loss: 0.006414579693228006


 11%|████████▏                                                                    | 10697/100000 [02:51<22:52, 65.07it/s]
epoch 10800  training loss: 0.006805484648793936
epoch 10800  clean testing loss: 0.47575506567955017
epoch 10900  training loss: 0.00791612733155489

 11%|████████▍                                                                    | 10977/100000 [03:00<24:56, 59.50it/s]
epoch 11000  training loss: 0.006165117025375366
epoch 11000  clean testing loss: 0.4890753924846649

 11%|████████▌                                                                    | 11110/100000 [03:02<22:51, 64.80it/s]
epoch 11100  training loss: 0.006922871805727482

 11%|████████▋                                                                    | 11236/100000 [03:04<22:45, 65.01it/s]
epoch 11200  training loss: 0.006959447171539068
epoch 11200  clean testing loss: 0.4737440347671509
epoch 11300  training loss: 0.00510851014405489

 11%|████████▊                                                                    | 11369/100000 [03:06<22:44, 64.96it/s]
epoch 11400  training loss: 0.00795921590179205

 11%|████████▊                                                                    | 11495/100000 [03:08<22:40, 65.04it/s]
epoch 11500  training loss: 0.005854565184563398

 12%|████████▉                                                                    | 11628/100000 [03:10<23:06, 63.75it/s]
epoch 11600  training loss: 0.0039665186777710915
epoch 11600  clean testing loss: 0.5076446533203125
epoch 11700  training loss: 0.006775448098778725

 12%|█████████                                                                    | 11698/100000 [03:11<22:41, 64.83it/s]
epoch 11800  training loss: 0.0053864032961428165
epoch 11800  clean testing loss: 0.5047179460525513
epoch 11900  training loss: 0.005012901965528727
epoch 11900  clean testing loss: 0.4547671377658844
epoch 12000  training loss: 0.005229545757174492
epoch 12000  clean testing loss: 0.5017219185829163


 12%|█████████▍                                                                   | 12209/100000 [03:19<22:39, 64.58it/s]
epoch 12100  training loss: 0.012970313429832458

 12%|█████████▌                                                                   | 12342/100000 [03:21<22:35, 64.66it/s]
epoch 12200  training loss: 0.005982869304716587
epoch 12200  clean testing loss: 0.4686850607395172
epoch 12300  training loss: 0.003968029748648405
epoch 12300  clean testing loss: 0.46194830536842346
epoch 12400  training loss: 0.008277272805571556

 12%|█████████▌                                                                   | 12468/100000 [03:23<22:34, 64.60it/s]
epoch 12500  training loss: 0.005938583519309759

 13%|█████████▋                                                                   | 12594/100000 [03:25<22:40, 64.25it/s]
epoch 12600  training loss: 0.0038314973935484886
epoch 12600  clean testing loss: 0.5132777690887451
epoch 12700  training loss: 0.002163527300581336

 13%|█████████▊                                                                   | 12727/100000 [03:27<22:28, 64.71it/s]
epoch 12800  training loss: 0.005069106817245483

 13%|█████████▉                                                                   | 12853/100000 [03:29<22:39, 64.12it/s]
epoch 12900  training loss: 0.00341425952501595

 13%|█████████▉                                                                   | 12986/100000 [03:31<22:27, 64.56it/s]
epoch 13000  training loss: 0.003687058575451374
epoch 13000  clean testing loss: 0.5291399359703064

 13%|██████████                                                                   | 13112/100000 [03:33<22:30, 64.33it/s]
epoch 13100  training loss: 0.004875991493463516
epoch 13100  clean testing loss: 0.5342892408370972
epoch 13200  training loss: 0.004037664737552404

 13%|██████████▏                                                                  | 13245/100000 [03:35<22:31, 64.18it/s]
epoch 13300  training loss: 0.008455260656774044

 13%|██████████▎                                                                  | 13371/100000 [03:37<22:17, 64.78it/s]
epoch 13400  training loss: 0.00545908696949482

 13%|██████████▍                                                                  | 13497/100000 [03:39<22:27, 64.18it/s]
epoch 13500  training loss: 0.00583292031660676
epoch 13500  clean testing loss: 0.4808531701564789
epoch 13600  training loss: 0.010576939210295677

 14%|██████████▍                                                                  | 13630/100000 [03:41<22:23, 64.28it/s]
epoch 13700  training loss: 0.007766879163682461

 14%|██████████▌                                                                  | 13756/100000 [03:43<22:20, 64.35it/s]
epoch 13800  training loss: 0.005429426208138466

 14%|██████████▋                                                                  | 13889/100000 [03:45<22:14, 64.54it/s]
epoch 13900  training loss: 0.005429538432508707

 14%|██████████▊                                                                  | 14015/100000 [03:47<22:24, 63.93it/s]
epoch 14000  training loss: 0.0054755848832428455
epoch 14000  clean testing loss: 0.5365872979164124
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size50_noise1.00e-01_invop1 ...
epoch 14100  training loss: 0.007441487163305283

 14%|██████████▊                                                                  | 14099/100000 [03:48<22:06, 64.78it/s]
epoch 14200  training loss: 0.010299929417669773

 14%|██████████▉                                                                  | 14274/100000 [03:51<22:01, 64.86it/s]
epoch 14300  training loss: 0.0053601800464093685
epoch 14300  clean testing loss: 0.5006389617919922
epoch 14400  training loss: 0.005100460723042488

 14%|███████████                                                                  | 14400/100000 [03:53<22:05, 64.60it/s]
epoch 14500  training loss: 0.006986382883042097
epoch 14500  clean testing loss: 0.5138905048370361
epoch 14600  training loss: 0.00525166979059577
epoch 14600  clean testing loss: 0.5167223811149597
epoch 14700  training loss: 0.00466823298484087

 15%|███████████▌                                                                 | 15051/100000 [04:03<22:10, 63.84it/s]
epoch 14800  training loss: 0.007307534106075764
epoch 14800  clean testing loss: 0.5374650359153748
epoch 14900  training loss: 0.004807611461728811
epoch 14900  clean testing loss: 0.4935108721256256
epoch 15000  training loss: 0.005091104190796614
epoch 15000  clean testing loss: 0.499615341424942

 15%|███████████▋                                                                 | 15177/100000 [04:05<21:51, 64.68it/s]
epoch 15100  training loss: 0.0049293152987957

 15%|███████████▊                                                                 | 15310/100000 [04:07<21:48, 64.70it/s]
epoch 15200  training loss: 0.005211294628679752
epoch 15200  clean testing loss: 0.44991904497146606
epoch 15300  training loss: 0.005580560304224491

 15%|███████████▉                                                                 | 15436/100000 [04:09<21:47, 64.67it/s]
epoch 15400  training loss: 0.004979026969522238

 16%|███████████▉                                                                 | 15569/100000 [04:11<21:43, 64.79it/s]
epoch 15500  training loss: 0.004167804028838873

 16%|████████████                                                                 | 15695/100000 [04:13<22:01, 63.81it/s]
epoch 15600  training loss: 0.004237293731421232
epoch 15600  clean testing loss: 0.5389946699142456
epoch 15700  training loss: 0.004919632337987423

 16%|████████████▍                                                                | 16080/100000 [04:19<21:47, 64.21it/s]
epoch 15800  training loss: 0.004919553175568581
epoch 15800  clean testing loss: 0.5010682940483093
epoch 15900  training loss: 0.0067378077656030655
epoch 15900  clean testing loss: 0.5087880492210388
epoch 16000  training loss: 0.004518064670264721
epoch 16000  clean testing loss: 0.5118319392204285

 16%|████████████▍                                                                | 16094/100000 [04:19<21:52, 63.92it/s]
epoch 16100  training loss: 0.004125154111534357

 16%|████████████▋                                                                | 16409/100000 [04:24<21:47, 63.95it/s]
epoch 16200  training loss: 0.005261263344436884
epoch 16200  clean testing loss: 0.5314847230911255
epoch 16300  training loss: 0.004732368979603052

 17%|████████████▋                                                                | 16535/100000 [04:26<21:45, 63.91it/s]
epoch 16400  training loss: 0.004561963025480509
epoch 16400  clean testing loss: 0.5237188339233398
epoch 16500  training loss: 0.004499458707869053

 17%|████████████▊                                                                | 16661/100000 [04:28<21:58, 63.21it/s]
epoch 16600  training loss: 0.0038995216600596905

 17%|████████████▉                                                                | 16794/100000 [04:30<21:31, 64.44it/s]
epoch 16700  training loss: 0.005107786040753126

 17%|█████████████                                                                | 16920/100000 [04:32<21:24, 64.70it/s]
epoch 16800  training loss: 0.005155706312507391

 17%|█████████████▏                                                               | 17046/100000 [04:34<21:26, 64.46it/s]
epoch 16900  training loss: 0.004617651458829641
epoch 16900  clean testing loss: 0.48890870809555054
epoch 17000  training loss: 0.004420907236635685
epoch 17000  clean testing loss: 0.5069419741630554

 17%|█████████████▏                                                               | 17179/100000 [04:36<21:18, 64.79it/s]
epoch 17100  training loss: 0.005424663424491882
epoch 17100  clean testing loss: 0.5296862721443176
epoch 17200  training loss: 0.0031215783674269915


 17%|█████████████▍                                                               | 17396/100000 [04:40<21:22, 64.40it/s]
epoch 17300  training loss: 0.00476197712123394
epoch 17300  clean testing loss: 0.491017609834671
epoch 17400  training loss: 0.004639642778784037

 18%|█████████████▋                                                               | 17697/100000 [04:44<21:20, 64.26it/s]
epoch 17500  training loss: 0.0046366313472390175
epoch 17500  clean testing loss: 0.5091673731803894
epoch 17600  training loss: 0.005278543569147587
epoch 17600  clean testing loss: 0.5016369223594666
epoch 17700  training loss: 0.003859714139252901

 18%|█████████████▋                                                               | 17823/100000 [04:46<21:11, 64.62it/s]
epoch 17800  training loss: 0.004164151847362518

 18%|█████████████▊                                                               | 17956/100000 [04:48<21:05, 64.82it/s]
epoch 17900  training loss: 0.004316477570682764

 18%|█████████████▊                                                               | 18000/100000 [04:49<19:43, 69.29it/s]
epoch 18000  training loss: 0.0055159395560622215

 18%|█████████████▉                                                               | 18112/100000 [04:52<21:46, 62.68it/s]
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size50_noise1.00e-01_invop1 ...
epoch 18100  training loss: 0.006302359979599714

 18%|██████████████                                                               | 18238/100000 [04:54<21:09, 64.41it/s]
epoch 18200  training loss: 0.003649297636002302

 18%|██████████████▏                                                              | 18364/100000 [04:56<20:57, 64.93it/s]
epoch 18300  training loss: 0.005607231054455042

 18%|██████████████▏                                                              | 18497/100000 [04:58<21:07, 64.31it/s]
epoch 18400  training loss: 0.004196100868284702
epoch 18400  clean testing loss: 0.5097779631614685
epoch 18500  training loss: 0.005265067797154188
epoch 18500  clean testing loss: 0.5322670340538025
epoch 18600  training loss: 0.0029415821190923452
epoch 18600  clean testing loss: 0.5074993968009949
epoch 18700  training loss: 0.006630026735365391
epoch 18700  clean testing loss: 0.5174760818481445
epoch 18800  training loss: 0.005165900103747845
epoch 18800  clean testing loss: 0.498752623796463
epoch 18900  training loss: 0.0034171983134001493
epoch 18900  clean testing loss: 0.5114830732345581
epoch 19000  training loss: 0.00583251565694809
epoch 19000  clean testing loss: 0.4866197109222412
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size50_noise1.00e-01_invop1 ...
epoch 19100  training loss: 0.003407649928703904


 19%|██████████████▊                                                              | 19239/100000 [05:10<20:59, 64.15it/s]
epoch 19200  training loss: 0.00442696874961257

 19%|██████████████▉                                                              | 19358/100000 [05:12<20:47, 64.65it/s]
epoch 19300  training loss: 0.0038144041318446398

 19%|███████████████                                                              | 19498/100000 [05:14<20:48, 64.49it/s]
epoch 19400  training loss: 0.0038681558798998594
epoch 19400  clean testing loss: 0.5297753214836121
epoch 19500  training loss: 0.005014349240809679

 20%|███████████████                                                              | 19596/100000 [05:16<20:39, 64.89it/s]
epoch 19600  training loss: 0.0036037866957485676

 20%|███████████████▏                                                             | 19757/100000 [05:18<20:41, 64.64it/s]
epoch 19700  training loss: 0.0040237694047391415

 20%|███████████████▏                                                             | 19799/100000 [05:19<20:35, 64.90it/s]
epoch 19800  training loss: 0.0024734914768487215

 20%|███████████████▍                                                             | 19995/100000 [05:22<21:07, 63.13it/s]
epoch 19900  training loss: 0.003226713975891471
epoch 19900  clean testing loss: 0.5060185194015503
epoch 20000  training loss: 0.003179212799295783

 20%|███████████████▍                                                             | 20128/100000 [05:27<20:49, 63.93it/s]
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size50_noise1.00e-01_invop1 ...
epoch 20100  training loss: 0.009250271134078503

 20%|███████████████▌                                                             | 20254/100000 [05:28<20:40, 64.28it/s]
epoch 20200  training loss: 0.005094988737255335

 20%|███████████████▋                                                             | 20387/100000 [05:31<20:36, 64.39it/s]
epoch 20300  training loss: 0.0041787284426391125

 21%|███████████████▊                                                             | 20513/100000 [05:33<20:43, 63.90it/s]
epoch 20400  training loss: 0.003776177763938904
epoch 20400  clean testing loss: 0.5552839636802673
epoch 20500  training loss: 0.006067297421395779

 21%|███████████████▉                                                             | 20639/100000 [05:34<20:29, 64.54it/s]
epoch 20600  training loss: 0.00873999111354351

 21%|███████████████▉                                                             | 20772/100000 [05:37<20:17, 65.06it/s]
epoch 20700  training loss: 0.0058828555047512054

 21%|████████████████                                                             | 20898/100000 [05:38<20:17, 64.95it/s]
epoch 20800  training loss: 0.010327475145459175
epoch 20800  clean testing loss: 0.5569542050361633
epoch 20900  training loss: 0.006884530186653137

 21%|████████████████▏                                                            | 21087/100000 [05:43<21:24, 61.46it/s]
epoch 21000  training loss: 0.0037812727969139814
epoch 21000  clean testing loss: 0.525911271572113

 21%|████████████████▎                                                            | 21199/100000 [05:44<20:29, 64.10it/s]
epoch 21100  training loss: 0.0053816321305930614
epoch 21100  clean testing loss: 0.5671071410179138
epoch 21200  training loss: 0.00674357870593667

 21%|████████████████▍                                                            | 21339/100000 [05:47<20:12, 64.88it/s]
epoch 21300  training loss: 0.004571925383061171

 21%|████████████████▌                                                            | 21472/100000 [05:49<20:16, 64.56it/s]
epoch 21400  training loss: 0.00468670018017292

 22%|████████████████▋                                                            | 21598/100000 [05:51<20:10, 64.75it/s]
epoch 21500  training loss: 0.004473491106182337

 22%|████████████████▋                                                            | 21696/100000 [05:52<20:12, 64.58it/s]
epoch 21600  training loss: 0.007556998636573553
epoch 21600  clean testing loss: 0.5385456085205078
epoch 21700  training loss: 0.005468692164868116

 22%|████████████████▊                                                            | 21857/100000 [05:55<20:20, 64.03it/s]
epoch 21800  training loss: 0.004394508898258209
epoch 21800  clean testing loss: 0.5419109463691711
epoch 21900  training loss: 0.003934621810913086

 22%|████████████████▉                                                            | 21990/100000 [05:57<20:02, 64.86it/s]
epoch 22000  training loss: 0.005343726836144924
epoch 22000  clean testing loss: 0.5497329831123352

 22%|████████████████▉                                                            | 22025/100000 [05:59<47:40, 27.26it/s]
epoch 22100  training loss: 0.004823323339223862

 22%|█████████████████                                                            | 22151/100000 [06:01<20:14, 64.10it/s]
epoch 22200  training loss: 0.006181851029396057

 22%|█████████████████▏                                                           | 22284/100000 [06:03<20:15, 63.93it/s]
epoch 22300  training loss: 0.004331441596150398
epoch 22300  clean testing loss: 0.5045652389526367
epoch 22400  training loss: 0.0053323120810091496

 22%|█████████████████▎                                                           | 22410/100000 [06:05<20:07, 64.27it/s]
epoch 22500  training loss: 0.005089621525257826

 22%|█████████████████▎                                                           | 22494/100000 [06:06<19:51, 65.05it/s]
epoch 22600  training loss: 0.00567243155092001

 23%|█████████████████▍                                                           | 22669/100000 [06:09<20:06, 64.09it/s]
epoch 22700  training loss: 0.006843227427452803

 23%|█████████████████▌                                                           | 22795/100000 [06:11<19:57, 64.45it/s]
epoch 22800  training loss: 0.005144805181771517
epoch 22800  clean testing loss: 0.5209680795669556
epoch 22900  training loss: 0.003634923603385687

 23%|█████████████████▋                                                           | 22928/100000 [06:13<19:54, 64.54it/s]
epoch 23000  training loss: 0.004118028096854687
epoch 23000  clean testing loss: 0.5073828101158142

 23%|█████████████████▊                                                           | 23061/100000 [06:15<19:54, 64.40it/s]
epoch 23100  training loss: 0.003872284898534417

 23%|█████████████████▊                                                           | 23187/100000 [06:17<19:42, 64.98it/s]
epoch 23200  training loss: 0.005800973158329725
epoch 23200  clean testing loss: 0.5203331112861633
epoch 23300  training loss: 0.004418144002556801

 23%|█████████████████▉                                                           | 23299/100000 [06:18<19:41, 64.91it/s]
epoch 23400  training loss: 0.005296624731272459

 23%|██████████████████                                                           | 23446/100000 [06:21<19:45, 64.60it/s]
epoch 23500  training loss: 0.006069087889045477

 24%|██████████████████▏                                                          | 23579/100000 [06:23<19:41, 64.69it/s]
epoch 23600  training loss: 0.00424087792634964

 24%|██████████████████▏                                                          | 23698/100000 [06:25<19:52, 64.00it/s]
epoch 23700  training loss: 0.005522421561181545
epoch 23700  clean testing loss: 0.500851571559906
epoch 23800  training loss: 0.0042724222876131535

 24%|██████████████████▎                                                          | 23831/100000 [06:27<19:45, 64.27it/s]
epoch 23900  training loss: 0.006099514663219452

 24%|██████████████████▍                                                          | 23957/100000 [06:29<20:03, 63.16it/s]
epoch 24000  training loss: 0.005236921366304159
epoch 24000  clean testing loss: 0.507425844669342

 24%|██████████████████▌                                                          | 24090/100000 [06:31<19:36, 64.49it/s]
