
  1%|          | 701/100000 [00:01<03:07, 529.79it/s]
epoch 3300  clean testing loss: 0.026884233579039574
epoch 3400  training loss: 0.06120063737034798
epoch 3400  clean testing loss: 0.028476400300860405
epoch 3500  training loss: 0.07235841453075409
epoch 3500  clean testing loss: 0.0566706508398056
epoch 3600  training loss: 0.06139625608921051
epoch 3600  clean testing loss: 0.028120126575231552
epoch 3700  training loss: 0.061186276376247406
epoch 3700  clean testing loss: 0.027184322476387024
epoch 3800  training loss: 0.06128696724772453
epoch 3800  clean testing loss: 0.028482699766755104
epoch 3900  training loss: 0.061517298221588135
epoch 3900  clean testing loss: 0.026995999738574028
epoch 4000  training loss: 0.07307182252407074
epoch 4000  clean testing loss: 0.05022701621055603

  5%|▌         | 5001/100000 [00:09<02:59, 528.04it/s]
epoch 4100  training loss: 0.06206759065389633
epoch 4100  clean testing loss: 0.02894449047744274
epoch 4200  training loss: 0.06111221760511398
epoch 4200  clean testing loss: 0.027606172487139702
epoch 4300  training loss: 0.061438802629709244
epoch 4300  clean testing loss: 0.02874588966369629
epoch 4400  training loss: 0.06150912865996361
epoch 4400  clean testing loss: 0.02903021313250065
epoch 4500  training loss: 0.06095908582210541
epoch 4500  clean testing loss: 0.028251580893993378
epoch 4600  training loss: 0.062352973967790604
epoch 4600  clean testing loss: 0.027822934091091156
epoch 4700  training loss: 0.06117066740989685
epoch 4700  clean testing loss: 0.02767973579466343
epoch 4800  training loss: 0.06102141737937927
epoch 4800  clean testing loss: 0.02824556455016136
epoch 4900  training loss: 0.06105487793684006
epoch 4900  clean testing loss: 0.02873389422893524
epoch 5000  training loss: 0.061553727835416794
epoch 5000  clean testing loss: 0.027515998110175133
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 5100  training loss: 0.06101124361157417

  6%|▌         | 6103/100000 [00:11<02:56, 532.55it/s]
epoch 5200  training loss: 0.06085054203867912
epoch 5200  clean testing loss: 0.027538998052477837
epoch 5300  training loss: 0.06131580471992493
epoch 5300  clean testing loss: 0.027280297130346298
epoch 5400  training loss: 0.06158001348376274
epoch 5400  clean testing loss: 0.030252356082201004
epoch 5500  training loss: 0.06268187612295151
epoch 5500  clean testing loss: 0.028055842965841293
epoch 5600  training loss: 0.0610782764852047
epoch 5600  clean testing loss: 0.028287678956985474
epoch 5700  training loss: 0.060949359089136124
epoch 5700  clean testing loss: 0.027906665578484535
epoch 5800  training loss: 0.06116258352994919
epoch 5800  clean testing loss: 0.028438609093427658
epoch 5900  training loss: 0.06164319068193436
epoch 5900  clean testing loss: 0.02888074703514576
epoch 6000  training loss: 0.06104506924748421
epoch 6000  clean testing loss: 0.030014842748641968
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 6100  training loss: 0.060726288706064224
epoch 6100  clean testing loss: 0.028205960988998413
epoch 6200  training loss: 0.060606032609939575

  7%|▋         | 7209/100000 [00:13<02:54, 532.40it/s]
epoch 6300  training loss: 0.0605839267373085
epoch 6300  clean testing loss: 0.027966873720288277
epoch 6400  training loss: 0.0603363960981369
epoch 6400  clean testing loss: 0.02875407412648201
epoch 6500  training loss: 0.060761868953704834
epoch 6500  clean testing loss: 0.02926214411854744
epoch 6600  training loss: 0.06068628281354904
epoch 6600  clean testing loss: 0.029966924339532852
epoch 6700  training loss: 0.06037455424666405
epoch 6700  clean testing loss: 0.02798965759575367
epoch 6800  training loss: 0.060232944786548615
epoch 6800  clean testing loss: 0.028621450066566467
epoch 6900  training loss: 0.062314197421073914
epoch 6900  clean testing loss: 0.030398685485124588
epoch 7000  training loss: 0.06097271293401718
epoch 7000  clean testing loss: 0.028072454035282135
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 7100  training loss: 0.060450922697782516
epoch 7100  clean testing loss: 0.028238745406270027
epoch 7200  training loss: 0.06033889204263687

  8%|▊         | 8253/100000 [00:15<02:51, 533.43it/s]
epoch 7300  training loss: 0.060590457171201706
epoch 7300  clean testing loss: 0.027969732880592346
epoch 7400  training loss: 0.060449425131082535
epoch 7400  clean testing loss: 0.0280947033315897
epoch 7500  training loss: 0.06590684503316879
epoch 7500  clean testing loss: 0.03453052043914795
epoch 7600  training loss: 0.06547121703624725
epoch 7600  clean testing loss: 0.02843930944800377
epoch 7700  training loss: 0.06062457710504532
epoch 7700  clean testing loss: 0.028396548703312874
epoch 7800  training loss: 0.06017608195543289
epoch 7800  clean testing loss: 0.028763188049197197
epoch 7900  training loss: 0.06011028587818146
epoch 7900  clean testing loss: 0.0283061470836401
epoch 8000  training loss: 0.06394943594932556
epoch 8000  clean testing loss: 0.03076038509607315
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 8100  training loss: 0.07013401389122009
epoch 8100  clean testing loss: 0.030686521902680397
epoch 8200  training loss: 0.06011463329195976
epoch 8200  clean testing loss: 0.028520433232188225
epoch 8300  training loss: 0.05988619104027748

  9%|▉         | 9352/100000 [00:17<02:48, 536.64it/s]
epoch 8400  training loss: 0.062104832381010056
epoch 8400  clean testing loss: 0.02812189608812332
epoch 8500  training loss: 0.06126653030514717
epoch 8500  clean testing loss: 0.02900339476764202
epoch 8600  training loss: 0.06135353818535805
epoch 8600  clean testing loss: 0.0295980554074049
epoch 8700  training loss: 0.06042869761586189
epoch 8700  clean testing loss: 0.02859925851225853
epoch 8800  training loss: 0.060524459928274155
epoch 8800  clean testing loss: 0.028311505913734436
epoch 8900  training loss: 0.06145387515425682
epoch 8900  clean testing loss: 0.02859927900135517
epoch 9000  training loss: 0.05991894751787186
epoch 9000  clean testing loss: 0.02885689213871956
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 9100  training loss: 0.05972098931670189
epoch 9100  clean testing loss: 0.028934800997376442
epoch 9200  training loss: 0.05959614738821983
epoch 9200  clean testing loss: 0.028938325121998787
epoch 9300  training loss: 0.05949047952890396
epoch 9300  clean testing loss: 0.029143666848540306
epoch 9400  training loss: 0.05949368327856064

 10%|█         | 10446/100000 [00:19<02:47, 535.81it/s]
epoch 9500  training loss: 0.059387460350990295
epoch 9500  clean testing loss: 0.029012223705649376
epoch 9600  training loss: 0.0593942254781723
epoch 9600  clean testing loss: 0.028872471302747726
epoch 9700  training loss: 0.05932148918509483
epoch 9700  clean testing loss: 0.02928960882127285
epoch 9800  training loss: 0.059206273406744
epoch 9800  clean testing loss: 0.02909037098288536
epoch 9900  training loss: 0.060401514172554016
epoch 9900  clean testing loss: 0.02981872484087944
epoch 10000  training loss: 0.05950833112001419
epoch 10000  clean testing loss: 0.029605839401483536
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 10100  training loss: 0.05926574394106865
epoch 10100  clean testing loss: 0.029496286064386368
epoch 10200  training loss: 0.05919981375336647
epoch 10200  clean testing loss: 0.02945871837437153
epoch 10300  training loss: 0.0637873187661171
epoch 10300  clean testing loss: 0.029812704771757126
epoch 10400  training loss: 0.059224482625722885
epoch 10400  clean testing loss: 0.029598988592624664
epoch 10500  training loss: 0.06080158054828644

 11%|█▏        | 11494/100000 [00:21<02:43, 541.20it/s]
epoch 10600  training loss: 0.059147875756025314
epoch 10600  clean testing loss: 0.029177149757742882
epoch 10700  training loss: 0.05909958481788635
epoch 10700  clean testing loss: 0.029641887173056602
epoch 10800  training loss: 0.05913279205560684
epoch 10800  clean testing loss: 0.030037086457014084
epoch 10900  training loss: 0.06653810292482376
epoch 10900  clean testing loss: 0.03603507578372955
epoch 11000  training loss: 0.059158749878406525
epoch 11000  clean testing loss: 0.029303528368473053
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 11100  training loss: 0.058977264910936356
epoch 11100  clean testing loss: 0.029475638642907143
epoch 11200  training loss: 0.05887247622013092
epoch 11200  clean testing loss: 0.029411379247903824
epoch 11300  training loss: 0.05878978967666626
epoch 11300  clean testing loss: 0.02972015179693699
epoch 11400  training loss: 0.05929199233651161
epoch 11400  clean testing loss: 0.03210921213030815
epoch 11500  training loss: 0.05903958901762962

 13%|█▎        | 12541/100000 [00:23<03:17, 443.41it/s]
epoch 11600  training loss: 0.05882733315229416
epoch 11600  clean testing loss: 0.029621265828609467
epoch 11700  training loss: 0.05876984819769859
epoch 11700  clean testing loss: 0.02980198711156845
epoch 11800  training loss: 0.058836229145526886
epoch 11800  clean testing loss: 0.029092488810420036
epoch 11900  training loss: 0.05895422771573067
epoch 11900  clean testing loss: 0.03001885674893856
epoch 12000  training loss: 0.059127964079380035
epoch 12000  clean testing loss: 0.02931874990463257
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 12100  training loss: 0.058632608503103256
epoch 12100  clean testing loss: 0.0296243317425251
epoch 12200  training loss: 0.05856486037373543
epoch 12200  clean testing loss: 0.029781082645058632
epoch 12300  training loss: 0.05865922570228577
epoch 12300  clean testing loss: 0.03014574944972992
epoch 12400  training loss: 0.05853160098195076
epoch 12400  clean testing loss: 0.029850533232092857
epoch 12500  training loss: 0.05861028656363487
epoch 12500  clean testing loss: 0.03013380989432335
epoch 12600  training loss: 0.058657120913267136

 14%|█▎        | 13634/100000 [00:25<02:40, 539.16it/s]
epoch 12700  training loss: 0.058770351111888885
epoch 12700  clean testing loss: 0.030970841646194458
epoch 12800  training loss: 0.05858729034662247
epoch 12800  clean testing loss: 0.02970619685947895
epoch 12900  training loss: 0.05867592245340347
epoch 12900  clean testing loss: 0.029454248026013374
epoch 13000  training loss: 0.05854989215731621
epoch 13000  clean testing loss: 0.030940799042582512
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 13100  training loss: 0.05866527929902077
epoch 13100  clean testing loss: 0.029484471306204796
epoch 13200  training loss: 0.058497894555330276
epoch 13200  clean testing loss: 0.029814356938004494
epoch 13300  training loss: 0.058506857603788376
epoch 13300  clean testing loss: 0.030379001051187515
epoch 13400  training loss: 0.05844477191567421
epoch 13400  clean testing loss: 0.029591351747512817
epoch 13500  training loss: 0.058612268418073654
epoch 13500  clean testing loss: 0.029512938112020493
epoch 13600  training loss: 0.05902581661939621
epoch 13600  clean testing loss: 0.03033827804028988
epoch 13700  training loss: 0.05839954689145088

 15%|█▍        | 14686/100000 [00:27<02:37, 540.74it/s]
epoch 13800  training loss: 0.05851580947637558
epoch 13800  clean testing loss: 0.029494866728782654
epoch 13900  training loss: 0.05902146175503731
epoch 13900  clean testing loss: 0.029486050829291344
epoch 14000  training loss: 0.0584121011197567
epoch 14000  clean testing loss: 0.029871193692088127
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 14100  training loss: 0.06066545471549034
epoch 14100  clean testing loss: 0.03005950152873993
epoch 14200  training loss: 0.05841250717639923
epoch 14200  clean testing loss: 0.029785700142383575
epoch 14300  training loss: 0.0583401657640934
epoch 14300  clean testing loss: 0.030103715136647224
epoch 14400  training loss: 0.05841205641627312
epoch 14400  clean testing loss: 0.03016122430562973
epoch 14500  training loss: 0.058580391108989716
epoch 14500  clean testing loss: 0.029375722631812096
epoch 14600  training loss: 0.058371443301439285
epoch 14600  clean testing loss: 0.0302556324750185
epoch 14700  training loss: 0.058492984622716904

 16%|█▌        | 15788/100000 [00:29<02:36, 539.39it/s]
epoch 14800  training loss: 0.058442484587430954
epoch 14800  clean testing loss: 0.029475992545485497
epoch 14900  training loss: 0.058342769742012024
epoch 14900  clean testing loss: 0.02992393635213375
epoch 15000  training loss: 0.0583435483276844
epoch 15000  clean testing loss: 0.029694678261876106
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 15100  training loss: 0.05821661278605461
epoch 15100  clean testing loss: 0.030013740062713623
epoch 15200  training loss: 0.058162838220596313
epoch 15200  clean testing loss: 0.029880288988351822
epoch 15300  training loss: 0.058189500123262405
epoch 15300  clean testing loss: 0.030284790322184563
epoch 15400  training loss: 0.058514274656772614
epoch 15400  clean testing loss: 0.030751338228583336
epoch 15500  training loss: 0.058154597878456116
epoch 15500  clean testing loss: 0.030658641830086708
epoch 15600  training loss: 0.058206140995025635
epoch 15600  clean testing loss: 0.029479090124368668
epoch 15700  training loss: 0.05809366703033447
epoch 15700  clean testing loss: 0.029641490429639816
epoch 15800  training loss: 0.0582641139626503

 17%|█▋        | 16831/100000 [00:31<02:34, 538.99it/s]
epoch 15900  training loss: 0.05820656940340996
epoch 15900  clean testing loss: 0.029554609209299088
epoch 16000  training loss: 0.05836329236626625
epoch 16000  clean testing loss: 0.029519224539399147
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 16100  training loss: 0.058126069605350494
epoch 16100  clean testing loss: 0.03101394511759281
epoch 16200  training loss: 0.058081962168216705
epoch 16200  clean testing loss: 0.030300244688987732
epoch 16300  training loss: 0.05797058343887329
epoch 16300  clean testing loss: 0.03002067655324936
epoch 16400  training loss: 0.05812632665038109
epoch 16400  clean testing loss: 0.029461795464158058
epoch 16500  training loss: 0.058011919260025024
epoch 16500  clean testing loss: 0.030655190348625183
epoch 16600  training loss: 0.058005087077617645
epoch 16600  clean testing loss: 0.030564596876502037
epoch 16700  training loss: 0.0590473935008049
epoch 16700  clean testing loss: 0.030571473762392998
epoch 16800  training loss: 0.05794922634959221
epoch 16800  clean testing loss: 0.0299989040941
epoch 16900  training loss: 0.05790729075670242

 18%|█▊        | 17930/100000 [00:33<02:32, 538.91it/s]
epoch 17000  training loss: 0.058028146624565125
epoch 17000  clean testing loss: 0.030699389055371284
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 17100  training loss: 0.058177798986434937
epoch 17100  clean testing loss: 0.03146059438586235
epoch 17200  training loss: 0.05795195326209068
epoch 17200  clean testing loss: 0.03037351928651333
epoch 17300  training loss: 0.05822812020778656
epoch 17300  clean testing loss: 0.03115503117442131
epoch 17400  training loss: 0.05789199844002724
epoch 17400  clean testing loss: 0.029924122616648674
epoch 17500  training loss: 0.0578744150698185
epoch 17500  clean testing loss: 0.029875803738832474
epoch 17600  training loss: 0.057900819927453995
epoch 17600  clean testing loss: 0.02982890047132969
epoch 17700  training loss: 0.05847553908824921
epoch 17700  clean testing loss: 0.02954416535794735
epoch 17800  training loss: 0.058326784521341324
epoch 17800  clean testing loss: 0.02956828661262989
epoch 17900  training loss: 0.057974930852651596
epoch 17900  clean testing loss: 0.029601791873574257
epoch 18000  training loss: 0.058786001056432724
epoch 18000  clean testing loss: 0.031665731221437454

 19%|█▉        | 19033/100000 [00:35<02:32, 531.37it/s]
epoch 18100  training loss: 0.05772365257143974
epoch 18100  clean testing loss: 0.030112789943814278
epoch 18200  training loss: 0.057682961225509644
epoch 18200  clean testing loss: 0.03009740076959133
epoch 18300  training loss: 0.05763347074389458
epoch 18300  clean testing loss: 0.03005887381732464
epoch 18400  training loss: 0.05758632346987724
epoch 18400  clean testing loss: 0.030087513849139214
epoch 18500  training loss: 0.057592205703258514
epoch 18500  clean testing loss: 0.03074144572019577
epoch 18600  training loss: 0.057694192975759506
epoch 18600  clean testing loss: 0.029839608818292618
epoch 18700  training loss: 0.05758780986070633
epoch 18700  clean testing loss: 0.03063994087278843
epoch 18800  training loss: 0.05748682841658592
epoch 18800  clean testing loss: 0.030304450541734695
epoch 18900  training loss: 0.05755264684557915
epoch 18900  clean testing loss: 0.029929865151643753
epoch 19000  training loss: 0.05747323855757713
epoch 19000  clean testing loss: 0.03016224503517151
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 19100  training loss: 0.05754587799310684

 20%|██        | 20085/100000 [00:37<02:28, 536.87it/s]
epoch 19200  training loss: 0.057557400315999985
epoch 19200  clean testing loss: 0.029743053019046783
epoch 19300  training loss: 0.05736205726861954
epoch 19300  clean testing loss: 0.030524156987667084
epoch 19400  training loss: 0.05733533948659897
epoch 19400  clean testing loss: 0.030125316232442856
epoch 19500  training loss: 0.057519830763339996
epoch 19500  clean testing loss: 0.029830658808350563
epoch 19600  training loss: 0.05750379338860512
epoch 19600  clean testing loss: 0.029756849631667137
epoch 19700  training loss: 0.05778918042778969
epoch 19700  clean testing loss: 0.02970508113503456
epoch 19800  training loss: 0.05755702778697014
epoch 19800  clean testing loss: 0.029683545231819153
epoch 19900  training loss: 0.057401251047849655
epoch 19900  clean testing loss: 0.0301987212151289
epoch 20000  training loss: 0.057273637503385544
epoch 20000  clean testing loss: 0.02998708188533783
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 20100  training loss: 0.05737602338194847

 21%|██        | 21189/100000 [00:39<02:25, 539.94it/s]
epoch 20200  training loss: 0.0573216937482357
epoch 20200  clean testing loss: 0.03060806728899479
epoch 20300  training loss: 0.05722769722342491
epoch 20300  clean testing loss: 0.03015041910111904
epoch 20400  training loss: 0.0572335384786129
epoch 20400  clean testing loss: 0.03015775792300701
epoch 20500  training loss: 0.0573098286986351
epoch 20500  clean testing loss: 0.029949570074677467
epoch 20600  training loss: 0.05719790980219841
epoch 20600  clean testing loss: 0.030683357268571854
epoch 20700  training loss: 0.05729195848107338
epoch 20700  clean testing loss: 0.03076792322099209
epoch 20800  training loss: 0.057698704302310944
epoch 20800  clean testing loss: 0.029827911406755447
epoch 20900  training loss: 0.05718476325273514
epoch 20900  clean testing loss: 0.030579566955566406
epoch 21000  training loss: 0.057578157633543015
epoch 21000  clean testing loss: 0.029784124344587326
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 21100  training loss: 0.057116929441690445
epoch 21100  clean testing loss: 0.030407419428229332
epoch 21200  training loss: 0.0570954829454422

 22%|██▏       | 22234/100000 [00:41<02:25, 536.24it/s]
epoch 21300  training loss: 0.05710179731249809
epoch 21300  clean testing loss: 0.0305233933031559
epoch 21400  training loss: 0.05711182579398155
epoch 21400  clean testing loss: 0.03029371052980423
epoch 21500  training loss: 0.05708188936114311
epoch 21500  clean testing loss: 0.030503831803798676
epoch 21600  training loss: 0.05719342827796936
epoch 21600  clean testing loss: 0.03000504896044731
epoch 21700  training loss: 0.057197071611881256
epoch 21700  clean testing loss: 0.029963720589876175
epoch 21800  training loss: 0.05710146203637123
epoch 21800  clean testing loss: 0.030832810327410698
epoch 21900  training loss: 0.05722011253237724
epoch 21900  clean testing loss: 0.03129036724567413
epoch 22000  training loss: 0.05705077573657036
epoch 22000  clean testing loss: 0.030224716290831566
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 22100  training loss: 0.05706873536109924
epoch 22100  clean testing loss: 0.030416926369071007
epoch 22200  training loss: 0.05726548656821251
epoch 22200  clean testing loss: 0.031261879950761795
epoch 22300  training loss: 0.057055965065956116
 23%|██▎       | 23276/100000 [00:43<02:23, 534.32it/s]wandb: 429 encountered (Filestream rate limit exceeded, retrying in 2.2 seconds.), retrying request
 23%|██▎       | 23330/100000 [00:43<02:24, 528.77it/s]
epoch 22400  training loss: 0.05724282190203667
epoch 22400  clean testing loss: 0.03108440898358822
epoch 22500  training loss: 0.05719655007123947
epoch 22500  clean testing loss: 0.03007122501730919
epoch 22600  training loss: 0.057070404291152954
epoch 22600  clean testing loss: 0.030874328687787056
epoch 22700  training loss: 0.05702141672372818
epoch 22700  clean testing loss: 0.030561765655875206
epoch 22800  training loss: 0.05703387036919594
epoch 22800  clean testing loss: 0.030329089611768723
epoch 22900  training loss: 0.05711422860622406
epoch 22900  clean testing loss: 0.03002988174557686
epoch 23000  training loss: 0.05706309899687767
epoch 23000  clean testing loss: 0.029957016929984093
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 23100  training loss: 0.0571969710290432
epoch 23100  clean testing loss: 0.03088187240064144
epoch 23200  training loss: 0.05699589103460312
epoch 23200  clean testing loss: 0.03084426186978817
epoch 23300  training loss: 0.056967660784721375
epoch 23300  clean testing loss: 0.03038412146270275
epoch 23400  training loss: 0.05697941780090332

 24%|██▍       | 24428/100000 [00:45<02:20, 537.41it/s]
epoch 23500  training loss: 0.05717211216688156
epoch 23500  clean testing loss: 0.02994399517774582
epoch 23600  training loss: 0.05709836259484291
epoch 23600  clean testing loss: 0.029967661947011948
epoch 23700  training loss: 0.05703912302851677
epoch 23700  clean testing loss: 0.03004182130098343
epoch 23800  training loss: 0.05695754662156105
epoch 23800  clean testing loss: 0.030385667458176613
epoch 23900  training loss: 0.05698695778846741
epoch 23900  clean testing loss: 0.030200917273759842
epoch 24000  training loss: 0.05702986568212509
epoch 24000  clean testing loss: 0.03101852722465992
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 24100  training loss: 0.05690623074769974
epoch 24100  clean testing loss: 0.030432401224970818
epoch 24200  training loss: 0.056900911033153534
epoch 24200  clean testing loss: 0.030422359704971313
epoch 24300  training loss: 0.05689201131463051
epoch 24300  clean testing loss: 0.030546974390745163
epoch 24400  training loss: 0.05687699839472771
epoch 24400  clean testing loss: 0.03057650476694107
epoch 24500  training loss: 0.05687357485294342

 25%|██▌       | 25476/100000 [00:47<02:17, 542.54it/s]
epoch 24600  training loss: 0.056864116340875626
epoch 24600  clean testing loss: 0.03039371222257614
epoch 24700  training loss: 0.05686661973595619
epoch 24700  clean testing loss: 0.030466655269265175
epoch 24800  training loss: 0.05700932815670967
epoch 24800  clean testing loss: 0.029999975115060806
epoch 24900  training loss: 0.0568530298769474
epoch 24900  clean testing loss: 0.030466383323073387
epoch 25000  training loss: 0.056896887719631195
epoch 25000  clean testing loss: 0.030826549977064133
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 25100  training loss: 0.05713202431797981
epoch 25100  clean testing loss: 0.030053071677684784
epoch 25200  training loss: 0.05683273449540138
epoch 25200  clean testing loss: 0.03043854981660843
epoch 25300  training loss: 0.05689694732427597
epoch 25300  clean testing loss: 0.030818862840533257
epoch 25400  training loss: 0.05682166665792465
epoch 25400  clean testing loss: 0.03035334125161171
epoch 25500  training loss: 0.05695446953177452

 27%|██▋       | 26576/100000 [00:49<02:15, 541.33it/s]
epoch 25600  training loss: 0.05703234300017357
epoch 25600  clean testing loss: 0.0299138892441988
epoch 25700  training loss: 0.0568460188806057
epoch 25700  clean testing loss: 0.030320843681693077
epoch 25800  training loss: 0.056830182671546936
epoch 25800  clean testing loss: 0.030098233371973038
epoch 25900  training loss: 0.05680856481194496
epoch 25900  clean testing loss: 0.030266745015978813
epoch 26000  training loss: 0.05678644776344299
epoch 26000  clean testing loss: 0.030478332191705704
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise5.00e-02_invop0_lr0.005 ...
epoch 26100  training loss: 0.05684001371264458
epoch 26100  clean testing loss: 0.03080303966999054
epoch 26200  training loss: 0.05686180293560028
epoch 26200  clean testing loss: 0.030911680310964584
epoch 26300  training loss: 0.056857749819755554
epoch 26300  clean testing loss: 0.03115999512374401
epoch 26400  training loss: 0.05681541562080383
epoch 26400  clean testing loss: 0.030363066121935844
epoch 26500  training loss: 0.05677301809191704
epoch 26500  clean testing loss: 0.030567694455385208
epoch 26600  training loss: 0.056782517582178116

 28%|██▊       | 27624/100000 [00:51<02:14, 539.84it/s]
epoch 26700  training loss: 0.05692009627819061
epoch 26700  clean testing loss: 0.03120926208794117
