
  1%|          | 1008/100000 [00:01<03:02, 543.61it/s]
epoch 10000  clean testing loss: 0.11507543921470642
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size100_noise1.00e-01_invop0_lr0.005 ...
epoch 10100  training loss: 0.029244031757116318
epoch 10100  clean testing loss: 0.11444500833749771
epoch 10200  training loss: 0.030677270144224167
epoch 10200  clean testing loss: 0.12324290722608566
epoch 10300  training loss: 0.030043087899684906
epoch 10300  clean testing loss: 0.12723611295223236
epoch 10400  training loss: 0.029494337737560272
epoch 10400  clean testing loss: 0.11668121069669724
epoch 10500  training loss: 0.028981341049075127
epoch 10500  clean testing loss: 0.12469737976789474
epoch 10600  training loss: 0.02913011983036995
epoch 10600  clean testing loss: 0.1255044937133789
epoch 10700  training loss: 0.030570799484848976
epoch 10700  clean testing loss: 0.11017081141471863
epoch 10800  training loss: 0.02907230332493782

 12%|█▏        | 11859/100000 [00:21<02:36, 562.22it/s]
epoch 10900  training loss: 0.02915787138044834
epoch 10900  clean testing loss: 0.10951483249664307
epoch 11000  training loss: 0.032953858375549316
epoch 11000  clean testing loss: 0.11998675763607025
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size100_noise1.00e-01_invop0_lr0.005 ...
epoch 11100  training loss: 0.029187951236963272
epoch 11100  clean testing loss: 0.11689132452011108
epoch 11200  training loss: 0.02878764271736145
epoch 11200  clean testing loss: 0.12129297107458115
epoch 11300  training loss: 0.03171386942267418
epoch 11300  clean testing loss: 0.11136981844902039
epoch 11400  training loss: 0.02945389226078987
epoch 11400  clean testing loss: 0.11304794996976852
epoch 11500  training loss: 0.02959350310266018
epoch 11500  clean testing loss: 0.11318988353013992
epoch 11600  training loss: 0.02862817607820034
epoch 11600  clean testing loss: 0.12562918663024902
epoch 11700  training loss: 0.028438901528716087
epoch 11700  clean testing loss: 0.11768150329589844
epoch 11800  training loss: 0.028512191027402878
epoch 11800  clean testing loss: 0.11288779228925705
epoch 11900  training loss: 0.03333320468664169

 13%|█▎        | 12882/100000 [00:23<02:35, 561.07it/s]
epoch 12000  training loss: 0.028489932417869568
epoch 12000  clean testing loss: 0.11484269052743912
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size100_noise1.00e-01_invop0_lr0.005 ...
epoch 12100  training loss: 0.028598854318261147
epoch 12100  clean testing loss: 0.11905582249164581
epoch 12200  training loss: 0.02825322560966015
epoch 12200  clean testing loss: 0.11598779261112213
epoch 12300  training loss: 0.028311319649219513
epoch 12300  clean testing loss: 0.11805505305528641
epoch 12400  training loss: 0.02841009944677353
epoch 12400  clean testing loss: 0.11442790925502777
epoch 12500  training loss: 0.02873988077044487
epoch 12500  clean testing loss: 0.11557900905609131
epoch 12600  training loss: 0.028530966490507126
epoch 12600  clean testing loss: 0.12036839872598648
epoch 12700  training loss: 0.028708450496196747
epoch 12700  clean testing loss: 0.12453543394804001
epoch 12800  training loss: 0.028455529361963272

 14%|█▍        | 14076/100000 [00:25<02:35, 553.01it/s]
epoch 12900  training loss: 0.028378533199429512
epoch 12900  clean testing loss: 0.11404985189437866
epoch 13000  training loss: 0.028320716693997383
epoch 13000  clean testing loss: 0.11700290441513062
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size100_noise1.00e-01_invop0_lr0.005 ...
epoch 13100  training loss: 0.02834010124206543
epoch 13100  clean testing loss: 0.11482036113739014
epoch 13200  training loss: 0.029270227998495102
epoch 13200  clean testing loss: 0.11685985326766968
epoch 13300  training loss: 0.028610890731215477
epoch 13300  clean testing loss: 0.11742473393678665
epoch 13400  training loss: 0.03003857098519802
epoch 13400  clean testing loss: 0.11495021730661392
epoch 13500  training loss: 0.028270550072193146
epoch 13500  clean testing loss: 0.12029363214969635
epoch 13600  training loss: 0.028578033670783043
epoch 13600  clean testing loss: 0.11978454142808914
epoch 13700  training loss: 0.02872895635664463
epoch 13700  clean testing loss: 0.11417032033205032
epoch 13800  training loss: 0.029692286625504494
epoch 13800  clean testing loss: 0.11160773038864136
epoch 13900  training loss: 0.029814252629876137
epoch 13900  clean testing loss: 0.10735580325126648
epoch 14000  training loss: 0.028757108375430107
epoch 14000  clean testing loss: 0.11912185698747635
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size100_noise1.00e-01_invop0_lr0.005 ...
epoch 14100  training loss: 0.03069392777979374

 15%|█▌        | 15149/100000 [00:27<02:33, 553.69it/s]
epoch 14200  training loss: 0.028246641159057617
epoch 14200  clean testing loss: 0.11620283126831055
epoch 14300  training loss: 0.02809137850999832
epoch 14300  clean testing loss: 0.11999975144863129
epoch 14400  training loss: 0.02985452674329281
epoch 14400  clean testing loss: 0.12046297639608383
epoch 14500  training loss: 0.029832711443305016
epoch 14500  clean testing loss: 0.11236691474914551
epoch 14600  training loss: 0.03359163552522659
epoch 14600  clean testing loss: 0.11585754156112671
epoch 14700  training loss: 0.029066303744912148
epoch 14700  clean testing loss: 0.11803848296403885
epoch 14800  training loss: 0.0283203087747097
epoch 14800  clean testing loss: 0.11819344013929367
epoch 14900  training loss: 0.02926606871187687
epoch 14900  clean testing loss: 0.11326339840888977
epoch 15000  training loss: 0.0288507342338562
epoch 15000  clean testing loss: 0.11502300202846527
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size100_noise1.00e-01_invop0_lr0.005 ...
epoch 15100  training loss: 0.02820068784058094
epoch 15100  clean testing loss: 0.11783143132925034
epoch 15200  training loss: 0.02874930575489998
 16%|█▌        | 15830/100000 [00:28<02:32, 552.85it/s]wandb: 429 encountered (Filestream rate limit exceeded, retrying in 2.3 seconds.), retrying request
 16%|█▋        | 16286/100000 [00:29<02:29, 558.79it/s]
epoch 15300  training loss: 0.02819182723760605
epoch 15300  clean testing loss: 0.11887731403112411
epoch 15400  training loss: 0.02811466157436371
epoch 15400  clean testing loss: 0.11951039731502533
epoch 15500  training loss: 0.028077000752091408
epoch 15500  clean testing loss: 0.12083742022514343
epoch 15600  training loss: 0.028413571417331696
epoch 15600  clean testing loss: 0.11729907989501953
epoch 15700  training loss: 0.028748704120516777
epoch 15700  clean testing loss: 0.11801864206790924
epoch 15800  training loss: 0.028374671936035156
epoch 15800  clean testing loss: 0.11781015247106552
epoch 15900  training loss: 0.02815304510295391
epoch 15900  clean testing loss: 0.12160226702690125
epoch 16000  training loss: 0.028247561305761337
epoch 16000  clean testing loss: 0.11772160977125168
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size100_noise1.00e-01_invop0_lr0.005 ...
epoch 16100  training loss: 0.028095755726099014
epoch 16100  clean testing loss: 0.1167462095618248
epoch 16200  training loss: 0.028363699093461037
epoch 16200  clean testing loss: 0.11523281037807465
epoch 16300  training loss: 0.02883441187441349

 17%|█▋        | 17417/100000 [00:31<02:28, 557.23it/s]
epoch 16400  training loss: 0.028985384851694107
epoch 16400  clean testing loss: 0.1217140331864357
epoch 16500  training loss: 0.028427500277757645
epoch 16500  clean testing loss: 0.11826523393392563
epoch 16600  training loss: 0.028805701062083244
epoch 16600  clean testing loss: 0.11575168371200562
epoch 16700  training loss: 0.028186121955513954
epoch 16700  clean testing loss: 0.11843184381723404
epoch 16800  training loss: 0.029486555606126785
epoch 16800  clean testing loss: 0.1133638471364975
epoch 16900  training loss: 0.03237389028072357
epoch 16900  clean testing loss: 0.10905548185110092
epoch 17000  training loss: 0.028503678739070892
epoch 17000  clean testing loss: 0.11402160674333572
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size100_noise1.00e-01_invop0_lr0.005 ...
epoch 17100  training loss: 0.028825219720602036
epoch 17100  clean testing loss: 0.12252994626760483
epoch 17200  training loss: 0.028293145820498466
epoch 17200  clean testing loss: 0.11639294028282166
epoch 17300  training loss: 0.028639711439609528
epoch 17300  clean testing loss: 0.11447325348854065
epoch 17400  training loss: 0.028014229610562325

 18%|█▊        | 18495/100000 [00:33<02:24, 562.79it/s]
epoch 17500  training loss: 0.027960117906332016
epoch 17500  clean testing loss: 0.11718351393938065
epoch 17600  training loss: 0.02821844443678856
epoch 17600  clean testing loss: 0.11960645765066147
epoch 17700  training loss: 0.02802889607846737
epoch 17700  clean testing loss: 0.12094784528017044
epoch 17800  training loss: 0.028729146346449852
epoch 17800  clean testing loss: 0.12019578367471695
epoch 17900  training loss: 0.028139542788267136
epoch 17900  clean testing loss: 0.12412514537572861
epoch 18000  training loss: 0.02799481339752674
epoch 18000  clean testing loss: 0.11449668556451797
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size100_noise1.00e-01_invop0_lr0.005 ...
epoch 18100  training loss: 0.02794470451772213
epoch 18100  clean testing loss: 0.11853212863206863
epoch 18200  training loss: 0.02813437394797802
epoch 18200  clean testing loss: 0.11688007414340973
epoch 18300  training loss: 0.027993420138955116
epoch 18300  clean testing loss: 0.12009557336568832
epoch 18400  training loss: 0.02822706662118435
epoch 18400  clean testing loss: 0.11780763417482376
epoch 18500  training loss: 0.027875445783138275

 20%|█▉        | 19633/100000 [00:35<02:23, 559.20it/s]
epoch 18600  training loss: 0.02790588140487671
epoch 18600  clean testing loss: 0.1182384192943573
epoch 18700  training loss: 0.028235606849193573
epoch 18700  clean testing loss: 0.11467450857162476
epoch 18800  training loss: 0.027866220101714134
epoch 18800  clean testing loss: 0.11786056309938431
epoch 18900  training loss: 0.02805483341217041
epoch 18900  clean testing loss: 0.11682490259408951
epoch 19000  training loss: 0.02874821051955223
epoch 19000  clean testing loss: 0.12287570536136627
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size100_noise1.00e-01_invop0_lr0.005 ...
epoch 19100  training loss: 0.028552722185850143
epoch 19100  clean testing loss: 0.11804395169019699
epoch 19200  training loss: 0.0278855599462986
epoch 19200  clean testing loss: 0.1202315241098404
epoch 19300  training loss: 0.02784503623843193
epoch 19300  clean testing loss: 0.1209392324090004
epoch 19400  training loss: 0.028087876737117767
epoch 19400  clean testing loss: 0.11961814761161804
epoch 19500  training loss: 0.02804618515074253
epoch 19500  clean testing loss: 0.11741586774587631
epoch 19600  training loss: 0.028112763538956642

 21%|██        | 20714/100000 [00:37<02:22, 556.81it/s]
epoch 19700  training loss: 0.02785670757293701
epoch 19700  clean testing loss: 0.11751005053520203
epoch 19800  training loss: 0.028259605169296265
epoch 19800  clean testing loss: 0.1144651547074318
epoch 19900  training loss: 0.02808939851820469
epoch 19900  clean testing loss: 0.11946689337491989
epoch 20000  training loss: 0.02795443870127201
epoch 20000  clean testing loss: 0.12339941412210464
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size100_noise1.00e-01_invop0_lr0.005 ...
epoch 20100  training loss: 0.028580622747540474
epoch 20100  clean testing loss: 0.11808320134878159
epoch 20200  training loss: 0.027941234409809113
epoch 20200  clean testing loss: 0.11629656702280045
epoch 20300  training loss: 0.027904024347662926
epoch 20300  clean testing loss: 0.11791488528251648
epoch 20400  training loss: 0.028085937723517418
epoch 20400  clean testing loss: 0.11778464913368225
epoch 20500  training loss: 0.028276562690734863
epoch 20500  clean testing loss: 0.11932279169559479
epoch 20600  training loss: 0.027800504118204117
epoch 20600  clean testing loss: 0.11988596618175507
epoch 20700  training loss: 0.02820911630988121
epoch 20700  clean testing loss: 0.11574246734380722
epoch 20800  training loss: 0.02839609980583191

 22%|██▏       | 21848/100000 [00:39<02:20, 555.21it/s]
epoch 20900  training loss: 0.027968158945441246
epoch 20900  clean testing loss: 0.11589930951595306
epoch 21000  training loss: 0.028401069343090057
epoch 21000  clean testing loss: 0.11630582809448242
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size100_noise1.00e-01_invop0_lr0.005 ...
epoch 21100  training loss: 0.027901191264390945
epoch 21100  clean testing loss: 0.11602509021759033
epoch 21200  training loss: 0.027957169339060783
epoch 21200  clean testing loss: 0.11901631206274033
epoch 21300  training loss: 0.0278337225317955
epoch 21300  clean testing loss: 0.12079645693302155
epoch 21400  training loss: 0.02810823917388916
epoch 21400  clean testing loss: 0.1137830913066864
epoch 21500  training loss: 0.027778975665569305
epoch 21500  clean testing loss: 0.11668989807367325
epoch 21600  training loss: 0.027963008731603622
epoch 21600  clean testing loss: 0.11726430803537369
epoch 21700  training loss: 0.027772847563028336
epoch 21700  clean testing loss: 0.11875840276479721
epoch 21800  training loss: 0.028857383877038956
epoch 21800  clean testing loss: 0.11841770261526108
epoch 21900  training loss: 0.028081264346837997

 23%|██▎       | 22985/100000 [00:41<02:17, 558.18it/s]
epoch 22000  training loss: 0.028071431443095207
epoch 22000  clean testing loss: 0.1192711889743805
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size100_noise1.00e-01_invop0_lr0.005 ...
epoch 22100  training loss: 0.02781633287668228
epoch 22100  clean testing loss: 0.11994291841983795
epoch 22200  training loss: 0.028178218752145767
epoch 22200  clean testing loss: 0.11529232561588287
epoch 22300  training loss: 0.02796724997460842
epoch 22300  clean testing loss: 0.11902166903018951
epoch 22400  training loss: 0.027731534093618393
epoch 22400  clean testing loss: 0.11941640824079514
epoch 22500  training loss: 0.027873791754245758
epoch 22500  clean testing loss: 0.11848943680524826
epoch 22600  training loss: 0.028104685246944427
epoch 22600  clean testing loss: 0.1197725459933281
epoch 22700  training loss: 0.027935797348618507
epoch 22700  clean testing loss: 0.11770164221525192
epoch 22800  training loss: 0.028095725923776627
epoch 22800  clean testing loss: 0.11998426169157028
epoch 22900  training loss: 0.027848239988088608
epoch 22900  clean testing loss: 0.11958929896354675
epoch 23000  training loss: 0.02828129194676876
epoch 23000  clean testing loss: 0.12033521384000778

 24%|██▍       | 24061/100000 [00:43<02:17, 553.91it/s]
epoch 23100  training loss: 0.027949269860982895
epoch 23100  clean testing loss: 0.11699952930212021
epoch 23200  training loss: 0.027955085039138794
epoch 23200  clean testing loss: 0.11561374366283417
epoch 23300  training loss: 0.027990514412522316
epoch 23300  clean testing loss: 0.11876972764730453
epoch 23400  training loss: 0.027811050415039062
epoch 23400  clean testing loss: 0.1188458800315857
epoch 23500  training loss: 0.027855297550559044
epoch 23500  clean testing loss: 0.12266617268323898
epoch 23600  training loss: 0.027782507240772247
epoch 23600  clean testing loss: 0.12470988929271698
epoch 23700  training loss: 0.027928192168474197
epoch 23700  clean testing loss: 0.12095620483160019
epoch 23800  training loss: 0.027819799259305
epoch 23800  clean testing loss: 0.11742570251226425
epoch 23900  training loss: 0.027907060459256172
epoch 23900  clean testing loss: 0.11988814175128937
epoch 24000  training loss: 0.027863286435604095
epoch 24000  clean testing loss: 0.1206163689494133
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size100_noise1.00e-01_invop0_lr0.005 ...
epoch 24100  training loss: 0.027989907190203667

 25%|██▌       | 25191/100000 [00:45<02:13, 558.44it/s]
epoch 24200  training loss: 0.027667973190546036
epoch 24200  clean testing loss: 0.11842112988233566
epoch 24300  training loss: 0.027722317725419998
epoch 24300  clean testing loss: 0.12329667806625366
epoch 24400  training loss: 0.028107909485697746
epoch 24400  clean testing loss: 0.11799206584692001
epoch 24500  training loss: 0.027917103841900826
epoch 24500  clean testing loss: 0.11848024278879166
epoch 24600  training loss: 0.027805270627141
epoch 24600  clean testing loss: 0.12344337999820709
epoch 24700  training loss: 0.027745604515075684
epoch 24700  clean testing loss: 0.1158551350235939
epoch 24800  training loss: 0.028004087507724762
epoch 24800  clean testing loss: 0.1200326681137085
epoch 24900  training loss: 0.027716536074876785
epoch 24900  clean testing loss: 0.11939622461795807
epoch 25000  training loss: 0.02778262086212635
epoch 25000  clean testing loss: 0.1179017424583435
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size100_noise1.00e-01_invop0_lr0.005 ...
epoch 25100  training loss: 0.027859237045049667
epoch 25100  clean testing loss: 0.11971375346183777
epoch 25200  training loss: 0.027718104422092438

 26%|██▋       | 26266/100000 [00:47<02:11, 559.08it/s]
epoch 25300  training loss: 0.027702560648322105
epoch 25300  clean testing loss: 0.11691509187221527
epoch 25400  training loss: 0.028282659128308296
epoch 25400  clean testing loss: 0.1152866929769516
epoch 25500  training loss: 0.02768278308212757
epoch 25500  clean testing loss: 0.11989172548055649
epoch 25600  training loss: 0.027658728882670403
epoch 25600  clean testing loss: 0.11880256980657578
epoch 25700  training loss: 0.02784149907529354
epoch 25700  clean testing loss: 0.11661973595619202
epoch 25800  training loss: 0.027758372947573662
epoch 25800  clean testing loss: 0.11937621980905533
epoch 25900  training loss: 0.02803904190659523
epoch 25900  clean testing loss: 0.11810576915740967
epoch 26000  training loss: 0.027636002749204636
epoch 26000  clean testing loss: 0.11983699351549149
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size100_noise1.00e-01_invop0_lr0.005 ...
epoch 26100  training loss: 0.0276412982493639
epoch 26100  clean testing loss: 0.12088479846715927
epoch 26200  training loss: 0.027813410386443138
epoch 26200  clean testing loss: 0.11939294636249542
epoch 26300  training loss: 0.028304925188422203

 27%|██▋       | 27401/100000 [00:49<02:10, 557.97it/s]
epoch 26400  training loss: 0.027790497988462448
epoch 26400  clean testing loss: 0.12240525335073471
epoch 26500  training loss: 0.027766846120357513
epoch 26500  clean testing loss: 0.11937551200389862
epoch 26600  training loss: 0.02772609330713749
epoch 26600  clean testing loss: 0.12196023017168045
epoch 26700  training loss: 0.027899494394659996
epoch 26700  clean testing loss: 0.11766811460256577
epoch 26800  training loss: 0.02771763503551483
