
  0%|▏                                                                                 | 701/300000 [00:01<09:25, 529.38it/s]
epoch 5700  training loss: 0.0521981455385685
epoch 5700  clean testing loss: 0.04010489955544472
epoch 5800  training loss: 0.05198752135038376
epoch 5800  clean testing loss: 0.0398961566388607
epoch 5900  training loss: 0.051815181970596313
epoch 5900  clean testing loss: 0.03999272361397743
epoch 6000  training loss: 0.051683396100997925
epoch 6000  clean testing loss: 0.039987824857234955

  2%|█▋                                                                               | 6100/300000 [00:11<09:22, 522.72it/s]
epoch 6100  training loss: 0.05152713134884834
epoch 6100  clean testing loss: 0.04001586139202118
Validation loss variation < 1e-6, trained to interpolation, stop
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e-02_invop0 ...
