
  0%|▏                                                                                 | 698/300000 [00:01<09:25, 528.85it/s]
epoch 2100  clean testing loss: 2.500720739364624
epoch 2200  training loss: 6.734260082244873
epoch 2200  clean testing loss: 2.6471164226531982
epoch 2300  training loss: 6.617579460144043
epoch 2300  clean testing loss: 2.7065305709838867
epoch 2400  training loss: 6.5176472663879395
epoch 2400  clean testing loss: 2.8590753078460693
epoch 2500  training loss: 6.435615539550781
epoch 2500  clean testing loss: 2.8935651779174805
epoch 2600  training loss: 6.334583282470703
epoch 2600  clean testing loss: 3.0313892364501953
epoch 2700  training loss: 6.267115116119385
epoch 2700  clean testing loss: 3.195830821990967
epoch 2800  training loss: 6.195606708526611

  1%|█                                                                                | 3878/300000 [00:07<09:15, 532.98it/s]
epoch 2900  training loss: 6.11892032623291
epoch 2900  clean testing loss: 3.370820999145508
epoch 3000  training loss: 6.034521579742432
epoch 3000  clean testing loss: 3.4032442569732666
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 3100  training loss: 5.9584174156188965
epoch 3100  clean testing loss: 3.4923360347747803
epoch 3200  training loss: 5.898220062255859
epoch 3200  clean testing loss: 3.5693414211273193
epoch 3300  training loss: 5.842574596405029
epoch 3300  clean testing loss: 3.6268560886383057
epoch 3400  training loss: 5.785811424255371
epoch 3400  clean testing loss: 3.754013776779175
epoch 3500  training loss: 5.736392021179199
epoch 3500  clean testing loss: 3.7767693996429443
epoch 3600  training loss: 5.687845706939697
epoch 3600  clean testing loss: 3.907628297805786
epoch 3700  training loss: 5.6349592208862305
epoch 3700  clean testing loss: 3.901075839996338
epoch 3800  training loss: 5.591939926147461
epoch 3800  clean testing loss: 4.050036907196045
epoch 3900  training loss: 5.542018890380859

  2%|█▎                                                                               | 4958/300000 [00:09<09:14, 532.52it/s]
epoch 4000  training loss: 5.488686561584473
epoch 4000  clean testing loss: 4.145711421966553
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 4100  training loss: 5.447181701660156
epoch 4100  clean testing loss: 4.170350551605225
epoch 4200  training loss: 5.408430099487305
epoch 4200  clean testing loss: 4.230648517608643
epoch 4300  training loss: 5.376734256744385
epoch 4300  clean testing loss: 4.345281600952148
epoch 4400  training loss: 5.318531036376953
epoch 4400  clean testing loss: 4.3443427085876465
epoch 4500  training loss: 5.279524803161621
epoch 4500  clean testing loss: 4.406207084655762
epoch 4600  training loss: 5.249279499053955
epoch 4600  clean testing loss: 4.428074359893799
epoch 4700  training loss: 5.213555812835693
epoch 4700  clean testing loss: 4.5517659187316895
epoch 4800  training loss: 5.1610822677612305
epoch 4800  clean testing loss: 4.533499717712402
epoch 4900  training loss: 5.121911525726318
epoch 4900  clean testing loss: 4.627859592437744
epoch 5000  training loss: 5.0986809730529785
epoch 5000  clean testing loss: 4.62373161315918

  2%|█▌                                                                               | 6002/300000 [00:11<09:04, 539.87it/s]
epoch 5100  training loss: 5.056577205657959
epoch 5100  clean testing loss: 4.737395286560059
epoch 5200  training loss: 5.0200982093811035
epoch 5200  clean testing loss: 4.714538097381592
epoch 5300  training loss: 4.983257293701172
epoch 5300  clean testing loss: 4.829333305358887
epoch 5400  training loss: 4.948869228363037
epoch 5400  clean testing loss: 4.810147762298584
epoch 5500  training loss: 4.907031536102295
epoch 5500  clean testing loss: 4.88307523727417
epoch 5600  training loss: 4.874545097351074
epoch 5600  clean testing loss: 4.915860652923584
epoch 5700  training loss: 4.84441614151001
epoch 5700  clean testing loss: 4.960546493530273
epoch 5800  training loss: 4.814720153808594
epoch 5800  clean testing loss: 5.006772994995117
epoch 5900  training loss: 4.786505222320557
epoch 5900  clean testing loss: 5.030068874359131
epoch 6000  training loss: 4.753213405609131
epoch 6000  clean testing loss: 5.067152500152588
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 6100  training loss: 4.7285614013671875

  2%|█▉                                                                               | 7102/300000 [00:13<09:02, 540.20it/s]
epoch 6200  training loss: 4.704321384429932
epoch 6200  clean testing loss: 5.118483543395996
epoch 6300  training loss: 4.677929401397705
epoch 6300  clean testing loss: 5.173835754394531
epoch 6400  training loss: 4.660041809082031
epoch 6400  clean testing loss: 5.171625137329102
epoch 6500  training loss: 4.631439208984375
epoch 6500  clean testing loss: 5.235418796539307
epoch 6600  training loss: 4.6046624183654785
epoch 6600  clean testing loss: 5.273233413696289
epoch 6700  training loss: 4.584432601928711
epoch 6700  clean testing loss: 5.331230640411377
epoch 6800  training loss: 4.544503211975098
epoch 6800  clean testing loss: 5.325934886932373
epoch 6900  training loss: 4.534358501434326
epoch 6900  clean testing loss: 5.3239617347717285
epoch 7000  training loss: 4.502983570098877
epoch 7000  clean testing loss: 5.394145965576172
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 7100  training loss: 4.471607685089111

  2%|██                                                                               | 7481/300000 [00:14<09:09, 532.42it/s]
epoch 7200  training loss: 4.4543681144714355
epoch 7200  clean testing loss: 5.410438537597656
epoch 7300  training loss: 4.429515361785889
epoch 7300  clean testing loss: 5.464614391326904
epoch 7400  training loss: 4.399475574493408
epoch 7400  clean testing loss: 5.495320796966553
epoch 7500  training loss: 4.383153438568115

  3%|██▍                                                                              | 8837/300000 [00:21<09:33, 507.43it/s]
epoch 7600  training loss: 4.363008975982666
epoch 7600  clean testing loss: 5.573090076446533
epoch 7700  training loss: 4.338881015777588
epoch 7700  clean testing loss: 5.527379989624023
epoch 7800  training loss: 4.300352573394775
epoch 7800  clean testing loss: 5.570240497589111
epoch 7900  training loss: 4.294025421142578
epoch 7900  clean testing loss: 5.580250263214111
epoch 8000  training loss: 4.273525238037109
epoch 8000  clean testing loss: 5.675872325897217
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 8100  training loss: 4.239677906036377
epoch 8100  clean testing loss: 5.628259181976318
epoch 8200  training loss: 4.212377548217773
epoch 8200  clean testing loss: 5.660423278808594
epoch 8300  training loss: 4.196769714355469
epoch 8300  clean testing loss: 5.669307708740234
epoch 8400  training loss: 4.192901611328125
epoch 8400  clean testing loss: 5.759740352630615
epoch 8500  training loss: 4.155210971832275
epoch 8500  clean testing loss: 5.722764015197754
epoch 8600  training loss: 4.132154941558838
epoch 8600  clean testing loss: 5.769561767578125
epoch 8700  training loss: 4.112806797027588
epoch 8700  clean testing loss: 5.779778480529785
epoch 8800  training loss: 4.087693691253662

  3%|██▋                                                                              | 9877/300000 [00:22<08:56, 540.59it/s]
epoch 8900  training loss: 4.075936317443848
epoch 8900  clean testing loss: 5.82428503036499
epoch 9000  training loss: 4.062871932983398
epoch 9000  clean testing loss: 5.877089500427246
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 9100  training loss: 4.029413223266602
epoch 9100  clean testing loss: 5.876070499420166
epoch 9200  training loss: 4.012807369232178
epoch 9200  clean testing loss: 5.927850246429443
epoch 9300  training loss: 3.9960412979125977
epoch 9300  clean testing loss: 5.94187593460083
epoch 9400  training loss: 3.9843392372131348
epoch 9400  clean testing loss: 5.990600109100342
epoch 9500  training loss: 3.958160877227783
epoch 9500  clean testing loss: 5.9929327964782715
epoch 9600  training loss: 3.942660093307495
epoch 9600  clean testing loss: 6.007989406585693
epoch 9700  training loss: 3.9310250282287598
epoch 9700  clean testing loss: 6.073917388916016
epoch 9800  training loss: 3.9171218872070312
epoch 9800  clean testing loss: 6.056342124938965
epoch 9900  training loss: 3.9041025638580322

  4%|██▉                                                                             | 10962/300000 [00:25<08:56, 538.56it/s]
epoch 10000  training loss: 3.877589464187622
epoch 10000  clean testing loss: 6.116466999053955
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 10100  training loss: 3.8566014766693115
epoch 10100  clean testing loss: 6.157275199890137
epoch 10200  training loss: 3.8442790508270264
epoch 10200  clean testing loss: 6.166598796844482
epoch 10300  training loss: 3.829906940460205
epoch 10300  clean testing loss: 6.226004600524902
epoch 10400  training loss: 3.8089723587036133
epoch 10400  clean testing loss: 6.224071502685547
epoch 10500  training loss: 3.788457155227661
epoch 10500  clean testing loss: 6.26684045791626
epoch 10600  training loss: 3.7728302478790283
epoch 10600  clean testing loss: 6.286269664764404
epoch 10700  training loss: 3.760132074356079
epoch 10700  clean testing loss: 6.334743976593018
epoch 10800  training loss: 3.742588520050049
epoch 10800  clean testing loss: 6.343120574951172
epoch 10900  training loss: 3.733407497406006
epoch 10900  clean testing loss: 6.366936683654785
epoch 11000  training loss: 3.727283000946045
epoch 11000  clean testing loss: 6.438617706298828

  4%|███▏                                                                            | 12054/300000 [00:27<08:59, 533.29it/s]
epoch 11100  training loss: 3.705697536468506
epoch 11100  clean testing loss: 6.424742698669434
epoch 11200  training loss: 3.6843698024749756
epoch 11200  clean testing loss: 6.466941833496094
epoch 11300  training loss: 3.6776578426361084
epoch 11300  clean testing loss: 6.513828277587891
epoch 11400  training loss: 3.6582186222076416
epoch 11400  clean testing loss: 6.509710311889648
epoch 11500  training loss: 3.646056890487671
epoch 11500  clean testing loss: 6.526970386505127
epoch 11600  training loss: 3.634485960006714
epoch 11600  clean testing loss: 6.547426223754883
epoch 11700  training loss: 3.625535726547241
epoch 11700  clean testing loss: 6.5809006690979
epoch 11800  training loss: 3.603215217590332
epoch 11800  clean testing loss: 6.609647750854492
epoch 11900  training loss: 3.5860910415649414
epoch 11900  clean testing loss: 6.647568702697754
epoch 12000  training loss: 3.5726826190948486
epoch 12000  clean testing loss: 6.677091598510742
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 12100  training loss: 3.560974359512329

  4%|███▌                                                                            | 13144/300000 [00:29<08:54, 536.79it/s]
epoch 12200  training loss: 3.550015449523926
epoch 12200  clean testing loss: 6.715924263000488
epoch 12300  training loss: 3.5410571098327637
epoch 12300  clean testing loss: 6.734750270843506
epoch 12400  training loss: 3.5295796394348145
epoch 12400  clean testing loss: 6.775271415710449
epoch 12500  training loss: 3.5239219665527344
epoch 12500  clean testing loss: 6.775604724884033
epoch 12600  training loss: 3.502410888671875
epoch 12600  clean testing loss: 6.81384801864624
epoch 12700  training loss: 3.4999618530273438
epoch 12700  clean testing loss: 6.848440170288086
epoch 12800  training loss: 3.4873645305633545
epoch 12800  clean testing loss: 6.84263801574707
epoch 12900  training loss: 3.4662585258483887
epoch 12900  clean testing loss: 6.874997138977051
epoch 13000  training loss: 3.4631593227386475
epoch 13000  clean testing loss: 6.911665439605713
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 13100  training loss: 3.448004961013794
epoch 13100  clean testing loss: 6.9215989112854
epoch 13200  training loss: 3.440227746963501

  5%|███▊                                                                            | 14236/300000 [00:31<08:51, 537.66it/s]
epoch 13300  training loss: 3.421372652053833
epoch 13300  clean testing loss: 6.9496870040893555
epoch 13400  training loss: 3.418672561645508
epoch 13400  clean testing loss: 7.010046482086182
epoch 13500  training loss: 3.3969874382019043
epoch 13500  clean testing loss: 6.998658657073975
epoch 13600  training loss: 3.3983354568481445
epoch 13600  clean testing loss: 7.025864601135254
epoch 13700  training loss: 3.380056858062744
epoch 13700  clean testing loss: 7.044950485229492
epoch 13800  training loss: 3.3746941089630127
epoch 13800  clean testing loss: 7.096695423126221
epoch 13900  training loss: 3.3560328483581543
epoch 13900  clean testing loss: 7.09931755065918
epoch 14000  training loss: 3.348255157470703
epoch 14000  clean testing loss: 7.122499465942383
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 14100  training loss: 3.3356704711914062
epoch 14100  clean testing loss: 7.143049240112305
epoch 14200  training loss: 3.3218777179718018

  5%|████                                                                            | 15326/300000 [00:33<08:48, 538.44it/s]
epoch 14300  training loss: 3.3115453720092773
epoch 14300  clean testing loss: 7.192309856414795
epoch 14400  training loss: 3.306731700897217
epoch 14400  clean testing loss: 7.222458362579346
epoch 14500  training loss: 3.3008813858032227
epoch 14500  clean testing loss: 7.243048191070557
epoch 14600  training loss: 3.2798023223876953
epoch 14600  clean testing loss: 7.2303643226623535
epoch 14700  training loss: 3.278311252593994
epoch 14700  clean testing loss: 7.246774196624756
epoch 14800  training loss: 3.2609894275665283
epoch 14800  clean testing loss: 7.265469074249268
epoch 14900  training loss: 3.246979236602783
epoch 14900  clean testing loss: 7.294618606567383
epoch 15000  training loss: 3.2535457611083984
epoch 15000  clean testing loss: 7.327773571014404
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 15100  training loss: 3.2282052040100098
epoch 15100  clean testing loss: 7.325279712677002
epoch 15200  training loss: 3.2200231552124023
epoch 15200  clean testing loss: 7.34663200378418
epoch 15300  training loss: 3.211704730987549

  5%|████▎                                                                           | 16359/300000 [00:35<08:46, 539.14it/s]
epoch 15400  training loss: 3.205383062362671
epoch 15400  clean testing loss: 7.381452560424805
epoch 15500  training loss: 3.1946475505828857
epoch 15500  clean testing loss: 7.403492450714111
epoch 15600  training loss: 3.186896562576294
epoch 15600  clean testing loss: 7.410015106201172
epoch 15700  training loss: 3.1748647689819336
epoch 15700  clean testing loss: 7.438676834106445
epoch 15800  training loss: 3.1679346561431885
epoch 15800  clean testing loss: 7.452056884765625
epoch 15900  training loss: 3.1674482822418213
epoch 15900  clean testing loss: 7.464261531829834
epoch 16000  training loss: 3.1512045860290527
epoch 16000  clean testing loss: 7.500096797943115
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 16100  training loss: 3.13753080368042
epoch 16100  clean testing loss: 7.504728317260742
epoch 16200  training loss: 3.13608455657959
epoch 16200  clean testing loss: 7.531124591827393
epoch 16300  training loss: 3.1219239234924316
epoch 16300  clean testing loss: 7.5588178634643555
epoch 16400  training loss: 3.113997220993042

  6%|████▋                                                                           | 17452/300000 [00:37<08:42, 540.92it/s]
epoch 16500  training loss: 3.1090621948242188
epoch 16500  clean testing loss: 7.580770015716553
epoch 16600  training loss: 3.095613479614258
epoch 16600  clean testing loss: 7.616488933563232
epoch 16700  training loss: 3.084531545639038
epoch 16700  clean testing loss: 7.622563362121582
epoch 16800  training loss: 3.0812129974365234
epoch 16800  clean testing loss: 7.646121501922607
epoch 16900  training loss: 3.0722222328186035
epoch 16900  clean testing loss: 7.680797100067139
epoch 17000  training loss: 3.063854217529297
epoch 17000  clean testing loss: 7.692147254943848
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 17100  training loss: 3.054295301437378
epoch 17100  clean testing loss: 7.692230701446533
epoch 17200  training loss: 3.0433263778686523
epoch 17200  clean testing loss: 7.7105393409729
epoch 17300  training loss: 3.0420548915863037
epoch 17300  clean testing loss: 7.747189998626709
epoch 17400  training loss: 3.0286364555358887
epoch 17400  clean testing loss: 7.743447303771973
epoch 17500  training loss: 3.0194969177246094

  6%|████▊                                                                           | 18055/300000 [00:38<08:44, 537.17it/s]
epoch 17600  training loss: 3.012273073196411
epoch 17600  clean testing loss: 7.783393383026123
epoch 17700  training loss: 3.0105831623077393
epoch 17700  clean testing loss: 7.819542407989502
epoch 17800  training loss: 2.99963116645813
epoch 17800  clean testing loss: 7.817251205444336
epoch 17900  training loss: 2.9869673252105713
epoch 17900  clean testing loss: 7.836019515991211
epoch 18000  training loss: 2.9788951873779297
epoch 18000  clean testing loss: 7.852304458618164
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 18100  training loss: 2.9721901416778564

  7%|█████▎                                                                          | 20021/300000 [00:45<08:52, 525.66it/s]
epoch 18200  training loss: 2.9661855697631836
epoch 18200  clean testing loss: 7.882927894592285
epoch 18300  training loss: 2.960376024246216
epoch 18300  clean testing loss: 7.895811080932617
epoch 18400  training loss: 2.9543466567993164
epoch 18400  clean testing loss: 7.9117631912231445
epoch 18500  training loss: 2.9505231380462646
epoch 18500  clean testing loss: 7.941910266876221
epoch 18600  training loss: 2.9405758380889893
epoch 18600  clean testing loss: 7.949093818664551
epoch 18700  training loss: 2.931325912475586
epoch 18700  clean testing loss: 7.96341609954834
epoch 18800  training loss: 2.9327926635742188
epoch 18800  clean testing loss: 7.976510047912598
epoch 18900  training loss: 2.9220104217529297
epoch 18900  clean testing loss: 8.005438804626465
epoch 19000  training loss: 2.913922071456909
epoch 19000  clean testing loss: 8.006400108337402
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 19100  training loss: 2.904827356338501
epoch 19100  clean testing loss: 8.028852462768555
epoch 19200  training loss: 2.9032535552978516
epoch 19200  clean testing loss: 8.042640686035156
epoch 19300  training loss: 2.89052152633667
epoch 19300  clean testing loss: 8.055654525756836
epoch 19400  training loss: 2.882585048675537
epoch 19400  clean testing loss: 8.079540252685547
epoch 19500  training loss: 2.8824613094329834
epoch 19500  clean testing loss: 8.092996597290039
epoch 19600  training loss: 2.869616746902466
epoch 19600  clean testing loss: 8.108123779296875
epoch 19700  training loss: 2.862515687942505
epoch 19700  clean testing loss: 8.124591827392578
epoch 19800  training loss: 2.8553004264831543
epoch 19800  clean testing loss: 8.13408088684082
epoch 19900  training loss: 2.850766181945801
epoch 19900  clean testing loss: 8.160615921020508
epoch 20000  training loss: 2.8419876098632812
epoch 20000  clean testing loss: 8.166666030883789

  7%|█████▌                                                                          | 21059/300000 [00:47<08:39, 536.70it/s]
epoch 20100  training loss: 2.8359858989715576
epoch 20100  clean testing loss: 8.190848350524902
epoch 20200  training loss: 2.832819938659668
epoch 20200  clean testing loss: 8.199621200561523
epoch 20300  training loss: 2.8248164653778076
epoch 20300  clean testing loss: 8.23206901550293
epoch 20400  training loss: 2.8168375492095947
epoch 20400  clean testing loss: 8.236742973327637
epoch 20500  training loss: 2.809400796890259
epoch 20500  clean testing loss: 8.255942344665527
epoch 20600  training loss: 2.803851842880249
epoch 20600  clean testing loss: 8.272377014160156
epoch 20700  training loss: 2.8019678592681885
epoch 20700  clean testing loss: 8.286147117614746
epoch 20800  training loss: 2.79190993309021
epoch 20800  clean testing loss: 8.310592651367188
epoch 20900  training loss: 2.7914063930511475
epoch 20900  clean testing loss: 8.335640907287598
epoch 21000  training loss: 2.77778697013855
epoch 21000  clean testing loss: 8.335042953491211
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 21100  training loss: 2.7726826667785645

  7%|█████▉                                                                          | 22157/300000 [00:49<08:35, 538.52it/s]
epoch 21200  training loss: 2.7681212425231934
epoch 21200  clean testing loss: 8.36796760559082
epoch 21300  training loss: 2.762850284576416
epoch 21300  clean testing loss: 8.384699821472168
epoch 21400  training loss: 2.759277582168579
epoch 21400  clean testing loss: 8.40092658996582
epoch 21500  training loss: 2.753648281097412
epoch 21500  clean testing loss: 8.416268348693848
epoch 21600  training loss: 2.748565673828125
epoch 21600  clean testing loss: 8.439933776855469
epoch 21700  training loss: 2.739841938018799
epoch 21700  clean testing loss: 8.458420753479004
epoch 21800  training loss: 2.734295129776001
epoch 21800  clean testing loss: 8.476754188537598
epoch 21900  training loss: 2.732449531555176
epoch 21900  clean testing loss: 8.501620292663574
epoch 22000  training loss: 2.724433422088623
epoch 22000  clean testing loss: 8.51417350769043
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 22100  training loss: 2.7195260524749756
epoch 22100  clean testing loss: 8.53371524810791
epoch 22200  training loss: 2.714484930038452

  8%|██████▏                                                                         | 23253/300000 [00:51<08:33, 538.71it/s]
epoch 22300  training loss: 2.70871639251709
epoch 22300  clean testing loss: 8.561467170715332
epoch 22400  training loss: 2.7024357318878174
epoch 22400  clean testing loss: 8.571314811706543
epoch 22500  training loss: 2.7002222537994385
epoch 22500  clean testing loss: 8.594246864318848
epoch 22600  training loss: 2.6913886070251465
epoch 22600  clean testing loss: 8.600247383117676
epoch 22700  training loss: 2.6864020824432373
epoch 22700  clean testing loss: 8.606695175170898
epoch 22800  training loss: 2.680539846420288
epoch 22800  clean testing loss: 8.62081527709961
epoch 22900  training loss: 2.6754469871520996
epoch 22900  clean testing loss: 8.628148078918457
epoch 23000  training loss: 2.66960072517395
epoch 23000  clean testing loss: 8.641098022460938
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 23100  training loss: 2.6680519580841064
epoch 23100  clean testing loss: 8.660513877868652
epoch 23200  training loss: 2.6615359783172607
epoch 23200  clean testing loss: 8.670316696166992
epoch 23300  training loss: 2.659332513809204

  8%|██████▍                                                                         | 24345/300000 [00:53<08:30, 539.83it/s]
epoch 23400  training loss: 2.65334153175354
epoch 23400  clean testing loss: 8.706698417663574
epoch 23500  training loss: 2.6489527225494385
epoch 23500  clean testing loss: 8.720474243164062
epoch 23600  training loss: 2.6391520500183105
epoch 23600  clean testing loss: 8.731133460998535
epoch 23700  training loss: 2.635512351989746
epoch 23700  clean testing loss: 8.746590614318848
epoch 23800  training loss: 2.6308910846710205
epoch 23800  clean testing loss: 8.758681297302246
epoch 23900  training loss: 2.6281402111053467
epoch 23900  clean testing loss: 8.779838562011719
epoch 24000  training loss: 2.621701240539551
epoch 24000  clean testing loss: 8.78352165222168
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 24100  training loss: 2.6148970127105713
epoch 24100  clean testing loss: 8.799262046813965
epoch 24200  training loss: 2.611344575881958
epoch 24200  clean testing loss: 8.811474800109863
epoch 24300  training loss: 2.6075356006622314

  8%|██████▊                                                                         | 25442/300000 [00:55<08:28, 539.84it/s]
epoch 24400  training loss: 2.6034772396087646
epoch 24400  clean testing loss: 8.84114933013916
epoch 24500  training loss: 2.598278045654297
epoch 24500  clean testing loss: 8.857367515563965
epoch 24600  training loss: 2.5967857837677
epoch 24600  clean testing loss: 8.873076438903809
epoch 24700  training loss: 2.5917012691497803
epoch 24700  clean testing loss: 8.885393142700195
epoch 24800  training loss: 2.5863161087036133
epoch 24800  clean testing loss: 8.903250694274902
epoch 24900  training loss: 2.5821852684020996
epoch 24900  clean testing loss: 8.917202949523926
epoch 25000  training loss: 2.5764265060424805
epoch 25000  clean testing loss: 8.930280685424805
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 25100  training loss: 2.5744001865386963
epoch 25100  clean testing loss: 8.947969436645508
epoch 25200  training loss: 2.5675196647644043
epoch 25200  clean testing loss: 8.956727981567383
epoch 25300  training loss: 2.566227674484253
epoch 25300  clean testing loss: 8.973651885986328
epoch 25400  training loss: 2.5619564056396484

  9%|███████                                                                         | 26475/300000 [00:57<08:30, 535.77it/s]
epoch 25500  training loss: 2.5577731132507324
epoch 25500  clean testing loss: 9.000314712524414
epoch 25600  training loss: 2.5517196655273438
epoch 25600  clean testing loss: 9.014791488647461
epoch 25700  training loss: 2.549514055252075
epoch 25700  clean testing loss: 9.030596733093262
epoch 25800  training loss: 2.545929193496704
epoch 25800  clean testing loss: 9.045283317565918
epoch 25900  training loss: 2.539461374282837
epoch 25900  clean testing loss: 9.058878898620605
epoch 26000  training loss: 2.5358853340148926
epoch 26000  clean testing loss: 9.07485294342041
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 26100  training loss: 2.5340025424957275
epoch 26100  clean testing loss: 9.082945823669434
epoch 26200  training loss: 2.5308761596679688
epoch 26200  clean testing loss: 9.100373268127441
epoch 26300  training loss: 2.5257408618927
epoch 26300  clean testing loss: 9.110209465026855
epoch 26400  training loss: 2.521812915802002
epoch 26400  clean testing loss: 9.11864948272705
epoch 26500  training loss: 2.5155766010284424

  9%|███████▎                                                                        | 27557/300000 [00:59<08:26, 537.96it/s]
epoch 26600  training loss: 2.5114073753356934
epoch 26600  clean testing loss: 9.144556999206543
epoch 26700  training loss: 2.5102486610412598
epoch 26700  clean testing loss: 9.16010570526123
epoch 26800  training loss: 2.5037853717803955
epoch 26800  clean testing loss: 9.167546272277832
epoch 26900  training loss: 2.50154447555542
epoch 26900  clean testing loss: 9.182724952697754
epoch 27000  training loss: 2.4997799396514893
epoch 27000  clean testing loss: 9.19189167022705
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+01_invop0 ...
epoch 27100  training loss: 2.4927761554718018
epoch 27100  clean testing loss: 9.201372146606445
epoch 27200  training loss: 2.4896833896636963
epoch 27200  clean testing loss: 9.21131706237793
epoch 27300  training loss: 2.4868128299713135
epoch 27300  clean testing loss: 9.22196102142334
epoch 27400  training loss: 2.4832208156585693
epoch 27400  clean testing loss: 9.234457015991211
epoch 27500  training loss: 2.4803879261016846
epoch 27500  clean testing loss: 9.245017051696777
epoch 27600  training loss: 2.4766087532043457

 10%|███████▋                                                                        | 28639/300000 [01:01<08:25, 536.49it/s]
epoch 27700  training loss: 2.472844362258911
epoch 27700  clean testing loss: 9.261947631835938
epoch 27800  training loss: 2.4688212871551514
