
  0%|                                                           | 580/300000 [00:01<12:39, 394.44it/s]
epoch 2200  clean testing loss: 0.027749817818403244
epoch 2300  training loss: 0.03601207956671715
epoch 2300  clean testing loss: 0.02616218291223049
epoch 2400  training loss: 0.03648264706134796
epoch 2400  clean testing loss: 0.026822853833436966
epoch 2500  training loss: 0.0372280590236187
epoch 2500  clean testing loss: 0.027449507266283035
epoch 2600  training loss: 0.03728093206882477
epoch 2600  clean testing loss: 0.028135493397712708
epoch 2700  training loss: 0.035885803401470184
epoch 2700  clean testing loss: 0.027148321270942688
epoch 2800  training loss: 0.037196770310401917
epoch 2800  clean testing loss: 0.028606180101633072
epoch 2900  training loss: 0.034093309193849564
epoch 2900  clean testing loss: 0.027753442525863647
epoch 3000  training loss: 0.033772438764572144
epoch 3000  clean testing loss: 0.027709759771823883
epoch 3100  training loss: 0.03347912058234215
epoch 3100  clean testing loss: 0.02774498052895069
epoch 3200  training loss: 0.033269137144088745
epoch 3200  clean testing loss: 0.02787889912724495
epoch 3300  training loss: 0.033158715814352036
epoch 3300  clean testing loss: 0.02801530435681343
epoch 3400  training loss: 0.03325347974896431
epoch 3400  clean testing loss: 0.029099000617861748
epoch 3500  training loss: 0.03347056731581688

  1%|▊                                                         | 4330/300000 [00:10<11:16, 436.88it/s]
epoch 3600  training loss: 0.03295857459306717
epoch 3600  clean testing loss: 0.029459409415721893
epoch 3700  training loss: 0.032294996082782745
epoch 3700  clean testing loss: 0.028152968734502792
epoch 3800  training loss: 0.032134994864463806
epoch 3800  clean testing loss: 0.028382794931530952
epoch 3900  training loss: 0.03272329270839691
epoch 3900  clean testing loss: 0.029313668608665466
epoch 4000  training loss: 0.03204665705561638
epoch 4000  clean testing loss: 0.028505338355898857
epoch 4100  training loss: 0.03160784766077995
epoch 4100  clean testing loss: 0.028603680431842804
epoch 4200  training loss: 0.032633934170007706
epoch 4200  clean testing loss: 0.030031559988856316
epoch 4300  training loss: 0.03202999755740166

  2%|▉                                                         | 4861/300000 [00:11<11:14, 437.52it/s]
epoch 4400  training loss: 0.03137759491801262
epoch 4400  clean testing loss: 0.028662661090493202
epoch 4500  training loss: 0.03231222555041313
epoch 4500  clean testing loss: 0.030727971345186234
epoch 4600  training loss: 0.030867774039506912
epoch 4600  clean testing loss: 0.02881554327905178
epoch 4700  training loss: 0.03193404898047447
epoch 4700  clean testing loss: 0.02939153090119362
epoch 4800  training loss: 0.03060106374323368
epoch 4800  clean testing loss: 0.02892521396279335
epoch 4900  training loss: 0.03181413561105728

  2%|█▏                                                        | 6053/300000 [00:13<11:13, 436.61it/s]
epoch 5000  training loss: 0.030327431857585907
epoch 5000  clean testing loss: 0.028917398303747177
epoch 5100  training loss: 0.03153202682733536
epoch 5100  clean testing loss: 0.029695942997932434
epoch 5200  training loss: 0.03021530620753765
epoch 5200  clean testing loss: 0.02910981886088848
epoch 5300  training loss: 0.030442945659160614
epoch 5300  clean testing loss: 0.03049025498330593
epoch 5400  training loss: 0.03142624348402023
epoch 5400  clean testing loss: 0.03163067623972893
epoch 5500  training loss: 0.030106449499726295
epoch 5500  clean testing loss: 0.029785586521029472
epoch 5600  training loss: 0.02957707643508911
epoch 5600  clean testing loss: 0.029330339282751083
epoch 5700  training loss: 0.02945343777537346
epoch 5700  clean testing loss: 0.029349535703659058
epoch 5800  training loss: 0.02934909239411354
epoch 5800  clean testing loss: 0.029412465170025826
epoch 5900  training loss: 0.02931530587375164
epoch 5900  clean testing loss: 0.029465310275554657
epoch 6000  training loss: 0.029162153601646423
epoch 6000  clean testing loss: 0.029613617807626724
epoch 6100  training loss: 0.02897782064974308
epoch 6100  clean testing loss: 0.029925024136900902
epoch 6200  training loss: 0.028890397399663925
epoch 6200  clean testing loss: 0.030002836138010025
epoch 6300  training loss: 0.02876417711377144
epoch 6300  clean testing loss: 0.030012208968400955
epoch 6400  training loss: 0.029622627422213554
epoch 6400  clean testing loss: 0.031380269676446915
epoch 6500  training loss: 0.02857073023915291
epoch 6500  clean testing loss: 0.030120810493826866
epoch 6600  training loss: 0.028616975992918015
epoch 6600  clean testing loss: 0.030008219182491302
epoch 6700  training loss: 0.028418952599167824
epoch 6700  clean testing loss: 0.030054649338126183
epoch 6800  training loss: 0.02826571837067604
epoch 6800  clean testing loss: 0.030315004289150238
epoch 6900  training loss: 0.029501749202609062
epoch 6900  clean testing loss: 0.032064855098724365
epoch 7000  training loss: 0.028975162655115128

  2%|█▎                                                        | 6942/300000 [00:15<11:10, 436.78it/s]
epoch 7100  training loss: 0.02812362089753151
epoch 7100  clean testing loss: 0.031162066385149956
epoch 7200  training loss: 0.02779495343565941
epoch 7200  clean testing loss: 0.030653133988380432
epoch 7300  training loss: 0.027697771787643433
epoch 7300  clean testing loss: 0.030822549015283585
epoch 7400  training loss: 0.02786147966980934

  2%|█▍                                                        | 7382/300000 [00:16<11:11, 435.69it/s]
epoch 7500  training loss: 0.02849828451871872
epoch 7500  clean testing loss: 0.030838320031762123
epoch 7600  training loss: 0.028760863468050957
epoch 7600  clean testing loss: 0.031160779297351837
epoch 7700  training loss: 0.0286036878824234
epoch 7700  clean testing loss: 0.03124404326081276
epoch 7800  training loss: 0.0283539816737175
epoch 7800  clean testing loss: 0.03133029863238335
epoch 7900  training loss: 0.027584686875343323
epoch 7900  clean testing loss: 0.03102126531302929
epoch 8000  training loss: 0.027741489931941032
epoch 8000  clean testing loss: 0.031214972957968712
epoch 8100  training loss: 0.02694358117878437
epoch 8100  clean testing loss: 0.031083570793271065
epoch 8200  training loss: 0.02716153860092163
epoch 8200  clean testing loss: 0.03158678114414215
epoch 8300  training loss: 0.02745007537305355
epoch 8300  clean testing loss: 0.03259827569127083
epoch 8400  training loss: 0.02763388678431511
epoch 8400  clean testing loss: 0.03136814758181572
epoch 8500  training loss: 0.02732480689883232
epoch 8500  clean testing loss: 0.03157489746809006
epoch 8600  training loss: 0.02706269547343254
epoch 8600  clean testing loss: 0.03147869184613228
epoch 8700  training loss: 0.02647804096341133

  3%|█▋                                                        | 8712/300000 [00:20<11:10, 434.64it/s]
epoch 8800  training loss: 0.02690221555531025
epoch 8800  clean testing loss: 0.03278196230530739
epoch 8900  training loss: 0.0266976710408926
epoch 8900  clean testing loss: 0.031492650508880615
epoch 9000  training loss: 0.02636992745101452
epoch 9000  clean testing loss: 0.03185773640871048
epoch 9100  training loss: 0.025993673130869865
epoch 9100  clean testing loss: 0.031762488186359406
epoch 9200  training loss: 0.025907600298523903
epoch 9200  clean testing loss: 0.03202791139483452
epoch 9300  training loss: 0.025867274031043053
epoch 9300  clean testing loss: 0.031967852264642715
epoch 9400  training loss: 0.02634604088962078
epoch 9400  clean testing loss: 0.0321098193526268
epoch 9500  training loss: 0.02603493258357048
epoch 9500  clean testing loss: 0.0320722758769989
epoch 9600  training loss: 0.025731757283210754

  3%|█▊                                                        | 9594/300000 [00:22<11:07, 435.20it/s]
epoch 9700  training loss: 0.025980420410633087
epoch 9700  clean testing loss: 0.032195765525102615
epoch 9800  training loss: 0.026450371369719505
epoch 9800  clean testing loss: 0.03345401585102081
epoch 9900  training loss: 0.02568860724568367
epoch 9900  clean testing loss: 0.032889194786548615
epoch 10000  training loss: 0.02577032335102558
epoch 10000  clean testing loss: 0.033310387283563614
epoch 10100  training loss: 0.026402736082673073
epoch 10100  clean testing loss: 0.03480082377791405
epoch 10200  training loss: 0.026186425238847733
epoch 10200  clean testing loss: 0.034417394548654556
epoch 10300  training loss: 0.02573285438120365
epoch 10300  clean testing loss: 0.034142520278692245
epoch 10400  training loss: 0.02525113709270954
epoch 10400  clean testing loss: 0.03357039764523506
epoch 10500  training loss: 0.024829821661114693

  3%|█▉                                                       | 10430/300000 [00:23<11:08, 433.48it/s]
epoch 10600  training loss: 0.02496844157576561
epoch 10600  clean testing loss: 0.03356831148266792
epoch 10700  training loss: 0.024959314614534378
epoch 10700  clean testing loss: 0.0327286571264267
epoch 10800  training loss: 0.025340057909488678
epoch 10800  clean testing loss: 0.03314641863107681
epoch 10900  training loss: 0.024602774530649185
epoch 10900  clean testing loss: 0.03289538249373436
epoch 11000  training loss: 0.025167159736156464
epoch 11000  clean testing loss: 0.0342419371008873
epoch 11100  training loss: 0.02500920742750168
epoch 11100  clean testing loss: 0.03430306538939476
epoch 11200  training loss: 0.024417689070105553
epoch 11200  clean testing loss: 0.03373146057128906
epoch 11300  training loss: 0.02421620301902294

  4%|██▏                                                      | 11313/300000 [00:26<11:02, 435.68it/s]
epoch 11400  training loss: 0.024738894775509834
epoch 11400  clean testing loss: 0.033309996128082275
epoch 11500  training loss: 0.024663930758833885
epoch 11500  clean testing loss: 0.03346876800060272
epoch 11600  training loss: 0.02448740229010582
epoch 11600  clean testing loss: 0.03340629115700722
epoch 11700  training loss: 0.023953866213560104
epoch 11700  clean testing loss: 0.03353630006313324
epoch 11800  training loss: 0.024775566533207893
epoch 11800  clean testing loss: 0.03507208824157715
epoch 11900  training loss: 0.023746585473418236

  4%|██▎                                                      | 11885/300000 [00:27<10:59, 436.83it/s]
epoch 12000  training loss: 0.024098291993141174
epoch 12000  clean testing loss: 0.03358636423945427
epoch 12100  training loss: 0.02358042262494564
epoch 12100  clean testing loss: 0.03391789644956589
epoch 12200  training loss: 0.023511910811066628
epoch 12200  clean testing loss: 0.034134987741708755
epoch 12300  training loss: 0.02344036102294922
epoch 12300  clean testing loss: 0.034077685326337814
epoch 12400  training loss: 0.023422691971063614
epoch 12400  clean testing loss: 0.03445548564195633
epoch 12500  training loss: 0.023723771795630455
epoch 12500  clean testing loss: 0.0341014638543129
epoch 12600  training loss: 0.023201314732432365
epoch 12600  clean testing loss: 0.03419060260057449
epoch 12700  training loss: 0.02325371466577053
epoch 12700  clean testing loss: 0.03442862629890442
epoch 12800  training loss: 0.023857712745666504
epoch 12800  clean testing loss: 0.03569584712386131
epoch 12900  training loss: 0.023524170741438866
epoch 12900  clean testing loss: 0.03561515361070633
epoch 13000  training loss: 0.023115010932087898
epoch 13000  clean testing loss: 0.034468889236450195
epoch 13100  training loss: 0.0237189382314682
epoch 13100  clean testing loss: 0.03486084192991257
epoch 13200  training loss: 0.022903818637132645
epoch 13200  clean testing loss: 0.03492843732237816
epoch 13300  training loss: 0.02317321114242077
epoch 13300  clean testing loss: 0.03600719943642616
epoch 13400  training loss: 0.022725246846675873
epoch 13400  clean testing loss: 0.03574370592832565
epoch 13500  training loss: 0.02269432321190834
epoch 13500  clean testing loss: 0.03583080694079399
epoch 13600  training loss: 0.022908074781298637
epoch 13600  clean testing loss: 0.036497555673122406
epoch 13700  training loss: 0.022430308163166046
epoch 13700  clean testing loss: 0.035792578011751175
epoch 13800  training loss: 0.02231963537633419
epoch 13800  clean testing loss: 0.035441745072603226
epoch 13900  training loss: 0.022838305681943893
epoch 13900  clean testing loss: 0.03544377163052559
epoch 14000  training loss: 0.023022443056106567

  5%|██▋                                                      | 13988/300000 [00:32<10:48, 441.23it/s]
epoch 14100  training loss: 0.022062063217163086
epoch 14100  clean testing loss: 0.035627253353595734
epoch 14200  training loss: 0.02299882285296917
epoch 14200  clean testing loss: 0.037626348435878754
epoch 14300  training loss: 0.022309182211756706
epoch 14300  clean testing loss: 0.03705205023288727
epoch 14400  training loss: 0.021996933966875076
epoch 14400  clean testing loss: 0.035926610231399536
epoch 14500  training loss: 0.022421635687351227
epoch 14500  clean testing loss: 0.03613745793700218
epoch 14600  training loss: 0.022409016266465187
epoch 14600  clean testing loss: 0.036336254328489304
epoch 14700  training loss: 0.021635625511407852
epoch 14700  clean testing loss: 0.036221690475940704
epoch 14800  training loss: 0.021525051444768906
epoch 14800  clean testing loss: 0.036478929221630096
epoch 14900  training loss: 0.022559933364391327

  5%|██▋                                                      | 14167/300000 [00:32<10:51, 438.95it/s]
epoch 15000  training loss: 0.021401414647698402
epoch 15000  clean testing loss: 0.03712429478764534
epoch 15100  training loss: 0.021291552111506462
epoch 15100  clean testing loss: 0.037196796387434006
epoch 15200  training loss: 0.021228278055787086
epoch 15200  clean testing loss: 0.037097398191690445
epoch 15300  training loss: 0.02128858119249344
epoch 15300  clean testing loss: 0.03776467218995094
epoch 15400  training loss: 0.021603913977742195
epoch 15400  clean testing loss: 0.03843802958726883
epoch 15500  training loss: 0.021857354789972305
epoch 15500  clean testing loss: 0.039143797010183334
epoch 15600  training loss: 0.02096298336982727
epoch 15600  clean testing loss: 0.03791477531194687
epoch 15700  training loss: 0.02083294652402401

  5%|██▉                                                      | 15725/300000 [00:36<10:46, 439.64it/s]
epoch 15800  training loss: 0.02138521708548069
epoch 15800  clean testing loss: 0.03922027722001076
epoch 15900  training loss: 0.02093677595257759
epoch 15900  clean testing loss: 0.039131373167037964
epoch 16000  training loss: 0.020904019474983215
epoch 16000  clean testing loss: 0.039336688816547394
epoch 16100  training loss: 0.020834099501371384
epoch 16100  clean testing loss: 0.03948182240128517
epoch 16200  training loss: 0.02046865038573742
epoch 16200  clean testing loss: 0.03884660452604294
epoch 16300  training loss: 0.02118651382625103
epoch 16300  clean testing loss: 0.03872339054942131
epoch 16400  training loss: 0.021335408091545105
epoch 16400  clean testing loss: 0.038942601531744
epoch 16500  training loss: 0.02073093131184578

  5%|███▏                                                     | 16480/300000 [00:37<10:46, 438.62it/s]
epoch 16600  training loss: 0.020398452877998352
epoch 16600  clean testing loss: 0.039014916867017746
epoch 16700  training loss: 0.020808599889278412
epoch 16700  clean testing loss: 0.04014896601438522
epoch 16800  training loss: 0.0208035409450531
epoch 16800  clean testing loss: 0.04067190736532211
epoch 16900  training loss: 0.02068505622446537
epoch 16900  clean testing loss: 0.04087506979703903
epoch 17000  training loss: 0.02061375603079796
epoch 17000  clean testing loss: 0.04099119082093239
epoch 17100  training loss: 0.020419927313923836
epoch 17100  clean testing loss: 0.041026584804058075
epoch 17200  training loss: 0.020599644631147385
epoch 17200  clean testing loss: 0.04131560027599335
epoch 17300  training loss: 0.02030559815466404
epoch 17300  clean testing loss: 0.0412321463227272
epoch 17400  training loss: 0.019801510497927666
epoch 17400  clean testing loss: 0.040506329387426376
epoch 17500  training loss: 0.02022433467209339

  6%|███▎                                                     | 17500/300000 [00:40<10:47, 436.41it/s]
epoch 17600  training loss: 0.019820790737867355
epoch 17600  clean testing loss: 0.040167953819036484
epoch 17700  training loss: 0.019606411457061768
epoch 17700  clean testing loss: 0.04070786386728287
epoch 17800  training loss: 0.019543273374438286
epoch 17800  clean testing loss: 0.040701862424612045
epoch 17900  training loss: 0.02021249756217003
epoch 17900  clean testing loss: 0.04048086702823639
epoch 18000  training loss: 0.02011982351541519
epoch 18000  clean testing loss: 0.04048905894160271
epoch 18100  training loss: 0.019322248175740242
epoch 18100  clean testing loss: 0.0409642718732357
epoch 18200  training loss: 0.01928427256643772
epoch 18200  clean testing loss: 0.041248619556427
epoch 18300  training loss: 0.01939169317483902


  6%|███▋                                                     | 19223/300000 [00:44<10:44, 435.61it/s]
epoch 18400  training loss: 0.019484080374240875
epoch 18400  clean testing loss: 0.04109080880880356
epoch 18500  training loss: 0.01968778669834137
epoch 18500  clean testing loss: 0.041351716965436935
epoch 18600  training loss: 0.01904083415865898
epoch 18600  clean testing loss: 0.041486531496047974
epoch 18700  training loss: 0.01902857981622219
epoch 18700  clean testing loss: 0.0414668507874012
epoch 18800  training loss: 0.01892671547830105
epoch 18800  clean testing loss: 0.04181189462542534
epoch 18900  training loss: 0.018850380554795265
epoch 18900  clean testing loss: 0.04174536466598511
epoch 19000  training loss: 0.01884414814412594
epoch 19000  clean testing loss: 0.04185810312628746
epoch 19100  training loss: 0.018742922693490982
epoch 19100  clean testing loss: 0.04202926158905029
epoch 19200  training loss: 0.018946727737784386

  7%|███▊                                                     | 20115/300000 [00:46<10:35, 440.56it/s]
epoch 19300  training loss: 0.018652386963367462
epoch 19300  clean testing loss: 0.04216344282031059
epoch 19400  training loss: 0.018598027527332306
epoch 19400  clean testing loss: 0.042437341064214706
epoch 19500  training loss: 0.018528912216424942
epoch 19500  clean testing loss: 0.04231046512722969
epoch 19600  training loss: 0.018563415855169296
epoch 19600  clean testing loss: 0.04280698671936989
epoch 19700  training loss: 0.018642835319042206
epoch 19700  clean testing loss: 0.04310751333832741
epoch 19800  training loss: 0.018633179366588593
epoch 19800  clean testing loss: 0.04362379014492035
epoch 19900  training loss: 0.01850065402686596
epoch 19900  clean testing loss: 0.04260403662919998
epoch 20000  training loss: 0.018655454739928246
epoch 20000  clean testing loss: 0.04265754297375679
epoch 20100  training loss: 0.018248429521918297


  7%|████▏                                                    | 22125/300000 [00:50<10:43, 431.90it/s]
epoch 20200  training loss: 0.01826135255396366
epoch 20200  clean testing loss: 0.043145038187503815
epoch 20300  training loss: 0.018509242683649063
epoch 20300  clean testing loss: 0.04380204156041145
epoch 20400  training loss: 0.018410369753837585
epoch 20400  clean testing loss: 0.044156938791275024
epoch 20500  training loss: 0.01830868422985077
epoch 20500  clean testing loss: 0.04298878088593483
epoch 20600  training loss: 0.018557485193014145
epoch 20600  clean testing loss: 0.04305417090654373
epoch 20700  training loss: 0.018285242840647697
epoch 20700  clean testing loss: 0.0430801697075367
epoch 20800  training loss: 0.018157660961151123
epoch 20800  clean testing loss: 0.04317924752831459
epoch 20900  training loss: 0.01792638562619686
epoch 20900  clean testing loss: 0.04329221695661545
epoch 21000  training loss: 0.017909562215209007
epoch 21000  clean testing loss: 0.04345187917351723
epoch 21100  training loss: 0.017755547538399696
epoch 21100  clean testing loss: 0.04375866428017616
epoch 21200  training loss: 0.017719386145472527
epoch 21200  clean testing loss: 0.044083576649427414
epoch 21300  training loss: 0.017723815515637398
epoch 21300  clean testing loss: 0.043902330100536346
epoch 21400  training loss: 0.017815537750720978
epoch 21400  clean testing loss: 0.043903909623622894
epoch 21500  training loss: 0.017596913501620293
epoch 21500  clean testing loss: 0.044245436787605286
epoch 21600  training loss: 0.017591984942555428
epoch 21600  clean testing loss: 0.04429629072546959
epoch 21700  training loss: 0.017797814682126045
epoch 21700  clean testing loss: 0.04504740983247757
epoch 21800  training loss: 0.01787937991321087
epoch 21800  clean testing loss: 0.044222354888916016
epoch 21900  training loss: 0.017473159357905388
epoch 21900  clean testing loss: 0.0445219911634922
epoch 22000  training loss: 0.01786208339035511
epoch 22000  clean testing loss: 0.04566246643662453
epoch 22100  training loss: 0.01740564964711666

  8%|████▎                                                    | 22962/300000 [00:52<10:36, 435.38it/s]
epoch 22200  training loss: 0.017304696142673492
epoch 22200  clean testing loss: 0.044687189161777496
epoch 22300  training loss: 0.017376510426402092
epoch 22300  clean testing loss: 0.04515755921602249
epoch 22400  training loss: 0.017562849447131157
epoch 22400  clean testing loss: 0.04567369446158409
epoch 22500  training loss: 0.017359567806124687
epoch 22500  clean testing loss: 0.045429080724716187
epoch 22600  training loss: 0.017215540632605553
epoch 22600  clean testing loss: 0.04490826651453972
epoch 22700  training loss: 0.017438583076000214
epoch 22700  clean testing loss: 0.045006539672613144
epoch 22800  training loss: 0.017242442816495895
epoch 22800  clean testing loss: 0.04516366496682167
epoch 22900  training loss: 0.01713777706027031
epoch 22900  clean testing loss: 0.04525455832481384
epoch 23000  training loss: 0.01716596633195877

  8%|████▌                                                    | 23842/300000 [00:54<10:37, 433.22it/s]
epoch 23100  training loss: 0.017222139984369278
epoch 23100  clean testing loss: 0.045345522463321686
epoch 23200  training loss: 0.017356226220726967
epoch 23200  clean testing loss: 0.04542749375104904
epoch 23300  training loss: 0.017149172723293304
epoch 23300  clean testing loss: 0.04545997083187103
epoch 23400  training loss: 0.01706264354288578
epoch 23400  clean testing loss: 0.04562032222747803
epoch 23500  training loss: 0.017281917855143547
epoch 23500  clean testing loss: 0.04561437666416168
epoch 23600  training loss: 0.017251724377274513
epoch 23600  clean testing loss: 0.045694299042224884
epoch 23700  training loss: 0.017268141731619835
epoch 23700  clean testing loss: 0.04577125608921051
epoch 23800  training loss: 0.01691899076104164
epoch 23800  clean testing loss: 0.04582621157169342
epoch 23900  training loss: 0.016721798107028008

  8%|████▌                                                    | 24284/300000 [00:55<10:27, 439.32it/s]
epoch 24000  training loss: 0.016893751919269562
epoch 24000  clean testing loss: 0.04646202176809311
epoch 24100  training loss: 0.01662573032081127
epoch 24100  clean testing loss: 0.04631663113832474
epoch 24200  training loss: 0.01659655012190342
epoch 24200  clean testing loss: 0.046319764107465744
epoch 24300  training loss: 0.016629789024591446

  9%|████▊                                                    | 25586/300000 [00:58<10:29, 436.11it/s]
epoch 24400  training loss: 0.016541151329874992
epoch 24400  clean testing loss: 0.04675496742129326
epoch 24500  training loss: 0.016551988199353218
epoch 24500  clean testing loss: 0.046801354736089706
epoch 24600  training loss: 0.016588030382990837
epoch 24600  clean testing loss: 0.04640936106443405
epoch 24700  training loss: 0.016679566353559494
epoch 24700  clean testing loss: 0.04648208990693092
epoch 24800  training loss: 0.01671093888580799
epoch 24800  clean testing loss: 0.04654212296009064
epoch 24900  training loss: 0.016751820221543312
epoch 24900  clean testing loss: 0.046628113836050034
epoch 25000  training loss: 0.01676301844418049
epoch 25000  clean testing loss: 0.04666430875658989
epoch 25100  training loss: 0.016384318470954895
epoch 25100  clean testing loss: 0.04689998924732208
epoch 25200  training loss: 0.016416817903518677
epoch 25200  clean testing loss: 0.04691532254219055
epoch 25300  training loss: 0.016297917813062668
epoch 25300  clean testing loss: 0.04746028780937195
epoch 25400  training loss: 0.016498619690537453
epoch 25400  clean testing loss: 0.04804859310388565
epoch 25500  training loss: 0.016351692378520966
epoch 25500  clean testing loss: 0.04788205027580261
epoch 25600  training loss: 0.016376160085201263

  9%|█████                                                    | 26469/300000 [01:00<10:24, 438.07it/s]
epoch 25700  training loss: 0.016512351110577583
epoch 25700  clean testing loss: 0.04826810583472252
epoch 25800  training loss: 0.016451869159936905
epoch 25800  clean testing loss: 0.0482710562646389
epoch 25900  training loss: 0.016402902081608772
epoch 25900  clean testing loss: 0.04837210476398468
epoch 26000  training loss: 0.016406448557972908
epoch 26000  clean testing loss: 0.04823354259133339
epoch 26100  training loss: 0.01637125201523304
epoch 26100  clean testing loss: 0.048305924981832504
epoch 26200  training loss: 0.01633678376674652
epoch 26200  clean testing loss: 0.04847300797700882
epoch 26300  training loss: 0.016191041097044945
epoch 26300  clean testing loss: 0.048387449234724045
epoch 26400  training loss: 0.016134463250637054
epoch 26400  clean testing loss: 0.04838124290108681
epoch 26500  training loss: 0.015964392572641373

  9%|█████                                                    | 26871/300000 [01:01<10:20, 440.37it/s]
epoch 26600  training loss: 0.01610814593732357
epoch 26600  clean testing loss: 0.04854607582092285
epoch 26700  training loss: 0.016129029914736748
epoch 26700  clean testing loss: 0.048486169427633286
epoch 26800  training loss: 0.016232945024967194
epoch 26800  clean testing loss: 0.048762813210487366
epoch 26900  training loss: 0.01591133140027523

  9%|█████▎                                                   | 28258/300000 [01:04<10:18, 439.22it/s]
epoch 27000  training loss: 0.015788542106747627
epoch 27000  clean testing loss: 0.04790519177913666
epoch 27100  training loss: 0.015753310173749924
epoch 27100  clean testing loss: 0.04822198301553726
epoch 27200  training loss: 0.015728220343589783
epoch 27200  clean testing loss: 0.04818185791373253
epoch 27300  training loss: 0.01570195145905018
epoch 27300  clean testing loss: 0.0482962429523468
epoch 27400  training loss: 0.01569274440407753
epoch 27400  clean testing loss: 0.04815011844038963
epoch 27500  training loss: 0.015653571113944054
epoch 27500  clean testing loss: 0.04841287434101105
epoch 27600  training loss: 0.015868226066231728
epoch 27600  clean testing loss: 0.049116265028715134
epoch 27700  training loss: 0.015641171485185623
epoch 27700  clean testing loss: 0.048601411283016205
epoch 27800  training loss: 0.015581578947603703
epoch 27800  clean testing loss: 0.04838641732931137
epoch 27900  training loss: 0.015571197494864464
epoch 27900  clean testing loss: 0.048390764743089676
epoch 28000  training loss: 0.015570132993161678
epoch 28000  clean testing loss: 0.04838138073682785
epoch 28100  training loss: 0.01577823795378208
epoch 28100  clean testing loss: 0.048304349184036255
epoch 28200  training loss: 0.015605848282575607
epoch 28200  clean testing loss: 0.048453446477651596
epoch 28300  training loss: 0.015475796535611153

 10%|█████▌                                                   | 29143/300000 [01:06<10:18, 437.92it/s]
epoch 28400  training loss: 0.01569393090903759
epoch 28400  clean testing loss: 0.049511514604091644
epoch 28500  training loss: 0.01570163108408451
epoch 28500  clean testing loss: 0.04959530010819435
epoch 28600  training loss: 0.015619777143001556
epoch 28600  clean testing loss: 0.04943756386637688
epoch 28700  training loss: 0.015407759696245193
epoch 28700  clean testing loss: 0.04909380152821541
epoch 28800  training loss: 0.015442175790667534
epoch 28800  clean testing loss: 0.04929027706384659
epoch 28900  training loss: 0.015429834835231304
epoch 28900  clean testing loss: 0.0493721105158329
epoch 29000  training loss: 0.015293463133275509
epoch 29000  clean testing loss: 0.04903414845466614
epoch 29100  training loss: 0.015276478603482246

 10%|█████▌                                                   | 29499/300000 [01:07<10:13, 440.61it/s]
epoch 29200  training loss: 0.015330683439970016
epoch 29200  clean testing loss: 0.048873722553253174
epoch 29300  training loss: 0.015495756641030312
epoch 29300  clean testing loss: 0.04888942837715149
epoch 29400  training loss: 0.015362911857664585
epoch 29400  clean testing loss: 0.04898858070373535
epoch 29500  training loss: 0.015322478488087654

 10%|█████▊                                                   | 30889/300000 [01:10<10:14, 437.75it/s]
epoch 29600  training loss: 0.015177515335381031
epoch 29600  clean testing loss: 0.049302976578474045
epoch 29700  training loss: 0.015146693214774132
epoch 29700  clean testing loss: 0.04969019070267677
epoch 29800  training loss: 0.015192314982414246
epoch 29800  clean testing loss: 0.04996015504002571
epoch 29900  training loss: 0.015228336676955223
epoch 29900  clean testing loss: 0.050151925534009933
epoch 30000  training loss: 0.015256177634000778
