
  0%|                                                                                                                                | 49/100000 [00:01<41:28, 40.17it/s]
  9%|███████████▎                                                                                                                  | 9020/100000 [03:35<36:40, 41.35it/s]
epoch 9000  training loss: 720.5303955078125
epoch 9000  clean testing loss: 3011.30615234375

  9%|███████████▍                                                                                                                  | 9105/100000 [03:37<36:07, 41.93it/s]
epoch 9100  training loss: 689.50146484375

  9%|███████████▌                                                                                                                  | 9190/100000 [03:39<36:14, 41.76it/s]
epoch 9200  training loss: 686.4861450195312


  9%|███████████▊                                                                                                                  | 9355/100000 [03:43<35:24, 42.66it/s]
epoch 9300  training loss: 749.5499267578125

  9%|███████████▉                                                                                                                  | 9440/100000 [03:45<35:19, 42.73it/s]
epoch 9400  training loss: 880.9949340820312

 10%|████████████                                                                                                                  | 9525/100000 [03:47<37:05, 40.66it/s]
epoch 9500  training loss: 880.47021484375

 10%|████████████                                                                                                                  | 9605/100000 [03:49<36:53, 40.84it/s]
epoch 9600  training loss: 894.413818359375

 10%|████████████▏                                                                                                                 | 9690/100000 [03:51<35:59, 41.82it/s]
epoch 9700  training loss: 638.6775512695312


 10%|████████████▍                                                                                                                 | 9860/100000 [03:55<35:11, 42.68it/s]
epoch 9800  training loss: 633.2362670898438

 10%|████████████▌                                                                                                                 | 9945/100000 [03:57<35:31, 42.25it/s]
epoch 9900  training loss: 966.8343505859375

 10%|████████████▌                                                                                                                | 10030/100000 [03:59<35:49, 41.86it/s]
epoch 10000  training loss: 1236.902099609375
epoch 10000  clean testing loss: 2137.281494140625

 10%|████████████▋                                                                                                                | 10110/100000 [04:01<35:50, 41.79it/s]
epoch 10100  training loss: 1173.2274169921875

 10%|████████████▋                                                                                                                | 10195/100000 [04:03<36:19, 41.21it/s]
epoch 10200  training loss: 1542.4896240234375

 10%|████████████▊                                                                                                                | 10280/100000 [04:05<35:36, 41.99it/s]
epoch 10300  training loss: 35753.32421875


 10%|█████████████                                                                                                                | 10450/100000 [04:09<36:01, 41.43it/s]
epoch 10400  training loss: 4646.6142578125

 11%|█████████████▏                                                                                                               | 10540/100000 [04:11<34:41, 42.97it/s]
epoch 10500  training loss: 867.8497314453125

 11%|█████████████▎                                                                                                               | 10625/100000 [04:14<35:26, 42.04it/s]
epoch 10600  training loss: 847.8885498046875

 11%|█████████████▍                                                                                                               | 10705/100000 [04:15<35:29, 41.94it/s]
epoch 10700  training loss: 18822.3671875

 11%|█████████████▍                                                                                                               | 10790/100000 [04:17<34:52, 42.63it/s]
epoch 10800  training loss: 625.5789184570312


 11%|█████████████▋                                                                                                               | 10960/100000 [04:22<35:48, 41.45it/s]
epoch 10900  training loss: 482.6378479003906

 11%|█████████████▊                                                                                                               | 11040/100000 [04:23<35:41, 41.53it/s]
epoch 11000  training loss: 864.6358032226562
epoch 11000  clean testing loss: 2107.299560546875

 11%|█████████████▉                                                                                                               | 11125/100000 [04:25<36:01, 41.12it/s]
epoch 11100  training loss: 1220.8720703125

 11%|██████████████                                                                                                               | 11210/100000 [04:28<35:32, 41.63it/s]
epoch 11200  training loss: 1236.3515625

 11%|██████████████                                                                                                               | 11295/100000 [04:30<35:31, 41.61it/s]
epoch 11300  training loss: 987.1220703125


 11%|██████████████▎                                                                                                              | 11460/100000 [04:34<35:13, 41.90it/s]
epoch 11400  training loss: 709.2150268554688

 12%|██████████████▍                                                                                                              | 11548/100000 [04:36<35:01, 42.09it/s]
epoch 11500  training loss: 756.3841552734375

 12%|██████████████▌                                                                                                              | 11633/100000 [04:38<35:16, 41.75it/s]
epoch 11600  training loss: 1069.4580078125

 12%|██████████████▋                                                                                                              | 11718/100000 [04:40<34:56, 42.11it/s]
epoch 11700  training loss: 2427.777099609375

 12%|██████████████▋                                                                                                              | 11798/100000 [04:42<34:51, 42.17it/s]
epoch 11800  training loss: 675.7445068359375


 12%|██████████████▉                                                                                                              | 11968/100000 [04:46<34:43, 42.25it/s]
epoch 11900  training loss: 4782.42236328125

 12%|███████████████                                                                                                              | 12053/100000 [04:48<35:05, 41.77it/s]
epoch 12000  training loss: 626.4129638671875
epoch 12000  clean testing loss: 1242.7974853515625

 12%|███████████████▏                                                                                                             | 12138/100000 [04:50<34:58, 41.87it/s]
epoch 12100  training loss: 436.9326477050781

 12%|███████████████▎                                                                                                             | 12218/100000 [04:52<35:16, 41.48it/s]
epoch 12200  training loss: 397.5675354003906

 12%|███████████████▍                                                                                                             | 12303/100000 [04:54<34:57, 41.81it/s]
epoch 12300  training loss: 337.73199462890625

 12%|███████████████▍                                                                                                             | 12388/100000 [04:56<34:45, 42.01it/s]
epoch 12400  training loss: 355.3549499511719


 13%|███████████████▋                                                                                                             | 12553/100000 [05:00<35:22, 41.19it/s]
epoch 12500  training loss: 45324.8359375

 13%|███████████████▊                                                                                                             | 12638/100000 [05:02<34:18, 42.44it/s]
epoch 12600  training loss: 3743.4833984375

 13%|███████████████▉                                                                                                             | 12723/100000 [05:04<34:38, 41.99it/s]
epoch 12700  training loss: 1382.9696044921875

 13%|████████████████                                                                                                             | 12808/100000 [05:06<34:21, 42.31it/s]
epoch 12800  training loss: 30196.205078125

 13%|████████████████                                                                                                             | 12888/100000 [05:08<34:21, 42.25it/s]
epoch 12900  training loss: 704.6321411132812


 13%|████████████████▎                                                                                                            | 13058/100000 [05:12<34:52, 41.55it/s]
epoch 13000  training loss: 1665.1492919921875
epoch 13000  clean testing loss: 1898.882080078125

 13%|████████████████▍                                                                                                            | 13138/100000 [05:14<34:53, 41.49it/s]
epoch 13100  training loss: 543.4172973632812

 13%|████████████████▌                                                                                                            | 13223/100000 [05:16<34:27, 41.97it/s]
epoch 13200  training loss: 515.0244140625

 13%|████████████████▋                                                                                                            | 13308/100000 [05:18<35:29, 40.71it/s]
epoch 13300  training loss: 1422.3663330078125

 13%|████████████████▋                                                                                                            | 13393/100000 [05:20<34:31, 41.81it/s]
epoch 13400  training loss: 900.4561767578125


 14%|████████████████▉                                                                                                            | 13558/100000 [05:24<34:31, 41.73it/s]
epoch 13500  training loss: 31532.673828125

 14%|█████████████████                                                                                                            | 13643/100000 [05:26<34:46, 41.38it/s]
epoch 13600  training loss: 1018.800048828125

 14%|█████████████████▏                                                                                                           | 13728/100000 [05:28<34:57, 41.13it/s]
epoch 13700  training loss: 3242.78466796875

 14%|█████████████████▎                                                                                                           | 13813/100000 [05:30<34:01, 42.22it/s]
epoch 13800  training loss: 660.4725341796875

 14%|█████████████████▎                                                                                                           | 13898/100000 [05:32<34:15, 41.90it/s]
epoch 13900  training loss: 760.7905883789062


 14%|█████████████████▌                                                                                                           | 14063/100000 [05:36<34:05, 42.02it/s]
epoch 14000  training loss: 14170.474609375
epoch 14000  clean testing loss: 3102.176025390625

 14%|█████████████████▋                                                                                                           | 14148/100000 [05:38<34:16, 41.75it/s]
epoch 14100  training loss: 529.3377685546875

 14%|█████████████████▊                                                                                                           | 14233/100000 [05:40<34:11, 41.80it/s]
epoch 14200  training loss: 2761.698974609375

 14%|█████████████████▉                                                                                                           | 14318/100000 [05:42<33:40, 42.41it/s]
epoch 14300  training loss: 442.4426574707031

 14%|█████████████████▉                                                                                                           | 14398/100000 [05:44<34:08, 41.79it/s]
epoch 14400  training loss: 1220.764404296875


 15%|██████████████████▏                                                                                                          | 14563/100000 [05:48<34:35, 41.16it/s]
epoch 14500  training loss: 791.360595703125

 15%|██████████████████▎                                                                                                          | 14653/100000 [05:50<33:27, 42.51it/s]
epoch 14600  training loss: 756.9699096679688

 15%|██████████████████▍                                                                                                          | 14733/100000 [05:52<34:06, 41.66it/s]
epoch 14700  training loss: 2279.70068359375

 15%|██████████████████▌                                                                                                          | 14818/100000 [05:54<34:24, 41.26it/s]
epoch 14800  training loss: 613.02490234375

 15%|██████████████████▋                                                                                                          | 14903/100000 [05:56<33:53, 41.84it/s]
epoch 14900  training loss: 743.1630249023438


 15%|██████████████████▊                                                                                                          | 15073/100000 [06:00<33:50, 41.82it/s]
epoch 15000  training loss: 817.3346557617188
epoch 15000  clean testing loss: 1034.056884765625

 15%|██████████████████▉                                                                                                          | 15153/100000 [06:02<33:57, 41.63it/s]
epoch 15100  training loss: 574.0806884765625

 15%|███████████████████                                                                                                          | 15238/100000 [06:04<33:55, 41.65it/s]
epoch 15200  training loss: 411.97149658203125

 15%|███████████████████▏                                                                                                         | 15323/100000 [06:06<33:33, 42.05it/s]
epoch 15300  training loss: 413.9576416015625

 15%|███████████████████▎                                                                                                         | 15408/100000 [06:08<34:44, 40.57it/s]
epoch 15400  training loss: 442.790771484375


 16%|███████████████████▍                                                                                                         | 15553/100000 [06:11<33:07, 42.48it/s]
epoch 15500  training loss: 1250.320556640625

 16%|███████████████████▌                                                                                                         | 15638/100000 [06:13<33:29, 41.99it/s]
epoch 15600  training loss: 279.9041748046875

 16%|███████████████████▋                                                                                                         | 15728/100000 [06:15<33:03, 42.48it/s]
epoch 15700  training loss: 8884.0927734375

 16%|███████████████████▊                                                                                                         | 15808/100000 [06:17<32:58, 42.55it/s]
epoch 15800  training loss: 421.7692565917969

 16%|███████████████████▊                                                                                                         | 15898/100000 [06:20<33:14, 42.17it/s]
epoch 15900  training loss: 517.4559326171875

 16%|███████████████████▉                                                                                                         | 15978/100000 [06:21<33:07, 42.27it/s]
epoch 16000  training loss: 757.5498657226562
epoch 16000  clean testing loss: 1608.301025390625


 16%|████████████████████▏                                                                                                        | 16148/100000 [06:25<33:09, 42.14it/s]
epoch 16100  training loss: 455.3324890136719

 16%|████████████████████▎                                                                                                        | 16233/100000 [06:28<33:22, 41.84it/s]
epoch 16200  training loss: 500.6891174316406

 16%|████████████████████▍                                                                                                        | 16318/100000 [06:30<32:50, 42.47it/s]
epoch 16300  training loss: 726.6660766601562

 16%|████████████████████▌                                                                                                        | 16403/100000 [06:32<32:48, 42.47it/s]
epoch 16400  training loss: 618.5347900390625

 16%|████████████████████▌                                                                                                        | 16488/100000 [06:34<32:36, 42.68it/s]
epoch 16500  training loss: 908.2290649414062


 17%|████████████████████▊                                                                                                        | 16653/100000 [06:37<33:25, 41.55it/s]
epoch 16600  training loss: 724.9086303710938

 17%|████████████████████▉                                                                                                        | 16738/100000 [06:40<33:16, 41.71it/s]
epoch 16700  training loss: 2052.70947265625

 17%|█████████████████████                                                                                                        | 16823/100000 [06:42<33:13, 41.73it/s]
epoch 16800  training loss: 481.25689697265625

 17%|█████████████████████▏                                                                                                       | 16908/100000 [06:44<32:43, 42.31it/s]
epoch 16900  training loss: 24600.958984375


 17%|█████████████████████▎                                                                                                       | 17073/100000 [06:48<34:01, 40.62it/s]
epoch 17000  training loss: 260.6686706542969
epoch 17000  clean testing loss: 554.1205444335938

 17%|█████████████████████▍                                                                                                       | 17158/100000 [06:50<33:10, 41.61it/s]
epoch 17100  training loss: 1418.8187255859375

 17%|█████████████████████▌                                                                                                       | 17243/100000 [06:52<32:55, 41.89it/s]
epoch 17200  training loss: 3259.421142578125

 17%|█████████████████████▋                                                                                                       | 17328/100000 [06:54<32:21, 42.59it/s]
epoch 17300  training loss: 328.0787353515625

 17%|█████████████████████▊                                                                                                       | 17413/100000 [06:56<32:44, 42.05it/s]
epoch 17400  training loss: 1571.4124755859375


 18%|█████████████████████▉                                                                                                       | 17578/100000 [07:00<35:17, 38.92it/s]
epoch 17500  training loss: 425.86907958984375

 18%|██████████████████████                                                                                                       | 17658/100000 [07:02<32:53, 41.73it/s]
epoch 17600  training loss: 1206.45458984375

 18%|██████████████████████▏                                                                                                      | 17743/100000 [07:04<32:56, 41.62it/s]
epoch 17700  training loss: 243.00694274902344

 18%|██████████████████████▎                                                                                                      | 17828/100000 [07:06<33:02, 41.45it/s]
epoch 17800  training loss: 439.58544921875

 18%|██████████████████████▍                                                                                                      | 17908/100000 [07:08<33:28, 40.87it/s]
epoch 17900  training loss: 338.36614990234375


 18%|██████████████████████▌                                                                                                      | 18078/100000 [07:12<32:42, 41.74it/s]
epoch 18000  training loss: 8330.998046875
epoch 18000  clean testing loss: 1761.915283203125

 18%|██████████████████████▋                                                                                                      | 18163/100000 [07:14<33:02, 41.28it/s]
epoch 18100  training loss: 232.3907928466797

 18%|██████████████████████▊                                                                                                      | 18243/100000 [07:16<33:17, 40.93it/s]
epoch 18200  training loss: 141.63487243652344

 18%|██████████████████████▉                                                                                                      | 18328/100000 [07:18<32:14, 42.23it/s]
epoch 18300  training loss: 337.6462707519531
