
  1%|          | 709/100000 [00:01<03:04, 538.97it/s]
epoch 3000  clean testing loss: 0.4516783058643341
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 3100  training loss: 0.5795762538909912
epoch 3100  clean testing loss: 0.46103909611701965
epoch 3200  training loss: 0.5664116740226746
epoch 3200  clean testing loss: 0.4693879187107086
epoch 3300  training loss: 0.5618427395820618
epoch 3300  clean testing loss: 0.48459407687187195
epoch 3400  training loss: 0.5649639964103699
epoch 3400  clean testing loss: 0.47354012727737427
epoch 3500  training loss: 0.5876373648643494
epoch 3500  clean testing loss: 0.5271171927452087
epoch 3600  training loss: 0.5423413515090942
epoch 3600  clean testing loss: 0.5066621899604797
epoch 3700  training loss: 0.5830624103546143
epoch 3700  clean testing loss: 0.5538723468780518
epoch 3800  training loss: 0.5595266222953796
epoch 3800  clean testing loss: 0.572816789150238
epoch 3900  training loss: 0.542843222618103
epoch 3900  clean testing loss: 0.5623147487640381
epoch 4000  training loss: 0.5626541376113892
epoch 4000  clean testing loss: 0.5842788219451904

  5%|▌         | 5088/100000 [00:09<02:54, 543.72it/s]
epoch 4100  training loss: 0.535790741443634
epoch 4100  clean testing loss: 0.5420549511909485
epoch 4200  training loss: 0.5117202997207642
epoch 4200  clean testing loss: 0.5484367609024048
epoch 4300  training loss: 0.5146438479423523
epoch 4300  clean testing loss: 0.5576754212379456
epoch 4400  training loss: 0.5006687641143799
epoch 4400  clean testing loss: 0.5861446857452393
epoch 4500  training loss: 0.5056823492050171
epoch 4500  clean testing loss: 0.5627360939979553
epoch 4600  training loss: 0.5020559430122375
epoch 4600  clean testing loss: 0.5776984691619873
epoch 4700  training loss: 0.5006805062294006
epoch 4700  clean testing loss: 0.6076260805130005
epoch 4800  training loss: 0.48702019453048706
epoch 4800  clean testing loss: 0.5718876123428345
epoch 4900  training loss: 0.48876819014549255
epoch 4900  clean testing loss: 0.6175806522369385
epoch 5000  training loss: 0.4964117407798767
epoch 5000  clean testing loss: 0.6196154952049255
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 5100  training loss: 0.4950067400932312

  6%|▌         | 6141/100000 [00:11<02:53, 541.26it/s]
epoch 5200  training loss: 0.4728059768676758
epoch 5200  clean testing loss: 0.6358262300491333
epoch 5300  training loss: 0.48853233456611633
epoch 5300  clean testing loss: 0.659330427646637
epoch 5400  training loss: 0.46317359805107117
epoch 5400  clean testing loss: 0.6154006719589233
epoch 5500  training loss: 0.46717655658721924
epoch 5500  clean testing loss: 0.6150222420692444
epoch 5600  training loss: 0.4758249819278717
epoch 5600  clean testing loss: 0.6662853956222534
epoch 5700  training loss: 0.4547184705734253
epoch 5700  clean testing loss: 0.6449137330055237
epoch 5800  training loss: 0.4478481113910675
epoch 5800  clean testing loss: 0.6522344350814819
epoch 5900  training loss: 0.4470883309841156
epoch 5900  clean testing loss: 0.6434213519096375
epoch 6000  training loss: 0.44719547033309937
epoch 6000  clean testing loss: 0.644257128238678
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 6100  training loss: 0.4331161677837372
epoch 6100  clean testing loss: 0.6664124131202698
epoch 6200  training loss: 0.42851075530052185

  7%|▋         | 7252/100000 [00:13<02:50, 544.18it/s]
epoch 6300  training loss: 0.4261195957660675
epoch 6300  clean testing loss: 0.6843720078468323
epoch 6400  training loss: 0.4780631959438324
epoch 6400  clean testing loss: 0.7313158512115479
epoch 6500  training loss: 0.4267251193523407
epoch 6500  clean testing loss: 0.6980563402175903
epoch 6600  training loss: 0.4231257736682892
epoch 6600  clean testing loss: 0.700645923614502
epoch 6700  training loss: 0.42541399598121643
epoch 6700  clean testing loss: 0.7164273858070374
epoch 6800  training loss: 0.41578471660614014
epoch 6800  clean testing loss: 0.706133246421814
epoch 6900  training loss: 0.4196913540363312
epoch 6900  clean testing loss: 0.7137622237205505
epoch 7000  training loss: 0.4054032862186432
epoch 7000  clean testing loss: 0.6993284225463867
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 7100  training loss: 0.44548851251602173
epoch 7100  clean testing loss: 0.7302561402320862
epoch 7200  training loss: 0.4804237186908722
epoch 7200  clean testing loss: 0.774716854095459
epoch 7300  training loss: 0.39828938245773315

  8%|▊         | 8301/100000 [00:15<02:49, 541.78it/s]
epoch 7400  training loss: 0.4535238742828369
epoch 7400  clean testing loss: 0.7835378646850586
epoch 7500  training loss: 0.474352091550827
epoch 7500  clean testing loss: 0.8042629957199097
epoch 7600  training loss: 0.4196551442146301
epoch 7600  clean testing loss: 0.7485410571098328
epoch 7700  training loss: 0.3936914801597595
epoch 7700  clean testing loss: 0.7501958608627319
epoch 7800  training loss: 0.3851715624332428
epoch 7800  clean testing loss: 0.7492110133171082
epoch 7900  training loss: 0.3952155113220215
epoch 7900  clean testing loss: 0.7721337080001831
epoch 8000  training loss: 0.38534852862358093
epoch 8000  clean testing loss: 0.7662147283554077
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 8100  training loss: 0.3827124238014221
epoch 8100  clean testing loss: 0.7542329430580139
epoch 8200  training loss: 0.40518465638160706
epoch 8200  clean testing loss: 0.7036988735198975
epoch 8300  training loss: 0.39012500643730164
epoch 8300  clean testing loss: 0.7251174449920654
epoch 8400  training loss: 0.382564514875412

  9%|▉         | 9409/100000 [00:17<02:46, 542.77it/s]
epoch 8500  training loss: 0.3771342635154724
epoch 8500  clean testing loss: 0.742088258266449
epoch 8600  training loss: 0.3737417459487915
epoch 8600  clean testing loss: 0.7721791863441467
epoch 8700  training loss: 0.3799978196620941
epoch 8700  clean testing loss: 0.7820416688919067
epoch 8800  training loss: 0.37860676646232605
epoch 8800  clean testing loss: 0.8285276889801025
epoch 8900  training loss: 0.3709000051021576
epoch 8900  clean testing loss: 0.7801945209503174
epoch 9000  training loss: 0.382999986410141
epoch 9000  clean testing loss: 0.7574210166931152
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 9100  training loss: 0.36133819818496704
epoch 9100  clean testing loss: 0.7733474373817444
epoch 9200  training loss: 0.359385222196579
epoch 9200  clean testing loss: 0.7852107286453247
epoch 9300  training loss: 0.3571646809577942
epoch 9300  clean testing loss: 0.7972477078437805
epoch 9400  training loss: 0.357774555683136

 11%|█         | 10513/100000 [00:19<02:44, 543.13it/s]
epoch 9500  training loss: 0.3644850552082062
epoch 9500  clean testing loss: 0.8286601901054382
epoch 9600  training loss: 0.3601725101470947
epoch 9600  clean testing loss: 0.7955529093742371
epoch 9700  training loss: 0.3592478632926941
epoch 9700  clean testing loss: 0.8427340984344482
epoch 9800  training loss: 0.34893569350242615
epoch 9800  clean testing loss: 0.8152138590812683
epoch 9900  training loss: 0.354318231344223
epoch 9900  clean testing loss: 0.8304572701454163
epoch 10000  training loss: 0.35057175159454346
epoch 10000  clean testing loss: 0.8239865899085999
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 10100  training loss: 0.34977951645851135
epoch 10100  clean testing loss: 0.8299221396446228
epoch 10200  training loss: 0.3597034215927124
epoch 10200  clean testing loss: 0.837472140789032
epoch 10300  training loss: 0.360700786113739
epoch 10300  clean testing loss: 0.8347930312156677
epoch 10400  training loss: 0.34544068574905396
epoch 10400  clean testing loss: 0.8148511052131653
epoch 10500  training loss: 0.36218905448913574

 12%|█▏        | 11568/100000 [00:21<02:41, 546.74it/s]
epoch 10600  training loss: 0.3465225100517273
epoch 10600  clean testing loss: 0.8305492401123047
epoch 10700  training loss: 0.34847503900527954
epoch 10700  clean testing loss: 0.8408306241035461
epoch 10800  training loss: 0.3448883891105652
epoch 10800  clean testing loss: 0.8363971710205078
epoch 10900  training loss: 0.3603123426437378
epoch 10900  clean testing loss: 0.8559460639953613
epoch 11000  training loss: 0.3397483825683594
epoch 11000  clean testing loss: 0.8337476849555969
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 11100  training loss: 0.3333808183670044
epoch 11100  clean testing loss: 0.8547101616859436
epoch 11200  training loss: 0.3365860879421234
epoch 11200  clean testing loss: 0.8561453819274902
epoch 11300  training loss: 0.3466687798500061
epoch 11300  clean testing loss: 0.8835316300392151
epoch 11400  training loss: 0.4224455654621124
epoch 11400  clean testing loss: 0.8933484554290771
epoch 11500  training loss: 0.33299726247787476
epoch 11500  clean testing loss: 0.8542301654815674
epoch 11600  training loss: 0.3308047652244568

 13%|█▎        | 12674/100000 [00:23<02:39, 548.08it/s]
epoch 11700  training loss: 0.5049297213554382
epoch 11700  clean testing loss: 0.8097595572471619
epoch 11800  training loss: 0.33181875944137573
epoch 11800  clean testing loss: 0.8569011092185974
epoch 11900  training loss: 0.32935917377471924
epoch 11900  clean testing loss: 0.8603276610374451
epoch 12000  training loss: 0.32486477494239807
epoch 12000  clean testing loss: 0.8492921590805054
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 12100  training loss: 0.32296669483184814
epoch 12100  clean testing loss: 0.8592951893806458
epoch 12200  training loss: 0.3210650682449341
epoch 12200  clean testing loss: 0.8685107827186584
epoch 12300  training loss: 0.3186952769756317
epoch 12300  clean testing loss: 0.8747023344039917
epoch 12400  training loss: 0.33551108837127686
epoch 12400  clean testing loss: 0.8864406943321228
epoch 12500  training loss: 0.3236748278141022
epoch 12500  clean testing loss: 0.8853089809417725
epoch 12600  training loss: 0.33543410897254944
epoch 12600  clean testing loss: 0.9189944267272949
epoch 12700  training loss: 0.3433529734611511

 14%|█▎        | 13716/100000 [00:25<02:38, 542.83it/s]
epoch 12800  training loss: 0.374675989151001
epoch 12800  clean testing loss: 0.9253529906272888
epoch 12900  training loss: 0.31761834025382996
epoch 12900  clean testing loss: 0.8888497948646545
epoch 13000  training loss: 0.31574276089668274
epoch 13000  clean testing loss: 0.8850473761558533
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 13100  training loss: 0.3200739622116089
epoch 13100  clean testing loss: 0.8938531279563904
epoch 13200  training loss: 0.41645002365112305
epoch 13200  clean testing loss: 0.9693392515182495
epoch 13300  training loss: 0.3201723098754883
epoch 13300  clean testing loss: 0.891965389251709
epoch 13400  training loss: 0.3134327530860901
epoch 13400  clean testing loss: 0.8937559723854065
epoch 13500  training loss: 0.3150850534439087
epoch 13500  clean testing loss: 0.8966856002807617
epoch 13600  training loss: 0.33156150579452515
epoch 13600  clean testing loss: 0.9430948495864868
epoch 13700  training loss: 0.3432140052318573

 15%|█▍        | 14822/100000 [00:27<02:36, 544.05it/s]
epoch 13800  training loss: 0.31191274523735046
epoch 13800  clean testing loss: 0.8863554000854492
epoch 13900  training loss: 0.3140696585178375
epoch 13900  clean testing loss: 0.9066756963729858
epoch 14000  training loss: 0.30962494015693665
epoch 14000  clean testing loss: 0.8979017734527588
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 14100  training loss: 0.3122034966945648
epoch 14100  clean testing loss: 0.8995601534843445
epoch 14200  training loss: 0.32427147030830383
epoch 14200  clean testing loss: 0.9336552023887634
epoch 14300  training loss: 0.30714601278305054
epoch 14300  clean testing loss: 0.9009004235267639
epoch 14400  training loss: 0.3089646100997925
epoch 14400  clean testing loss: 0.9072529673576355
epoch 14500  training loss: 0.3163834512233734
epoch 14500  clean testing loss: 0.9147362112998962
epoch 14600  training loss: 0.3043366074562073
epoch 14600  clean testing loss: 0.9033100605010986
epoch 14700  training loss: 0.30758997797966003
epoch 14700  clean testing loss: 0.9006251692771912
epoch 14800  training loss: 0.3049546182155609

 16%|█▌        | 15872/100000 [00:29<02:33, 547.16it/s]
epoch 14900  training loss: 0.30677032470703125
epoch 14900  clean testing loss: 0.9127120971679688
epoch 15000  training loss: 0.3275811970233917
epoch 15000  clean testing loss: 0.9263474345207214
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 15100  training loss: 0.30067524313926697
epoch 15100  clean testing loss: 0.9098060727119446
epoch 15200  training loss: 0.3016749322414398
epoch 15200  clean testing loss: 0.916414201259613
epoch 15300  training loss: 0.29883190989494324
epoch 15300  clean testing loss: 0.9193107485771179
epoch 15400  training loss: 0.3027704656124115
epoch 15400  clean testing loss: 0.918985903263092
epoch 15500  training loss: 0.3005605936050415
epoch 15500  clean testing loss: 0.9242004156112671
epoch 15600  training loss: 0.3013058006763458
epoch 15600  clean testing loss: 0.9249569773674011
epoch 15700  training loss: 0.3007195293903351
epoch 15700  clean testing loss: 0.9315574765205383
epoch 15800  training loss: 0.3020668923854828
epoch 15800  clean testing loss: 0.926011860370636
epoch 15900  training loss: 0.2969616949558258

 17%|█▋        | 16977/100000 [00:31<02:31, 547.80it/s]
epoch 16000  training loss: 0.3044635057449341
epoch 16000  clean testing loss: 0.9311037063598633
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 16100  training loss: 0.31291621923446655
epoch 16100  clean testing loss: 0.9374631643295288
epoch 16200  training loss: 0.29836317896842957
epoch 16200  clean testing loss: 0.9307122826576233
epoch 16300  training loss: 0.30084067583084106
epoch 16300  clean testing loss: 0.9299015998840332
epoch 16400  training loss: 0.29733070731163025
epoch 16400  clean testing loss: 0.9356197714805603
epoch 16500  training loss: 0.3039214015007019
epoch 16500  clean testing loss: 0.9447044134140015
epoch 16600  training loss: 0.2968292236328125
epoch 16600  clean testing loss: 0.9361245036125183
epoch 16700  training loss: 0.2940599322319031
epoch 16700  clean testing loss: 0.9269217848777771
epoch 16800  training loss: 0.30274537205696106
epoch 16800  clean testing loss: 0.943859338760376
epoch 16900  training loss: 0.29156026244163513
epoch 16900  clean testing loss: 0.926232635974884
epoch 17000  training loss: 0.29349085688591003
epoch 17000  clean testing loss: 0.9259639978408813

 18%|█▊        | 18028/100000 [00:33<02:32, 536.13it/s]
epoch 17100  training loss: 0.29123932123184204
epoch 17100  clean testing loss: 0.9311362504959106
epoch 17200  training loss: 0.2923122048377991
epoch 17200  clean testing loss: 0.9400219321250916
epoch 17300  training loss: 0.29009243845939636
epoch 17300  clean testing loss: 0.936331570148468
epoch 17400  training loss: 0.2956116497516632
epoch 17400  clean testing loss: 0.9306502342224121
epoch 17500  training loss: 0.2953416407108307
epoch 17500  clean testing loss: 0.9503327012062073
epoch 17600  training loss: 0.29000207781791687
epoch 17600  clean testing loss: 0.9440982937812805
epoch 17700  training loss: 0.28998664021492004
epoch 17700  clean testing loss: 0.9433319568634033
epoch 17800  training loss: 0.2961213290691376
epoch 17800  clean testing loss: 0.9430752396583557
epoch 17900  training loss: 0.28996026515960693
epoch 17900  clean testing loss: 0.9298474788665771
epoch 18000  training loss: 0.29156923294067383
epoch 18000  clean testing loss: 0.9452444911003113
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 18100  training loss: 0.28546449542045593

 19%|█▉        | 19135/100000 [00:35<02:29, 540.94it/s]
epoch 18200  training loss: 0.28500300645828247
epoch 18200  clean testing loss: 0.9460022449493408
epoch 18300  training loss: 0.2861250042915344
epoch 18300  clean testing loss: 0.9488583207130432
epoch 18400  training loss: 0.28422483801841736
epoch 18400  clean testing loss: 0.9555962085723877
epoch 18500  training loss: 0.31694191694259644
epoch 18500  clean testing loss: 0.9602383375167847
epoch 18600  training loss: 0.29573437571525574
epoch 18600  clean testing loss: 0.9451829195022583
epoch 18700  training loss: 0.3044479191303253
epoch 18700  clean testing loss: 0.9768109321594238
epoch 18800  training loss: 0.28334131836891174
epoch 18800  clean testing loss: 0.9517278075218201
epoch 18900  training loss: 0.2830851078033447
epoch 18900  clean testing loss: 0.9519535899162292
epoch 19000  training loss: 0.2825484871864319
epoch 19000  clean testing loss: 0.9555862545967102
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 19100  training loss: 0.2837538421154022
epoch 19100  clean testing loss: 0.9585630297660828
epoch 19200  training loss: 0.31139662861824036

 20%|██        | 20241/100000 [00:37<02:26, 542.70it/s]
epoch 19300  training loss: 0.283081978559494
epoch 19300  clean testing loss: 0.9634287357330322
epoch 19400  training loss: 0.28567132353782654
epoch 19400  clean testing loss: 0.9521418213844299
epoch 19500  training loss: 0.2818807065486908
epoch 19500  clean testing loss: 0.9610396027565002
epoch 19600  training loss: 0.28123706579208374
epoch 19600  clean testing loss: 0.9574339985847473
epoch 19700  training loss: 0.2801873981952667
epoch 19700  clean testing loss: 0.9646602869033813
epoch 19800  training loss: 0.27875903248786926
epoch 19800  clean testing loss: 0.967123806476593
epoch 19900  training loss: 0.28251367807388306
epoch 19900  clean testing loss: 0.9683636426925659
epoch 20000  training loss: 0.2847716808319092
epoch 20000  clean testing loss: 0.9675182104110718
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 20100  training loss: 0.277826189994812
epoch 20100  clean testing loss: 0.9542616605758667
epoch 20200  training loss: 0.28277623653411865
epoch 20200  clean testing loss: 0.9681055545806885
epoch 20300  training loss: 0.2835066616535187

 21%|██▏       | 21292/100000 [00:39<02:24, 545.85it/s]
epoch 20400  training loss: 0.2765551805496216
epoch 20400  clean testing loss: 0.9638628363609314
epoch 20500  training loss: 0.2776291072368622
epoch 20500  clean testing loss: 0.9681574106216431
epoch 20600  training loss: 0.2751377522945404
epoch 20600  clean testing loss: 0.9710590243339539
epoch 20700  training loss: 0.28118830919265747
epoch 20700  clean testing loss: 0.9727330207824707
epoch 20800  training loss: 0.27810055017471313
epoch 20800  clean testing loss: 0.9610797762870789
epoch 20900  training loss: 0.28588080406188965
epoch 20900  clean testing loss: 0.964328944683075
epoch 21000  training loss: 0.2751457691192627
epoch 21000  clean testing loss: 0.9710718393325806
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 21100  training loss: 0.27376899123191833
epoch 21100  clean testing loss: 0.9711140394210815
epoch 21200  training loss: 0.27390560507774353
epoch 21200  clean testing loss: 0.9687485694885254
epoch 21300  training loss: 0.2738714814186096

 22%|██▏       | 22400/100000 [00:41<02:22, 546.30it/s]
epoch 21400  training loss: 0.2747722864151001
epoch 21400  clean testing loss: 0.9715320467948914
epoch 21500  training loss: 0.2736722230911255
epoch 21500  clean testing loss: 0.9767553210258484
epoch 21600  training loss: 0.2727566957473755
epoch 21600  clean testing loss: 0.9781534671783447
epoch 21700  training loss: 0.2751615345478058
epoch 21700  clean testing loss: 0.9909427762031555
epoch 21800  training loss: 0.27335289120674133
epoch 21800  clean testing loss: 0.9721717834472656
epoch 21900  training loss: 0.2730632722377777
epoch 21900  clean testing loss: 0.9833129048347473
epoch 22000  training loss: 0.2711498737335205
epoch 22000  clean testing loss: 0.9786092638969421
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 22100  training loss: 0.2708204686641693
epoch 22100  clean testing loss: 0.9787402153015137
epoch 22200  training loss: 0.27191469073295593
epoch 22200  clean testing loss: 0.9756207466125488
epoch 22300  training loss: 0.2702100872993469
epoch 22300  clean testing loss: 0.9827882051467896
epoch 22400  training loss: 0.28596431016921997

 23%|██▎       | 23451/100000 [00:43<02:20, 543.21it/s]
epoch 22500  training loss: 0.2704727351665497
epoch 22500  clean testing loss: 0.9802212715148926
epoch 22600  training loss: 0.2733052670955658
epoch 22600  clean testing loss: 0.9926964640617371
epoch 22700  training loss: 0.27335670590400696
epoch 22700  clean testing loss: 0.9852104783058167
epoch 22800  training loss: 0.2696335017681122
epoch 22800  clean testing loss: 0.9852367639541626
epoch 22900  training loss: 0.2698806822299957
epoch 22900  clean testing loss: 0.9859106540679932
epoch 23000  training loss: 0.27286964654922485
epoch 23000  clean testing loss: 0.9931262135505676
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 23100  training loss: 0.2723677456378937
epoch 23100  clean testing loss: 0.9865021109580994
epoch 23200  training loss: 0.26825201511383057
epoch 23200  clean testing loss: 0.9907799363136292
epoch 23300  training loss: 0.28090783953666687
epoch 23300  clean testing loss: 1.008740782737732
epoch 23400  training loss: 0.2686893939971924
 24%|██▎       | 23561/100000 [00:43<02:21, 541.33it/s]wandb: 429 encountered (Filestream rate limit exceeded, retrying in 2.3 seconds.), retrying request
 25%|██▍       | 24557/100000 [00:45<02:17, 548.41it/s]
epoch 23500  training loss: 0.28421318531036377
epoch 23500  clean testing loss: 1.0011178255081177
epoch 23600  training loss: 0.27269646525382996
epoch 23600  clean testing loss: 0.9996470808982849
epoch 23700  training loss: 0.2690291702747345
epoch 23700  clean testing loss: 1.0022822618484497
epoch 23800  training loss: 0.2910125255584717
epoch 23800  clean testing loss: 1.0144379138946533
epoch 23900  training loss: 0.27170947194099426
epoch 23900  clean testing loss: 0.9938755631446838
epoch 24000  training loss: 0.2753405272960663
epoch 24000  clean testing loss: 1.003037691116333
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 24100  training loss: 0.2652570307254791
epoch 24100  clean testing loss: 0.9948304891586304
epoch 24200  training loss: 0.26555609703063965
epoch 24200  clean testing loss: 0.9922813773155212
epoch 24300  training loss: 0.26479628682136536
epoch 24300  clean testing loss: 1.0019962787628174
epoch 24400  training loss: 0.26688429713249207
epoch 24400  clean testing loss: 1.002616286277771
epoch 24500  training loss: 0.26573848724365234
epoch 24500  clean testing loss: 1.008223295211792
epoch 24600  training loss: 0.26554805040359497

 26%|██▌       | 25612/100000 [00:47<02:16, 543.90it/s]
epoch 24700  training loss: 0.26433271169662476
epoch 24700  clean testing loss: 0.9980605244636536
epoch 24800  training loss: 0.2634771764278412
epoch 24800  clean testing loss: 1.0003039836883545
epoch 24900  training loss: 0.26495662331581116
epoch 24900  clean testing loss: 1.0049700736999512
epoch 25000  training loss: 0.26365530490875244
epoch 25000  clean testing loss: 1.0026475191116333
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 25100  training loss: 0.26329779624938965
epoch 25100  clean testing loss: 1.0051840543746948
epoch 25200  training loss: 0.2637655735015869
epoch 25200  clean testing loss: 0.998379647731781
epoch 25300  training loss: 0.26603227853775024
epoch 25300  clean testing loss: 1.0020321607589722
epoch 25400  training loss: 0.26606684923171997
epoch 25400  clean testing loss: 1.0051441192626953
epoch 25500  training loss: 0.26277589797973633
epoch 25500  clean testing loss: 1.0020849704742432
epoch 25600  training loss: 0.26370173692703247
epoch 25600  clean testing loss: 1.0096945762634277
epoch 25700  training loss: 0.26556196808815

 27%|██▋       | 26720/100000 [00:49<02:15, 542.19it/s]
epoch 25800  training loss: 0.2785700857639313
epoch 25800  clean testing loss: 1.0279983282089233
epoch 25900  training loss: 0.2627650201320648
epoch 25900  clean testing loss: 1.0053993463516235
epoch 26000  training loss: 0.2655828893184662
epoch 26000  clean testing loss: 1.0044527053833008
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e+00_invop0_lr0.005 ...
epoch 26100  training loss: 0.2638179659843445
epoch 26100  clean testing loss: 0.9973738193511963
epoch 26200  training loss: 0.26505744457244873
epoch 26200  clean testing loss: 1.007261872291565
epoch 26300  training loss: 0.2617778778076172
epoch 26300  clean testing loss: 1.0117019414901733
epoch 26400  training loss: 0.26066020131111145
epoch 26400  clean testing loss: 1.0041130781173706
epoch 26500  training loss: 0.2631700038909912
epoch 26500  clean testing loss: 1.0072816610336304
epoch 26600  training loss: 0.26469361782073975
epoch 26600  clean testing loss: 1.0091302394866943
epoch 26700  training loss: 0.2708226442337036
epoch 26700  clean testing loss: 1.0258299112319946
epoch 26800  training loss: 0.2631029486656189

 28%|██▊       | 27827/100000 [00:51<02:12, 545.41it/s]
