
  0%|                                                                                | 79/100000 [00:01<28:25, 58.59it/s]
epoch 3000  training loss: 0.08478965610265732
epoch 3000  clean testing loss: 0.01386888325214386

  3%|██▍                                                                           | 3118/100000 [01:01<33:19, 48.45it/s]
epoch 3100  training loss: 0.08468736708164215

  3%|██▌                                                                           | 3218/100000 [01:03<33:29, 48.16it/s]
epoch 3200  training loss: 0.08458328247070312

  3%|██▌                                                                           | 3320/100000 [01:05<32:31, 49.55it/s]
epoch 3300  training loss: 0.08447585999965668

  3%|██▋                                                                           | 3415/100000 [01:07<32:38, 49.32it/s]
epoch 3400  training loss: 0.0843646302819252

  4%|██▋                                                                           | 3516/100000 [01:09<32:28, 49.52it/s]
epoch 3500  training loss: 0.08424800634384155

  4%|██▊                                                                           | 3612/100000 [01:11<32:19, 49.71it/s]
epoch 3600  training loss: 0.08412478864192963
epoch 3600  clean testing loss: 0.014429678209125996
epoch 3700  training loss: 0.08399232476949692

  4%|██▉                                                                           | 3712/100000 [01:13<32:43, 49.03it/s]
epoch 3800  training loss: 0.08384842425584793

  4%|██▉                                                                           | 3812/100000 [01:15<32:19, 49.60it/s]
epoch 3900  training loss: 0.08368959277868271

  4%|███                                                                           | 3912/100000 [01:17<32:19, 49.54it/s]
epoch 4000  training loss: 0.08351178467273712
epoch 4000  clean testing loss: 0.01503064390271902

  4%|███▏                                                                          | 4012/100000 [01:19<33:12, 48.19it/s]
epoch 4100  training loss: 0.0833095908164978

  4%|███▏                                                                          | 4108/100000 [01:21<32:14, 49.57it/s]
epoch 4200  training loss: 0.08307887613773346

  4%|███▎                                                                          | 4208/100000 [01:23<32:20, 49.37it/s]
epoch 4300  training loss: 0.08281759917736053

  4%|███▎                                                                          | 4309/100000 [01:25<32:17, 49.39it/s]
epoch 4400  training loss: 0.08253784477710724

  4%|███▍                                                                          | 4409/100000 [01:27<32:08, 49.58it/s]
epoch 4500  training loss: 0.08223976939916611

  5%|███▌                                                                          | 4505/100000 [01:29<32:06, 49.57it/s]
epoch 4600  training loss: 0.08200517296791077

  5%|███▌                                                                          | 4606/100000 [01:31<31:51, 49.91it/s]
epoch 4700  training loss: 0.08157232403755188

  5%|███▋                                                                          | 4706/100000 [01:33<32:11, 49.33it/s]
epoch 4800  training loss: 0.08114548027515411

  5%|███▋                                                                          | 4807/100000 [01:35<31:59, 49.58it/s]
epoch 4900  training loss: 0.08062253892421722

  5%|███▊                                                                          | 4902/100000 [01:37<32:08, 49.31it/s]
epoch 5000  training loss: 0.0800212100148201
epoch 5000  clean testing loss: 0.02030066028237343


  5%|███▉                                                                          | 5103/100000 [01:41<32:05, 49.28it/s]
epoch 5100  training loss: 0.07943260669708252

  5%|████                                                                          | 5203/100000 [01:43<31:57, 49.44it/s]
epoch 5200  training loss: 0.07881511002779007

  5%|████▏                                                                         | 5303/100000 [01:45<31:49, 49.59it/s]
epoch 5300  training loss: 0.07917143404483795

  5%|████▏                                                                         | 5398/100000 [01:47<31:45, 49.64it/s]
epoch 5400  training loss: 0.07756607979536057

  6%|████▎                                                                         | 5500/100000 [01:49<31:47, 49.55it/s]
epoch 5500  training loss: 0.07693536579608917

  6%|████▎                                                                         | 5601/100000 [01:51<31:49, 49.43it/s]
epoch 5600  training loss: 0.07629480957984924

  6%|████▍                                                                         | 5697/100000 [01:53<31:48, 49.40it/s]
epoch 5700  training loss: 0.07554756850004196

  6%|████▌                                                                         | 5797/100000 [01:55<31:42, 49.51it/s]
epoch 5800  training loss: 0.07459067553281784

  6%|████▌                                                                         | 5897/100000 [01:57<31:37, 49.58it/s]
epoch 5900  training loss: 0.07341747730970383

  6%|████▋                                                                         | 5997/100000 [01:59<31:40, 49.47it/s]
epoch 6000  training loss: 0.07257472723722458
epoch 6000  clean testing loss: 0.0370524562895298

  6%|████▊                                                                         | 6097/100000 [02:01<31:35, 49.53it/s]
epoch 6100  training loss: 0.07178816199302673

  6%|████▊                                                                         | 6197/100000 [02:03<31:35, 49.50it/s]
epoch 6200  training loss: 0.07137499749660492

  6%|████▉                                                                         | 6296/100000 [02:05<31:33, 49.48it/s]
epoch 6300  training loss: 0.07100734114646912

  6%|████▉                                                                         | 6392/100000 [02:07<31:28, 49.57it/s]
epoch 6400  training loss: 0.0706586167216301

  6%|█████                                                                         | 6492/100000 [02:09<31:30, 49.45it/s]
epoch 6500  training loss: 0.07032214105129242

  7%|█████▏                                                                        | 6592/100000 [02:11<31:28, 49.45it/s]
epoch 6600  training loss: 0.0699605867266655

  7%|█████▏                                                                        | 6693/100000 [02:13<31:27, 49.42it/s]
epoch 6700  training loss: 0.06958272308111191

  7%|█████▎                                                                        | 6789/100000 [02:15<31:21, 49.54it/s]
epoch 6800  training loss: 0.06916426122188568

  7%|█████▎                                                                        | 6889/100000 [02:17<31:18, 49.57it/s]
epoch 6900  training loss: 0.06872514635324478

  7%|█████▍                                                                        | 6990/100000 [02:19<31:18, 49.50it/s]
epoch 7000  training loss: 0.06825514882802963
epoch 7000  clean testing loss: 0.043235696852207184

  7%|█████▌                                                                        | 7091/100000 [02:21<31:13, 49.58it/s]
epoch 7100  training loss: 0.06776129454374313

  7%|█████▌                                                                        | 7189/100000 [02:23<31:00, 49.89it/s]
epoch 7200  training loss: 0.06722008436918259

  7%|█████▋                                                                        | 7289/100000 [02:25<31:12, 49.50it/s]
epoch 7300  training loss: 0.06668756157159805

  7%|█████▊                                                                        | 7389/100000 [02:27<31:06, 49.61it/s]
epoch 7400  training loss: 0.0661865696310997

  7%|█████▊                                                                        | 7489/100000 [02:29<31:07, 49.53it/s]
epoch 7500  training loss: 0.06610763818025589

  8%|█████▉                                                                        | 7589/100000 [02:31<31:04, 49.56it/s]
epoch 7600  training loss: 0.0653008297085762

  8%|██████                                                                        | 7701/100000 [02:33<28:58, 53.09it/s]
epoch 7700  training loss: 0.06495034694671631

  8%|██████                                                                        | 7797/100000 [02:35<31:02, 49.51it/s]
epoch 7800  training loss: 0.06464743614196777

  8%|██████▏                                                                       | 7897/100000 [02:37<30:57, 49.59it/s]
epoch 7900  training loss: 0.06439030915498734

  8%|██████▏                                                                       | 7998/100000 [02:39<30:56, 49.56it/s]
epoch 8000  training loss: 0.06412901729345322
epoch 8000  clean testing loss: 0.050726618617773056

  8%|██████▎                                                                       | 8099/100000 [02:41<30:50, 49.66it/s]
epoch 8100  training loss: 0.0638764351606369

  8%|██████▍                                                                       | 8195/100000 [02:43<30:46, 49.72it/s]
epoch 8200  training loss: 0.06371479481458664

  8%|██████▍                                                                       | 8296/100000 [02:45<30:48, 49.62it/s]
epoch 8300  training loss: 0.06343328207731247

  8%|██████▌                                                                       | 8396/100000 [02:47<30:44, 49.66it/s]
epoch 8400  training loss: 0.06322285532951355

  8%|██████▋                                                                       | 8496/100000 [02:49<30:43, 49.64it/s]
epoch 8500  training loss: 0.06409947574138641

  9%|██████▋                                                                       | 8596/100000 [02:51<30:43, 49.58it/s]
epoch 8600  training loss: 0.06278923153877258

  9%|██████▊                                                                       | 8693/100000 [02:53<30:31, 49.86it/s]
epoch 8700  training loss: 0.06255148351192474

  9%|██████▊                                                                       | 8795/100000 [02:55<30:37, 49.63it/s]
epoch 8800  training loss: 0.062308549880981445

  9%|██████▉                                                                       | 8890/100000 [02:57<30:37, 49.57it/s]
epoch 8900  training loss: 0.062029045075178146

  9%|███████                                                                       | 8990/100000 [02:59<30:38, 49.51it/s]
epoch 9000  training loss: 0.061733417212963104
epoch 9000  clean testing loss: 0.05627593770623207

  9%|███████                                                                       | 9091/100000 [03:01<30:34, 49.57it/s]
epoch 9100  training loss: 0.06144650653004646

  9%|███████▏                                                                      | 9191/100000 [03:03<30:42, 49.29it/s]
epoch 9200  training loss: 0.06113361567258835

  9%|███████▏                                                                      | 9288/100000 [03:05<30:30, 49.57it/s]
epoch 9300  training loss: 0.060792140662670135

  9%|███████▎                                                                      | 9388/100000 [03:07<30:24, 49.67it/s]
epoch 9400  training loss: 0.06078090891242027

  9%|███████▍                                                                      | 9485/100000 [03:09<30:29, 49.48it/s]
epoch 9500  training loss: 0.060104887932538986

 10%|███████▍                                                                      | 9586/100000 [03:11<30:26, 49.50it/s]
epoch 9600  training loss: 0.059756673872470856

 10%|███████▌                                                                      | 9686/100000 [03:13<30:19, 49.65it/s]
epoch 9700  training loss: 0.059424128383398056

 10%|███████▋                                                                      | 9786/100000 [03:15<30:16, 49.65it/s]
epoch 9800  training loss: 0.05909217521548271

 10%|███████▋                                                                      | 9887/100000 [03:17<30:20, 49.49it/s]
epoch 9900  training loss: 0.058725506067276

 10%|███████▊                                                                      | 9983/100000 [03:19<30:11, 49.68it/s]
epoch 10000  training loss: 0.058367762714624405
epoch 10000  clean testing loss: 0.06487914174795151

 10%|███████▊                                                                     | 10083/100000 [03:21<30:14, 49.56it/s]
epoch 10100  training loss: 0.05800989642739296


 10%|███████▉                                                                     | 10284/100000 [03:25<30:09, 49.57it/s]
epoch 10200  training loss: 0.057673998177051544

 10%|███████▉                                                                     | 10359/100000 [03:27<30:09, 49.55it/s]
epoch 10300  training loss: 0.05716441571712494

 10%|████████                                                                     | 10454/100000 [03:29<30:06, 49.58it/s]
epoch 10400  training loss: 0.05672885477542877

 11%|████████▏                                                                    | 10554/100000 [03:31<30:07, 49.47it/s]
epoch 10500  training loss: 0.05696113035082817

 11%|████████▏                                                                    | 10655/100000 [03:33<29:57, 49.72it/s]
epoch 10600  training loss: 0.055851761251688004
epoch 10600  clean testing loss: 0.07208837568759918
epoch 10700  training loss: 0.05538569763302803

 11%|████████▎                                                                    | 10757/100000 [03:35<29:58, 49.62it/s]
epoch 10800  training loss: 0.05496831610798836

 11%|████████▎                                                                    | 10852/100000 [03:37<30:40, 48.44it/s]
epoch 10900  training loss: 0.055254749953746796

 11%|████████▍                                                                    | 10952/100000 [03:39<29:56, 49.56it/s]
epoch 11000  training loss: 0.055426500737667084
epoch 11000  clean testing loss: 0.08307746797800064

 11%|████████▌                                                                    | 11053/100000 [03:41<30:01, 49.38it/s]
epoch 11100  training loss: 0.053782541304826736

 11%|████████▌                                                                    | 11149/100000 [03:43<29:49, 49.65it/s]
epoch 11200  training loss: 0.05341673642396927


 11%|████████▋                                                                    | 11349/100000 [03:47<29:47, 49.58it/s]
epoch 11300  training loss: 0.05304770544171333

 11%|████████▊                                                                    | 11449/100000 [03:49<29:48, 49.52it/s]
epoch 11400  training loss: 0.052695270627737045

 12%|████████▉                                                                    | 11550/100000 [03:51<29:45, 49.53it/s]
epoch 11500  training loss: 0.052436746656894684
epoch 11500  clean testing loss: 0.09552992880344391
epoch 11600  training loss: 0.052272919565439224

 12%|████████▉                                                                    | 11650/100000 [03:53<29:45, 49.47it/s]
epoch 11700  training loss: 0.05151566118001938

 12%|█████████                                                                    | 11750/100000 [03:55<29:38, 49.61it/s]
epoch 11800  training loss: 0.051124103367328644

 12%|█████████                                                                    | 11846/100000 [03:57<29:38, 49.56it/s]
epoch 11900  training loss: 0.053733959794044495

 12%|█████████▏                                                                   | 11947/100000 [03:59<29:39, 49.47it/s]
epoch 12000  training loss: 0.0521518811583519
epoch 12000  clean testing loss: 0.10806167870759964

 12%|█████████▎                                                                   | 12048/100000 [04:01<29:42, 49.35it/s]
epoch 12100  training loss: 0.049903057515621185

 12%|█████████▎                                                                   | 12148/100000 [04:03<29:35, 49.49it/s]
epoch 12200  training loss: 0.04950306937098503

 12%|█████████▍                                                                   | 12248/100000 [04:05<29:12, 50.06it/s]
epoch 12300  training loss: 0.04906477406620979

 12%|█████████▌                                                                   | 12345/100000 [04:07<29:16, 49.90it/s]
epoch 12400  training loss: 0.048629358410835266

 12%|█████████▌                                                                   | 12445/100000 [04:09<29:31, 49.44it/s]
epoch 12500  training loss: 0.0481453612446785

 13%|█████████▋                                                                   | 12545/100000 [04:11<29:57, 48.64it/s]
epoch 12600  training loss: 0.04768933355808258

 13%|█████████▋                                                                   | 12641/100000 [04:13<30:05, 48.39it/s]
epoch 12700  training loss: 0.04723706841468811

 13%|█████████▊                                                                   | 12742/100000 [04:15<29:22, 49.51it/s]
epoch 12800  training loss: 0.04683634266257286

 13%|█████████▉                                                                   | 12842/100000 [04:17<29:16, 49.62it/s]
epoch 12900  training loss: 0.04643424600362778

 13%|█████████▉                                                                   | 12942/100000 [04:19<29:18, 49.52it/s]
epoch 13000  training loss: 0.04611054062843323
epoch 13000  clean testing loss: 0.12931901216506958

 13%|██████████                                                                   | 13037/100000 [04:21<29:25, 49.26it/s]
epoch 13100  training loss: 0.045486148446798325

 13%|██████████                                                                   | 13137/100000 [04:23<29:12, 49.55it/s]
epoch 13200  training loss: 0.04508330672979355

 13%|██████████▏                                                                  | 13238/100000 [04:25<29:07, 49.66it/s]
epoch 13300  training loss: 0.04469641298055649

 13%|██████████▎                                                                  | 13335/100000 [04:27<29:06, 49.62it/s]
epoch 13400  training loss: 0.04453720152378082

 13%|██████████▎                                                                  | 13435/100000 [04:29<29:14, 49.33it/s]
epoch 13500  training loss: 0.043904222548007965

 14%|██████████▍                                                                  | 13535/100000 [04:31<29:05, 49.53it/s]
epoch 13600  training loss: 0.04352492466568947

 14%|██████████▍                                                                  | 13635/100000 [04:33<29:08, 49.38it/s]
epoch 13700  training loss: 0.04312650114297867

 14%|██████████▌                                                                  | 13732/100000 [04:35<29:01, 49.54it/s]
epoch 13800  training loss: 0.04271339997649193

 14%|██████████▋                                                                  | 13832/100000 [04:37<28:59, 49.53it/s]
epoch 13900  training loss: 0.04230974614620209

 14%|██████████▋                                                                  | 13934/100000 [04:39<28:59, 49.47it/s]
epoch 14000  training loss: 0.04190417006611824

 14%|██████████▊                                                                  | 13999/100000 [04:40<28:55, 49.57it/s]

 14%|██████████▊                                                                  | 14099/100000 [04:43<29:01, 49.33it/s]
epoch 14100  training loss: 0.04150879755616188

 14%|██████████▉                                                                  | 14197/100000 [04:45<28:22, 50.39it/s]
epoch 14200  training loss: 0.041095782071352005

 14%|███████████                                                                  | 14294/100000 [04:47<28:54, 49.41it/s]
epoch 14300  training loss: 0.04074600711464882

 14%|███████████                                                                  | 14394/100000 [04:49<28:46, 49.58it/s]
epoch 14400  training loss: 0.040254123508930206

 14%|███████████▏                                                                 | 14494/100000 [04:51<28:46, 49.52it/s]
epoch 14500  training loss: 0.03982633352279663

 15%|███████████▏                                                                 | 14595/100000 [04:53<29:04, 48.95it/s]
epoch 14600  training loss: 0.03939142823219299


 15%|███████████▍                                                                 | 14792/100000 [04:57<28:42, 49.46it/s]
epoch 14700  training loss: 0.039230894297361374

 15%|███████████▍                                                                 | 14892/100000 [04:59<28:41, 49.43it/s]
epoch 14800  training loss: 0.03850541636347771

 15%|███████████▌                                                                 | 14992/100000 [05:01<28:39, 49.45it/s]
epoch 14900  training loss: 0.0382673554122448

 15%|███████████▌                                                                 | 15087/100000 [05:03<28:35, 49.51it/s]
epoch 15000  training loss: 0.03764411434531212
epoch 15000  clean testing loss: 0.18491321802139282

 15%|███████████▋                                                                 | 15189/100000 [05:05<28:05, 50.31it/s]
epoch 15100  training loss: 0.03715243563055992

 15%|███████████▊                                                                 | 15288/100000 [05:07<28:31, 49.50it/s]
epoch 15200  training loss: 0.03672060742974281

 15%|███████████▊                                                                 | 15389/100000 [05:09<28:30, 49.48it/s]
epoch 15300  training loss: 0.03625447303056717

 15%|███████████▉                                                                 | 15489/100000 [05:11<28:26, 49.52it/s]
epoch 15400  training loss: 0.03578431159257889

 16%|████████████                                                                 | 15585/100000 [05:13<28:24, 49.54it/s]
epoch 15500  training loss: 0.03529126197099686

 16%|████████████                                                                 | 15687/100000 [05:15<28:18, 49.63it/s]
epoch 15600  training loss: 0.03480828180909157

 16%|████████████▏                                                                | 15785/100000 [05:17<28:11, 49.79it/s]
epoch 15700  training loss: 0.03432789072394371

 16%|████████████▏                                                                | 15882/100000 [05:19<28:15, 49.63it/s]
epoch 15800  training loss: 0.03429662436246872

 16%|████████████▎                                                                | 15982/100000 [05:21<28:13, 49.60it/s]
epoch 15900  training loss: 0.033471256494522095

 16%|████████████▍                                                                | 16082/100000 [05:23<28:29, 49.08it/s]
epoch 16000  training loss: 0.03289332613348961
epoch 16000  clean testing loss: 0.2161421924829483

 16%|████████████▍                                                                | 16183/100000 [05:25<27:53, 50.08it/s]
epoch 16100  training loss: 0.032447244971990585

 16%|████████████▌                                                                | 16280/100000 [05:27<28:00, 49.82it/s]
epoch 16200  training loss: 0.03201866149902344
epoch 16200  clean testing loss: 0.2221127301454544
epoch 16300  training loss: 0.03159044682979584

 16%|████████████▌                                                                | 16382/100000 [05:29<28:05, 49.61it/s]
epoch 16400  training loss: 0.03119823895394802

 16%|████████████▋                                                                | 16482/100000 [05:31<28:04, 49.58it/s]
epoch 16500  training loss: 0.030820179730653763

 17%|████████████▊                                                                | 16578/100000 [05:33<27:51, 49.91it/s]
epoch 16600  training loss: 0.030463602393865585

 17%|████████████▊                                                                | 16679/100000 [05:35<28:01, 49.56it/s]
epoch 16700  training loss: 0.030120473355054855

 17%|████████████▉                                                                | 16780/100000 [05:37<27:57, 49.60it/s]
epoch 16800  training loss: 0.029817063361406326

 17%|████████████▉                                                                | 16880/100000 [05:39<27:55, 49.60it/s]
epoch 16900  training loss: 0.029751259833574295

 17%|█████████████                                                                | 16977/100000 [05:41<28:39, 48.27it/s]
epoch 17000  training loss: 0.029466889798641205
epoch 17000  clean testing loss: 0.240167036652565

 17%|█████████████▏                                                               | 17052/100000 [05:43<28:59, 47.67it/s]
epoch 17100  training loss: 0.029164159670472145

 17%|█████████████▏                                                               | 17152/100000 [05:45<27:45, 49.74it/s]
epoch 17200  training loss: 0.028890695422887802

 17%|█████████████▎                                                               | 17253/100000 [05:47<27:36, 49.94it/s]
epoch 17300  training loss: 0.02837030030786991

 17%|█████████████▎                                                               | 17353/100000 [05:49<27:48, 49.53it/s]
epoch 17400  training loss: 0.028424454852938652

 17%|█████████████▍                                                               | 17453/100000 [05:51<27:46, 49.52it/s]
epoch 17500  training loss: 0.02782457508146763

 18%|█████████████▌                                                               | 17549/100000 [05:53<27:41, 49.62it/s]
epoch 17600  training loss: 0.027514195069670677

 18%|█████████████▌                                                               | 17651/100000 [05:55<27:37, 49.70it/s]
epoch 17700  training loss: 0.02743348479270935

 18%|█████████████▋                                                               | 17747/100000 [05:57<28:07, 48.73it/s]
epoch 17800  training loss: 0.02707396075129509

 18%|█████████████▋                                                               | 17848/100000 [05:59<27:27, 49.88it/s]
epoch 17900  training loss: 0.02680773288011551

 18%|█████████████▊                                                               | 17948/100000 [06:01<27:37, 49.51it/s]
epoch 18000  training loss: 0.02658352628350258
epoch 18000  clean testing loss: 0.2634815275669098

 18%|█████████████▉                                                               | 18049/100000 [06:03<27:36, 49.46it/s]
epoch 18100  training loss: 0.026334451511502266

 18%|█████████████▉                                                               | 18144/100000 [06:05<27:33, 49.49it/s]
epoch 18200  training loss: 0.026140935719013214

 18%|██████████████                                                               | 18244/100000 [06:07<27:31, 49.51it/s]
epoch 18300  training loss: 0.025937948375940323

 18%|██████████████▏                                                              | 18346/100000 [06:09<27:24, 49.65it/s]
epoch 18400  training loss: 0.025724811479449272

 18%|██████████████▏                                                              | 18443/100000 [06:11<27:21, 49.68it/s]
epoch 18500  training loss: 0.025515401735901833

 19%|██████████████▎                                                              | 18543/100000 [06:13<27:23, 49.57it/s]
epoch 18600  training loss: 0.025362243875861168

 19%|██████████████▎                                                              | 18644/100000 [06:15<27:20, 49.60it/s]
epoch 18700  training loss: 0.025074219331145287

 19%|██████████████▍                                                              | 18745/100000 [06:17<27:21, 49.51it/s]
epoch 18800  training loss: 0.024856824427843094

 19%|██████████████▌                                                              | 18845/100000 [06:19<27:18, 49.54it/s]
epoch 18900  training loss: 0.024640638381242752

 19%|██████████████▌                                                              | 18945/100000 [06:21<27:14, 49.60it/s]
epoch 19000  training loss: 0.024417482316493988
epoch 19000  clean testing loss: 0.2978843152523041

 19%|██████████████▋                                                              | 19043/100000 [06:23<27:14, 49.54it/s]
epoch 19100  training loss: 0.024235723540186882

 19%|██████████████▋                                                              | 19138/100000 [06:25<27:17, 49.38it/s]
epoch 19200  training loss: 0.024038605391979218

 19%|██████████████▊                                                              | 19238/100000 [06:27<27:06, 49.64it/s]
epoch 19300  training loss: 0.023758111521601677

 19%|██████████████▉                                                              | 19338/100000 [06:29<27:07, 49.57it/s]
epoch 19400  training loss: 0.023546621203422546

 19%|██████████████▉                                                              | 19438/100000 [06:31<27:03, 49.61it/s]
epoch 19500  training loss: 0.023324379697442055

 20%|███████████████                                                              | 19539/100000 [06:33<27:02, 49.58it/s]
epoch 19600  training loss: 0.023134302347898483

 20%|███████████████                                                              | 19636/100000 [06:35<27:00, 49.60it/s]
epoch 19700  training loss: 0.02290818840265274

 20%|███████████████▏                                                             | 19736/100000 [06:37<26:59, 49.57it/s]
epoch 19800  training loss: 0.023530641570687294

 20%|███████████████▎                                                             | 19838/100000 [06:39<26:57, 49.57it/s]
epoch 19900  training loss: 0.022551029920578003

 20%|███████████████▎                                                             | 19898/100000 [06:41<26:56, 49.56it/s]
epoch 20000  training loss: 0.02226618304848671
epoch 20000  clean testing loss: 0.3581647574901581

 20%|███████████████▍                                                             | 20033/100000 [06:43<27:03, 49.25it/s]
epoch 20100  training loss: 0.02207479625940323

 20%|███████████████▌                                                             | 20133/100000 [06:45<26:49, 49.63it/s]
epoch 20200  training loss: 0.021867725998163223

 20%|███████████████▌                                                             | 20234/100000 [06:47<26:49, 49.57it/s]
epoch 20300  training loss: 0.02185818739235401

 20%|███████████████▋                                                             | 20335/100000 [06:49<26:43, 49.69it/s]
epoch 20400  training loss: 0.021575920283794403

 20%|███████████████▋                                                             | 20435/100000 [06:51<26:44, 49.60it/s]
epoch 20500  training loss: 0.02174769714474678

 21%|███████████████▊                                                             | 20532/100000 [06:53<26:41, 49.61it/s]
epoch 20600  training loss: 0.021128617227077484

 21%|███████████████▉                                                             | 20633/100000 [06:55<26:32, 49.84it/s]
epoch 20700  training loss: 0.020935064181685448

 21%|███████████████▉                                                             | 20733/100000 [06:57<26:39, 49.57it/s]
epoch 20800  training loss: 0.02076737955212593

 21%|████████████████                                                             | 20808/100000 [06:59<26:41, 49.44it/s]
epoch 20900  training loss: 0.020590757951140404

 21%|████████████████                                                             | 20905/100000 [07:01<26:37, 49.52it/s]
epoch 21000  training loss: 0.020432300865650177
epoch 21000  clean testing loss: 0.4405512809753418

 21%|████████████████▏                                                            | 21005/100000 [07:03<27:59, 47.03it/s]
epoch 21100  training loss: 0.020290199667215347

 21%|████████████████▏                                                            | 21102/100000 [07:05<26:28, 49.68it/s]
epoch 21200  training loss: 0.020152494311332703

 21%|████████████████▎                                                            | 21202/100000 [07:07<26:26, 49.67it/s]
epoch 21300  training loss: 0.020010529085993767

 21%|████████████████▍                                                            | 21302/100000 [07:09<26:17, 49.89it/s]
epoch 21400  training loss: 0.019864525645971298

 21%|████████████████▍                                                            | 21404/100000 [07:11<26:19, 49.77it/s]
epoch 21500  training loss: 0.019734838977456093

 22%|████████████████▌                                                            | 21500/100000 [07:13<26:19, 49.69it/s]
epoch 21600  training loss: 0.01958089880645275

 22%|████████████████▋                                                            | 21600/100000 [07:15<26:42, 48.92it/s]
epoch 21700  training loss: 0.019436340779066086

 22%|████████████████▋                                                            | 21702/100000 [07:17<26:23, 49.46it/s]
epoch 21800  training loss: 0.019300034269690514

 22%|████████████████▊                                                            | 21798/100000 [07:19<26:19, 49.52it/s]
epoch 21900  training loss: 0.019168099388480186

 22%|████████████████▊                                                            | 21898/100000 [07:21<26:15, 49.58it/s]
epoch 22000  training loss: 0.019039591774344444
epoch 22000  clean testing loss: 0.5218551158905029

 22%|████████████████▉                                                            | 21998/100000 [07:23<26:14, 49.54it/s]
