
  0%|                                                                                | 63/100000 [00:01<33:42, 49.41it/s]
epoch 2000  clean testing loss: 0.019513161852955818

  2%|█▌                                                                            | 2027/100000 [00:41<33:19, 48.99it/s]
epoch 2100  training loss: 0.2432813197374344

  2%|█▋                                                                            | 2122/100000 [00:43<32:59, 49.45it/s]
epoch 2200  training loss: 0.2423039674758911

  2%|█▋                                                                            | 2225/100000 [00:45<32:45, 49.74it/s]
epoch 2300  training loss: 0.24112214148044586

  2%|█▊                                                                            | 2325/100000 [00:47<32:50, 49.57it/s]
epoch 2400  training loss: 0.23978431522846222

  2%|█▉                                                                            | 2421/100000 [00:49<33:26, 48.63it/s]
epoch 2500  training loss: 0.23845109343528748

  3%|█▉                                                                            | 2522/100000 [00:51<32:46, 49.57it/s]
epoch 2600  training loss: 0.23718424141407013

  3%|██                                                                            | 2618/100000 [00:53<32:36, 49.76it/s]
epoch 2700  training loss: 0.2358863353729248

  3%|██                                                                            | 2722/100000 [00:55<32:42, 49.56it/s]
epoch 2800  training loss: 0.23447971045970917

  3%|██▏                                                                           | 2818/100000 [00:57<32:41, 49.54it/s]
epoch 2900  training loss: 0.23291748762130737

  3%|██▎                                                                           | 2919/100000 [00:59<32:42, 49.48it/s]
epoch 3000  training loss: 0.23116053640842438
epoch 3000  clean testing loss: 0.03307995945215225

  3%|██▎                                                                           | 3020/100000 [01:01<33:10, 48.73it/s]
epoch 3100  training loss: 0.22963286936283112

  3%|██▍                                                                           | 3116/100000 [01:03<32:40, 49.41it/s]
epoch 3200  training loss: 0.2281554639339447

  3%|██▌                                                                           | 3217/100000 [01:05<32:34, 49.52it/s]
epoch 3300  training loss: 0.2268698513507843

  3%|██▌                                                                           | 3317/100000 [01:07<32:27, 49.64it/s]
epoch 3400  training loss: 0.2256719321012497

  3%|██▋                                                                           | 3418/100000 [01:09<32:24, 49.68it/s]
epoch 3500  training loss: 0.22441399097442627

  4%|██▋                                                                           | 3514/100000 [01:11<32:25, 49.60it/s]
epoch 3600  training loss: 0.22302457690238953

  4%|██▊                                                                           | 3614/100000 [01:13<32:27, 49.50it/s]
epoch 3700  training loss: 0.22150123119354248


  4%|██▉                                                                           | 3815/100000 [01:17<33:43, 47.54it/s]
epoch 3800  training loss: 0.2198910415172577
epoch 3800  clean testing loss: 0.0528758279979229
epoch 3900  training loss: 0.2181941568851471

  4%|███                                                                           | 3910/100000 [01:19<32:20, 49.51it/s]
epoch 4000  training loss: 0.21634449064731598
epoch 4000  clean testing loss: 0.0580255463719368

  4%|███▏                                                                          | 4010/100000 [01:21<33:27, 47.80it/s]
epoch 4100  training loss: 0.21445493400096893

  4%|███▏                                                                          | 4110/100000 [01:23<32:21, 49.40it/s]
epoch 4200  training loss: 0.21293549239635468

  4%|███▎                                                                          | 4211/100000 [01:25<32:16, 49.48it/s]
epoch 4300  training loss: 0.21150490641593933

  4%|███▎                                                                          | 4307/100000 [01:27<31:49, 50.11it/s]
epoch 4400  training loss: 0.2101382464170456

  4%|███▍                                                                          | 4410/100000 [01:29<31:56, 49.87it/s]
epoch 4500  training loss: 0.20863379538059235

  5%|███▌                                                                          | 4507/100000 [01:31<32:03, 49.65it/s]
epoch 4600  training loss: 0.20698127150535583

  5%|███▌                                                                          | 4607/100000 [01:33<32:08, 49.47it/s]
epoch 4700  training loss: 0.20515091717243195

  5%|███▋                                                                          | 4707/100000 [01:35<32:02, 49.56it/s]
epoch 4800  training loss: 0.20341932773590088

  5%|███▋                                                                          | 4807/100000 [01:37<32:01, 49.55it/s]
epoch 4900  training loss: 0.20188850164413452


  5%|███▉                                                                          | 5004/100000 [01:41<33:22, 47.45it/s]
epoch 5000  training loss: 0.20142309367656708
epoch 5000  clean testing loss: 0.091849185526371

  5%|███▉                                                                          | 5104/100000 [01:43<31:58, 49.47it/s]
epoch 5100  training loss: 0.19898779690265656

  5%|████                                                                          | 5204/100000 [01:45<31:57, 49.45it/s]
epoch 5200  training loss: 0.19739088416099548


  5%|████▏                                                                         | 5404/100000 [01:49<31:43, 49.69it/s]
epoch 5300  training loss: 0.19564035534858704

  6%|████▎                                                                         | 5500/100000 [01:51<31:48, 49.53it/s]
epoch 5400  training loss: 0.19366469979286194

  6%|████▎                                                                         | 5600/100000 [01:53<31:46, 49.51it/s]
epoch 5500  training loss: 0.19174592196941376
epoch 5500  clean testing loss: 0.11352115869522095
epoch 5600  training loss: 0.1906006634235382

  6%|████▍                                                                         | 5699/100000 [01:55<31:47, 49.45it/s]
epoch 5700  training loss: 0.18841367959976196

  6%|████▌                                                                         | 5801/100000 [01:57<31:41, 49.53it/s]
epoch 5800  training loss: 0.1865987628698349

  6%|████▌                                                                         | 5901/100000 [01:59<31:44, 49.40it/s]
epoch 5900  training loss: 0.1844414621591568

  6%|████▋                                                                         | 6001/100000 [02:01<31:56, 49.04it/s]
epoch 6000  training loss: 0.18202057480812073
epoch 6000  clean testing loss: 0.15285025537014008

  6%|████▊                                                                         | 6097/100000 [02:03<31:34, 49.56it/s]
epoch 6100  training loss: 0.17976468801498413


  6%|████▉                                                                         | 6298/100000 [02:07<31:29, 49.59it/s]
epoch 6200  training loss: 0.17742590606212616

  6%|████▉                                                                         | 6394/100000 [02:09<31:28, 49.56it/s]
epoch 6300  training loss: 0.1750406175851822

  6%|█████                                                                         | 6496/100000 [02:11<31:24, 49.61it/s]
epoch 6400  training loss: 0.17275992035865784

  7%|█████▏                                                                        | 6593/100000 [02:13<31:19, 49.69it/s]
epoch 6500  training loss: 0.1707329899072647

  7%|█████▏                                                                        | 6693/100000 [02:15<31:22, 49.57it/s]
epoch 6600  training loss: 0.16842927038669586

  7%|█████▎                                                                        | 6793/100000 [02:17<31:18, 49.63it/s]
epoch 6700  training loss: 0.16589397192001343

  7%|█████▍                                                                        | 6893/100000 [02:19<31:19, 49.54it/s]
epoch 6800  training loss: 0.1634208858013153

  7%|█████▍                                                                        | 6993/100000 [02:21<31:13, 49.65it/s]
epoch 6900  training loss: 0.16073305904865265

  7%|█████▎                                                                      | 7023/100000 [02:23<1:03:25, 24.43it/s]
epoch 7000  training loss: 0.15770410001277924
epoch 7000  clean testing loss: 0.26987868547439575

  7%|█████▌                                                                        | 7118/100000 [02:25<31:17, 49.46it/s]
epoch 7100  training loss: 0.15473572909832

  7%|█████▋                                                                        | 7218/100000 [02:27<31:14, 49.51it/s]
epoch 7200  training loss: 0.15210868418216705

  7%|█████▋                                                                        | 7320/100000 [02:29<31:01, 49.80it/s]
epoch 7300  training loss: 0.15204235911369324

  7%|█████▊                                                                        | 7391/100000 [02:30<31:09, 49.55it/s]
epoch 7400  training loss: 0.14733511209487915

  7%|█████▊                                                                        | 7492/100000 [02:32<30:54, 49.88it/s]
epoch 7500  training loss: 0.14496146142482758

  8%|█████▉                                                                        | 7594/100000 [02:35<30:55, 49.81it/s]
epoch 7600  training loss: 0.14680804312229156

  8%|██████                                                                        | 7694/100000 [02:37<30:59, 49.65it/s]
epoch 7700  training loss: 0.13936178386211395

  8%|██████                                                                        | 7794/100000 [02:39<30:58, 49.61it/s]
epoch 7800  training loss: 0.13612894713878632

  8%|██████▏                                                                       | 7889/100000 [02:40<30:57, 49.59it/s]
epoch 7900  training loss: 0.1323917657136917

  8%|██████▏                                                                       | 7989/100000 [02:42<30:58, 49.50it/s]
epoch 8000  training loss: 0.1288018822669983
epoch 8000  clean testing loss: 0.40425917506217957

  8%|██████▎                                                                       | 8091/100000 [02:45<30:46, 49.76it/s]
epoch 8100  training loss: 0.12527301907539368

  8%|██████▍                                                                       | 8191/100000 [02:47<30:52, 49.55it/s]
epoch 8200  training loss: 0.12220549583435059

  8%|██████▍                                                                       | 8291/100000 [02:49<30:58, 49.34it/s]
epoch 8300  training loss: 0.11919689178466797

  8%|██████▌                                                                       | 8387/100000 [02:51<32:17, 47.28it/s]
epoch 8400  training loss: 0.11662479490041733

  8%|██████▌                                                                       | 8488/100000 [02:53<30:44, 49.61it/s]
epoch 8500  training loss: 0.1144832968711853

  9%|██████▋                                                                       | 8589/100000 [02:55<30:40, 49.67it/s]
epoch 8600  training loss: 0.11188895255327225


  9%|██████▊                                                                       | 8788/100000 [02:59<30:41, 49.53it/s]
epoch 8700  training loss: 0.10934403538703918

  9%|██████▉                                                                       | 8884/100000 [03:01<30:40, 49.52it/s]
epoch 8800  training loss: 0.10708379745483398

  9%|███████                                                                       | 8984/100000 [03:03<30:44, 49.34it/s]
epoch 8900  training loss: 0.10485124588012695

  9%|███████                                                                       | 9084/100000 [03:05<30:34, 49.55it/s]
epoch 9000  training loss: 0.10458417236804962
epoch 9000  clean testing loss: 0.5697170495986938

  9%|███████▏                                                                      | 9185/100000 [03:07<30:33, 49.54it/s]
epoch 9100  training loss: 0.10091182589530945

  9%|███████▏                                                                      | 9281/100000 [03:09<30:20, 49.84it/s]
epoch 9200  training loss: 0.09912537038326263

  9%|███████▎                                                                      | 9382/100000 [03:11<30:29, 49.52it/s]
epoch 9300  training loss: 0.09726583957672119

  9%|███████▍                                                                      | 9482/100000 [03:13<30:28, 49.49it/s]
epoch 9400  training loss: 0.09531775116920471

 10%|███████▍                                                                      | 9583/100000 [03:15<30:22, 49.62it/s]
epoch 9500  training loss: 0.09351162612438202

 10%|███████▌                                                                      | 9683/100000 [03:17<30:20, 49.60it/s]
epoch 9600  training loss: 0.09141877293586731

 10%|███████▋                                                                      | 9778/100000 [03:19<30:19, 49.59it/s]
epoch 9700  training loss: 0.08954257518053055

 10%|███████▋                                                                      | 9878/100000 [03:21<30:19, 49.53it/s]
epoch 9800  training loss: 0.08770465850830078

 10%|███████▊                                                                      | 9978/100000 [03:23<31:10, 48.14it/s]
epoch 9900  training loss: 0.08591197431087494

 10%|███████▊                                                                     | 10078/100000 [03:25<30:36, 48.96it/s]
epoch 10000  training loss: 0.08432392030954361
epoch 10000  clean testing loss: 0.8321171402931213
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_sin_size500_noise3.00e-01_invop1 ...
epoch 10100  training loss: 0.08439178019762039

 10%|███████▊                                                                     | 10175/100000 [03:27<30:05, 49.75it/s]
epoch 10200  training loss: 0.08098333328962326

 10%|███████▉                                                                     | 10276/100000 [03:29<29:53, 50.03it/s]
epoch 10300  training loss: 0.08163020759820938

 10%|███████▉                                                                     | 10377/100000 [03:31<30:08, 49.56it/s]
epoch 10400  training loss: 0.07812361419200897

 10%|████████                                                                     | 10473/100000 [03:33<30:02, 49.66it/s]
epoch 10500  training loss: 0.07639501988887787

 11%|████████▏                                                                    | 10573/100000 [03:35<29:49, 49.96it/s]
epoch 10600  training loss: 0.07864014059305191

 11%|████████▏                                                                    | 10673/100000 [03:37<30:01, 49.57it/s]
epoch 10700  training loss: 0.07374037802219391

 11%|████████▎                                                                    | 10773/100000 [03:39<30:02, 49.51it/s]
epoch 10800  training loss: 0.07245976477861404

 11%|████████▎                                                                    | 10871/100000 [03:41<29:55, 49.64it/s]
epoch 10900  training loss: 0.07244312763214111

 11%|████████▍                                                                    | 10971/100000 [03:43<29:58, 49.49it/s]
epoch 11000  training loss: 0.07038027048110962
epoch 11000  clean testing loss: 1.3939588069915771

 11%|████████▌                                                                    | 11073/100000 [03:45<29:52, 49.62it/s]
epoch 11100  training loss: 0.06904084980487823

 11%|████████▌                                                                    | 11169/100000 [03:47<29:54, 49.50it/s]
epoch 11200  training loss: 0.06803174316883087

 11%|████████▋                                                                    | 11270/100000 [03:49<29:52, 49.50it/s]
epoch 11300  training loss: 0.07320917397737503

 11%|████████▊                                                                    | 11372/100000 [03:51<29:46, 49.61it/s]
epoch 11400  training loss: 0.06610653549432755

 11%|████████▊                                                                    | 11467/100000 [03:53<29:49, 49.48it/s]
epoch 11500  training loss: 0.06526978313922882

 12%|████████▉                                                                    | 11567/100000 [03:55<29:26, 50.06it/s]
epoch 11600  training loss: 0.06430954486131668

 12%|████████▉                                                                    | 11669/100000 [03:57<29:33, 49.80it/s]
epoch 11700  training loss: 0.06346480548381805

 12%|█████████                                                                    | 11770/100000 [03:59<29:43, 49.47it/s]
epoch 11800  training loss: 0.06255452334880829

 12%|█████████▏                                                                   | 11865/100000 [04:01<29:39, 49.54it/s]
epoch 11900  training loss: 0.061689600348472595


 12%|█████████▎                                                                   | 12069/100000 [04:05<29:32, 49.61it/s]
epoch 12000  training loss: 0.060948148369789124
epoch 12000  clean testing loss: 1.7934517860412598
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_sin_size500_noise3.00e-01_invop1 ...
epoch 12100  training loss: 0.06008305773139

 12%|█████████▎                                                                   | 12164/100000 [04:07<29:32, 49.56it/s]
epoch 12200  training loss: 0.05933021754026413

 12%|█████████▍                                                                   | 12265/100000 [04:09<29:32, 49.50it/s]
epoch 12300  training loss: 0.058531541377305984

 12%|█████████▌                                                                   | 12366/100000 [04:11<29:27, 49.58it/s]
epoch 12400  training loss: 0.0632471889257431


 13%|█████████▋                                                                   | 12565/100000 [04:15<29:14, 49.84it/s]
epoch 12500  training loss: 0.05686306208372116

 13%|█████████▊                                                                   | 12666/100000 [04:17<29:19, 49.63it/s]
epoch 12600  training loss: 0.05699005350470543

 13%|█████████▊                                                                   | 12761/100000 [04:19<29:25, 49.41it/s]
epoch 12700  training loss: 0.055131107568740845

 13%|█████████▉                                                                   | 12861/100000 [04:21<29:20, 49.50it/s]
epoch 12800  training loss: 0.05428824946284294

 13%|█████████▉                                                                   | 12961/100000 [04:23<29:23, 49.36it/s]
epoch 12900  training loss: 0.05412950739264488

 13%|██████████                                                                   | 13059/100000 [04:25<29:16, 49.49it/s]
epoch 13000  training loss: 0.05255575850605965
epoch 13000  clean testing loss: 2.0194666385650635

 13%|██████████▏                                                                  | 13159/100000 [04:27<29:13, 49.53it/s]
epoch 13100  training loss: 0.05163112282752991

 13%|██████████▏                                                                  | 13260/100000 [04:29<29:11, 49.52it/s]
epoch 13200  training loss: 0.05078321322798729

 13%|██████████▎                                                                  | 13368/100000 [04:31<25:53, 55.76it/s]
epoch 13300  training loss: 0.05000364035367966

 13%|██████████▎                                                                  | 13467/100000 [04:33<29:09, 49.46it/s]
epoch 13400  training loss: 0.05380958691239357
epoch 13400  clean testing loss: 2.134812593460083
epoch 13500  training loss: 0.048218805342912674

 14%|██████████▍                                                                  | 13566/100000 [04:35<28:48, 50.02it/s]
epoch 13600  training loss: 0.04741242527961731

 14%|██████████▌                                                                  | 13662/100000 [04:37<29:04, 49.50it/s]
epoch 13700  training loss: 0.04829207807779312

 14%|██████████▌                                                                  | 13762/100000 [04:39<28:57, 49.62it/s]
epoch 13800  training loss: 0.04591036215424538

 14%|██████████▋                                                                  | 13862/100000 [04:41<28:57, 49.57it/s]
epoch 13900  training loss: 0.04512413218617439

 14%|██████████▊                                                                  | 13963/100000 [04:43<28:57, 49.52it/s]
epoch 14000  training loss: 0.04450124874711037
epoch 14000  clean testing loss: 2.3184456825256348


 14%|██████████▉                                                                  | 14160/100000 [04:47<28:52, 49.53it/s]
epoch 14100  training loss: 0.04471016302704811

 14%|██████████▉                                                                  | 14260/100000 [04:49<28:51, 49.50it/s]
epoch 14200  training loss: 0.04311271011829376

 14%|███████████                                                                  | 14360/100000 [04:51<28:48, 49.55it/s]
epoch 14300  training loss: 0.042393848299980164

 14%|███████████▏                                                                 | 14456/100000 [04:53<28:47, 49.50it/s]
epoch 14400  training loss: 0.04174734279513359
epoch 14400  clean testing loss: 2.4598867893218994
epoch 14500  training loss: 0.041205890476703644

 15%|███████████▏                                                                 | 14559/100000 [04:55<28:12, 50.47it/s]
epoch 14600  training loss: 0.04128267988562584

 15%|███████████▎                                                                 | 14656/100000 [04:57<28:39, 49.63it/s]
epoch 14700  training loss: 0.04013770818710327

 15%|███████████▎                                                                 | 14757/100000 [04:59<28:44, 49.44it/s]
epoch 14800  training loss: 0.039609599858522415

 15%|███████████▍                                                                 | 14857/100000 [05:01<28:37, 49.57it/s]
epoch 14900  training loss: 0.039269596338272095

 15%|███████████▌                                                                 | 14953/100000 [05:03<28:35, 49.57it/s]
epoch 15000  training loss: 0.04063394293189049
epoch 15000  clean testing loss: 2.6983766555786133

 15%|███████████▌                                                                 | 15054/100000 [05:05<28:34, 49.56it/s]
epoch 15100  training loss: 0.03825679421424866

 15%|███████████▋                                                                 | 15155/100000 [05:07<28:24, 49.78it/s]
epoch 15200  training loss: 0.037892092019319534

 15%|███████████▋                                                                 | 15251/100000 [05:09<28:44, 49.13it/s]
epoch 15300  training loss: 0.03751925751566887

 15%|███████████▊                                                                 | 15351/100000 [05:11<28:28, 49.54it/s]
epoch 15400  training loss: 0.0371372252702713

 15%|███████████▉                                                                 | 15448/100000 [05:13<28:22, 49.66it/s]
epoch 15500  training loss: 0.03675677627325058

 16%|███████████▉                                                                 | 15550/100000 [05:15<27:59, 50.29it/s]
epoch 15600  training loss: 0.03637705370783806

 16%|████████████                                                                 | 15649/100000 [05:17<28:41, 48.99it/s]
epoch 15700  training loss: 0.036021653562784195

 16%|████████████▏                                                                | 15750/100000 [05:19<28:31, 49.23it/s]
epoch 15800  training loss: 0.035791367292404175

 16%|████████████▏                                                                | 15845/100000 [05:21<28:18, 49.55it/s]
epoch 15900  training loss: 0.03536761552095413

 16%|████████████▎                                                                | 15946/100000 [05:23<28:08, 49.77it/s]
epoch 16000  training loss: 0.0349801667034626
epoch 16000  clean testing loss: 3.1425862312316895

 16%|████████████▎                                                                | 16046/100000 [05:25<28:20, 49.38it/s]
epoch 16100  training loss: 0.034633830189704895

 16%|████████████▍                                                                | 16147/100000 [05:27<28:14, 49.49it/s]
epoch 16200  training loss: 0.03453035280108452

 16%|████████████▍                                                                | 16207/100000 [05:28<28:10, 49.58it/s]
epoch 16300  training loss: 0.03400220721960068

 16%|████████████▌                                                                | 16299/100000 [05:30<28:09, 49.54it/s]
epoch 16400  training loss: 0.03392898663878441

 16%|████████████▋                                                                | 16448/100000 [05:33<28:01, 49.68it/s]
epoch 16500  training loss: 0.03339993208646774

 17%|████████████▋                                                                | 16543/100000 [05:35<28:21, 49.06it/s]
epoch 16600  training loss: 0.03307165205478668


 17%|████████████▉                                                                | 16744/100000 [05:39<28:01, 49.51it/s]
epoch 16700  training loss: 0.032959260046482086

 17%|████████████▉                                                                | 16844/100000 [05:41<27:59, 49.51it/s]
epoch 16800  training loss: 0.032550327479839325

 17%|█████████████                                                                | 16940/100000 [05:43<27:54, 49.59it/s]
epoch 16900  training loss: 0.03221321105957031

 17%|█████████████                                                                | 17040/100000 [05:45<28:00, 49.37it/s]
epoch 17000  training loss: 0.033767908811569214
epoch 17000  clean testing loss: 3.6446027755737305

 17%|█████████████▏                                                               | 17142/100000 [05:47<27:50, 49.61it/s]
epoch 17100  training loss: 0.0317516103386879

 17%|█████████████▎                                                               | 17238/100000 [05:49<27:43, 49.74it/s]
epoch 17200  training loss: 0.03187599405646324

 17%|█████████████▎                                                               | 17342/100000 [05:51<27:46, 49.59it/s]
epoch 17300  training loss: 0.03294258564710617

 17%|█████████████▍                                                               | 17441/100000 [05:53<27:45, 49.56it/s]
epoch 17400  training loss: 0.03096301108598709

 18%|█████████████▌                                                               | 17536/100000 [05:55<27:45, 49.53it/s]
epoch 17500  training loss: 0.030662713572382927

 18%|█████████████▌                                                               | 17641/100000 [05:57<27:44, 49.49it/s]
epoch 17600  training loss: 0.03043193928897381

 18%|█████████████▋                                                               | 17740/100000 [05:59<27:28, 49.89it/s]
epoch 17700  training loss: 0.030154531821608543

 18%|█████████████▋                                                               | 17836/100000 [06:01<27:36, 49.60it/s]
epoch 17800  training loss: 0.02991371974349022

 18%|█████████████▊                                                               | 17936/100000 [06:03<27:33, 49.64it/s]
epoch 17900  training loss: 0.031048525124788284

 18%|█████████████▉                                                               | 18036/100000 [06:05<27:44, 49.23it/s]
epoch 18000  training loss: 0.03001122549176216
epoch 18000  clean testing loss: 4.193731784820557

 18%|█████████████▉                                                               | 18137/100000 [06:07<27:31, 49.57it/s]
epoch 18100  training loss: 0.02924356423318386

 18%|██████████████                                                               | 18237/100000 [06:09<27:31, 49.51it/s]
epoch 18200  training loss: 0.029041219502687454

 18%|██████████████                                                               | 18308/100000 [06:11<27:29, 49.52it/s]
epoch 18300  training loss: 0.028830107301473618

 18%|██████████████▏                                                              | 18405/100000 [06:13<27:33, 49.35it/s]
epoch 18400  training loss: 0.028609437867999077

 19%|██████████████▏                                                              | 18506/100000 [06:15<27:19, 49.71it/s]
epoch 18500  training loss: 0.028391189873218536

 19%|██████████████▎                                                              | 18607/100000 [06:17<27:17, 49.70it/s]
epoch 18600  training loss: 0.028170034289360046

 19%|██████████████▍                                                              | 18707/100000 [06:19<27:23, 49.47it/s]
epoch 18700  training loss: 0.02795298397541046

 19%|██████████████▍                                                              | 18807/100000 [06:21<27:16, 49.61it/s]
epoch 18800  training loss: 0.02774309366941452

 19%|██████████████▌                                                              | 18903/100000 [06:23<27:18, 49.49it/s]
epoch 18900  training loss: 0.02758307196199894

 19%|██████████████▋                                                              | 19004/100000 [06:25<28:24, 47.51it/s]
epoch 19000  training loss: 0.02733948640525341
epoch 19000  clean testing loss: 4.762433052062988

 19%|██████████████▋                                                              | 19105/100000 [06:27<27:12, 49.56it/s]
epoch 19100  training loss: 0.027176782488822937

 19%|██████████████▊                                                              | 19203/100000 [06:29<27:01, 49.84it/s]
epoch 19200  training loss: 0.026884637773036957

 19%|██████████████▊                                                              | 19298/100000 [06:31<27:09, 49.51it/s]
epoch 19300  training loss: 0.02683129906654358

 19%|██████████████▉                                                              | 19404/100000 [06:33<26:59, 49.76it/s]
epoch 19400  training loss: 0.02646573819220066

 20%|███████████████                                                              | 19504/100000 [06:35<27:04, 49.55it/s]
epoch 19500  training loss: 0.026268362998962402

 20%|███████████████                                                              | 19600/100000 [06:37<27:00, 49.63it/s]
epoch 19600  training loss: 0.026252763345837593

 20%|███████████████▏                                                             | 19700/100000 [06:39<28:03, 47.71it/s]
epoch 19700  training loss: 0.026075489819049835
epoch 19700  clean testing loss: 5.193153381347656
epoch 19800  training loss: 0.02570527233183384

 20%|███████████████▏                                                             | 19800/100000 [06:41<26:57, 49.57it/s]
epoch 19900  training loss: 0.025444185361266136

 20%|███████████████▎                                                             | 19901/100000 [06:43<26:56, 49.56it/s]
epoch 20000  training loss: 0.02524448186159134
epoch 20000  clean testing loss: 5.384474277496338

 20%|███████████████▍                                                             | 19997/100000 [06:45<26:55, 49.53it/s]
epoch 20100  training loss: 0.025746529921889305

 20%|███████████████▍                                                             | 20097/100000 [06:47<26:49, 49.64it/s]
epoch 20200  training loss: 0.024841712787747383

 20%|███████████████▌                                                             | 20197/100000 [06:49<26:52, 49.50it/s]
epoch 20300  training loss: 0.02463211491703987

 20%|███████████████▋                                                             | 20293/100000 [06:51<26:54, 49.38it/s]
epoch 20400  training loss: 0.024436956271529198


 20%|███████████████▊                                                             | 20495/100000 [06:55<26:41, 49.64it/s]
epoch 20500  training loss: 0.024232376366853714

 21%|███████████████▊                                                             | 20595/100000 [06:57<26:38, 49.68it/s]
epoch 20600  training loss: 0.024334760382771492

 21%|███████████████▉                                                             | 20692/100000 [06:59<26:46, 49.37it/s]
epoch 20700  training loss: 0.02389250509440899


 21%|████████████████                                                             | 20888/100000 [07:03<26:32, 49.69it/s]
epoch 20800  training loss: 0.023637555539608

 21%|████████████████▏                                                            | 20989/100000 [07:05<26:33, 49.59it/s]
epoch 20900  training loss: 0.023470746353268623

 21%|████████████████▏                                                            | 21089/100000 [07:07<26:33, 49.52it/s]
epoch 21000  training loss: 0.02324756234884262
epoch 21000  clean testing loss: 6.017147541046143

 21%|████████████████▎                                                            | 21190/100000 [07:09<26:29, 49.59it/s]
epoch 21100  training loss: 0.02308041788637638

 21%|████████████████▍                                                            | 21285/100000 [07:11<26:25, 49.64it/s]
epoch 21200  training loss: 0.02291039749979973

 21%|████████████████▍                                                            | 21386/100000 [07:13<26:13, 49.96it/s]
epoch 21300  training loss: 0.02273254096508026

 21%|████████████████▌                                                            | 21486/100000 [07:15<26:27, 49.45it/s]
epoch 21400  training loss: 0.022545140236616135

 22%|████████████████▌                                                            | 21586/100000 [07:17<26:17, 49.69it/s]
epoch 21500  training loss: 0.02237711101770401

 22%|████████████████▋                                                            | 21686/100000 [07:19<26:18, 49.62it/s]
epoch 21600  training loss: 0.022161228582262993

 22%|████████████████▊                                                            | 21787/100000 [07:21<26:17, 49.57it/s]
epoch 21700  training loss: 0.022031612694263458

 22%|████████████████▊                                                            | 21883/100000 [07:23<26:17, 49.51it/s]
epoch 21800  training loss: 0.021977221593260765

 22%|████████████████▉                                                            | 21984/100000 [07:25<26:08, 49.74it/s]
epoch 21900  training loss: 0.021607110276818275

 22%|█████████████████                                                            | 22081/100000 [07:27<26:14, 49.50it/s]
epoch 22000  training loss: 0.021401388570666313
epoch 22000  clean testing loss: 6.635616779327393

 22%|█████████████████                                                            | 22182/100000 [07:29<26:15, 49.38it/s]
epoch 22100  training loss: 0.02132081612944603

