
  0%|▏                                                                                 | 223/100000 [00:01<09:35, 173.38it/s]
epoch 4300  clean testing loss: 0.040514811873435974
epoch 4400  training loss: 0.0811382308602333
epoch 4400  clean testing loss: 0.04172120988368988
epoch 4500  training loss: 0.08258874714374542
epoch 4500  clean testing loss: 0.038969192653894424
epoch 4600  training loss: 0.08118680864572525

  5%|███▉                                                                             | 4841/100000 [00:27<08:52, 178.58it/s]
epoch 4700  training loss: 0.07617542892694473
epoch 4700  clean testing loss: 0.039095062762498856
epoch 4800  training loss: 0.07458551228046417
epoch 4800  clean testing loss: 0.037903793156147
epoch 4900  training loss: 0.08013266324996948
  5%|████                                                                             | 5061/100000 [00:28<08:55, 177.26it/s][34m[1mwandb[39m[22m: 429 encountered (Filestream rate limit exceeded, retrying in 2.3 seconds.), retrying request
  5%|████▏                                                                            | 5211/100000 [00:29<08:50, 178.65it/s]
epoch 5000  training loss: 0.07246110588312149
epoch 5000  clean testing loss: 0.04191109538078308
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 5100  training loss: 0.0803360790014267
epoch 5100  clean testing loss: 0.04353545978665352
epoch 5200  training loss: 0.07219512015581131
epoch 5200  clean testing loss: 0.04068911075592041
epoch 5300  training loss: 0.07057057321071625

  6%|████▌                                                                            | 5562/100000 [00:31<09:03, 173.81it/s]
epoch 5400  training loss: 0.07373393326997757
epoch 5400  clean testing loss: 0.049417365342378616
epoch 5500  training loss: 0.07267749309539795
epoch 5500  clean testing loss: 0.044743724167346954
epoch 5600  training loss: 0.06887111812829971

  6%|████▊                                                                            | 5915/100000 [00:33<08:51, 176.90it/s]
epoch 5700  training loss: 0.06835386902093887
epoch 5700  clean testing loss: 0.045645058155059814
epoch 5800  training loss: 0.07757682353258133
epoch 5800  clean testing loss: 0.05516082048416138
epoch 5900  training loss: 0.07258301228284836
epoch 5900  clean testing loss: 0.04338274896144867
epoch 6000  training loss: 0.0769125372171402
epoch 6000  clean testing loss: 0.047519244253635406

  6%|█████                                                                            | 6267/100000 [00:35<08:44, 178.80it/s]
epoch 6100  training loss: 0.06543537974357605
epoch 6100  clean testing loss: 0.04905764013528824
epoch 6200  training loss: 0.06425782293081284
epoch 6200  clean testing loss: 0.05022159218788147
epoch 6300  training loss: 0.06276512145996094

  7%|█████▎                                                                           | 6618/100000 [00:37<08:56, 173.92it/s]
epoch 6400  training loss: 0.08786459267139435
epoch 6400  clean testing loss: 0.056808434426784515
epoch 6500  training loss: 0.07951197028160095
epoch 6500  clean testing loss: 0.050606682896614075
epoch 6600  training loss: 0.06266381591558456
epoch 6600  clean testing loss: 0.05299495905637741
epoch 6700  training loss: 0.06030651554465294

  7%|█████▋                                                                           | 6971/100000 [00:39<08:45, 176.96it/s]
epoch 6800  training loss: 0.05970088765025139
epoch 6800  clean testing loss: 0.06320074200630188
epoch 6900  training loss: 0.06804578006267548
epoch 6900  clean testing loss: 0.052157603204250336
epoch 7000  training loss: 0.0619664341211319
epoch 7000  clean testing loss: 0.06165465712547302

  7%|█████▉                                                                           | 7322/100000 [00:41<08:42, 177.26it/s]
epoch 7100  training loss: 0.057662200182676315
epoch 7100  clean testing loss: 0.06094704568386078
epoch 7200  training loss: 0.057884588837623596
epoch 7200  clean testing loss: 0.05981360748410225
epoch 7300  training loss: 0.06648927927017212
epoch 7300  clean testing loss: 0.06185534968972206
epoch 7400  training loss: 0.05823291465640068

  8%|██████▏                                                                          | 7673/100000 [00:43<08:49, 174.29it/s]
epoch 7500  training loss: 0.056894589215517044
epoch 7500  clean testing loss: 0.05764447897672653
epoch 7600  training loss: 0.057440612465143204
epoch 7600  clean testing loss: 0.060823068022727966
epoch 7700  training loss: 0.05767712742090225

  8%|██████▌                                                                          | 8043/100000 [00:45<08:50, 173.32it/s]
epoch 7800  training loss: 0.05658380314707756
epoch 7800  clean testing loss: 0.061873141676187515
epoch 7900  training loss: 0.05669037252664566
epoch 7900  clean testing loss: 0.06755292415618896
epoch 8000  training loss: 0.05744699388742447
epoch 8000  clean testing loss: 0.06198609247803688
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 8100  training loss: 0.055292870849370956

  8%|██████▊                                                                          | 8396/100000 [00:47<08:35, 177.86it/s]
epoch 8200  training loss: 0.05471905320882797
epoch 8200  clean testing loss: 0.06799982488155365
epoch 8300  training loss: 0.07872509956359863
epoch 8300  clean testing loss: 0.06680865585803986
epoch 8400  training loss: 0.053456079214811325
epoch 8400  clean testing loss: 0.06634954363107681
epoch 8500  training loss: 0.052268702536821365

  9%|███████                                                                          | 8749/100000 [00:49<08:29, 179.12it/s]
epoch 8600  training loss: 0.05308244749903679
epoch 8600  clean testing loss: 0.06507432460784912
epoch 8700  training loss: 0.053726889193058014

  9%|███████▎                                                                         | 9101/100000 [00:51<08:41, 174.31it/s]
epoch 8800  training loss: 0.05258626118302345
epoch 8800  clean testing loss: 0.07236030697822571
epoch 8900  training loss: 0.05273083969950676
epoch 8900  clean testing loss: 0.0665915384888649
epoch 9000  training loss: 0.05262039229273796
epoch 9000  clean testing loss: 0.07027008384466171
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 9100  training loss: 0.05032447353005409

  9%|███████▋                                                                         | 9455/100000 [00:53<08:28, 177.98it/s]
epoch 9200  training loss: 0.04970608651638031
epoch 9200  clean testing loss: 0.07203724980354309
epoch 9300  training loss: 0.050236474722623825
epoch 9300  clean testing loss: 0.07123685628175735
epoch 9400  training loss: 0.05108940973877907

 10%|███████▉                                                                         | 9808/100000 [00:55<08:23, 179.17it/s]
epoch 9500  training loss: 0.04997949302196503
epoch 9500  clean testing loss: 0.07165995985269547
epoch 9600  training loss: 0.04889920726418495
epoch 9600  clean testing loss: 0.07508407533168793
epoch 9700  training loss: 0.0492001511156559
epoch 9700  clean testing loss: 0.07544349133968353
epoch 9800  training loss: 0.05423906818032265

 10%|████████▏                                                                       | 10160/100000 [00:57<08:29, 176.25it/s]
epoch 9900  training loss: 0.0498763769865036
epoch 9900  clean testing loss: 0.07426933944225311
epoch 10000  training loss: 0.04752696305513382
epoch 10000  clean testing loss: 0.07508624345064163
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 10100  training loss: 0.04684442654252052

 11%|████████▍                                                                       | 10513/100000 [00:59<08:22, 178.02it/s]
epoch 10200  training loss: 0.04734751582145691
epoch 10200  clean testing loss: 0.08145151287317276
epoch 10300  training loss: 0.04630754888057709
epoch 10300  clean testing loss: 0.07896146923303604
epoch 10400  training loss: 0.048174913972616196
epoch 10400  clean testing loss: 0.07819730043411255
epoch 10500  training loss: 0.04684798792004585

 11%|████████▋                                                                       | 10865/100000 [01:01<08:25, 176.47it/s]
epoch 10600  training loss: 0.051453642547130585
epoch 10600  clean testing loss: 0.08542308211326599
epoch 10700  training loss: 0.05363120511174202
epoch 10700  clean testing loss: 0.08963113278150558
epoch 10800  training loss: 0.047002892941236496

 11%|████████▉                                                                       | 11236/100000 [01:03<08:22, 176.78it/s]
epoch 10900  training loss: 0.0471249520778656
epoch 10900  clean testing loss: 0.08048565685749054
epoch 11000  training loss: 0.04744910076260567
epoch 11000  clean testing loss: 0.09153015166521072
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 11100  training loss: 0.04719534143805504
epoch 11100  clean testing loss: 0.0924893245100975
epoch 11200  training loss: 0.05206530913710594

 12%|█████████▎                                                                      | 11577/100000 [01:05<08:09, 180.70it/s]
epoch 11300  training loss: 0.0446595773100853
epoch 11300  clean testing loss: 0.0820610523223877
epoch 11400  training loss: 0.044330332428216934
epoch 11400  clean testing loss: 0.08434579521417618
epoch 11500  training loss: 0.04479892924427986
epoch 11500  clean testing loss: 0.08208607882261276
epoch 11600  training loss: 0.04952491819858551

 12%|█████████▌                                                                      | 11933/100000 [01:07<08:13, 178.51it/s]
epoch 11700  training loss: 0.05052478611469269
epoch 11700  clean testing loss: 0.08493490517139435
epoch 11800  training loss: 0.048159800469875336
epoch 11800  clean testing loss: 0.08116260170936584
epoch 11900  training loss: 0.04286526143550873

 12%|█████████▊                                                                      | 12305/100000 [01:09<08:11, 178.39it/s]
epoch 12000  training loss: 0.05921344459056854
epoch 12000  clean testing loss: 0.08984880149364471
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 12100  training loss: 0.042174726724624634
epoch 12100  clean testing loss: 0.08641182631254196
epoch 12200  training loss: 0.04316997155547142
epoch 12200  clean testing loss: 0.08603775501251221
epoch 12300  training loss: 0.04162338003516197

 13%|██████████▏                                                                     | 12657/100000 [01:11<08:14, 176.64it/s]
epoch 12400  training loss: 0.04125841706991196
epoch 12400  clean testing loss: 0.08885987102985382
epoch 12500  training loss: 0.04160993546247482
epoch 12500  clean testing loss: 0.09270831942558289
epoch 12600  training loss: 0.04208826646208763

 13%|██████████▍                                                                     | 13010/100000 [01:13<08:14, 175.77it/s]
epoch 12700  training loss: 0.041426680982112885
epoch 12700  clean testing loss: 0.08828909695148468
epoch 12800  training loss: 0.040981411933898926
epoch 12800  clean testing loss: 0.09512373059988022
epoch 12900  training loss: 0.041894275695085526
epoch 12900  clean testing loss: 0.09241130948066711
epoch 13000  training loss: 0.04806271195411682
epoch 13000  clean testing loss: 0.09197300672531128

 13%|██████████▋                                                                     | 13363/100000 [01:15<08:06, 178.05it/s]
epoch 13100  training loss: 0.04184314236044884
epoch 13100  clean testing loss: 0.08822288364171982
epoch 13200  training loss: 0.04061516001820564
epoch 13200  clean testing loss: 0.09169688820838928
epoch 13300  training loss: 0.03999602794647217

 14%|██████████▉                                                                     | 13715/100000 [01:17<08:08, 176.55it/s]
epoch 13400  training loss: 0.043187014758586884
epoch 13400  clean testing loss: 0.10337363928556442
epoch 13500  training loss: 0.04040578752756119
epoch 13500  clean testing loss: 0.09372159093618393
epoch 13600  training loss: 0.04030412808060646
epoch 13600  clean testing loss: 0.08958198130130768
epoch 13700  training loss: 0.042042333632707596

 14%|███████████▎                                                                    | 14068/100000 [01:19<08:09, 175.48it/s]
epoch 13800  training loss: 0.048154283314943314
epoch 13800  clean testing loss: 0.09510521590709686
epoch 13900  training loss: 0.041096121072769165
epoch 13900  clean testing loss: 0.09356337785720825
epoch 14000  training loss: 0.040456488728523254
epoch 14000  clean testing loss: 0.08995188027620316

 14%|███████████▌                                                                    | 14422/100000 [01:21<08:00, 178.24it/s]
epoch 14100  training loss: 0.04172978550195694
epoch 14100  clean testing loss: 0.09824792295694351
epoch 14200  training loss: 0.040397558361291885
epoch 14200  clean testing loss: 0.0991174504160881
epoch 14300  training loss: 0.05141119658946991
epoch 14300  clean testing loss: 0.12040004879236221
epoch 14400  training loss: 0.04123279079794884

 15%|███████████▊                                                                    | 14774/100000 [01:23<08:02, 176.54it/s]
epoch 14500  training loss: 0.040478792041540146
epoch 14500  clean testing loss: 0.09670114517211914
epoch 14600  training loss: 0.039215099066495895
epoch 14600  clean testing loss: 0.09162838011980057
epoch 14700  training loss: 0.040684930980205536

 15%|████████████                                                                    | 15128/100000 [01:25<08:02, 175.92it/s]
epoch 14800  training loss: 0.03889051824808121
epoch 14800  clean testing loss: 0.09366858005523682
epoch 14900  training loss: 0.038161683827638626
epoch 14900  clean testing loss: 0.09381572902202606
epoch 15000  training loss: 0.038293175399303436
epoch 15000  clean testing loss: 0.09478291869163513
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 15100  training loss: 0.03766517713665962

 15%|████████████▍                                                                   | 15481/100000 [01:27<07:54, 178.13it/s]
epoch 15200  training loss: 0.037364616990089417
epoch 15200  clean testing loss: 0.09600570797920227
epoch 15300  training loss: 0.03760329633951187
epoch 15300  clean testing loss: 0.09743785858154297
epoch 15400  training loss: 0.036999449133872986

 16%|████████████▋                                                                   | 15833/100000 [01:29<07:56, 176.63it/s]
epoch 15500  training loss: 0.03807661682367325
epoch 15500  clean testing loss: 0.09447137266397476
epoch 15600  training loss: 0.036785516887903214
epoch 15600  clean testing loss: 0.0997987613081932
epoch 15700  training loss: 0.038010988384485245
epoch 15700  clean testing loss: 0.10060488432645798
epoch 15800  training loss: 0.03756120428442955

 16%|████████████▉                                                                   | 16205/100000 [01:31<07:49, 178.48it/s]
epoch 15900  training loss: 0.03656432777643204
epoch 15900  clean testing loss: 0.09512963145971298
epoch 16000  training loss: 0.04055150970816612
epoch 16000  clean testing loss: 0.09821051359176636
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 16100  training loss: 0.03687046840786934
epoch 16100  clean testing loss: 0.09346315264701843
epoch 16200  training loss: 0.03678210452198982

 17%|█████████████▏                                                                  | 16558/100000 [01:33<07:54, 175.86it/s]
epoch 16300  training loss: 0.03648761287331581
epoch 16300  clean testing loss: 0.09807303547859192
epoch 16400  training loss: 0.0361156165599823
epoch 16400  clean testing loss: 0.09632069617509842
epoch 16500  training loss: 0.04116160795092583

 17%|█████████████▌                                                                  | 16911/100000 [01:35<07:45, 178.58it/s]
epoch 16600  training loss: 0.0357743538916111
epoch 16600  clean testing loss: 0.09847120940685272
epoch 16700  training loss: 0.03562266752123833
epoch 16700  clean testing loss: 0.10201279073953629
epoch 16800  training loss: 0.03558994084596634
epoch 16800  clean testing loss: 0.10056222975254059
epoch 16900  training loss: 0.03589586913585663

 17%|█████████████▊                                                                  | 17262/100000 [01:37<07:47, 176.83it/s]
epoch 17000  training loss: 0.03794695809483528
epoch 17000  clean testing loss: 0.10251501947641373
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 17100  training loss: 0.0363454595208168
epoch 17100  clean testing loss: 0.09986142814159393
epoch 17200  training loss: 0.03561556339263916

 18%|██████████████                                                                  | 17615/100000 [01:39<07:46, 176.76it/s]
epoch 17300  training loss: 0.03495175763964653
epoch 17300  clean testing loss: 0.10038432478904724
epoch 17400  training loss: 0.04536346718668938
epoch 17400  clean testing loss: 0.10098433494567871
epoch 17500  training loss: 0.035646673291921616
epoch 17500  clean testing loss: 0.10204936563968658
epoch 17600  training loss: 0.03475760295987129

 18%|██████████████▎                                                                 | 17968/100000 [01:41<07:38, 178.73it/s]
epoch 17700  training loss: 0.03486889973282814
epoch 17700  clean testing loss: 0.09901289641857147
epoch 17800  training loss: 0.043275292962789536
epoch 17800  clean testing loss: 0.10866991430521011
epoch 17900  training loss: 0.03501448407769203

 18%|██████████████▋                                                                 | 18319/100000 [01:43<07:47, 174.63it/s]
epoch 18000  training loss: 0.03454660251736641
epoch 18000  clean testing loss: 0.10263823717832565
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 18100  training loss: 0.034525513648986816
epoch 18100  clean testing loss: 0.09934469312429428
epoch 18200  training loss: 0.03421049565076828
epoch 18200  clean testing loss: 0.10025192052125931
epoch 18300  training loss: 0.033991798758506775

 19%|██████████████▉                                                                 | 18672/100000 [01:45<07:40, 176.68it/s]
epoch 18400  training loss: 0.03399038687348366
epoch 18400  clean testing loss: 0.10775549709796906
epoch 18500  training loss: 0.033448558300733566
epoch 18500  clean testing loss: 0.1039503663778305
epoch 18600  training loss: 0.03458702564239502

 19%|███████████████▏                                                                | 19043/100000 [01:47<07:38, 176.73it/s]
epoch 18700  training loss: 0.03321520611643791
epoch 18700  clean testing loss: 0.10539660602807999
epoch 18800  training loss: 0.034590624272823334
epoch 18800  clean testing loss: 0.12355172634124756
epoch 18900  training loss: 0.034481409937143326
epoch 18900  clean testing loss: 0.10360924154520035
epoch 19000  training loss: 0.03303515166044235
epoch 19000  clean testing loss: 0.10345065593719482

 19%|███████████████▌                                                                | 19397/100000 [01:49<07:30, 178.79it/s]
epoch 19100  training loss: 0.03291760012507439
epoch 19100  clean testing loss: 0.1039600744843483
epoch 19200  training loss: 0.040100205689668655
epoch 19200  clean testing loss: 0.10873402655124664
epoch 19300  training loss: 0.03274228051304817

 20%|███████████████▊                                                                | 19749/100000 [01:51<07:41, 173.80it/s]
epoch 19400  training loss: 0.03280726075172424
epoch 19400  clean testing loss: 0.1084078699350357
epoch 19500  training loss: 0.04030563309788704
epoch 19500  clean testing loss: 0.10256505012512207
epoch 19600  training loss: 0.03247996047139168
epoch 19600  clean testing loss: 0.10735196620225906
epoch 19700  training loss: 0.03229746222496033

 20%|████████████████                                                                | 20103/100000 [01:53<07:32, 176.42it/s]
epoch 19800  training loss: 0.03528138995170593
epoch 19800  clean testing loss: 0.11457418650388718
epoch 19900  training loss: 0.032823748886585236
epoch 19900  clean testing loss: 0.10448756068944931
epoch 20000  training loss: 0.032113946974277496
epoch 20000  clean testing loss: 0.10472235828638077
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 20100  training loss: 0.03231724351644516

 20%|████████████████▎                                                               | 20457/100000 [01:55<07:24, 178.80it/s]
epoch 20200  training loss: 0.03488390892744064
epoch 20200  clean testing loss: 0.10535480827093124
epoch 20300  training loss: 0.033691179007291794
epoch 20300  clean testing loss: 0.10117697715759277
epoch 20400  training loss: 0.03202737495303154

 21%|████████████████▋                                                               | 20809/100000 [01:57<07:33, 174.66it/s]
epoch 20500  training loss: 0.03161252290010452
epoch 20500  clean testing loss: 0.10585231333971024
epoch 20600  training loss: 0.03158801794052124
epoch 20600  clean testing loss: 0.1067056953907013
epoch 20700  training loss: 0.04654952511191368
epoch 20700  clean testing loss: 0.11965727061033249
epoch 20800  training loss: 0.032408397644758224

 21%|████████████████▉                                                               | 21163/100000 [01:59<07:25, 177.05it/s]
epoch 20900  training loss: 0.031582076102495193
epoch 20900  clean testing loss: 0.10402870923280716
epoch 21000  training loss: 0.03233112767338753
epoch 21000  clean testing loss: 0.10587628930807114
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 21100  training loss: 0.031025484204292297

 22%|█████████████████▏                                                              | 21518/100000 [02:01<07:18, 178.90it/s]
epoch 21200  training loss: 0.031066985800862312
epoch 21200  clean testing loss: 0.10810598731040955
epoch 21300  training loss: 0.03113548271358013
epoch 21300  clean testing loss: 0.10665090382099152
epoch 21400  training loss: 0.03082539513707161
epoch 21400  clean testing loss: 0.10911685973405838
epoch 21500  training loss: 0.030996188521385193

 22%|█████████████████▌                                                              | 21877/100000 [02:03<07:16, 178.87it/s]
epoch 21600  training loss: 0.03047873266041279
epoch 21600  clean testing loss: 0.10855098813772202
epoch 21700  training loss: 0.030905937775969505
epoch 21700  clean testing loss: 0.10903479158878326
epoch 21800  training loss: 0.03174035623669624

 22%|█████████████████▊                                                              | 22229/100000 [02:05<07:25, 174.67it/s]
epoch 21900  training loss: 0.030844785273075104
epoch 21900  clean testing loss: 0.10559114813804626
epoch 22000  training loss: 0.03190281614661217
epoch 22000  clean testing loss: 0.11208741366863251
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 22100  training loss: 0.030156144872307777
epoch 22100  clean testing loss: 0.10984662175178528
epoch 22200  training loss: 0.030531946569681168

 23%|██████████████████                                                              | 22600/100000 [02:07<07:22, 174.93it/s]
epoch 22300  training loss: 0.030473629012703896
epoch 22300  clean testing loss: 0.1077909767627716
epoch 22400  training loss: 0.03633449599146843
epoch 22400  clean testing loss: 0.10839902609586716
epoch 22500  training loss: 0.030406251549720764

 23%|██████████████████▎                                                             | 22953/100000 [02:09<07:15, 177.03it/s]
epoch 22600  training loss: 0.03396977484226227
epoch 22600  clean testing loss: 0.11235868185758591
epoch 22700  training loss: 0.030200745910406113
epoch 22700  clean testing loss: 0.11112159490585327
epoch 22800  training loss: 0.029876675456762314
epoch 22800  clean testing loss: 0.11090770363807678
epoch 22900  training loss: 0.029903031885623932

 23%|██████████████████▋                                                             | 23334/100000 [02:11<06:18, 202.74it/s]
epoch 23000  training loss: 0.029568389058113098
epoch 23000  clean testing loss: 0.11211307346820831
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 23100  training loss: 0.029828419908881187
epoch 23100  clean testing loss: 0.11121460795402527
epoch 23200  training loss: 0.033820200711488724
epoch 23200  clean testing loss: 0.10756339132785797
epoch 23300  training loss: 0.029987365007400513

 24%|██████████████████▉                                                             | 23747/100000 [02:13<06:11, 205.44it/s]
epoch 23400  training loss: 0.02985522337257862
epoch 23400  clean testing loss: 0.11441466212272644
epoch 23500  training loss: 0.0292979683727026
epoch 23500  clean testing loss: 0.11106899380683899
epoch 23600  training loss: 0.02953995205461979
epoch 23600  clean testing loss: 0.10883261263370514
epoch 23700  training loss: 0.02931073121726513

 24%|███████████████████▎                                                            | 24159/100000 [02:15<06:04, 208.07it/s]
epoch 23800  training loss: 0.029322724789381027
epoch 23800  clean testing loss: 0.11040504276752472
epoch 23900  training loss: 0.029022710397839546
epoch 23900  clean testing loss: 0.11221979558467865
epoch 24000  training loss: 0.03425682336091995
epoch 24000  clean testing loss: 0.11793658882379532
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 24100  training loss: 0.028840454295277596

 25%|███████████████████▋                                                            | 24572/100000 [02:17<06:03, 207.76it/s]
epoch 24200  training loss: 0.02861042506992817
epoch 24200  clean testing loss: 0.11321208626031876
epoch 24300  training loss: 0.028784025460481644
epoch 24300  clean testing loss: 0.1133209764957428
epoch 24400  training loss: 0.028430413454771042
epoch 24400  clean testing loss: 0.11262635141611099
epoch 24500  training loss: 0.028456896543502808

 25%|███████████████████▉                                                            | 24985/100000 [02:19<05:58, 208.97it/s]
epoch 24600  training loss: 0.028581639751791954
epoch 24600  clean testing loss: 0.11389906704425812
epoch 24700  training loss: 0.028413426131010056
epoch 24700  clean testing loss: 0.11290314793586731
epoch 24800  training loss: 0.030566414818167686
epoch 24800  clean testing loss: 0.11311181634664536
epoch 24900  training loss: 0.028647560626268387

 25%|████████████████████▎                                                           | 25395/100000 [02:21<06:06, 203.29it/s]
epoch 25000  training loss: 0.02821751870214939
epoch 25000  clean testing loss: 0.11525051295757294
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers3_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 25100  training loss: 0.02826840616762638
epoch 25100  clean testing loss: 0.11377833038568497
epoch 25200  training loss: 0.028327327221632004
