
  0%|                                                                     | 132/100000 [00:01<16:45, 99.31it/s]
epoch 7000  clean testing loss: 0.8064993023872375
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers2_relu_size500_noise1.00e+00_invop1_lr5e-05 ...
epoch 7100  training loss: 0.5100128054618835

  7%|████▉                                                               | 7247/100000 [01:17<16:57, 91.14it/s]
epoch 7200  training loss: 0.5112497806549072

  7%|█████                                                               | 7427/100000 [01:19<16:59, 90.76it/s]
epoch 7300  training loss: 0.5240738987922668
epoch 7300  clean testing loss: 0.8280895352363586
epoch 7400  training loss: 0.5181432366371155

  8%|█████▏                                                              | 7607/100000 [01:21<16:52, 91.22it/s]
epoch 7500  training loss: 0.5133094787597656
epoch 7500  clean testing loss: 0.82278972864151
epoch 7600  training loss: 0.5301958322525024

  8%|█████▎                                                              | 7797/100000 [01:23<16:43, 91.91it/s]
epoch 7700  training loss: 0.5404415726661682
epoch 7700  clean testing loss: 0.7997103929519653
epoch 7800  training loss: 0.5323729515075684

  8%|█████▍                                                              | 7977/100000 [01:25<16:55, 90.60it/s]
epoch 7900  training loss: 0.4990803599357605
epoch 7900  clean testing loss: 0.8402291536331177
epoch 8000  training loss: 0.5021517872810364
epoch 8000  clean testing loss: 0.8225808143615723

  8%|█████▌                                                              | 8157/100000 [01:27<16:45, 91.35it/s]
epoch 8100  training loss: 0.5318133234977722
epoch 8100  clean testing loss: 0.7983381152153015
epoch 8200  training loss: 0.5010731220245361

  8%|█████▋                                                              | 8347/100000 [01:29<16:46, 91.08it/s]
epoch 8300  training loss: 0.5015812516212463

  9%|█████▊                                                              | 8527/100000 [01:31<16:46, 90.88it/s]
epoch 8400  training loss: 0.4789816439151764
epoch 8400  clean testing loss: 0.7727876305580139
epoch 8500  training loss: 0.4945969581604004

  9%|█████▉                                                              | 8707/100000 [01:33<16:40, 91.24it/s]
epoch 8600  training loss: 0.49137604236602783
epoch 8600  clean testing loss: 0.8071051239967346
epoch 8700  training loss: 0.4879710376262665

  9%|██████                                                              | 8887/100000 [01:35<16:30, 91.97it/s]
epoch 8800  training loss: 0.4892551302909851
epoch 8800  clean testing loss: 0.7979438304901123
epoch 8900  training loss: 0.5209283828735352

  9%|██████▏                                                             | 9077/100000 [01:37<16:38, 91.04it/s]
epoch 9000  training loss: 0.4978838860988617
epoch 9000  clean testing loss: 0.7771835327148438
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers2_relu_size500_noise1.00e+00_invop1_lr5e-05 ...
epoch 9100  training loss: 0.49280816316604614

  9%|██████▎                                                             | 9257/100000 [01:39<16:24, 92.21it/s]
epoch 9200  training loss: 0.4686920940876007
epoch 9200  clean testing loss: 0.7577285170555115
epoch 9300  training loss: 0.47625333070755005

  9%|██████▍                                                             | 9447/100000 [01:41<16:29, 91.48it/s]
epoch 9400  training loss: 0.47867780923843384

 10%|██████▌                                                             | 9627/100000 [01:43<16:30, 91.20it/s]
epoch 9500  training loss: 0.4822775423526764
epoch 9500  clean testing loss: 0.7731711864471436
epoch 9600  training loss: 0.46948862075805664

 10%|██████▋                                                             | 9807/100000 [01:45<16:39, 90.25it/s]
epoch 9700  training loss: 0.4617837369441986
epoch 9700  clean testing loss: 0.7096019983291626
epoch 9800  training loss: 0.4534555971622467

 10%|██████▊                                                             | 9987/100000 [01:47<16:24, 91.40it/s]
epoch 9900  training loss: 0.45664262771606445

 10%|██████▊                                                            | 10177/100000 [01:49<16:24, 91.23it/s]
epoch 10000  training loss: 0.4656845033168793
epoch 10000  clean testing loss: 0.7788477540016174
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers2_relu_size500_noise1.00e+00_invop1_lr5e-05 ...
epoch 10100  training loss: 0.4717598259449005

 10%|██████▉                                                            | 10357/100000 [01:51<16:19, 91.55it/s]
epoch 10200  training loss: 0.46155911684036255
epoch 10200  clean testing loss: 0.7640285491943359
epoch 10300  training loss: 0.4756218492984772

 11%|███████                                                            | 10537/100000 [01:53<16:13, 91.87it/s]
epoch 10400  training loss: 0.47298917174339294
epoch 10400  clean testing loss: 0.7363206148147583
epoch 10500  training loss: 0.47792190313339233

 11%|███████▏                                                           | 10727/100000 [01:55<16:22, 90.84it/s]
epoch 10600  training loss: 0.4611618220806122
epoch 10600  clean testing loss: 0.7351770401000977
epoch 10700  training loss: 0.4504173994064331

 11%|███████▎                                                           | 10907/100000 [01:57<16:11, 91.70it/s]
epoch 10800  training loss: 0.4579508900642395
epoch 10800  clean testing loss: 0.7594876885414124
epoch 10900  training loss: 0.4650776982307434

 11%|███████▍                                                           | 11087/100000 [01:59<15:57, 92.84it/s]
epoch 11000  training loss: 0.4414891004562378
epoch 11000  clean testing loss: 0.7356745600700378

 11%|███████▌                                                           | 11277/100000 [02:01<16:06, 91.83it/s]
epoch 11100  training loss: 0.45562946796417236
epoch 11100  clean testing loss: 0.7485859394073486
epoch 11200  training loss: 0.4292406141757965

 11%|███████▋                                                           | 11457/100000 [02:03<15:54, 92.73it/s]
epoch 11300  training loss: 0.46410635113716125
epoch 11300  clean testing loss: 0.775831937789917
epoch 11400  training loss: 0.4656832218170166

 12%|███████▊                                                           | 11647/100000 [02:05<16:00, 92.00it/s]
epoch 11500  training loss: 0.42067524790763855
epoch 11500  clean testing loss: 0.7629636526107788
epoch 11600  training loss: 0.42288461327552795

 12%|███████▉                                                           | 11827/100000 [02:07<15:55, 92.25it/s]
epoch 11700  training loss: 0.4392800033092499
epoch 11700  clean testing loss: 0.7810788750648499
epoch 11800  training loss: 0.46332603693008423

 12%|████████                                                           | 12017/100000 [02:09<16:09, 90.72it/s]
epoch 11900  training loss: 0.46550267934799194
epoch 11900  clean testing loss: 0.8403877019882202
epoch 12000  training loss: 0.44940608739852905
epoch 12000  clean testing loss: 0.7881662845611572

 12%|████████▏                                                          | 12197/100000 [02:11<15:48, 92.57it/s]
epoch 12100  training loss: 0.4253512918949127

 12%|████████▎                                                          | 12387/100000 [02:13<15:54, 91.74it/s]
epoch 12200  training loss: 0.43591028451919556
epoch 12200  clean testing loss: 0.7953264713287354
epoch 12300  training loss: 0.42380958795547485

 13%|████████▍                                                          | 12567/100000 [02:15<15:55, 91.50it/s]
epoch 12400  training loss: 0.42044922709465027
epoch 12400  clean testing loss: 0.8178213238716125
epoch 12500  training loss: 0.4256339967250824

 13%|████████▌                                                          | 12757/100000 [02:17<15:42, 92.58it/s]
epoch 12600  training loss: 0.4635327458381653
epoch 12600  clean testing loss: 0.870129406452179
epoch 12700  training loss: 0.4282785952091217

 13%|████████▋                                                          | 12937/100000 [02:19<15:56, 91.07it/s]
epoch 12800  training loss: 0.41296255588531494
epoch 12800  clean testing loss: 0.7885081171989441
epoch 12900  training loss: 0.4150787591934204

 13%|████████▊                                                          | 13117/100000 [02:21<15:50, 91.39it/s]
epoch 13000  training loss: 0.41441017389297485
epoch 13000  clean testing loss: 0.808005154132843
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers2_relu_size500_noise1.00e+00_invop1_lr5e-05 ...
epoch 13100  training loss: 0.43224480748176575

 13%|████████▉                                                          | 13297/100000 [02:23<15:48, 91.39it/s]
epoch 13200  training loss: 0.42435744404792786

 13%|█████████                                                          | 13487/100000 [02:25<15:47, 91.32it/s]
epoch 13300  training loss: 0.42138588428497314
epoch 13300  clean testing loss: 0.8559541702270508
epoch 13400  training loss: 0.4047081172466278

 14%|█████████▏                                                         | 13667/100000 [02:27<15:38, 92.00it/s]
epoch 13500  training loss: 0.4054108262062073
epoch 13500  clean testing loss: 0.8783580660820007
epoch 13600  training loss: 0.42849376797676086

 14%|█████████▎                                                         | 13857/100000 [02:29<15:37, 91.93it/s]
epoch 13700  training loss: 0.41430309414863586
epoch 13700  clean testing loss: 0.9074193835258484
epoch 13800  training loss: 0.39128750562667847

 14%|█████████▍                                                         | 14037/100000 [02:31<15:46, 90.86it/s]
epoch 13900  training loss: 0.4186166524887085
epoch 13900  clean testing loss: 0.9205846190452576
epoch 14000  training loss: 0.4105100929737091
epoch 14000  clean testing loss: 0.8759980797767639

 14%|█████████▌                                                         | 14217/100000 [02:33<15:34, 91.84it/s]
epoch 14100  training loss: 0.3993258476257324
epoch 14100  clean testing loss: 0.8329631686210632
epoch 14200  training loss: 0.41959646344184875

 14%|█████████▋                                                         | 14407/100000 [02:35<15:34, 91.62it/s]
epoch 14300  training loss: 0.42990806698799133

 15%|█████████▊                                                         | 14587/100000 [02:37<15:33, 91.55it/s]
epoch 14400  training loss: 0.41443341970443726
epoch 14400  clean testing loss: 0.8213778138160706
epoch 14500  training loss: 0.43250948190689087

 15%|█████████▉                                                         | 14767/100000 [02:39<15:24, 92.22it/s]
epoch 14600  training loss: 0.4400162696838379
epoch 14600  clean testing loss: 0.7760527729988098
epoch 14700  training loss: 0.41797253489494324

 15%|██████████                                                         | 14957/100000 [02:41<15:29, 91.46it/s]
epoch 14800  training loss: 0.4208924174308777
epoch 14800  clean testing loss: 0.7837767601013184
epoch 14900  training loss: 0.39582180976867676

 15%|██████████▏                                                        | 15137/100000 [02:43<15:34, 90.83it/s]
epoch 15000  training loss: 0.39959457516670227
epoch 15000  clean testing loss: 0.8033713698387146
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers2_relu_size500_noise1.00e+00_invop1_lr5e-05 ...
epoch 15100  training loss: 0.3613414466381073

 15%|██████████▎                                                        | 15317/100000 [02:45<15:31, 90.88it/s]
epoch 15200  training loss: 0.41318637132644653
epoch 15200  clean testing loss: 0.7886940240859985
epoch 15300  training loss: 0.3767061233520508

 16%|██████████▍                                                        | 15507/100000 [02:48<15:16, 92.19it/s]
epoch 15400  training loss: 0.39713844656944275

 16%|██████████▌                                                        | 15687/100000 [02:49<15:18, 91.84it/s]
epoch 15500  training loss: 0.392679899930954
epoch 15500  clean testing loss: 0.7441210150718689
epoch 15600  training loss: 0.40466585755348206

 16%|██████████▋                                                        | 15877/100000 [02:52<15:12, 92.21it/s]
epoch 15700  training loss: 0.3989546597003937
epoch 15700  clean testing loss: 0.8032349348068237
epoch 15800  training loss: 0.38418540358543396

 16%|██████████▊                                                        | 16057/100000 [02:53<15:16, 91.62it/s]
epoch 15900  training loss: 0.39987024664878845
epoch 15900  clean testing loss: 0.8198246359825134
epoch 16000  training loss: 0.3725202679634094
epoch 16000  clean testing loss: 0.8365535140037537

 16%|██████████▉                                                        | 16237/100000 [02:55<15:20, 91.04it/s]
epoch 16100  training loss: 0.40297383069992065
epoch 16100  clean testing loss: 0.8424727916717529
epoch 16200  training loss: 0.376486599445343

 16%|███████████                                                        | 16427/100000 [02:58<15:14, 91.40it/s]
epoch 16300  training loss: 0.39943939447402954
epoch 16300  clean testing loss: 0.8694577217102051
epoch 16400  training loss: 0.40195026993751526

 17%|███████████▏                                                       | 16607/100000 [03:00<15:07, 91.91it/s]
epoch 16500  training loss: 0.4009712040424347

 17%|███████████▏                                                       | 16787/100000 [03:01<15:03, 92.09it/s]
epoch 16600  training loss: 0.4103235602378845
epoch 16600  clean testing loss: 1.036618709564209
epoch 16700  training loss: 0.4277757704257965

 17%|███████████▎                                                       | 16977/100000 [03:04<15:00, 92.21it/s]
epoch 16800  training loss: 0.4051543176174164
epoch 16800  clean testing loss: 0.9300355911254883
epoch 16900  training loss: 0.3769485056400299

 17%|███████████▍                                                       | 17157/100000 [03:06<15:00, 92.01it/s]
epoch 17000  training loss: 0.39122921228408813
epoch 17000  clean testing loss: 0.8690193295478821
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers2_relu_size500_noise1.00e+00_invop1_lr5e-05 ...
epoch 17100  training loss: 0.38074207305908203

 17%|███████████▌                                                       | 17347/100000 [03:08<15:03, 91.43it/s]
epoch 17200  training loss: 0.39233773946762085
epoch 17200  clean testing loss: 0.8778790235519409
epoch 17300  training loss: 0.3999548554420471

 18%|███████████▋                                                       | 17527/100000 [03:10<15:01, 91.49it/s]
epoch 17400  training loss: 0.36536866426467896
epoch 17400  clean testing loss: 0.8420011401176453
epoch 17500  training loss: 0.41357147693634033

 18%|███████████▊                                                       | 17707/100000 [03:11<14:52, 92.18it/s]
epoch 17600  training loss: 0.38763970136642456

 18%|███████████▉                                                       | 17897/100000 [03:14<14:59, 91.28it/s]
epoch 17700  training loss: 0.3689079284667969
epoch 17700  clean testing loss: 0.8087111115455627
epoch 17800  training loss: 0.40281176567077637

 18%|████████████                                                       | 18077/100000 [03:16<14:51, 91.89it/s]
epoch 17900  training loss: 0.4353453814983368
epoch 17900  clean testing loss: 0.7859662175178528
epoch 18000  training loss: 0.41829338669776917
epoch 18000  clean testing loss: 0.8028149604797363

 18%|████████████▏                                                      | 18267/100000 [03:18<14:48, 91.95it/s]
epoch 18100  training loss: 0.40436622500419617
epoch 18100  clean testing loss: 0.7850185632705688
epoch 18200  training loss: 0.4037041962146759

 18%|████████████▎                                                      | 18447/100000 [03:20<14:47, 91.90it/s]
epoch 18300  training loss: 0.4022065997123718
epoch 18300  clean testing loss: 0.7908170819282532
epoch 18400  training loss: 0.38920268416404724

 19%|████████████▍                                                      | 18627/100000 [03:22<14:51, 91.30it/s]
epoch 18500  training loss: 0.39389529824256897
epoch 18500  clean testing loss: 0.8278177976608276
epoch 18600  training loss: 0.393612265586853

 19%|████████████▌                                                      | 18817/100000 [03:24<14:46, 91.62it/s]
epoch 18700  training loss: 0.4175092875957489

 19%|████████████▋                                                      | 18997/100000 [03:26<14:37, 92.30it/s]
epoch 18800  training loss: 0.37980496883392334
epoch 18800  clean testing loss: 0.7977594137191772
epoch 18900  training loss: 0.39116987586021423

 19%|████████████▊                                                      | 19187/100000 [03:28<14:38, 92.01it/s]
epoch 19000  training loss: 0.3617361783981323
epoch 19000  clean testing loss: 0.7744797468185425
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers2_relu_size500_noise1.00e+00_invop1_lr5e-05 ...
epoch 19100  training loss: 0.37313389778137207

 19%|████████████▉                                                      | 19367/100000 [03:30<14:34, 92.16it/s]
epoch 19200  training loss: 0.4085693955421448
epoch 19200  clean testing loss: 0.8111634850502014
epoch 19300  training loss: 0.39616239070892334

 20%|█████████████                                                      | 19547/100000 [03:32<14:32, 92.24it/s]
epoch 19400  training loss: 0.37415483593940735
epoch 19400  clean testing loss: 0.7706681489944458
epoch 19500  training loss: 0.4294969141483307

 20%|█████████████▏                                                     | 19737/100000 [03:34<14:33, 91.91it/s]
epoch 19600  training loss: 0.4014059007167816
epoch 19600  clean testing loss: 0.8139578700065613
epoch 19700  training loss: 0.3824062645435333

 20%|█████████████▎                                                     | 19917/100000 [03:36<14:43, 90.66it/s]
epoch 19800  training loss: 0.3980294167995453

 20%|█████████████▍                                                     | 20107/100000 [03:38<14:32, 91.53it/s]
epoch 19900  training loss: 0.389702707529068
epoch 19900  clean testing loss: 0.8080760836601257
epoch 20000  training loss: 0.39586499333381653
epoch 20000  clean testing loss: 0.8318343758583069

 20%|█████████████▌                                                     | 20287/100000 [03:40<14:26, 92.03it/s]
epoch 20100  training loss: 0.3702135682106018
epoch 20100  clean testing loss: 0.824718177318573
epoch 20200  training loss: 0.37864455580711365

 20%|█████████████▋                                                     | 20467/100000 [03:42<14:32, 91.14it/s]
epoch 20300  training loss: 0.39452576637268066
epoch 20300  clean testing loss: 0.8284951448440552
epoch 20400  training loss: 0.3959551155567169

 21%|█████████████▊                                                     | 20647/100000 [03:44<14:34, 90.74it/s]
epoch 20500  training loss: 0.3704023063182831
epoch 20500  clean testing loss: 0.8536798357963562
epoch 20600  training loss: 0.3755060136318207

 21%|█████████████▉                                                     | 20837/100000 [03:46<14:23, 91.70it/s]
epoch 20700  training loss: 0.36682990193367004
epoch 20700  clean testing loss: 0.8846016526222229
epoch 20800  training loss: 0.35959842801094055

 21%|██████████████                                                     | 21017/100000 [03:48<14:35, 90.21it/s]
epoch 20900  training loss: 0.3773267865180969

 21%|██████████████▏                                                    | 21197/100000 [03:50<15:28, 84.87it/s]
epoch 21000  training loss: 0.3669039011001587
epoch 21000  clean testing loss: 0.8898221850395203
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers2_relu_size500_noise1.00e+00_invop1_lr5e-05 ...
epoch 21100  training loss: 0.3745388388633728

 21%|██████████████▎                                                    | 21385/100000 [03:52<14:24, 90.93it/s]
epoch 21200  training loss: 0.3740167021751404
epoch 21200  clean testing loss: 0.8850785493850708
epoch 21300  training loss: 0.3510686755180359

 22%|██████████████▍                                                    | 21565/100000 [03:54<14:19, 91.26it/s]
epoch 21400  training loss: 0.335578978061676
epoch 21400  clean testing loss: 0.9043434858322144
epoch 21500  training loss: 0.3569742739200592

 22%|██████████████▌                                                    | 21745/100000 [03:56<14:16, 91.37it/s]
epoch 21600  training loss: 0.35736703872680664
epoch 21600  clean testing loss: 0.8860366344451904
epoch 21700  training loss: 0.375670850276947

 22%|██████████████▋                                                    | 21935/100000 [03:58<14:13, 91.41it/s]
epoch 21800  training loss: 0.34155768156051636
epoch 21800  clean testing loss: 0.8829553127288818
epoch 21900  training loss: 0.37254470586776733

 22%|██████████████▊                                                    | 22115/100000 [04:00<14:12, 91.32it/s]
epoch 22000  training loss: 0.3531655967235565
epoch 22000  clean testing loss: 0.9100949764251709

 22%|██████████████▉                                                    | 22295/100000 [04:02<14:05, 91.89it/s]
epoch 22100  training loss: 0.35466915369033813
epoch 22100  clean testing loss: 0.8878147006034851
epoch 22200  training loss: 0.36140018701553345

 22%|███████████████                                                    | 22485/100000 [04:04<14:07, 91.42it/s]
epoch 22300  training loss: 0.34011319279670715
epoch 22300  clean testing loss: 0.9054508209228516
epoch 22400  training loss: 0.3544718325138092

 23%|███████████████▏                                                   | 22665/100000 [04:06<14:10, 90.95it/s]
epoch 22500  training loss: 0.3486666977405548
epoch 22500  clean testing loss: 0.8589798808097839
epoch 22600  training loss: 0.36119118332862854

 23%|███████████████▎                                                   | 22845/100000 [04:08<14:00, 91.76it/s]
epoch 22700  training loss: 0.35594937205314636
epoch 22700  clean testing loss: 0.8632592558860779
epoch 22800  training loss: 0.3523324728012085

 23%|███████████████▍                                                   | 23025/100000 [04:10<14:11, 90.42it/s]
epoch 22900  training loss: 0.34534797072410583
epoch 22900  clean testing loss: 0.879278838634491
epoch 23000  training loss: 0.37007173895835876
epoch 23000  clean testing loss: 0.8916844725608826

 23%|███████████████▌                                                   | 23215/100000 [04:12<14:00, 91.41it/s]
epoch 23100  training loss: 0.3390088379383087

 23%|███████████████▋                                                   | 23395/100000 [04:14<14:01, 91.04it/s]
epoch 23200  training loss: 0.37013232707977295
epoch 23200  clean testing loss: 0.8880273103713989
epoch 23300  training loss: 0.3602845072746277

 24%|███████████████▊                                                   | 23585/100000 [04:16<13:44, 92.64it/s]
epoch 23400  training loss: 0.34009844064712524
epoch 23400  clean testing loss: 0.8577418327331543
epoch 23500  training loss: 0.3516920804977417

 24%|███████████████▉                                                   | 23765/100000 [04:18<13:45, 92.34it/s]
epoch 23600  training loss: 0.3424130380153656
epoch 23600  clean testing loss: 0.8781813979148865
epoch 23700  training loss: 0.34488895535469055

 24%|████████████████                                                   | 23945/100000 [04:20<13:57, 90.79it/s]
epoch 23800  training loss: 0.3546825647354126
epoch 23800  clean testing loss: 0.8844407200813293
epoch 23900  training loss: 0.3492235541343689

 24%|████████████████▏                                                  | 24135/100000 [04:22<13:54, 90.90it/s]
epoch 24000  training loss: 0.3599490523338318
epoch 24000  clean testing loss: 0.8614516854286194
