
  1%|          | 1007/100000 [00:01<03:01, 544.38it/s]
epoch 7900  training loss: 0.08569426834583282
epoch 7900  clean testing loss: 0.031805649399757385
epoch 8000  training loss: 0.08373646438121796
epoch 8000  clean testing loss: 0.03115834854543209
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 8100  training loss: 0.08439505100250244
epoch 8100  clean testing loss: 0.031000351533293724
epoch 8200  training loss: 0.0841454416513443
epoch 8200  clean testing loss: 0.03206001594662666
epoch 8300  training loss: 0.08328969776630402
epoch 8300  clean testing loss: 0.03166746720671654
epoch 8400  training loss: 0.08259186148643494
epoch 8400  clean testing loss: 0.03204069286584854
epoch 8500  training loss: 0.08268655836582184
epoch 8500  clean testing loss: 0.032716598361730576
epoch 8600  training loss: 0.08281023055315018

 10%|▉         | 9659/100000 [00:17<02:40, 562.47it/s]
epoch 8700  training loss: 0.08315141499042511
epoch 8700  clean testing loss: 0.032189082354307175
epoch 8800  training loss: 0.08188847452402115
epoch 8800  clean testing loss: 0.03279034048318863
epoch 8900  training loss: 0.08188873529434204
epoch 8900  clean testing loss: 0.033153872936964035
epoch 9000  training loss: 0.08353658020496368
epoch 9000  clean testing loss: 0.03700468689203262
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 9100  training loss: 0.08116286993026733
epoch 9100  clean testing loss: 0.033491797745227814
epoch 9200  training loss: 0.08061469346284866
epoch 9200  clean testing loss: 0.03388475999236107
epoch 9300  training loss: 0.08014314621686935
epoch 9300  clean testing loss: 0.03490443155169487
epoch 9400  training loss: 0.07989054173231125
epoch 9400  clean testing loss: 0.03476046025753021
epoch 9500  training loss: 0.0795268788933754
epoch 9500  clean testing loss: 0.03492044657468796
epoch 9600  training loss: 0.0883360505104065
epoch 9600  clean testing loss: 0.04245252534747124
epoch 9700  training loss: 0.08291663229465485

 11%|█         | 10796/100000 [00:19<02:38, 563.79it/s]
epoch 9800  training loss: 0.07907275855541229
epoch 9800  clean testing loss: 0.038298070430755615
epoch 9900  training loss: 0.07910039275884628
epoch 9900  clean testing loss: 0.03552642837166786
epoch 10000  training loss: 0.08523252606391907
epoch 10000  clean testing loss: 0.0404202900826931
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 10100  training loss: 0.07936401665210724
epoch 10100  clean testing loss: 0.034680817276239395
epoch 10200  training loss: 0.07879422605037689
epoch 10200  clean testing loss: 0.035013943910598755
epoch 10300  training loss: 0.07813364267349243
epoch 10300  clean testing loss: 0.03560155630111694
epoch 10400  training loss: 0.07776181399822235
epoch 10400  clean testing loss: 0.03627678006887436
epoch 10500  training loss: 0.07795850187540054
epoch 10500  clean testing loss: 0.036353662610054016
epoch 10600  training loss: 0.07729773223400116
epoch 10600  clean testing loss: 0.03684384375810623
epoch 10700  training loss: 0.0785016342997551
epoch 10700  clean testing loss: 0.036292798817157745
epoch 10800  training loss: 0.07811998575925827

 12%|█▏        | 11873/100000 [00:21<02:36, 563.48it/s]
epoch 10900  training loss: 0.07752449810504913
epoch 10900  clean testing loss: 0.03799770399928093
epoch 11000  training loss: 0.07681897282600403
epoch 11000  clean testing loss: 0.03728925436735153
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 11100  training loss: 0.07793071120977402
epoch 11100  clean testing loss: 0.04249513894319534
epoch 11200  training loss: 0.09241005033254623
epoch 11200  clean testing loss: 0.04030071571469307
epoch 11300  training loss: 0.07715601474046707
epoch 11300  clean testing loss: 0.03725046664476395
epoch 11400  training loss: 0.07621651142835617
epoch 11400  clean testing loss: 0.0378214493393898
epoch 11500  training loss: 0.08266472816467285
epoch 11500  clean testing loss: 0.050338633358478546
epoch 11600  training loss: 0.08775795996189117
epoch 11600  clean testing loss: 0.05122325196862221
epoch 11700  training loss: 0.07623083889484406
epoch 11700  clean testing loss: 0.03746050223708153
epoch 11800  training loss: 0.0761571153998375
epoch 11800  clean testing loss: 0.0388302318751812
epoch 11900  training loss: 0.09277937561273575

 13%|█▎        | 13012/100000 [00:23<02:38, 549.68it/s]
epoch 12000  training loss: 0.0764167308807373
epoch 12000  clean testing loss: 0.03880218416452408
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 12100  training loss: 0.0752200335264206
epoch 12100  clean testing loss: 0.038946010172367096
epoch 12200  training loss: 0.07485004514455795
epoch 12200  clean testing loss: 0.03930240124464035
epoch 12300  training loss: 0.07527713477611542
epoch 12300  clean testing loss: 0.04059779644012451
epoch 12400  training loss: 0.07489264756441116
epoch 12400  clean testing loss: 0.039699140936136246
epoch 12500  training loss: 0.07466977834701538
epoch 12500  clean testing loss: 0.039783500134944916
epoch 12600  training loss: 0.0746365562081337
epoch 12600  clean testing loss: 0.04059162363409996
epoch 12700  training loss: 0.07456297427415848
epoch 12700  clean testing loss: 0.04039902240037918
epoch 12800  training loss: 0.074543796479702
epoch 12800  clean testing loss: 0.04539027437567711
epoch 12900  training loss: 0.07437050342559814
epoch 12900  clean testing loss: 0.03980359807610512
epoch 13000  training loss: 0.07401205599308014
epoch 13000  clean testing loss: 0.04031991586089134

 14%|█▍        | 14086/100000 [00:25<02:34, 555.46it/s]
epoch 13100  training loss: 0.07405269145965576
epoch 13100  clean testing loss: 0.040725428611040115
epoch 13200  training loss: 0.07383356988430023
epoch 13200  clean testing loss: 0.040905557572841644
epoch 13300  training loss: 0.0746767446398735
epoch 13300  clean testing loss: 0.04096582904458046
epoch 13400  training loss: 0.07379093766212463
epoch 13400  clean testing loss: 0.0405791811645031
epoch 13500  training loss: 0.0735287070274353
epoch 13500  clean testing loss: 0.041244156658649445
epoch 13600  training loss: 0.07386600971221924
epoch 13600  clean testing loss: 0.04210860654711723
epoch 13700  training loss: 0.0731138363480568
epoch 13700  clean testing loss: 0.041828278452157974
epoch 13800  training loss: 0.07308129966259003
epoch 13800  clean testing loss: 0.04167107120156288
epoch 13900  training loss: 0.09090647101402283
epoch 13900  clean testing loss: 0.04397887736558914
epoch 14000  training loss: 0.07314743101596832
epoch 14000  clean testing loss: 0.04114878922700882
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 14100  training loss: 0.07273350656032562

 15%|█▌        | 15216/100000 [00:27<02:32, 554.52it/s]
epoch 14200  training loss: 0.07410656660795212
epoch 14200  clean testing loss: 0.06209265813231468
epoch 14300  training loss: 0.07326682657003403
epoch 14300  clean testing loss: 0.04196077957749367
epoch 14400  training loss: 0.07795943319797516
epoch 14400  clean testing loss: 0.04330073297023773
epoch 14500  training loss: 0.07312419265508652
epoch 14500  clean testing loss: 0.04222030192613602
epoch 14600  training loss: 0.07232530415058136
epoch 14600  clean testing loss: 0.042512424290180206
epoch 14700  training loss: 0.07274554669857025
epoch 14700  clean testing loss: 0.04366506263613701
epoch 14800  training loss: 0.09577616304159164
epoch 14800  clean testing loss: 0.060668010264635086
epoch 14900  training loss: 0.0738246813416481
epoch 14900  clean testing loss: 0.05123528838157654
epoch 15000  training loss: 0.07252810895442963
epoch 15000  clean testing loss: 0.041947510093450546
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 15100  training loss: 0.07198984920978546
epoch 15100  clean testing loss: 0.04210565984249115
epoch 15200  training loss: 0.07177671045064926

 16%|█▋        | 16293/100000 [00:29<02:30, 557.32it/s]
epoch 15300  training loss: 0.0715518668293953
epoch 15300  clean testing loss: 0.042894117534160614
epoch 15400  training loss: 0.07132915407419205
epoch 15400  clean testing loss: 0.04311230033636093
epoch 15500  training loss: 0.07123176753520966
epoch 15500  clean testing loss: 0.04335767775774002
epoch 15600  training loss: 0.07119650393724442
epoch 15600  clean testing loss: 0.04358647018671036
epoch 15700  training loss: 0.07111988961696625
epoch 15700  clean testing loss: 0.04335945099592209
epoch 15800  training loss: 0.07133664935827255
epoch 15800  clean testing loss: 0.043526604771614075
epoch 15900  training loss: 0.07090013474225998
epoch 15900  clean testing loss: 0.043420806527137756
epoch 16000  training loss: 0.07104053348302841
epoch 16000  clean testing loss: 0.043855492025613785
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 16100  training loss: 0.07097833603620529
epoch 16100  clean testing loss: 0.04326421022415161
epoch 16200  training loss: 0.07092078030109406
epoch 16200  clean testing loss: 0.044065188616514206
epoch 16300  training loss: 0.07061182707548141

 17%|█▋        | 17427/100000 [00:31<02:27, 559.73it/s]
epoch 16400  training loss: 0.07426097244024277
epoch 16400  clean testing loss: 0.0447741337120533
epoch 16500  training loss: 0.07043691724538803
epoch 16500  clean testing loss: 0.04370179772377014
epoch 16600  training loss: 0.0702582448720932
epoch 16600  clean testing loss: 0.044243525713682175
epoch 16700  training loss: 0.07399903982877731
epoch 16700  clean testing loss: 0.048603788018226624
epoch 16800  training loss: 0.07024097442626953
epoch 16800  clean testing loss: 0.04386672005057335
epoch 16900  training loss: 0.07005029916763306
epoch 16900  clean testing loss: 0.04406316950917244
epoch 17000  training loss: 0.08257957547903061
epoch 17000  clean testing loss: 0.052723150700330734
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 17100  training loss: 0.07022194564342499
epoch 17100  clean testing loss: 0.04442530870437622
epoch 17200  training loss: 0.07024415582418442
epoch 17200  clean testing loss: 0.04433545097708702
epoch 17300  training loss: 0.0750209391117096
epoch 17300  clean testing loss: 0.044549454003572464
epoch 17400  training loss: 0.06974157691001892
epoch 17400  clean testing loss: 0.044596657156944275
epoch 17500  training loss: 0.07013867795467377

 19%|█▊        | 18508/100000 [00:33<02:25, 558.79it/s]
epoch 17600  training loss: 0.0720536932349205
epoch 17600  clean testing loss: 0.04522176831960678
epoch 17700  training loss: 0.07055570185184479
epoch 17700  clean testing loss: 0.04457844793796539
epoch 17800  training loss: 0.07008835673332214
epoch 17800  clean testing loss: 0.04511129856109619
epoch 17900  training loss: 0.0694270059466362
epoch 17900  clean testing loss: 0.04471453279256821
epoch 18000  training loss: 0.06919797509908676
epoch 18000  clean testing loss: 0.04507576301693916
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 18100  training loss: 0.06897522509098053
epoch 18100  clean testing loss: 0.04517779499292374
epoch 18200  training loss: 0.06887415051460266
epoch 18200  clean testing loss: 0.045481398701667786
epoch 18300  training loss: 0.06883354485034943
epoch 18300  clean testing loss: 0.045769885182380676
epoch 18400  training loss: 0.0687294751405716
epoch 18400  clean testing loss: 0.04616415500640869
epoch 18500  training loss: 0.06866881996393204
epoch 18500  clean testing loss: 0.04573633894324303
epoch 18600  training loss: 0.07067251950502396

 20%|█▉        | 19652/100000 [00:35<02:22, 563.20it/s]
epoch 18700  training loss: 0.0710158422589302
epoch 18700  clean testing loss: 0.046285875141620636
epoch 18800  training loss: 0.06885936111211777
epoch 18800  clean testing loss: 0.04635411873459816
epoch 18900  training loss: 0.07219590991735458
epoch 18900  clean testing loss: 0.045790817588567734
epoch 19000  training loss: 0.06871703267097473
epoch 19000  clean testing loss: 0.04591694846749306
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 19100  training loss: 0.06836975365877151
epoch 19100  clean testing loss: 0.04582476243376732
epoch 19200  training loss: 0.06822142004966736
epoch 19200  clean testing loss: 0.04603490233421326
epoch 19300  training loss: 0.06811609864234924
epoch 19300  clean testing loss: 0.04615750163793564
epoch 19400  training loss: 0.06834373623132706
epoch 19400  clean testing loss: 0.04630004242062569
epoch 19500  training loss: 0.06804410368204117
epoch 19500  clean testing loss: 0.04658035561442375
epoch 19600  training loss: 0.07375402003526688
epoch 19600  clean testing loss: 0.05030665919184685
epoch 19700  training loss: 0.06809497624635696

 21%|██        | 20795/100000 [00:37<02:19, 569.68it/s]
epoch 19800  training loss: 0.06806983053684235
epoch 19800  clean testing loss: 0.045952167361974716
epoch 19900  training loss: 0.06785908341407776
epoch 19900  clean testing loss: 0.046060916036367416
epoch 20000  training loss: 0.07117974013090134
epoch 20000  clean testing loss: 0.046390924602746964
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 20100  training loss: 0.06770262122154236
epoch 20100  clean testing loss: 0.04626285284757614
epoch 20200  training loss: 0.06984300911426544
epoch 20200  clean testing loss: 0.04759952798485756
epoch 20300  training loss: 0.06806864589452744
epoch 20300  clean testing loss: 0.04650373384356499
epoch 20400  training loss: 0.06784108281135559
epoch 20400  clean testing loss: 0.04727613925933838
epoch 20500  training loss: 0.06824337691068649
epoch 20500  clean testing loss: 0.04736270383000374
epoch 20600  training loss: 0.06806305050849915
epoch 20600  clean testing loss: 0.04680873081088066
epoch 20700  training loss: 0.06742226332426071
epoch 20700  clean testing loss: 0.04700782895088196
epoch 20800  training loss: 0.06758725643157959

 22%|██▏       | 21877/100000 [00:39<02:18, 563.36it/s]
epoch 20900  training loss: 0.06745681166648865
epoch 20900  clean testing loss: 0.04725028574466705
epoch 21000  training loss: 0.06831454485654831
epoch 21000  clean testing loss: 0.04654000699520111
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 21100  training loss: 0.06713318079710007
epoch 21100  clean testing loss: 0.046496324241161346
epoch 21200  training loss: 0.06706295907497406
epoch 21200  clean testing loss: 0.04690758138895035
epoch 21300  training loss: 0.067021943628788
epoch 21300  clean testing loss: 0.04710746183991432
epoch 21400  training loss: 0.06696885079145432
epoch 21400  clean testing loss: 0.04758935794234276
epoch 21500  training loss: 0.06754527240991592
epoch 21500  clean testing loss: 0.04791019484400749
epoch 21600  training loss: 0.06702187657356262
epoch 21600  clean testing loss: 0.04722423478960991
epoch 21700  training loss: 0.06676437705755234
epoch 21700  clean testing loss: 0.04723615571856499
epoch 21800  training loss: 0.06763389706611633
epoch 21800  clean testing loss: 0.04814576730132103
epoch 21900  training loss: 0.067012257874012

 23%|██▎       | 23010/100000 [00:41<02:20, 549.09it/s]
epoch 22000  training loss: 0.06786739081144333
epoch 22000  clean testing loss: 0.04916492849588394
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 22100  training loss: 0.06673113256692886
epoch 22100  clean testing loss: 0.04799278452992439
epoch 22200  training loss: 0.06677088886499405
epoch 22200  clean testing loss: 0.04772398620843887
epoch 22300  training loss: 0.06662852317094803
epoch 22300  clean testing loss: 0.04740538075566292
epoch 22400  training loss: 0.06745733320713043
epoch 22400  clean testing loss: 0.047703757882118225
epoch 22500  training loss: 0.06668371707201004
epoch 22500  clean testing loss: 0.048004962503910065
epoch 22600  training loss: 0.06651432067155838
epoch 22600  clean testing loss: 0.04781726375222206
epoch 22700  training loss: 0.06636723130941391
epoch 22700  clean testing loss: 0.04770790413022041
epoch 22800  training loss: 0.0663919523358345
epoch 22800  clean testing loss: 0.048151057213544846
epoch 22900  training loss: 0.06640160083770752
epoch 22900  clean testing loss: 0.04801621660590172
epoch 23000  training loss: 0.06632976233959198
epoch 23000  clean testing loss: 0.04760510474443436

 24%|██▍       | 24087/100000 [00:43<02:16, 555.71it/s]
epoch 23100  training loss: 0.06718594580888748
epoch 23100  clean testing loss: 0.04916760325431824
epoch 23200  training loss: 0.06616953760385513
epoch 23200  clean testing loss: 0.047919075936079025
epoch 23300  training loss: 0.06623688340187073
epoch 23300  clean testing loss: 0.048160113394260406
epoch 23400  training loss: 0.06640628725290298
epoch 23400  clean testing loss: 0.04867435619235039
epoch 23500  training loss: 0.07419156283140182
epoch 23500  clean testing loss: 0.05292841047048569
epoch 23600  training loss: 0.06607692688703537
epoch 23600  clean testing loss: 0.04798560217022896
epoch 23700  training loss: 0.0659923106431961
epoch 23700  clean testing loss: 0.04817287623882294
epoch 23800  training loss: 0.06639377027750015
epoch 23800  clean testing loss: 0.048278894275426865
epoch 23900  training loss: 0.06613059341907501
epoch 23900  clean testing loss: 0.04794866964221001
epoch 24000  training loss: 0.06611621379852295
epoch 24000  clean testing loss: 0.04835943132638931
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 24100  training loss: 0.06581693142652512
 24%|██▍       | 24199/100000 [00:43<02:16, 554.72it/s]wandb: 429 encountered (Filestream rate limit exceeded, retrying in 2.1 seconds.), retrying request
 25%|██▌       | 25221/100000 [00:45<02:13, 558.74it/s]
epoch 24200  training loss: 0.06576556712388992
epoch 24200  clean testing loss: 0.048403337597846985
epoch 24300  training loss: 0.0657256618142128
epoch 24300  clean testing loss: 0.04837476834654808
epoch 24400  training loss: 0.06579507142305374
epoch 24400  clean testing loss: 0.048461657017469406
epoch 24500  training loss: 0.06574772298336029
epoch 24500  clean testing loss: 0.04863106831908226
epoch 24600  training loss: 0.06564832478761673
epoch 24600  clean testing loss: 0.04852747544646263
epoch 24700  training loss: 0.06591995805501938
epoch 24700  clean testing loss: 0.0487201064825058
epoch 24800  training loss: 0.06559296697378159
epoch 24800  clean testing loss: 0.049208078533411026
epoch 24900  training loss: 0.06693393737077713
epoch 24900  clean testing loss: 0.04913162812590599
epoch 25000  training loss: 0.0662136971950531
epoch 25000  clean testing loss: 0.04895487800240517
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 25100  training loss: 0.06566514819860458
epoch 25100  clean testing loss: 0.0510222390294075
epoch 25200  training loss: 0.06572084873914719
epoch 25200  clean testing loss: 0.04891161620616913
epoch 25300  training loss: 0.06539814919233322

 26%|██▋       | 26360/100000 [00:47<02:13, 552.85it/s]
epoch 25400  training loss: 0.06590729206800461
epoch 25400  clean testing loss: 0.04929275065660477
epoch 25500  training loss: 0.06622447818517685
epoch 25500  clean testing loss: 0.04964283108711243
epoch 25600  training loss: 0.06528574228286743
epoch 25600  clean testing loss: 0.04895664006471634
epoch 25700  training loss: 0.06523272395133972
epoch 25700  clean testing loss: 0.04903043434023857
epoch 25800  training loss: 0.06524012237787247
epoch 25800  clean testing loss: 0.049019500613212585
epoch 25900  training loss: 0.06521189957857132
epoch 25900  clean testing loss: 0.049330949783325195
epoch 26000  training loss: 0.06573256850242615
epoch 26000  clean testing loss: 0.049395907670259476
Saving the clean test loss file into log/new_plot/output_dim2_width1024_layers2_relu_size500_noise1.00e-01_invop0_lr0.005 ...
epoch 26100  training loss: 0.06523206830024719
epoch 26100  clean testing loss: 0.049509599804878235
epoch 26200  training loss: 0.0652337372303009
epoch 26200  clean testing loss: 0.04965383559465408
epoch 26300  training loss: 0.06538940966129303
epoch 26300  clean testing loss: 0.04977867379784584
epoch 26400  training loss: 0.06529548019170761

 27%|██▋       | 27440/100000 [00:49<02:09, 558.88it/s]
epoch 26500  training loss: 0.0651070773601532
epoch 26500  clean testing loss: 0.04940551519393921
epoch 26600  training loss: 0.06513403356075287
epoch 26600  clean testing loss: 0.049515191465616226
epoch 26700  training loss: 0.06636127084493637
epoch 26700  clean testing loss: 0.05001046881079674
epoch 26800  training loss: 0.06491357833147049
epoch 26800  clean testing loss: 0.04945818707346916
