
  0%|▏                                                                                 | 170/100000 [00:01<07:59, 208.28it/s]
epoch 2600  clean testing loss: 0.051716506481170654
epoch 2700  training loss: 0.13424177467823029
epoch 2700  clean testing loss: 0.051075372844934464
epoch 2800  training loss: 0.13343384861946106
epoch 2800  clean testing loss: 0.05138902738690376
epoch 2900  training loss: 0.13311581313610077
epoch 2900  clean testing loss: 0.05192064866423607
epoch 3000  training loss: 0.13276135921478271
epoch 3000  clean testing loss: 0.05124148353934288

  3%|██▊                                                                              | 3494/100000 [00:35<06:37, 243.05it/s]
epoch 3100  training loss: 0.13147373497486115
epoch 3100  clean testing loss: 0.04989703744649887
epoch 3200  training loss: 0.13099272549152374
epoch 3200  clean testing loss: 0.04968965798616409
epoch 3300  training loss: 0.13050052523612976
epoch 3300  clean testing loss: 0.04918942227959633
epoch 3400  training loss: 0.13051246106624603
epoch 3400  clean testing loss: 0.050472691655159
epoch 3500  training loss: 0.1296582967042923

  4%|███▏                                                                             | 4001/100000 [00:37<06:36, 241.86it/s]
epoch 3600  training loss: 0.1291264146566391
epoch 3600  clean testing loss: 0.0494101457297802
epoch 3700  training loss: 0.12850108742713928
epoch 3700  clean testing loss: 0.04856470599770546
epoch 3800  training loss: 0.12790228426456451
epoch 3800  clean testing loss: 0.04770633205771446
epoch 3900  training loss: 0.12755544483661652
epoch 3900  clean testing loss: 0.047535017132759094
epoch 4000  training loss: 0.1271602213382721
epoch 4000  clean testing loss: 0.04830102622509003

  4%|███▋                                                                             | 4483/100000 [00:39<06:40, 238.35it/s]
epoch 4100  training loss: 0.12676098942756653
epoch 4100  clean testing loss: 0.0471322163939476
epoch 4200  training loss: 0.12641417980194092
epoch 4200  clean testing loss: 0.04815226048231125
epoch 4300  training loss: 0.12559978663921356
epoch 4300  clean testing loss: 0.04743983969092369
epoch 4400  training loss: 0.12534154951572418
epoch 4400  clean testing loss: 0.046749819070100784
epoch 4500  training loss: 0.12489588558673859

  5%|████                                                                             | 4965/100000 [00:41<06:33, 241.80it/s]
epoch 4600  training loss: 0.1242649257183075
epoch 4600  clean testing loss: 0.04679815098643303
epoch 4700  training loss: 0.12399128079414368
epoch 4700  clean testing loss: 0.04649541527032852
epoch 4800  training loss: 0.12344206869602203
epoch 4800  clean testing loss: 0.04645220562815666
epoch 4900  training loss: 0.12297147512435913
epoch 4900  clean testing loss: 0.04659126698970795
epoch 5000  training loss: 0.1225784420967102
epoch 5000  clean testing loss: 0.04624013602733612

  5%|████▍                                                                            | 5447/100000 [00:43<06:25, 245.12it/s]
epoch 5100  training loss: 0.12270152568817139
epoch 5100  clean testing loss: 0.04615901783108711
epoch 5200  training loss: 0.12177491933107376
epoch 5200  clean testing loss: 0.04621148481965065
epoch 5300  training loss: 0.12120716273784637
epoch 5300  clean testing loss: 0.04647969454526901
epoch 5400  training loss: 0.1211598664522171

  6%|████▊                                                                            | 5930/100000 [00:45<06:26, 243.27it/s]
epoch 5500  training loss: 0.12091482430696487
epoch 5500  clean testing loss: 0.047551479190588
epoch 5600  training loss: 0.12043753266334534
epoch 5600  clean testing loss: 0.04594384878873825
epoch 5700  training loss: 0.12033355981111526
epoch 5700  clean testing loss: 0.048087604343891144
epoch 5800  training loss: 0.11915044486522675
epoch 5800  clean testing loss: 0.046408023685216904
epoch 5900  training loss: 0.11909334361553192

  6%|█████▏                                                                           | 6432/100000 [00:47<06:27, 241.69it/s]
epoch 6000  training loss: 0.11928882449865341
epoch 6000  clean testing loss: 0.04731062799692154
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
epoch 6100  training loss: 0.11807023733854294
epoch 6100  clean testing loss: 0.046488139778375626
epoch 6200  training loss: 0.11775310337543488
epoch 6200  clean testing loss: 0.04654809087514877
epoch 6300  training loss: 0.11743807047605515
epoch 6300  clean testing loss: 0.04650411009788513
epoch 6400  training loss: 0.11714740842580795

  7%|█████▌                                                                           | 6910/100000 [00:49<06:21, 243.84it/s]
epoch 6500  training loss: 0.1170426607131958
epoch 6500  clean testing loss: 0.046419963240623474
epoch 6600  training loss: 0.11682455241680145
epoch 6600  clean testing loss: 0.04647478833794594
epoch 6700  training loss: 0.1163816899061203
epoch 6700  clean testing loss: 0.046555668115615845
epoch 6800  training loss: 0.11632133275270462
epoch 6800  clean testing loss: 0.04661040008068085
epoch 6900  training loss: 0.11594725400209427

  7%|█████▉                                                                           | 7390/100000 [00:51<06:24, 240.95it/s]
epoch 7000  training loss: 0.11544293910264969
epoch 7000  clean testing loss: 0.0468280203640461
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
epoch 7100  training loss: 0.11508685350418091
epoch 7100  clean testing loss: 0.04698504880070686
epoch 7200  training loss: 0.11518949270248413
epoch 7200  clean testing loss: 0.04683689400553703
epoch 7300  training loss: 0.11490734666585922
epoch 7300  clean testing loss: 0.048444949090480804
epoch 7400  training loss: 0.11427606642246246

  8%|██████▍                                                                          | 7895/100000 [00:53<06:18, 243.29it/s]
epoch 7500  training loss: 0.11422567069530487
epoch 7500  clean testing loss: 0.04869352653622627
epoch 7600  training loss: 0.1140180379152298
epoch 7600  clean testing loss: 0.04726896807551384
epoch 7700  training loss: 0.11381696164608002
epoch 7700  clean testing loss: 0.04721720889210701
epoch 7800  training loss: 0.11335554718971252
epoch 7800  clean testing loss: 0.048107583075761795
epoch 7900  training loss: 0.11311870068311691

  8%|██████▊                                                                          | 8376/100000 [00:55<06:22, 239.45it/s]
epoch 8000  training loss: 0.11309166252613068
epoch 8000  clean testing loss: 0.04754101112484932
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
epoch 8100  training loss: 0.1126532331109047
epoch 8100  clean testing loss: 0.04836389794945717
epoch 8200  training loss: 0.11239666491746902
epoch 8200  clean testing loss: 0.04888811707496643
epoch 8300  training loss: 0.11267998069524765
epoch 8300  clean testing loss: 0.04781743511557579
epoch 8400  training loss: 0.11189313232898712

  9%|███████▏                                                                         | 8868/100000 [00:57<06:16, 241.93it/s]
epoch 8500  training loss: 0.11225996166467667
epoch 8500  clean testing loss: 0.05028457194566727
epoch 8600  training loss: 0.11198725551366806
epoch 8600  clean testing loss: 0.04820052906870842
epoch 8700  training loss: 0.11167217046022415
epoch 8700  clean testing loss: 0.0483173169195652
epoch 8800  training loss: 0.11126166582107544

  9%|███████▌                                                                         | 9352/100000 [00:59<06:06, 247.29it/s]
epoch 8900  training loss: 0.11148041486740112
epoch 8900  clean testing loss: 0.050858646631240845
epoch 9000  training loss: 0.11072392016649246
epoch 9000  clean testing loss: 0.049687184393405914
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
epoch 9100  training loss: 0.11047320067882538
epoch 9100  clean testing loss: 0.04930882900953293
epoch 9200  training loss: 0.11037857085466385
epoch 9200  clean testing loss: 0.049857087433338165
epoch 9300  training loss: 0.11030580848455429

 10%|███████▉                                                                         | 9828/100000 [01:01<06:13, 241.69it/s]
epoch 9400  training loss: 0.11001144349575043
epoch 9400  clean testing loss: 0.05009618028998375
epoch 9500  training loss: 0.10994002968072891
epoch 9500  clean testing loss: 0.04951900616288185
epoch 9600  training loss: 0.10973233729600906
epoch 9600  clean testing loss: 0.04982978478074074
epoch 9700  training loss: 0.10969138145446777
epoch 9700  clean testing loss: 0.049673810601234436
epoch 9800  training loss: 0.10956775397062302

 10%|████████▎                                                                       | 10335/100000 [01:03<06:00, 248.69it/s]
epoch 9900  training loss: 0.10934706777334213
epoch 9900  clean testing loss: 0.050083134323358536
epoch 10000  training loss: 0.10912244021892548
epoch 10000  clean testing loss: 0.050214510411024094
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
epoch 10100  training loss: 0.1089412122964859
epoch 10100  clean testing loss: 0.05137971043586731
epoch 10200  training loss: 0.10893772542476654
epoch 10200  clean testing loss: 0.0517972894012928
epoch 10300  training loss: 0.10877013206481934

 11%|████████▋                                                                       | 10818/100000 [01:05<06:08, 242.11it/s]
epoch 10400  training loss: 0.10836725682020187
epoch 10400  clean testing loss: 0.05129626765847206
epoch 10500  training loss: 0.10831259191036224
epoch 10500  clean testing loss: 0.05185467749834061
epoch 10600  training loss: 0.1082361489534378
epoch 10600  clean testing loss: 0.05219358205795288
epoch 10700  training loss: 0.10840611904859543
epoch 10700  clean testing loss: 0.05289676785469055
epoch 10800  training loss: 0.10809605568647385

 11%|█████████                                                                       | 11295/100000 [01:07<06:01, 245.38it/s]
epoch 10900  training loss: 0.1076606959104538
epoch 10900  clean testing loss: 0.05174483358860016
epoch 11000  training loss: 0.10768848657608032
epoch 11000  clean testing loss: 0.05119812488555908
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
epoch 11100  training loss: 0.10770545154809952
epoch 11100  clean testing loss: 0.050956323742866516
epoch 11200  training loss: 0.10761984437704086
epoch 11200  clean testing loss: 0.05104706808924675
epoch 11300  training loss: 0.10718772560358047

 12%|█████████▍                                                                      | 11772/100000 [01:09<06:07, 240.39it/s]
epoch 11400  training loss: 0.10747076570987701
epoch 11400  clean testing loss: 0.051229655742645264
epoch 11500  training loss: 0.10708364844322205
epoch 11500  clean testing loss: 0.0513295941054821
epoch 11600  training loss: 0.107014499604702
epoch 11600  clean testing loss: 0.05273748189210892
epoch 11700  training loss: 0.10682541877031326
epoch 11700  clean testing loss: 0.051591020077466965
epoch 11800  training loss: 0.10675576329231262

 12%|█████████▊                                                                      | 12276/100000 [01:11<05:59, 244.22it/s]
epoch 11900  training loss: 0.10657665133476257
epoch 11900  clean testing loss: 0.05317780002951622
epoch 12000  training loss: 0.10645872354507446
epoch 12000  clean testing loss: 0.052036844193935394
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
epoch 12100  training loss: 0.10612238943576813
epoch 12100  clean testing loss: 0.05233513191342354
epoch 12200  training loss: 0.10601015388965607

 13%|██████████▏                                                                     | 12754/100000 [01:13<06:03, 240.24it/s]
epoch 12300  training loss: 0.10592515766620636
epoch 12300  clean testing loss: 0.05283128842711449
epoch 12400  training loss: 0.1059105172753334
epoch 12400  clean testing loss: 0.05370202288031578
epoch 12500  training loss: 0.1059126928448677
epoch 12500  clean testing loss: 0.05413959175348282
epoch 12600  training loss: 0.10588093101978302
epoch 12600  clean testing loss: 0.05213819444179535
epoch 12700  training loss: 0.10564549267292023

 13%|██████████▌                                                                     | 13234/100000 [01:15<05:57, 243.02it/s]
epoch 12800  training loss: 0.10561073571443558
epoch 12800  clean testing loss: 0.05431709066033363
epoch 12900  training loss: 0.10534831881523132
epoch 12900  clean testing loss: 0.05408845469355583
epoch 13000  training loss: 0.10522279888391495
epoch 13000  clean testing loss: 0.053571779280900955
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
epoch 13100  training loss: 0.10504912585020065
epoch 13100  clean testing loss: 0.0533711202442646
epoch 13200  training loss: 0.104945607483387

 14%|██████████▉                                                                     | 13712/100000 [01:17<06:09, 233.32it/s]
epoch 13300  training loss: 0.10494133830070496
epoch 13300  clean testing loss: 0.05389302968978882
epoch 13400  training loss: 0.10482610017061234
epoch 13400  clean testing loss: 0.05406283959746361
epoch 13500  training loss: 0.10501866787672043
epoch 13500  clean testing loss: 0.05497017502784729
epoch 13600  training loss: 0.1050100028514862
epoch 13600  clean testing loss: 0.05280742794275284
epoch 13700  training loss: 0.10441132634878159

 14%|███████████▎                                                                    | 14215/100000 [01:19<05:52, 243.43it/s]
epoch 13800  training loss: 0.10437802225351334
epoch 13800  clean testing loss: 0.05472947284579277
epoch 13900  training loss: 0.10423166304826736
epoch 13900  clean testing loss: 0.053936753422021866
epoch 14000  training loss: 0.10430878400802612
epoch 14000  clean testing loss: 0.05358978733420372
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
epoch 14100  training loss: 0.10406795144081116
epoch 14100  clean testing loss: 0.053969647735357285
epoch 14200  training loss: 0.10425513237714767

 15%|███████████▊                                                                    | 14694/100000 [01:21<05:52, 242.03it/s]
epoch 14300  training loss: 0.10381686687469482
epoch 14300  clean testing loss: 0.054509587585926056
epoch 14400  training loss: 0.10412442684173584
epoch 14400  clean testing loss: 0.05353008210659027
epoch 14500  training loss: 0.10373257845640182
epoch 14500  clean testing loss: 0.05380957946181297
epoch 14600  training loss: 0.10364122688770294
epoch 14600  clean testing loss: 0.05389982834458351
epoch 14700  training loss: 0.10345986485481262

 15%|████████████▏                                                                   | 15174/100000 [01:23<05:49, 242.50it/s]
epoch 14800  training loss: 0.10350513458251953
epoch 14800  clean testing loss: 0.05575136840343475
epoch 14900  training loss: 0.10355972498655319
epoch 14900  clean testing loss: 0.05389111861586571
epoch 15000  training loss: 0.10337147861719131
epoch 15000  clean testing loss: 0.05428453907370567
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
epoch 15100  training loss: 0.10312967002391815

 16%|████████████▌                                                                   | 15656/100000 [01:25<05:50, 240.44it/s]
epoch 15200  training loss: 0.10306057333946228
epoch 15200  clean testing loss: 0.05490104854106903
epoch 15300  training loss: 0.10303427278995514
epoch 15300  clean testing loss: 0.05520903319120407
epoch 15400  training loss: 0.10296782106161118
epoch 15400  clean testing loss: 0.055341340601444244
epoch 15500  training loss: 0.1030108854174614
epoch 15500  clean testing loss: 0.05444744601845741
epoch 15600  training loss: 0.10286006331443787

 16%|████████████▉                                                                   | 16164/100000 [01:27<05:43, 243.84it/s]
epoch 15700  training loss: 0.10290094465017319
epoch 15700  clean testing loss: 0.056320078670978546
epoch 15800  training loss: 0.10256654769182205
epoch 15800  clean testing loss: 0.05474589765071869
epoch 15900  training loss: 0.10250885784626007
epoch 15900  clean testing loss: 0.055958278477191925
epoch 16000  training loss: 0.10237471759319305
epoch 16000  clean testing loss: 0.05568268522620201
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
epoch 16100  training loss: 0.10233728587627411

 17%|█████████████▎                                                                  | 16644/100000 [01:29<05:39, 245.76it/s]
epoch 16200  training loss: 0.1022694781422615
epoch 16200  clean testing loss: 0.05514150485396385
epoch 16300  training loss: 0.10218159109354019
epoch 16300  clean testing loss: 0.05471169576048851
epoch 16400  training loss: 0.10205671936273575
epoch 16400  clean testing loss: 0.0549069307744503
epoch 16500  training loss: 0.10214454680681229
epoch 16500  clean testing loss: 0.054771788418293
epoch 16600  training loss: 0.10210154950618744

 17%|█████████████▋                                                                  | 17124/100000 [01:31<05:40, 243.40it/s]
epoch 16700  training loss: 0.10199016332626343
epoch 16700  clean testing loss: 0.05681873485445976
epoch 16800  training loss: 0.10186450928449631
epoch 16800  clean testing loss: 0.05498993769288063
epoch 16900  training loss: 0.10166892409324646
epoch 16900  clean testing loss: 0.05506351962685585
epoch 17000  training loss: 0.10183980315923691
epoch 17000  clean testing loss: 0.0573086254298687
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
epoch 17100  training loss: 0.10143333673477173

 18%|██████████████                                                                  | 17607/100000 [01:33<05:37, 244.29it/s]
epoch 17200  training loss: 0.1014617532491684
epoch 17200  clean testing loss: 0.0553748719394207
epoch 17300  training loss: 0.1013910248875618
epoch 17300  clean testing loss: 0.055157750844955444
epoch 17400  training loss: 0.1014423742890358
epoch 17400  clean testing loss: 0.057309895753860474
epoch 17500  training loss: 0.10134952515363693
epoch 17500  clean testing loss: 0.055385105311870575
epoch 17600  training loss: 0.10106472671031952

 18%|██████████████▍                                                                 | 18114/100000 [01:35<05:39, 241.48it/s]
epoch 17700  training loss: 0.10112624615430832
epoch 17700  clean testing loss: 0.0554974339902401
epoch 17800  training loss: 0.10107140243053436
epoch 17800  clean testing loss: 0.05536655709147453
epoch 17900  training loss: 0.10087129473686218
epoch 17900  clean testing loss: 0.05637478083372116
epoch 18000  training loss: 0.10088896751403809
epoch 18000  clean testing loss: 0.056794073432683945
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
epoch 18100  training loss: 0.10070062428712845

 19%|██████████████▉                                                                 | 18597/100000 [01:37<05:42, 237.57it/s]
epoch 18200  training loss: 0.10064668953418732
epoch 18200  clean testing loss: 0.05613841861486435
epoch 18300  training loss: 0.1006006971001625
epoch 18300  clean testing loss: 0.05623055621981621
epoch 18400  training loss: 0.10058276355266571
epoch 18400  clean testing loss: 0.05636987090110779
epoch 18500  training loss: 0.10049240291118622
epoch 18500  clean testing loss: 0.056796129792928696
epoch 18600  training loss: 0.10042846202850342

 19%|███████████████▎                                                                | 19080/100000 [01:39<05:29, 245.42it/s]
epoch 18700  training loss: 0.1004684641957283
epoch 18700  clean testing loss: 0.055816058069467545
epoch 18800  training loss: 0.10036060214042664
epoch 18800  clean testing loss: 0.05599522590637207
epoch 18900  training loss: 0.10014763474464417
epoch 18900  clean testing loss: 0.056582238525152206
epoch 19000  training loss: 0.10018423944711685
epoch 19000  clean testing loss: 0.05732383579015732

 20%|███████████████▋                                                                | 19561/100000 [01:41<05:31, 242.57it/s]
epoch 19100  training loss: 0.10000317543745041
epoch 19100  clean testing loss: 0.05659826099872589
epoch 19200  training loss: 0.09993554651737213
epoch 19200  clean testing loss: 0.05654074624180794
epoch 19300  training loss: 0.09997609257698059
epoch 19300  clean testing loss: 0.05629952624440193
epoch 19400  training loss: 0.09986288845539093
epoch 19400  clean testing loss: 0.05630246922373772
epoch 19500  training loss: 0.09980437904596329

 20%|████████████████                                                                | 20066/100000 [01:43<05:29, 242.95it/s]
epoch 19600  training loss: 0.09962252527475357
epoch 19600  clean testing loss: 0.05682625249028206
epoch 19700  training loss: 0.09959622472524643
epoch 19700  clean testing loss: 0.056467197835445404
epoch 19800  training loss: 0.09944962710142136
epoch 19800  clean testing loss: 0.0576004795730114
epoch 19900  training loss: 0.09956544637680054
epoch 19900  clean testing loss: 0.056526076048612595
epoch 20000  training loss: 0.09934785962104797
epoch 20000  clean testing loss: 0.057946089655160904

 21%|████████████████▍                                                               | 20547/100000 [01:45<05:27, 242.80it/s]
epoch 20100  training loss: 0.09921188652515411
epoch 20100  clean testing loss: 0.05718563497066498
epoch 20200  training loss: 0.09914431720972061
epoch 20200  clean testing loss: 0.05695875734090805
epoch 20300  training loss: 0.09929632395505905
epoch 20300  clean testing loss: 0.056333672255277634
epoch 20400  training loss: 0.09930480271577835
epoch 20400  clean testing loss: 0.05640687048435211
epoch 20500  training loss: 0.09921333938837051

 21%|████████████████▊                                                               | 21029/100000 [01:47<05:32, 237.61it/s]
epoch 20600  training loss: 0.09889183938503265
epoch 20600  clean testing loss: 0.056978531181812286
epoch 20700  training loss: 0.09896599501371384
epoch 20700  clean testing loss: 0.05683590844273567
epoch 20800  training loss: 0.0987653061747551
epoch 20800  clean testing loss: 0.05781567841768265
epoch 20900  training loss: 0.09874226897954941
epoch 20900  clean testing loss: 0.05692312866449356
epoch 21000  training loss: 0.09876640886068344
epoch 21000  clean testing loss: 0.057102348655462265

 22%|█████████████████▏                                                              | 21509/100000 [01:49<05:22, 243.04it/s]
epoch 21100  training loss: 0.0985114797949791
epoch 21100  clean testing loss: 0.0577424094080925
epoch 21200  training loss: 0.09843061119318008
epoch 21200  clean testing loss: 0.05761518329381943
epoch 21300  training loss: 0.09837289899587631
epoch 21300  clean testing loss: 0.057345204055309296
epoch 21400  training loss: 0.09834408760070801
epoch 21400  clean testing loss: 0.058207206428050995
epoch 21500  training loss: 0.09824635833501816

 22%|█████████████████▌                                                              | 22013/100000 [01:51<05:24, 240.13it/s]
epoch 21600  training loss: 0.09815754741430283
epoch 21600  clean testing loss: 0.05762571841478348
epoch 21700  training loss: 0.09818859398365021
epoch 21700  clean testing loss: 0.05870072916150093
epoch 21800  training loss: 0.09814812242984772
epoch 21800  clean testing loss: 0.05862307548522949
epoch 21900  training loss: 0.09801360219717026
epoch 21900  clean testing loss: 0.058059319853782654
epoch 22000  training loss: 0.09797847270965576
epoch 22000  clean testing loss: 0.05861944332718849

 22%|█████████████████▉                                                              | 22494/100000 [01:53<05:24, 238.63it/s]
epoch 22100  training loss: 0.09785950183868408
epoch 22100  clean testing loss: 0.057770777493715286
epoch 22200  training loss: 0.09777234494686127
epoch 22200  clean testing loss: 0.05764075741171837
epoch 22300  training loss: 0.09770718961954117
epoch 22300  clean testing loss: 0.05812178924679756
epoch 22400  training loss: 0.09761212021112442
epoch 22400  clean testing loss: 0.0580834299325943
epoch 22500  training loss: 0.09751788526773453

 23%|██████████████████▍                                                             | 22977/100000 [01:55<05:12, 246.61it/s]
epoch 22600  training loss: 0.09753910452127457
epoch 22600  clean testing loss: 0.05879305675625801
epoch 22700  training loss: 0.0974411591887474
epoch 22700  clean testing loss: 0.05870777741074562
epoch 22800  training loss: 0.0973159521818161
epoch 22800  clean testing loss: 0.058723147958517075
epoch 22900  training loss: 0.09727481007575989

 23%|██████████████████▊                                                             | 23461/100000 [01:57<05:14, 243.62it/s]
epoch 23000  training loss: 0.09721642732620239
epoch 23000  clean testing loss: 0.05774668976664543
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
epoch 23100  training loss: 0.0971025824546814
epoch 23100  clean testing loss: 0.059244588017463684
epoch 23200  training loss: 0.09707413613796234
epoch 23200  clean testing loss: 0.05942566320300102
epoch 23300  training loss: 0.09698232263326645
epoch 23300  clean testing loss: 0.057860348373651505
epoch 23400  training loss: 0.09693726897239685

 24%|███████████████████▏                                                            | 23964/100000 [01:59<05:09, 245.39it/s]
epoch 23500  training loss: 0.09680074453353882
epoch 23500  clean testing loss: 0.05951894074678421
epoch 23600  training loss: 0.09669565409421921
epoch 23600  clean testing loss: 0.058376334607601166
epoch 23700  training loss: 0.09669676423072815
epoch 23700  clean testing loss: 0.059614695608615875
epoch 23800  training loss: 0.09666414558887482
epoch 23800  clean testing loss: 0.05979838967323303
epoch 23900  training loss: 0.09647148102521896

 24%|███████████████████▌                                                            | 24446/100000 [02:01<05:10, 243.57it/s]
epoch 24000  training loss: 0.09650630503892899
epoch 24000  clean testing loss: 0.05937434732913971
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
epoch 24100  training loss: 0.0963502824306488
epoch 24100  clean testing loss: 0.0591309517621994
epoch 24200  training loss: 0.09631417691707611
epoch 24200  clean testing loss: 0.05938403680920601
epoch 24300  training loss: 0.09627000987529755
epoch 24300  clean testing loss: 0.05942878872156143
epoch 24400  training loss: 0.0961957722902298

 25%|███████████████████▉                                                            | 24927/100000 [02:03<05:05, 245.95it/s]
epoch 24500  training loss: 0.09618649631738663
epoch 24500  clean testing loss: 0.058780405670404434
epoch 24600  training loss: 0.09609440714120865
epoch 24600  clean testing loss: 0.05978713929653168
epoch 24700  training loss: 0.09602831304073334
epoch 24700  clean testing loss: 0.05898706242442131
epoch 24800  training loss: 0.09608681499958038
epoch 24800  clean testing loss: 0.06027586758136749
epoch 24900  training loss: 0.095953069627285

 25%|████████████████████▎                                                           | 25410/100000 [02:05<05:10, 239.95it/s]
epoch 25000  training loss: 0.0959053561091423
epoch 25000  clean testing loss: 0.05999383702874184
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
epoch 25100  training loss: 0.09582071006298065
epoch 25100  clean testing loss: 0.05901297181844711
epoch 25200  training loss: 0.09590081870555878
epoch 25200  clean testing loss: 0.058697786182165146
epoch 25300  training loss: 0.09577500075101852
epoch 25300  clean testing loss: 0.05994606390595436
epoch 25400  training loss: 0.09570930898189545

 26%|████████████████████▋                                                           | 25913/100000 [02:07<05:03, 244.47it/s]
epoch 25500  training loss: 0.0956127792596817
epoch 25500  clean testing loss: 0.05931246653199196
epoch 25600  training loss: 0.09557579457759857
epoch 25600  clean testing loss: 0.059540897607803345
epoch 25700  training loss: 0.09551060944795609
epoch 25700  clean testing loss: 0.05950848013162613
epoch 25800  training loss: 0.09545564651489258
epoch 25800  clean testing loss: 0.05987165495753288
epoch 25900  training loss: 0.09542778134346008

 26%|█████████████████████                                                           | 26393/100000 [02:09<05:02, 243.34it/s]
epoch 26000  training loss: 0.09544813632965088
epoch 26000  clean testing loss: 0.06038642302155495
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.0001 ...
