
  0%|                                                                      | 77/100000 [00:01<27:35, 60.34it/s]
epoch 1800  training loss: 6952.55712890625

  2%|█▎                                                                  | 1932/100000 [00:31<26:17, 62.16it/s]
epoch 1900  training loss: 5224.76025390625

  2%|█▍                                                                  | 2058/100000 [00:33<26:28, 61.64it/s]
epoch 2000  training loss: 3560.763671875
epoch 2000  clean testing loss: 13244.2158203125

  2%|█▍                                                                  | 2184/100000 [00:35<26:35, 61.32it/s]
epoch 2100  training loss: 4488.92138671875
epoch 2100  clean testing loss: 15986.23828125
epoch 2200  training loss: 4862.89111328125

  2%|█▌                                                                  | 2303/100000 [00:37<26:28, 61.49it/s]
epoch 2300  training loss: 3318.9658203125

  2%|█▋                                                                  | 2429/100000 [00:39<26:16, 61.89it/s]
epoch 2400  training loss: 4058.966552734375

  3%|█▋                                                                  | 2555/100000 [00:41<26:11, 62.02it/s]
epoch 2500  training loss: 4590.162109375

  3%|█▊                                                                  | 2681/100000 [00:43<26:24, 61.41it/s]
epoch 2600  training loss: 4205.025390625
epoch 2600  clean testing loss: 14371.28515625
epoch 2700  training loss: 4704.58544921875
  3%|█▊                                                                  | 2702/100000 [00:43<26:19, 61.60it/s][34m[1mwandb[39m[22m: 429 encountered (Filestream rate limit exceeded, retrying in 2.0 seconds.), retrying request
  3%|█▉                                                                  | 2800/100000 [00:45<26:12, 61.80it/s]
epoch 2800  training loss: 4574.310546875

  3%|█▉                                                                  | 2926/100000 [00:47<26:15, 61.63it/s]
epoch 2900  training loss: 3618.125732421875

  3%|██                                                                  | 3052/100000 [00:49<26:03, 61.99it/s]
epoch 3000  training loss: 3467.262939453125
epoch 3000  clean testing loss: 12494.580078125

  3%|██▏                                                                 | 3171/100000 [00:51<26:11, 61.60it/s]
epoch 3100  training loss: 2922.380126953125
epoch 3100  clean testing loss: 16589.814453125
epoch 3200  training loss: 4933.5107421875

  3%|██▏                                                                 | 3297/100000 [00:53<26:15, 61.39it/s]
epoch 3300  training loss: 4895.06591796875

  3%|██▎                                                                 | 3423/100000 [00:55<26:04, 61.71it/s]
epoch 3400  training loss: 4425.12890625

  4%|██▍                                                                 | 3542/100000 [00:57<26:08, 61.51it/s]
epoch 3500  training loss: 3053.946044921875

  4%|██▍                                                                 | 3668/100000 [00:59<26:26, 60.73it/s]
epoch 3600  training loss: 6911.3916015625
epoch 3600  clean testing loss: 12187.404296875
epoch 3700  training loss: 2579.81884765625

  4%|██▌                                                                 | 3794/100000 [01:01<25:57, 61.78it/s]
epoch 3800  training loss: 6826.1552734375

  4%|██▋                                                                 | 3913/100000 [01:03<25:49, 62.00it/s]
epoch 3900  training loss: 2305.59521484375

  4%|██▋                                                                 | 4039/100000 [01:05<26:14, 60.93it/s]
epoch 4000  training loss: 5506.51904296875
epoch 4000  clean testing loss: 16344.5986328125

  4%|██▊                                                                 | 4165/100000 [01:07<26:08, 61.11it/s]
epoch 4100  training loss: 2738.019287109375

  4%|██▉                                                                 | 4284/100000 [01:09<25:41, 62.09it/s]
epoch 4200  training loss: 5259.28125
epoch 4200  clean testing loss: 17519.486328125
epoch 4300  training loss: 3519.7138671875

  4%|██▉                                                                 | 4410/100000 [01:11<26:01, 61.23it/s]
epoch 4400  training loss: 5424.48193359375

  5%|███                                                                 | 4536/100000 [01:13<25:48, 61.66it/s]
epoch 4500  training loss: 4916.09765625

  5%|███▏                                                                | 4655/100000 [01:15<25:36, 62.06it/s]
epoch 4600  training loss: 6019.1201171875

  5%|███▎                                                                | 4781/100000 [01:17<25:41, 61.77it/s]
epoch 4700  training loss: 3556.042724609375
epoch 4700  clean testing loss: 19451.369140625
epoch 4800  training loss: 3537.086181640625

  5%|███▎                                                                | 4907/100000 [01:19<25:38, 61.80it/s]
epoch 4900  training loss: 2879.877197265625

  5%|███▍                                                                | 5026/100000 [01:21<25:44, 61.48it/s]
epoch 5000  training loss: 4599.482421875
epoch 5000  clean testing loss: 16502.69921875

  5%|███▌                                                                | 5152/100000 [01:23<25:39, 61.60it/s]
epoch 5100  training loss: 5060.29736328125

  5%|███▌                                                                | 5278/100000 [01:25<25:47, 61.23it/s]
epoch 5200  training loss: 4211.2001953125
epoch 5200  clean testing loss: 15819.255859375
epoch 5300  training loss: 3733.99462890625

  5%|███▋                                                                | 5397/100000 [01:27<25:37, 61.53it/s]
epoch 5400  training loss: 13350.0849609375

  6%|███▊                                                                | 5523/100000 [01:29<25:26, 61.87it/s]
epoch 5500  training loss: 7406.943359375

  6%|███▊                                                                | 5649/100000 [01:31<25:28, 61.75it/s]
epoch 5600  training loss: 3823.333740234375

  6%|███▉                                                                | 5768/100000 [01:33<25:24, 61.80it/s]
epoch 5700  training loss: 5934.93505859375
epoch 5700  clean testing loss: 15861.537109375
epoch 5800  training loss: 2890.381103515625

  6%|████                                                                | 5894/100000 [01:35<25:15, 62.09it/s]
epoch 5900  training loss: 2657.18408203125

  6%|████                                                                | 6020/100000 [01:37<25:30, 61.41it/s]
epoch 6000  training loss: 20424.140625
epoch 6000  clean testing loss: 23812.056640625

  6%|████▏                                                               | 6139/100000 [01:39<25:19, 61.78it/s]
epoch 6100  training loss: 2843.765625

  6%|████▎                                                               | 6265/100000 [01:41<25:10, 62.05it/s]
epoch 6200  training loss: 2964.022705078125

  6%|████▎                                                               | 6391/100000 [01:43<25:07, 62.10it/s]
epoch 6300  training loss: 2774.18701171875
epoch 6300  clean testing loss: 14997.46875
epoch 6400  training loss: 3158.856201171875

  7%|████▍                                                               | 6517/100000 [01:45<25:13, 61.77it/s]
epoch 6500  training loss: 2585.54541015625

  7%|████▌                                                               | 6636/100000 [01:47<25:14, 61.63it/s]
epoch 6600  training loss: 2895.81298828125

  7%|████▌                                                               | 6762/100000 [01:49<25:14, 61.55it/s]
epoch 6700  training loss: 3150.08935546875

  7%|████▋                                                               | 6888/100000 [01:51<25:17, 61.37it/s]
epoch 6800  training loss: 4515.9130859375
epoch 6800  clean testing loss: 12259.19140625
epoch 6900  training loss: 2492.466552734375

  7%|████▊                                                               | 7007/100000 [01:53<25:32, 60.67it/s]
epoch 7000  training loss: 2210.150634765625
epoch 7000  clean testing loss: 13085.6474609375

  7%|████▊                                                               | 7133/100000 [01:55<25:15, 61.27it/s]
epoch 7100  training loss: 3271.860595703125

  7%|████▉                                                               | 7259/100000 [01:57<25:14, 61.22it/s]
epoch 7200  training loss: 2144.542236328125

  7%|█████                                                               | 7378/100000 [01:59<25:11, 61.28it/s]
epoch 7300  training loss: 56661.109375
epoch 7300  clean testing loss: 112809.8828125
epoch 7400  training loss: 3659.474365234375

  8%|█████                                                               | 7504/100000 [02:01<25:01, 61.60it/s]
epoch 7500  training loss: 6564.5732421875

  8%|█████▏                                                              | 7630/100000 [02:03<24:54, 61.79it/s]
epoch 7600  training loss: 4340.5126953125

  8%|█████▎                                                              | 7749/100000 [02:05<24:40, 62.30it/s]
epoch 7700  training loss: 2017.473876953125

  8%|█████▎                                                              | 7875/100000 [02:07<24:58, 61.49it/s]
epoch 7800  training loss: 15556.3955078125
epoch 7800  clean testing loss: 11282.158203125
epoch 7900  training loss: 4333.11962890625

  8%|█████▍                                                              | 8001/100000 [02:09<25:09, 60.95it/s]
epoch 8000  training loss: 4220.79443359375
epoch 8000  clean testing loss: 12163.80078125

  8%|█████▌                                                              | 8120/100000 [02:11<24:53, 61.51it/s]
epoch 8100  training loss: 3884.53271484375

  8%|█████▌                                                              | 8246/100000 [02:13<24:42, 61.88it/s]
epoch 8200  training loss: 2443.5771484375

  8%|█████▋                                                              | 8365/100000 [02:15<24:56, 61.22it/s]
epoch 8300  training loss: 4285.625

  8%|█████▊                                                              | 8491/100000 [02:17<24:29, 62.26it/s]
epoch 8400  training loss: 2288.26953125
epoch 8400  clean testing loss: 9172.431640625
epoch 8500  training loss: 2166.72119140625

  9%|█████▊                                                              | 8617/100000 [02:19<24:20, 62.58it/s]
epoch 8600  training loss: 1455558.125

  9%|█████▉                                                              | 8743/100000 [02:21<24:55, 61.04it/s]
epoch 8700  training loss: 7432.38037109375

  9%|██████                                                              | 8862/100000 [02:23<24:32, 61.88it/s]
epoch 8800  training loss: 3327.009765625

  9%|██████                                                              | 8988/100000 [02:25<24:29, 61.95it/s]
epoch 8900  training loss: 4493.17236328125
epoch 8900  clean testing loss: 8009.0712890625
epoch 9000  training loss: 2655.611083984375
epoch 9000  clean testing loss: 7245.21728515625

  9%|██████▏                                                             | 9114/100000 [02:27<24:35, 61.62it/s]
epoch 9100  training loss: 2116.0751953125

  9%|██████▎                                                             | 9233/100000 [02:29<24:32, 61.66it/s]
epoch 9200  training loss: 1280.8380126953125

  9%|██████▎                                                             | 9359/100000 [02:31<24:27, 61.75it/s]
epoch 9300  training loss: 1380.97119140625

  9%|██████▍                                                             | 9485/100000 [02:33<24:37, 61.28it/s]
epoch 9400  training loss: 1122.877197265625
epoch 9400  clean testing loss: 6471.703125
epoch 9500  training loss: 1274.51220703125

 10%|██████▌                                                             | 9604/100000 [02:35<24:36, 61.23it/s]
epoch 9600  training loss: 1622.5892333984375

 10%|██████▌                                                             | 9730/100000 [02:37<24:32, 61.32it/s]
epoch 9700  training loss: 1010.2593383789062

 10%|██████▋                                                             | 9856/100000 [02:39<24:06, 62.34it/s]
epoch 9800  training loss: 52541.92578125

 10%|██████▊                                                             | 9975/100000 [02:41<24:37, 60.94it/s]
epoch 9900  training loss: 3703.776123046875
epoch 9900  clean testing loss: 13231.7509765625
epoch 10000  training loss: 5160.22705078125
epoch 10000  clean testing loss: 10288.900390625

 10%|██████▊                                                            | 10101/100000 [02:43<24:14, 61.81it/s]
epoch 10100  training loss: 1317.27490234375

 10%|██████▊                                                            | 10227/100000 [02:45<24:25, 61.27it/s]
epoch 10200  training loss: 1268.4354248046875

 10%|██████▉                                                            | 10346/100000 [02:47<24:22, 61.29it/s]
epoch 10300  training loss: 3706.403076171875

 10%|███████                                                            | 10472/100000 [02:49<24:16, 61.46it/s]
epoch 10400  training loss: 1025.5457763671875

 11%|███████                                                            | 10598/100000 [02:52<24:12, 61.55it/s]
epoch 10500  training loss: 3463.84521484375
epoch 10500  clean testing loss: 13768.2529296875
epoch 10600  training loss: 2406.256103515625

 11%|███████▏                                                           | 10717/100000 [02:53<24:28, 60.81it/s]
epoch 10700  training loss: 2645.78076171875

 11%|███████▎                                                           | 10843/100000 [02:56<24:06, 61.62it/s]
epoch 10800  training loss: 1810.8233642578125

 11%|███████▎                                                           | 10962/100000 [02:57<23:54, 62.06it/s]
epoch 10900  training loss: 44921.296875

 11%|███████▍                                                           | 11088/100000 [02:59<24:05, 61.49it/s]
epoch 11000  training loss: 6713.29345703125
epoch 11000  clean testing loss: 8424.6455078125
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu2_size500_noise1.00e+00_invop1_lr5e-05 ...
epoch 11100  training loss: 3930.53662109375

 11%|███████▌                                                           | 11214/100000 [03:02<24:09, 61.25it/s]
epoch 11200  training loss: 2369.5205078125

 11%|███████▌                                                           | 11340/100000 [03:04<23:35, 62.62it/s]
epoch 11300  training loss: 203416.875

 11%|███████▋                                                           | 11459/100000 [03:05<23:50, 61.88it/s]
epoch 11400  training loss: 2022.485107421875

 12%|███████▊                                                           | 11585/100000 [03:08<23:55, 61.61it/s]
epoch 11500  training loss: 1558.3333740234375
epoch 11500  clean testing loss: 3575.80078125
epoch 11600  training loss: 32516.994140625

 12%|███████▊                                                           | 11711/100000 [03:10<24:05, 61.10it/s]
epoch 11700  training loss: 1392.335693359375

 12%|███████▉                                                           | 11830/100000 [03:11<23:43, 61.96it/s]
epoch 11800  training loss: 9620.677734375

 12%|████████                                                           | 11956/100000 [03:14<23:45, 61.78it/s]
epoch 11900  training loss: 703.4689331054688

 12%|████████                                                           | 12082/100000 [03:16<23:46, 61.61it/s]
epoch 12000  training loss: 9032.2666015625
epoch 12000  clean testing loss: 2422.83935546875

 12%|████████▏                                                          | 12201/100000 [03:18<23:43, 61.67it/s]
epoch 12100  training loss: 499.9666748046875
epoch 12100  clean testing loss: 2792.7978515625
epoch 12200  training loss: 440.7310485839844

 12%|████████▎                                                          | 12327/100000 [03:20<23:55, 61.07it/s]
epoch 12300  training loss: 385.26495361328125

 12%|████████▎                                                          | 12446/100000 [03:22<23:50, 61.19it/s]
epoch 12400  training loss: 373.15057373046875

 13%|████████▍                                                          | 12572/100000 [03:24<23:34, 61.81it/s]
epoch 12500  training loss: 451.3285827636719

 13%|████████▌                                                          | 12698/100000 [03:26<23:29, 61.96it/s]
epoch 12600  training loss: 1450.7977294921875
epoch 12600  clean testing loss: 3002.851806640625
epoch 12700  training loss: 2451.92041015625

 13%|████████▌                                                          | 12824/100000 [03:28<23:42, 61.30it/s]
epoch 12800  training loss: 2232.5546875

 13%|████████▋                                                          | 12943/100000 [03:30<23:39, 61.35it/s]
epoch 12900  training loss: 930615.3125

 13%|████████▊                                                          | 13069/100000 [03:32<23:33, 61.49it/s]
epoch 13000  training loss: 3468.335205078125
epoch 13000  clean testing loss: 6408.03515625

 13%|████████▊                                                          | 13188/100000 [03:34<23:32, 61.47it/s]
epoch 13100  training loss: 4548.95703125
epoch 13100  clean testing loss: 9536.2607421875
epoch 13200  training loss: 1567.164794921875

 13%|████████▉                                                          | 13314/100000 [03:36<23:09, 62.37it/s]
epoch 13300  training loss: 1939.8675537109375

 13%|█████████                                                          | 13440/100000 [03:38<23:27, 61.51it/s]
epoch 13400  training loss: 89825.9765625

 14%|█████████                                                          | 13559/100000 [03:40<23:07, 62.29it/s]
epoch 13500  training loss: 2932.0107421875

 14%|█████████▏                                                         | 13685/100000 [03:42<23:18, 61.70it/s]
epoch 13600  training loss: 2073.446533203125
epoch 13600  clean testing loss: 4651.2900390625
epoch 13700  training loss: 1674.23876953125

 14%|█████████▎                                                         | 13811/100000 [03:44<23:20, 61.52it/s]
epoch 13800  training loss: 1769.2041015625

 14%|█████████▎                                                         | 13937/100000 [03:46<23:11, 61.84it/s]
epoch 13900  training loss: 9536.6162109375

 14%|█████████▍                                                         | 14056/100000 [03:48<23:05, 62.02it/s]
epoch 14000  training loss: 2598.59423828125
epoch 14000  clean testing loss: 5405.17333984375

 14%|█████████▌                                                         | 14182/100000 [03:50<22:56, 62.36it/s]
epoch 14100  training loss: 1842.2322998046875

 14%|█████████▌                                                         | 14308/100000 [03:52<22:58, 62.17it/s]
epoch 14200  training loss: 1763.6785888671875
epoch 14200  clean testing loss: 5277.9853515625
epoch 14300  training loss: 1993.58837890625

 14%|█████████▋                                                         | 14427/100000 [03:54<23:07, 61.69it/s]
epoch 14400  training loss: 4016.336181640625

 15%|█████████▊                                                         | 14553/100000 [03:56<23:02, 61.82it/s]
epoch 14500  training loss: 1448.8682861328125

 15%|█████████▊                                                         | 14679/100000 [03:58<22:53, 62.11it/s]
epoch 14600  training loss: 52857.84375

 15%|█████████▉                                                         | 14805/100000 [04:00<22:52, 62.06it/s]
epoch 14700  training loss: 1158.0018310546875
epoch 14700  clean testing loss: 4300.78271484375
epoch 14800  training loss: 1935.2862548828125

 15%|█████████▉                                                         | 14924/100000 [04:02<22:49, 62.10it/s]
epoch 14900  training loss: 1322.7337646484375

 15%|██████████                                                         | 15050/100000 [04:04<22:58, 61.63it/s]
epoch 15000  training loss: 58352.71484375
epoch 15000  clean testing loss: 49558.05078125

 15%|██████████▏                                                        | 15176/100000 [04:06<22:53, 61.76it/s]
epoch 15100  training loss: 1131.882080078125

 15%|██████████▏                                                        | 15295/100000 [04:08<22:49, 61.85it/s]
epoch 15200  training loss: 562.9197387695312
epoch 15200  clean testing loss: 3994.61669921875
epoch 15300  training loss: 674.9949340820312

 15%|██████████▎                                                        | 15421/100000 [04:10<22:56, 61.43it/s]
epoch 15400  training loss: 8697.7705078125

 16%|██████████▍                                                        | 15547/100000 [04:12<22:50, 61.62it/s]
epoch 15500  training loss: 1502.7996826171875

 16%|██████████▍                                                        | 15666/100000 [04:14<22:51, 61.51it/s]
epoch 15600  training loss: 1473.536376953125

 16%|██████████▌                                                        | 15792/100000 [04:16<22:32, 62.27it/s]
epoch 15700  training loss: 934.6885375976562
epoch 15700  clean testing loss: 4980.74169921875
epoch 15800  training loss: 3297.690185546875

 16%|██████████▋                                                        | 15918/100000 [04:18<22:27, 62.41it/s]
epoch 15900  training loss: 1522.85205078125

 16%|██████████▋                                                        | 16044/100000 [04:20<22:30, 62.15it/s]
epoch 16000  training loss: 1055.207763671875
epoch 16000  clean testing loss: 4759.02783203125

 16%|██████████▊                                                        | 16163/100000 [04:22<22:30, 62.08it/s]
epoch 16100  training loss: 1351.0118408203125

 16%|██████████▉                                                        | 16289/100000 [04:24<22:44, 61.36it/s]
epoch 16200  training loss: 1973.0
epoch 16200  clean testing loss: 4140.6337890625
epoch 16300  training loss: 1725.5526123046875

 16%|██████████▉                                                        | 16415/100000 [04:26<22:34, 61.70it/s]
epoch 16400  training loss: 6948.626953125

 17%|███████████                                                        | 16541/100000 [04:28<22:22, 62.16it/s]
epoch 16500  training loss: 6895.47216796875

 17%|███████████▏                                                       | 16632/100000 [04:29<22:20, 62.18it/s]
epoch 16600  training loss: 1066.4779052734375

 17%|███████████▏                                                       | 16758/100000 [04:31<22:08, 62.64it/s]
epoch 16700  training loss: 12985.701171875

 17%|███████████▎                                                       | 16877/100000 [04:33<22:25, 61.80it/s]
epoch 16800  training loss: 2243.631591796875
epoch 16800  clean testing loss: 6554.13427734375
epoch 16900  training loss: 6053.28369140625

 17%|███████████▍                                                       | 17003/100000 [04:35<22:44, 60.82it/s]
epoch 17000  training loss: 94981.640625
epoch 17000  clean testing loss: 127885.8125

 17%|███████████▍                                                       | 17129/100000 [04:37<22:24, 61.62it/s]
epoch 17100  training loss: 62817.30078125

 17%|███████████▌                                                       | 17248/100000 [04:39<22:37, 60.98it/s]
epoch 17200  training loss: 12398.4345703125

 17%|███████████▋                                                       | 17374/100000 [04:41<22:15, 61.87it/s]
epoch 17300  training loss: 25617.75
epoch 17300  clean testing loss: 4056.603515625
epoch 17400  training loss: 791.853759765625

 17%|███████████▋                                                       | 17493/100000 [04:43<22:21, 61.49it/s]
epoch 17500  training loss: 3486.052001953125

 18%|███████████▊                                                       | 17619/100000 [04:45<22:11, 61.86it/s]
epoch 17600  training loss: 1025.2694091796875

 18%|███████████▉                                                       | 17745/100000 [04:47<22:13, 61.71it/s]
epoch 17700  training loss: 5355.63037109375

 18%|███████████▉                                                       | 17871/100000 [04:49<22:07, 61.86it/s]
epoch 17800  training loss: 1208.9322509765625
epoch 17800  clean testing loss: 4604.35205078125
epoch 17900  training loss: 814.4008178710938

 18%|████████████                                                       | 17990/100000 [04:51<22:03, 61.97it/s]
epoch 18000  training loss: 706.30029296875
epoch 18000  clean testing loss: 5792.1875

 18%|████████████▏                                                      | 18116/100000 [04:53<21:57, 62.13it/s]
epoch 18100  training loss: 561.0791015625

 18%|████████████▏                                                      | 18235/100000 [04:55<21:56, 62.10it/s]
epoch 18200  training loss: 555.7626342773438

 18%|████████████▎                                                      | 18361/100000 [04:57<21:59, 61.86it/s]
epoch 18300  training loss: 644.82958984375
epoch 18300  clean testing loss: 6369.25830078125
epoch 18400  training loss: 621.2697143554688

 18%|████████████▍                                                      | 18487/100000 [04:59<21:51, 62.13it/s]
epoch 18500  training loss: 804.831787109375

 19%|████████████▍                                                      | 18613/100000 [05:01<22:03, 61.51it/s]
epoch 18600  training loss: 1475.5274658203125

 19%|████████████▌                                                      | 18732/100000 [05:03<21:54, 61.84it/s]
epoch 18700  training loss: 1909.2470703125

 19%|████████████▋                                                      | 18858/100000 [05:05<21:46, 62.09it/s]
epoch 18800  training loss: 3384.37109375

 19%|████████████▋                                                      | 18984/100000 [05:07<21:49, 61.85it/s]
epoch 18900  training loss: 31109.140625
epoch 18900  clean testing loss: 23492.236328125
epoch 19000  training loss: 2736.020751953125
epoch 19000  clean testing loss: 6287.81982421875

 19%|████████████▊                                                      | 19103/100000 [05:09<21:57, 61.39it/s]
epoch 19100  training loss: 3628.640625

 19%|████████████▉                                                      | 19229/100000 [05:11<21:41, 62.08it/s]
epoch 19200  training loss: 1991.0892333984375

 19%|████████████▉                                                      | 19355/100000 [05:13<21:38, 62.10it/s]
epoch 19300  training loss: 2567.6455078125

 19%|█████████████                                                      | 19473/100000 [05:15<21:52, 61.34it/s]
epoch 19400  training loss: 1111.5469970703125
epoch 19400  clean testing loss: 4508.77783203125
epoch 19500  training loss: 1245.448486328125

 20%|█████████████▏                                                     | 19599/100000 [05:17<21:29, 62.33it/s]
epoch 19600  training loss: 3850.944091796875

 20%|█████████████▏                                                     | 19725/100000 [05:19<21:45, 61.51it/s]
epoch 19700  training loss: 1343.073974609375

 20%|█████████████▎                                                     | 19844/100000 [05:21<21:49, 61.23it/s]
epoch 19800  training loss: 26345.994140625

 20%|█████████████▍                                                     | 19970/100000 [05:23<21:29, 62.05it/s]
epoch 19900  training loss: 1284.6358642578125
epoch 19900  clean testing loss: 5287.03173828125
epoch 20000  training loss: 5216.7763671875
epoch 20000  clean testing loss: 8886.7587890625

 20%|█████████████▍                                                     | 20096/100000 [05:25<21:28, 62.03it/s]
epoch 20100  training loss: 1907.8868408203125

 20%|█████████████▌                                                     | 20215/100000 [05:27<21:17, 62.48it/s]
epoch 20200  training loss: 2276.87353515625

 20%|█████████████▋                                                     | 20341/100000 [05:29<21:32, 61.64it/s]
epoch 20300  training loss: 5120.80517578125

 20%|█████████████▋                                                     | 20467/100000 [05:31<21:19, 62.14it/s]
epoch 20400  training loss: 1419.7681884765625

 21%|█████████████▊                                                     | 20593/100000 [05:34<21:24, 61.82it/s]
epoch 20500  training loss: 1032.109619140625

 21%|█████████████▉                                                     | 20712/100000 [05:35<21:18, 62.00it/s]
epoch 20600  training loss: 7423.46142578125
epoch 20600  clean testing loss: 20640.2890625
epoch 20700  training loss: 1496.780029296875

 21%|█████████████▉                                                     | 20838/100000 [05:37<21:19, 61.87it/s]
epoch 20800  training loss: 6139.09228515625

 21%|██████████████                                                     | 20964/100000 [05:40<21:21, 61.68it/s]
epoch 20900  training loss: 1082.42626953125

 21%|██████████████▏                                                    | 21083/100000 [05:41<21:23, 61.49it/s]
epoch 21000  training loss: 1916.8006591796875
epoch 21000  clean testing loss: 11552.3349609375

 21%|██████████████▏                                                    | 21209/100000 [05:44<21:28, 61.13it/s]
epoch 21100  training loss: 1222.9495849609375
epoch 21100  clean testing loss: 12266.7890625
epoch 21200  training loss: 954.739990234375

 21%|██████████████▎                                                    | 21335/100000 [05:46<21:24, 61.26it/s]
epoch 21300  training loss: 1379.1817626953125

 21%|██████████████▎                                                    | 21454/100000 [05:47<21:05, 62.07it/s]
epoch 21400  training loss: 1480.58984375

 22%|██████████████▍                                                    | 21580/100000 [05:50<20:57, 62.36it/s]
epoch 21500  training loss: 1574.5247802734375

 22%|██████████████▌                                                    | 21706/100000 [05:52<21:21, 61.09it/s]
epoch 21600  training loss: 2369.19873046875
epoch 21600  clean testing loss: 11249.642578125
epoch 21700  training loss: 1445.9727783203125

 22%|██████████████▋                                                    | 21832/100000 [05:54<21:08, 61.60it/s]
epoch 21800  training loss: 1852.4547119140625

 22%|██████████████▋                                                    | 21951/100000 [05:56<20:49, 62.47it/s]
epoch 21900  training loss: 867.8952026367188

 22%|██████████████▊                                                    | 22077/100000 [05:58<20:52, 62.22it/s]
epoch 22000  training loss: 842.013671875
epoch 22000  clean testing loss: 4688.26025390625

 22%|██████████████▉                                                    | 22203/100000 [06:00<21:10, 61.23it/s]
epoch 22100  training loss: 5341.0302734375

 22%|██████████████▉                                                    | 22322/100000 [06:02<20:53, 61.98it/s]
epoch 22200  training loss: 1195.2091064453125
epoch 22200  clean testing loss: 5209.42529296875
epoch 22300  training loss: 828.8162231445312

 22%|███████████████                                                    | 22448/100000 [06:04<20:56, 61.70it/s]
epoch 22400  training loss: 534.3966674804688

 23%|███████████████                                                    | 22574/100000 [06:06<20:56, 61.63it/s]
epoch 22500  training loss: 1796.95458984375

 23%|███████████████▏                                                   | 22693/100000 [06:08<20:45, 62.07it/s]
epoch 22600  training loss: 8005.75244140625

 23%|███████████████▎                                                   | 22819/100000 [06:10<20:35, 62.47it/s]
epoch 22700  training loss: 1633.17333984375
epoch 22700  clean testing loss: 4083.76025390625
epoch 22800  training loss: 690.640380859375

 23%|███████████████▎                                                   | 22945/100000 [06:12<20:38, 62.20it/s]
epoch 22900  training loss: 1360.467529296875

 23%|███████████████▍                                                   | 23071/100000 [06:14<20:36, 62.20it/s]
epoch 23000  training loss: 8176.5048828125
epoch 23000  clean testing loss: 14141.796875

 23%|███████████████▌                                                   | 23190/100000 [06:16<20:44, 61.72it/s]
epoch 23100  training loss: 748.041259765625

 23%|███████████████▌                                                   | 23316/100000 [06:18<20:34, 62.13it/s]
epoch 23200  training loss: 978.9592895507812
epoch 23200  clean testing loss: 4102.2607421875
epoch 23300  training loss: 1724.7880859375

 23%|███████████████▋                                                   | 23442/100000 [06:20<20:40, 61.70it/s]
epoch 23400  training loss: 1144.0384521484375

 24%|███████████████▊                                                   | 23561/100000 [06:22<20:38, 61.71it/s]
epoch 23500  training loss: 34743.14453125

 24%|███████████████▊                                                   | 23687/100000 [06:24<20:39, 61.59it/s]
epoch 23600  training loss: 3042.568603515625

