
  0%|                                                           | 583/300000 [00:01<12:37, 395.13it/s]
epoch 3800  clean testing loss: 0.01323539949953556
epoch 3900  training loss: 0.012959356419742107
epoch 3900  clean testing loss: 0.013271026313304901
epoch 4000  training loss: 0.013317852281033993
epoch 4000  clean testing loss: 0.013559599407017231
epoch 4100  training loss: 0.013626396656036377

  2%|▉                                                         | 5034/300000 [00:11<11:03, 444.84it/s]
epoch 4200  training loss: 0.013408047147095203
epoch 4200  clean testing loss: 0.01350928284227848
epoch 4300  training loss: 0.013444128446280956
epoch 4300  clean testing loss: 0.013589231297373772
epoch 4400  training loss: 0.013140803202986717
epoch 4400  clean testing loss: 0.014670411124825478
epoch 4500  training loss: 0.013493264093995094
epoch 4500  clean testing loss: 0.013626500964164734
epoch 4600  training loss: 0.012794285081326962
epoch 4600  clean testing loss: 0.013337090611457825
epoch 4700  training loss: 0.012921194545924664
epoch 4700  clean testing loss: 0.014841759577393532
epoch 4800  training loss: 0.013347277417778969
epoch 4800  clean testing loss: 0.013652143999934196
epoch 4900  training loss: 0.0121957678347826
epoch 4900  clean testing loss: 0.013545515015721321
epoch 5000  training loss: 0.012333224527537823

  2%|▉                                                         | 5079/300000 [00:11<11:01, 445.98it/s]
epoch 5100  training loss: 0.012441974133253098

  2%|█▍                                                        | 7224/300000 [00:16<11:09, 437.01it/s]
epoch 5200  training loss: 0.012475945986807346
epoch 5200  clean testing loss: 0.013426185585558414
epoch 5300  training loss: 0.011957086622714996
epoch 5300  clean testing loss: 0.013636277057230473
epoch 5400  training loss: 0.011837560683488846
epoch 5400  clean testing loss: 0.013879007659852505
epoch 5500  training loss: 0.012292035855352879
epoch 5500  clean testing loss: 0.01361770462244749
epoch 5600  training loss: 0.011843731626868248
epoch 5600  clean testing loss: 0.014286434277892113
epoch 5700  training loss: 0.01164514571428299
epoch 5700  clean testing loss: 0.013476230204105377
epoch 5800  training loss: 0.011625425890088081
epoch 5800  clean testing loss: 0.01384950615465641
epoch 5900  training loss: 0.012163125909864902
epoch 5900  clean testing loss: 0.014591294340789318
epoch 6000  training loss: 0.011635920032858849
epoch 6000  clean testing loss: 0.013949627056717873
epoch 6100  training loss: 0.011367058381438255
epoch 6100  clean testing loss: 0.014081351459026337
epoch 6200  training loss: 0.01131882518529892
epoch 6200  clean testing loss: 0.014123933389782906
epoch 6300  training loss: 0.01126701757311821
epoch 6300  clean testing loss: 0.014156279154121876
epoch 6400  training loss: 0.011199823580682278
epoch 6400  clean testing loss: 0.014044268988072872
epoch 6500  training loss: 0.011653845198452473
epoch 6500  clean testing loss: 0.015116611495614052
epoch 6600  training loss: 0.011298340745270252
epoch 6600  clean testing loss: 0.014088067226111889
epoch 6700  training loss: 0.011080572381615639
epoch 6700  clean testing loss: 0.014291364699602127
epoch 6800  training loss: 0.011567124165594578
epoch 6800  clean testing loss: 0.015644021332263947
epoch 6900  training loss: 0.010966910049319267
epoch 6900  clean testing loss: 0.014789285138249397
epoch 7000  training loss: 0.012025713920593262
epoch 7000  clean testing loss: 0.016107667237520218
epoch 7100  training loss: 0.011434262618422508
epoch 7100  clean testing loss: 0.014344642870128155
epoch 7200  training loss: 0.011474275961518288
epoch 7200  clean testing loss: 0.01451818086206913
epoch 7300  training loss: 0.010790846310555935

  2%|█▍                                                        | 7491/300000 [00:17<11:08, 437.83it/s]
epoch 7400  training loss: 0.01172847580164671
epoch 7400  clean testing loss: 0.015953291207551956
epoch 7500  training loss: 0.011113695800304413
epoch 7500  clean testing loss: 0.016385311260819435
epoch 7600  training loss: 0.010662822984158993
epoch 7600  clean testing loss: 0.015088687650859356
epoch 7700  training loss: 0.011072990484535694
epoch 7700  clean testing loss: 0.014734428375959396
epoch 7800  training loss: 0.011000527068972588
epoch 7800  clean testing loss: 0.014716105535626411
epoch 7900  training loss: 0.010548574849963188
epoch 7900  clean testing loss: 0.01540304347872734
epoch 8000  training loss: 0.011253273114562035
epoch 8000  clean testing loss: 0.016629420220851898
epoch 8100  training loss: 0.011017918586730957

  3%|█▋                                                        | 9003/300000 [00:20<11:07, 436.03it/s]
epoch 8200  training loss: 0.01048712246119976
epoch 8200  clean testing loss: 0.015321037732064724
epoch 8300  training loss: 0.011056837625801563
epoch 8300  clean testing loss: 0.01631978340446949
epoch 8400  training loss: 0.010452814400196075
epoch 8400  clean testing loss: 0.015195261687040329
epoch 8500  training loss: 0.010364613495767117
epoch 8500  clean testing loss: 0.01614878512918949
epoch 8600  training loss: 0.010324492119252682
epoch 8600  clean testing loss: 0.016049828380346298
epoch 8700  training loss: 0.01119668036699295
epoch 8700  clean testing loss: 0.01556102093309164
epoch 8800  training loss: 0.01067740935832262
epoch 8800  clean testing loss: 0.016804559156298637
epoch 8900  training loss: 0.010231863707304
epoch 8900  clean testing loss: 0.015962844714522362
epoch 9000  training loss: 0.010209540836513042

  3%|█▉                                                        | 9799/300000 [00:22<11:00, 439.58it/s]
epoch 9100  training loss: 0.010180938988924026
epoch 9100  clean testing loss: 0.016317475587129593
epoch 9200  training loss: 0.010157288052141666
epoch 9200  clean testing loss: 0.016424473375082016
epoch 9300  training loss: 0.010128246620297432
epoch 9300  clean testing loss: 0.016358865424990654
epoch 9400  training loss: 0.010237411595880985
epoch 9400  clean testing loss: 0.01609979011118412
epoch 9500  training loss: 0.010388319380581379
epoch 9500  clean testing loss: 0.016834622249007225
epoch 9600  training loss: 0.010434460826218128
epoch 9600  clean testing loss: 0.016009274870157242
epoch 9700  training loss: 0.010337688028812408
epoch 9700  clean testing loss: 0.017713289707899094
epoch 9800  training loss: 0.010318408720195293

  4%|██                                                       | 10734/300000 [00:24<11:00, 437.80it/s]
epoch 9900  training loss: 0.01043457631021738
epoch 9900  clean testing loss: 0.017565488815307617
epoch 10000  training loss: 0.010144520550966263
epoch 10000  clean testing loss: 0.016282659024000168
epoch 10100  training loss: 0.00995874498039484
epoch 10100  clean testing loss: 0.01737813651561737
epoch 10200  training loss: 0.010016296058893204
epoch 10200  clean testing loss: 0.017423737794160843
epoch 10300  training loss: 0.010322743095457554
epoch 10300  clean testing loss: 0.016530873253941536
epoch 10400  training loss: 0.010138563811779022
epoch 10400  clean testing loss: 0.01764971762895584
epoch 10500  training loss: 0.009945215657353401
epoch 10500  clean testing loss: 0.01670188270509243
epoch 10600  training loss: 0.009804215282201767
epoch 10600  clean testing loss: 0.017573874443769455
epoch 10700  training loss: 0.009830014780163765
epoch 10700  clean testing loss: 0.01772204414010048
epoch 10800  training loss: 0.010163698345422745

  4%|██▏                                                      | 11578/300000 [00:26<10:55, 439.96it/s]
epoch 10900  training loss: 0.009954551234841347
epoch 10900  clean testing loss: 0.018094105646014214
epoch 11000  training loss: 0.009729978628456593
epoch 11000  clean testing loss: 0.017502037808299065
epoch 11100  training loss: 0.010108095593750477
epoch 11100  clean testing loss: 0.01707557775080204
epoch 11200  training loss: 0.009948265738785267
epoch 11200  clean testing loss: 0.018688485026359558
epoch 11300  training loss: 0.009956550784409046
epoch 11300  clean testing loss: 0.01727692410349846
epoch 11400  training loss: 0.009876328520476818
epoch 11400  clean testing loss: 0.0186331644654274
epoch 11500  training loss: 0.009607900865375996
epoch 11500  clean testing loss: 0.01760905049741268
epoch 11600  training loss: 0.009663855656981468

  4%|██▍                                                      | 12518/300000 [00:28<10:57, 436.95it/s]
epoch 11700  training loss: 0.009555517695844173
epoch 11700  clean testing loss: 0.018076328560709953
epoch 11800  training loss: 0.009529951959848404
epoch 11800  clean testing loss: 0.018565243110060692
epoch 11900  training loss: 0.009513667784631252
epoch 11900  clean testing loss: 0.01827031746506691
epoch 12000  training loss: 0.009958540089428425
epoch 12000  clean testing loss: 0.017783556133508682
epoch 12100  training loss: 0.00945077184587717
epoch 12100  clean testing loss: 0.018694723024964333
epoch 12200  training loss: 0.009426842443645
epoch 12200  clean testing loss: 0.01855246163904667
epoch 12300  training loss: 0.009447077289223671
epoch 12300  clean testing loss: 0.019064607098698616
epoch 12400  training loss: 0.009389570914208889
epoch 12400  clean testing loss: 0.018573595210909843
epoch 12500  training loss: 0.009479393251240253

  4%|██▌                                                      | 13404/300000 [00:30<10:54, 438.14it/s]
epoch 12600  training loss: 0.009465966373682022
epoch 12600  clean testing loss: 0.019589200615882874
epoch 12700  training loss: 0.009393750689923763
epoch 12700  clean testing loss: 0.019433721899986267
epoch 12800  training loss: 0.009520542807877064
epoch 12800  clean testing loss: 0.018443839624524117
epoch 12900  training loss: 0.009517146274447441
epoch 12900  clean testing loss: 0.020151374861598015
epoch 13000  training loss: 0.009632188826799393
epoch 13000  clean testing loss: 0.01882212422788143
epoch 13100  training loss: 0.009333986788988113
epoch 13100  clean testing loss: 0.018922943621873856
epoch 13200  training loss: 0.009531223215162754
epoch 13200  clean testing loss: 0.020602060481905937
epoch 13300  training loss: 0.009615598246455193
epoch 13300  clean testing loss: 0.0190120879560709
epoch 13400  training loss: 0.009210637770593166

  5%|██▌                                                      | 13582/300000 [00:30<10:52, 439.16it/s]
epoch 13500  training loss: 0.009195751510560513
epoch 13500  clean testing loss: 0.019964152947068214
epoch 13600  training loss: 0.009239062666893005

  5%|██▉                                                      | 15138/300000 [00:34<10:43, 442.35it/s]
epoch 13700  training loss: 0.009434152394533157
epoch 13700  clean testing loss: 0.020622456446290016
epoch 13800  training loss: 0.009396088309586048
epoch 13800  clean testing loss: 0.019339388236403465
epoch 13900  training loss: 0.009328266605734825
epoch 13900  clean testing loss: 0.020960500463843346
epoch 14000  training loss: 0.009238575585186481
epoch 14000  clean testing loss: 0.019789919257164
epoch 14100  training loss: 0.009129839017987251
epoch 14100  clean testing loss: 0.020306620746850967
epoch 14200  training loss: 0.009090383537113667
epoch 14200  clean testing loss: 0.02078651264309883
epoch 14300  training loss: 0.009075453504920006
epoch 14300  clean testing loss: 0.020373299717903137
epoch 14400  training loss: 0.009266046807169914
epoch 14400  clean testing loss: 0.02126520499587059
epoch 14500  training loss: 0.009453920647501945
epoch 14500  clean testing loss: 0.019893350079655647
epoch 14600  training loss: 0.009015467949211597
epoch 14600  clean testing loss: 0.02074076235294342
epoch 14700  training loss: 0.009062142111361027
epoch 14700  clean testing loss: 0.021121598780155182
epoch 14800  training loss: 0.009282583370804787
epoch 14800  clean testing loss: 0.020343627780675888
epoch 14900  training loss: 0.009070013649761677
epoch 14900  clean testing loss: 0.020697956904768944
epoch 15000  training loss: 0.00915897823870182
epoch 15000  clean testing loss: 0.02132672630250454
epoch 15100  training loss: 0.008939300663769245
epoch 15100  clean testing loss: 0.021123996004462242
epoch 15200  training loss: 0.008920948952436447

  5%|███                                                      | 16038/300000 [00:36<10:44, 440.53it/s]
epoch 15300  training loss: 0.00891256146132946
epoch 15300  clean testing loss: 0.021873943507671356
epoch 15400  training loss: 0.009080600924789906
epoch 15400  clean testing loss: 0.022205663844943047
epoch 15500  training loss: 0.008916815742850304
epoch 15500  clean testing loss: 0.021535340696573257
epoch 15600  training loss: 0.008983764797449112
epoch 15600  clean testing loss: 0.022357553243637085
epoch 15700  training loss: 0.009100088849663734
epoch 15700  clean testing loss: 0.022215301170945168
epoch 15800  training loss: 0.008872004225850105
epoch 15800  clean testing loss: 0.02206283062696457
epoch 15900  training loss: 0.008826397359371185
epoch 15900  clean testing loss: 0.02166050113737583
epoch 16000  training loss: 0.008831409737467766

  6%|███▏                                                     | 16938/300000 [00:38<10:43, 440.00it/s]
epoch 16100  training loss: 0.008869736455380917
epoch 16100  clean testing loss: 0.02202266827225685
epoch 16200  training loss: 0.00899984035640955
epoch 16200  clean testing loss: 0.023181982338428497
epoch 16300  training loss: 0.008831237442791462
epoch 16300  clean testing loss: 0.02227660082280636
epoch 16400  training loss: 0.00890632439404726
epoch 16400  clean testing loss: 0.02305981144309044
epoch 16500  training loss: 0.008923385292291641
epoch 16500  clean testing loss: 0.021598869934678078
epoch 16600  training loss: 0.008819068782031536
epoch 16600  clean testing loss: 0.023296313360333443
epoch 16700  training loss: 0.008882050402462482
epoch 16700  clean testing loss: 0.022798581048846245
epoch 16800  training loss: 0.008752071298658848
epoch 16800  clean testing loss: 0.023195607587695122
epoch 16900  training loss: 0.008718720637261868

  6%|███▎                                                     | 17564/300000 [00:40<10:45, 437.21it/s]
epoch 17000  training loss: 0.008768190629780293
epoch 17000  clean testing loss: 0.023362794890999794
epoch 17100  training loss: 0.008693222887814045
epoch 17100  clean testing loss: 0.022819600999355316
epoch 17200  training loss: 0.008830122649669647
epoch 17200  clean testing loss: 0.023496145382523537
epoch 17300  training loss: 0.008717780001461506
epoch 17300  clean testing loss: 0.023453958332538605
epoch 17400  training loss: 0.008658240549266338
epoch 17400  clean testing loss: 0.023332929238677025
epoch 17500  training loss: 0.008640303276479244
epoch 17500  clean testing loss: 0.023239871487021446

epoch 17600  training loss: 0.008705486543476582
epoch 17600  clean testing loss: 0.02271154522895813
epoch 17700  training loss: 0.008805982768535614
epoch 17700  clean testing loss: 0.022392388433218002
epoch 17800  training loss: 0.008729190565645695
epoch 17800  clean testing loss: 0.022869279608130455
epoch 17900  training loss: 0.008666640147566795
epoch 17900  clean testing loss: 0.02409442327916622
epoch 18000  training loss: 0.008800550363957882
epoch 18000  clean testing loss: 0.024079980328679085
epoch 18100  training loss: 0.008571880869567394
epoch 18100  clean testing loss: 0.023531105369329453
epoch 18200  training loss: 0.008572057820856571
epoch 18200  clean testing loss: 0.023690391331911087
epoch 18300  training loss: 0.008553490974009037
epoch 18300  clean testing loss: 0.023837491869926453
epoch 18400  training loss: 0.008566591888666153
epoch 18400  clean testing loss: 0.023330017924308777
epoch 18500  training loss: 0.008583752438426018
epoch 18500  clean testing loss: 0.023137010633945465
epoch 18600  training loss: 0.008555464446544647
epoch 18600  clean testing loss: 0.02362501248717308
epoch 18700  training loss: 0.008719108067452908

  7%|███▋                                                     | 19585/300000 [00:44<10:33, 442.73it/s]
epoch 18800  training loss: 0.008534201420843601
epoch 18800  clean testing loss: 0.023996256291866302
epoch 18900  training loss: 0.008574970997869968
epoch 18900  clean testing loss: 0.023650867864489555
epoch 19000  training loss: 0.008486013859510422
epoch 19000  clean testing loss: 0.024074848741292953
epoch 19100  training loss: 0.008534721098840237
epoch 19100  clean testing loss: 0.023787733167409897
epoch 19200  training loss: 0.008509458042681217
epoch 19200  clean testing loss: 0.024285854771733284
epoch 19300  training loss: 0.008661572821438313
epoch 19300  clean testing loss: 0.02364172413945198
epoch 19400  training loss: 0.008481242693960667
epoch 19400  clean testing loss: 0.02467411570250988
epoch 19500  training loss: 0.00848250649869442
epoch 19500  clean testing loss: 0.024002492427825928
epoch 19600  training loss: 0.008425491861999035

  7%|███▊                                                     | 20260/300000 [00:46<10:30, 443.50it/s]
epoch 19700  training loss: 0.008554114028811455
epoch 19700  clean testing loss: 0.025741422548890114
epoch 19800  training loss: 0.00845117773860693
epoch 19800  clean testing loss: 0.024339906871318817
epoch 19900  training loss: 0.008409980684518814
epoch 19900  clean testing loss: 0.02525731734931469
epoch 20000  training loss: 0.008378025144338608
epoch 20000  clean testing loss: 0.02518589049577713
epoch 20100  training loss: 0.008464743383228779
epoch 20100  clean testing loss: 0.02464597299695015
epoch 20200  training loss: 0.008618227206170559
epoch 20200  clean testing loss: 0.024546563625335693
epoch 20300  training loss: 0.008410533890128136

  7%|████                                                     | 21385/300000 [00:48<10:28, 443.13it/s]
epoch 20400  training loss: 0.008354193530976772
epoch 20400  clean testing loss: 0.025261182337999344
epoch 20500  training loss: 0.008310426026582718
epoch 20500  clean testing loss: 0.026159755885601044
epoch 20600  training loss: 0.00835553277283907
epoch 20600  clean testing loss: 0.025958025828003883
epoch 20700  training loss: 0.008309300057590008
epoch 20700  clean testing loss: 0.02565014362335205
epoch 20800  training loss: 0.008283915929496288
epoch 20800  clean testing loss: 0.02617942914366722
epoch 20900  training loss: 0.008310959674417973
epoch 20900  clean testing loss: 0.026166869327425957
epoch 21000  training loss: 0.008268576115369797
epoch 21000  clean testing loss: 0.025994164869189262
epoch 21100  training loss: 0.008240875788033009
epoch 21100  clean testing loss: 0.026305528357625008
epoch 21200  training loss: 0.008237416855990887
epoch 21200  clean testing loss: 0.026250027120113373
epoch 21300  training loss: 0.00824720598757267
epoch 21300  clean testing loss: 0.026424603536725044
epoch 21400  training loss: 0.008214832283556461

  7%|████▏                                                    | 22240/300000 [00:50<10:27, 442.94it/s]
epoch 21500  training loss: 0.008265938609838486
epoch 21500  clean testing loss: 0.02662475034594536
epoch 21600  training loss: 0.00827096775174141
epoch 21600  clean testing loss: 0.02614874579012394
epoch 21700  training loss: 0.008193381130695343
epoch 21700  clean testing loss: 0.026835763826966286
epoch 21800  training loss: 0.008182340301573277
epoch 21800  clean testing loss: 0.026486650109291077
epoch 21900  training loss: 0.008249533362686634
epoch 21900  clean testing loss: 0.026313234120607376
epoch 22000  training loss: 0.008268466219305992
epoch 22000  clean testing loss: 0.02743258886039257
epoch 22100  training loss: 0.008183551952242851
epoch 22100  clean testing loss: 0.026402276009321213
epoch 22200  training loss: 0.00814963597804308
epoch 22200  clean testing loss: 0.027008594945073128
epoch 22300  training loss: 0.008313724771142006

  8%|████▎                                                    | 22865/300000 [00:52<10:25, 443.16it/s]
epoch 22400  training loss: 0.008202389813959599
epoch 22400  clean testing loss: 0.02665841579437256
epoch 22500  training loss: 0.00818170327693224
epoch 22500  clean testing loss: 0.02661854214966297
epoch 22600  training loss: 0.008135002106428146
epoch 22600  clean testing loss: 0.027048133313655853
epoch 22700  training loss: 0.008163105696439743
epoch 22700  clean testing loss: 0.027909059077501297
epoch 22800  training loss: 0.008102178573608398
epoch 22800  clean testing loss: 0.02735808864235878
epoch 22900  training loss: 0.00811588391661644

  8%|████▌                                                    | 24025/300000 [00:54<10:26, 440.57it/s]
epoch 23000  training loss: 0.008170759305357933
epoch 23000  clean testing loss: 0.02785119041800499
epoch 23100  training loss: 0.008104432374238968
epoch 23100  clean testing loss: 0.027857162058353424
epoch 23200  training loss: 0.008134493604302406
epoch 23200  clean testing loss: 0.027182480320334435
epoch 23300  training loss: 0.008068411611020565
epoch 23300  clean testing loss: 0.028086986392736435
epoch 23400  training loss: 0.008151493966579437
epoch 23400  clean testing loss: 0.028147222474217415
epoch 23500  training loss: 0.008042307570576668
epoch 23500  clean testing loss: 0.027911914512515068
epoch 23600  training loss: 0.00803800206631422
epoch 23600  clean testing loss: 0.02802397310733795
epoch 23700  training loss: 0.008112779818475246
epoch 23700  clean testing loss: 0.028394266963005066
epoch 23800  training loss: 0.00802264641970396
epoch 23800  clean testing loss: 0.0281523484736681
epoch 23900  training loss: 0.00814642570912838
epoch 23900  clean testing loss: 0.02748190052807331
epoch 24000  training loss: 0.008007639087736607

  8%|████▋                                                    | 24925/300000 [00:56<10:22, 441.67it/s]
epoch 24100  training loss: 0.007997260428965092
epoch 24100  clean testing loss: 0.02821502834558487
epoch 24200  training loss: 0.007987426593899727
epoch 24200  clean testing loss: 0.02829774282872677
epoch 24300  training loss: 0.007987613789737225
epoch 24300  clean testing loss: 0.028497574850916862
epoch 24400  training loss: 0.007974584586918354
epoch 24400  clean testing loss: 0.028113562613725662
epoch 24500  training loss: 0.007966174744069576
epoch 24500  clean testing loss: 0.028413133695721626
epoch 24600  training loss: 0.00797939207404852
epoch 24600  clean testing loss: 0.028693970292806625
epoch 24700  training loss: 0.008024673908948898
epoch 24700  clean testing loss: 0.028052452951669693
epoch 24800  training loss: 0.008000087924301624
epoch 24800  clean testing loss: 0.02908746339380741
epoch 24900  training loss: 0.007932398468255997

  9%|████▉                                                    | 25780/300000 [00:58<10:18, 443.32it/s]
epoch 25000  training loss: 0.0079877320677042
epoch 25000  clean testing loss: 0.02841508388519287
epoch 25100  training loss: 0.007947023026645184
epoch 25100  clean testing loss: 0.02909310720860958
epoch 25200  training loss: 0.00791595783084631
epoch 25200  clean testing loss: 0.029195282608270645
epoch 25300  training loss: 0.007913278415799141
epoch 25300  clean testing loss: 0.02861027978360653
epoch 25400  training loss: 0.007930129766464233
epoch 25400  clean testing loss: 0.029243947938084602
epoch 25500  training loss: 0.007916043512523174
epoch 25500  clean testing loss: 0.02932991087436676
epoch 25600  training loss: 0.007905443198978901
epoch 25600  clean testing loss: 0.028681563213467598
epoch 25700  training loss: 0.00787405576556921
epoch 25700  clean testing loss: 0.029169999063014984
epoch 25800  training loss: 0.007941155694425106

  9%|█████                                                    | 26680/300000 [01:00<10:14, 444.48it/s]
epoch 25900  training loss: 0.007944904267787933
epoch 25900  clean testing loss: 0.0287301205098629
epoch 26000  training loss: 0.007904774509370327
epoch 26000  clean testing loss: 0.02964223362505436
epoch 26100  training loss: 0.007851844653487206
epoch 26100  clean testing loss: 0.029236387461423874
epoch 26200  training loss: 0.007842072285711765
epoch 26200  clean testing loss: 0.029535964131355286
epoch 26300  training loss: 0.00789839867502451
epoch 26300  clean testing loss: 0.030003301799297333
epoch 26400  training loss: 0.007865148596465588
epoch 26400  clean testing loss: 0.029654035344719887
epoch 26500  training loss: 0.007881686091423035
epoch 26500  clean testing loss: 0.02906135283410549
epoch 26600  training loss: 0.007816215045750141
epoch 26600  clean testing loss: 0.02977742999792099
epoch 26700  training loss: 0.007862266153097153

  9%|█████▏                                                   | 27573/300000 [01:02<10:20, 439.38it/s]
epoch 26800  training loss: 0.007880076766014099
epoch 26800  clean testing loss: 0.029062913730740547
epoch 26900  training loss: 0.007825464010238647
epoch 26900  clean testing loss: 0.029908956959843636
epoch 27000  training loss: 0.0077889286912977695
epoch 27000  clean testing loss: 0.029732204973697662
epoch 27100  training loss: 0.007784612942487001
epoch 27100  clean testing loss: 0.029791757464408875
epoch 27200  training loss: 0.007776379119604826
epoch 27200  clean testing loss: 0.0298406183719635
epoch 27300  training loss: 0.007770751137286425
epoch 27300  clean testing loss: 0.029927151277661324
epoch 27400  training loss: 0.007784717716276646
epoch 27400  clean testing loss: 0.029607776552438736
epoch 27500  training loss: 0.007755686063319445
epoch 27500  clean testing loss: 0.030101222917437553
epoch 27600  training loss: 0.007739068474620581

  9%|█████▎                                                   | 28059/300000 [01:03<10:21, 437.77it/s]
epoch 27700  training loss: 0.007777938153594732
epoch 27700  clean testing loss: 0.02969440259039402
epoch 27800  training loss: 0.007724256720393896
epoch 27800  clean testing loss: 0.030121827498078346
epoch 27900  training loss: 0.0077443718910217285
epoch 27900  clean testing loss: 0.03027316741645336
epoch 28000  training loss: 0.007694419473409653
epoch 28000  clean testing loss: 0.030082158744335175
epoch 28100  training loss: 0.00774403614923358

 10%|█████▌                                                   | 29307/300000 [01:06<10:13, 441.51it/s]
epoch 28200  training loss: 0.007686926517635584
epoch 28200  clean testing loss: 0.02998313307762146
epoch 28300  training loss: 0.0077232844196259975
epoch 28300  clean testing loss: 0.03061552345752716
epoch 28400  training loss: 0.007725601550191641
epoch 28400  clean testing loss: 0.029749277979135513
epoch 28500  training loss: 0.007686890196055174
epoch 28500  clean testing loss: 0.030267421156167984
epoch 28600  training loss: 0.007706813048571348
epoch 28600  clean testing loss: 0.029899446293711662
epoch 28700  training loss: 0.00765796285122633
epoch 28700  clean testing loss: 0.030100639909505844
epoch 28800  training loss: 0.007667348254472017
epoch 28800  clean testing loss: 0.030673671513795853
epoch 28900  training loss: 0.007677928078919649
epoch 28900  clean testing loss: 0.029889797791838646
epoch 29000  training loss: 0.00771067151799798
epoch 29000  clean testing loss: 0.030852334573864937
epoch 29100  training loss: 0.007669595070183277
epoch 29100  clean testing loss: 0.030150506645441055
epoch 29200  training loss: 0.007675127126276493
epoch 29200  clean testing loss: 0.030994828790426254
epoch 29300  training loss: 0.007647132035344839

 10%|█████▋                                                   | 30207/300000 [01:08<10:12, 440.33it/s]
epoch 29400  training loss: 0.007612129207700491
epoch 29400  clean testing loss: 0.030876481905579567
epoch 29500  training loss: 0.007607266306877136
epoch 29500  clean testing loss: 0.03063611313700676
epoch 29600  training loss: 0.007649663370102644
epoch 29600  clean testing loss: 0.031046396121382713
epoch 29700  training loss: 0.007610640954226255
epoch 29700  clean testing loss: 0.03061072900891304
epoch 29800  training loss: 0.007623857352882624
epoch 29800  clean testing loss: 0.031085003167390823
epoch 29900  training loss: 0.007617282215505838
epoch 29900  clean testing loss: 0.030582718551158905
epoch 30000  training loss: 0.007615041919052601
