
  0%|          | 668/300000 [00:01<09:46, 510.40it/s]
epoch 3300  training loss: 0.396838515996933
epoch 3300  clean testing loss: 0.1172778382897377
epoch 3400  training loss: 0.3933011591434479
epoch 3400  clean testing loss: 0.11903499811887741
epoch 3500  training loss: 0.3905990421772003
epoch 3500  clean testing loss: 0.1203608512878418
epoch 3600  training loss: 0.38736531138420105
epoch 3600  clean testing loss: 0.1223730817437172
epoch 3700  training loss: 0.38486939668655396

  1%|▏         | 3897/300000 [00:07<09:33, 515.97it/s]
epoch 3800  training loss: 0.38126465678215027
epoch 3800  clean testing loss: 0.1264665722846985
epoch 3900  training loss: 0.3781501054763794

  2%|▏         | 4726/300000 [00:16<10:57, 448.83it/s]
epoch 4000  training loss: 0.37509170174598694
epoch 4000  clean testing loss: 0.1302223652601242
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e-01_invop0 ...
epoch 4100  training loss: 0.37246066331863403
epoch 4100  clean testing loss: 0.13188770413398743
epoch 4200  training loss: 0.36935457587242126
epoch 4200  clean testing loss: 0.13320791721343994
epoch 4300  training loss: 0.36620283126831055
epoch 4300  clean testing loss: 0.1351436972618103
epoch 4400  training loss: 0.36359941959381104
epoch 4400  clean testing loss: 0.13652676343917847
epoch 4500  training loss: 0.35952523350715637
epoch 4500  clean testing loss: 0.1384168118238449
epoch 4600  training loss: 0.3577398359775543
epoch 4600  clean testing loss: 0.14016397297382355
epoch 4700  training loss: 0.3540200889110565
epoch 4700  clean testing loss: 0.1424199342727661
epoch 4800  training loss: 0.3506896495819092

  2%|▏         | 5768/300000 [00:18<09:32, 514.31it/s]
epoch 4900  training loss: 0.3481394350528717
epoch 4900  clean testing loss: 0.14521196484565735
epoch 5000  training loss: 0.3445415496826172
epoch 5000  clean testing loss: 0.14749692380428314
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e-01_invop0 ...
epoch 5100  training loss: 0.3430270850658417
epoch 5100  clean testing loss: 0.1501949578523636
epoch 5200  training loss: 0.3391689360141754
epoch 5200  clean testing loss: 0.15144000947475433
epoch 5300  training loss: 0.33608850836753845
epoch 5300  clean testing loss: 0.15216559171676636
epoch 5400  training loss: 0.33215615153312683
epoch 5400  clean testing loss: 0.15357606112957
epoch 5500  training loss: 0.32926031947135925
epoch 5500  clean testing loss: 0.15604816377162933
epoch 5600  training loss: 0.3262351155281067
epoch 5600  clean testing loss: 0.15736514329910278
epoch 5700  training loss: 0.3236405551433563
epoch 5700  clean testing loss: 0.15952850878238678
epoch 5800  training loss: 0.32172396779060364
epoch 5800  clean testing loss: 0.1626342087984085
epoch 5900  training loss: 0.3186571002006531
epoch 5900  clean testing loss: 0.16411054134368896
epoch 6000  training loss: 0.31655755639076233
epoch 6000  clean testing loss: 0.1655096858739853
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e-01_invop0 ...
epoch 6100  training loss: 0.3129585087299347
epoch 6100  clean testing loss: 0.16659343242645264
Validation loss variation < 1e-6, trained to interpolation, stop

  2%|▏         | 6100/300000 [00:19<15:23, 318.25it/s]
