
  0%|                                                                                  | 324/300000 [00:01<12:26, 401.47it/s]
  2%|█▊                                                                               | 6848/300000 [00:13<08:54, 548.20it/s]
epoch 6300  training loss: 2.1337363719940186
epoch 6300  clean testing loss: 2.922058343887329
epoch 6400  training loss: 2.1194405555725098
epoch 6400  clean testing loss: 2.9414684772491455
epoch 6500  training loss: 2.104677677154541
epoch 6500  clean testing loss: 2.97646164894104
epoch 6600  training loss: 2.0975990295410156
epoch 6600  clean testing loss: 3.0282652378082275
epoch 6700  training loss: 2.0811896324157715
epoch 6700  clean testing loss: 3.053558588027954
epoch 6800  training loss: 2.067716360092163
epoch 6800  clean testing loss: 3.069627523422241
epoch 6900  training loss: 2.0554215908050537
epoch 6900  clean testing loss: 3.096606969833374
epoch 7000  training loss: 2.041416883468628
epoch 7000  clean testing loss: 3.097578287124634
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 7100  training loss: 2.034801483154297
epoch 7100  clean testing loss: 3.105844259262085
epoch 7200  training loss: 2.0179874897003174
epoch 7200  clean testing loss: 3.1363937854766846
epoch 7300  training loss: 2.005150556564331

  3%|██▏                                                                              | 7957/300000 [00:15<08:52, 548.92it/s]
epoch 7400  training loss: 1.9973965883255005
epoch 7400  clean testing loss: 3.155193567276001
epoch 7500  training loss: 1.9875562191009521
epoch 7500  clean testing loss: 3.220336675643921
epoch 7600  training loss: 1.9791964292526245
epoch 7600  clean testing loss: 3.191667079925537
epoch 7700  training loss: 1.9605127573013306
epoch 7700  clean testing loss: 3.224424123764038
epoch 7800  training loss: 1.950214147567749
epoch 7800  clean testing loss: 3.2474606037139893
epoch 7900  training loss: 1.940405011177063
epoch 7900  clean testing loss: 3.2460575103759766
epoch 8000  training loss: 1.9401684999465942
epoch 8000  clean testing loss: 3.305453300476074
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 8100  training loss: 1.9274680614471436
epoch 8100  clean testing loss: 3.263550043106079
epoch 8200  training loss: 1.9179891347885132
epoch 8200  clean testing loss: 3.3356282711029053
epoch 8300  training loss: 1.90837562084198
epoch 8300  clean testing loss: 3.299595832824707
epoch 8400  training loss: 1.8892983198165894

  3%|██▍                                                                              | 9006/300000 [00:17<09:04, 534.28it/s]
epoch 8500  training loss: 1.8816879987716675
epoch 8500  clean testing loss: 3.3494811058044434
epoch 8600  training loss: 1.8765957355499268
epoch 8600  clean testing loss: 3.350891590118408
epoch 8700  training loss: 1.8732539415359497
epoch 8700  clean testing loss: 3.4232075214385986
epoch 8800  training loss: 1.8517259359359741
epoch 8800  clean testing loss: 3.400085687637329
epoch 8900  training loss: 1.8468495607376099
epoch 8900  clean testing loss: 3.4266738891601562
epoch 9000  training loss: 1.8415324687957764
epoch 9000  clean testing loss: 3.4163286685943604
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 9100  training loss: 1.8268660306930542
epoch 9100  clean testing loss: 3.443584680557251
epoch 9200  training loss: 1.8195042610168457
epoch 9200  clean testing loss: 3.4548845291137695
epoch 9300  training loss: 1.811182975769043
epoch 9300  clean testing loss: 3.46030330657959
epoch 9400  training loss: 1.8069005012512207

  3%|██▋                                                                             | 10100/300000 [00:19<08:54, 542.29it/s]
epoch 9500  training loss: 1.8014553785324097
epoch 9500  clean testing loss: 3.4767534732818604
epoch 9600  training loss: 1.7938531637191772
epoch 9600  clean testing loss: 3.4851882457733154
epoch 9700  training loss: 1.7866336107254028
epoch 9700  clean testing loss: 3.5060439109802246
epoch 9800  training loss: 1.7804417610168457
epoch 9800  clean testing loss: 3.516777515411377
epoch 9900  training loss: 1.765873908996582
epoch 9900  clean testing loss: 3.5374536514282227
epoch 10000  training loss: 1.7630832195281982
epoch 10000  clean testing loss: 3.583768606185913
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 10100  training loss: 1.750659465789795
epoch 10100  clean testing loss: 3.566206216812134
epoch 10200  training loss: 1.7442635297775269
epoch 10200  clean testing loss: 3.5657575130462646
epoch 10300  training loss: 1.7413862943649292
epoch 10300  clean testing loss: 3.6156907081604004
epoch 10400  training loss: 1.734978199005127
epoch 10400  clean testing loss: 3.576852321624756
epoch 10500  training loss: 1.7271136045455933

  4%|██▉                                                                             | 11201/300000 [00:21<08:50, 544.82it/s]
epoch 10600  training loss: 1.7168114185333252
epoch 10600  clean testing loss: 3.616135358810425
epoch 10700  training loss: 1.7076905965805054
epoch 10700  clean testing loss: 3.629833221435547
epoch 10800  training loss: 1.7020337581634521
epoch 10800  clean testing loss: 3.6452364921569824
epoch 10900  training loss: 1.6967718601226807
epoch 10900  clean testing loss: 3.6430084705352783
epoch 11000  training loss: 1.6965912580490112
epoch 11000  clean testing loss: 3.7104101181030273
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 11100  training loss: 1.6811038255691528
epoch 11100  clean testing loss: 3.6816701889038086
epoch 11200  training loss: 1.6745785474777222
epoch 11200  clean testing loss: 3.6807541847229004
epoch 11300  training loss: 1.6729933023452759
epoch 11300  clean testing loss: 3.7323415279388428
epoch 11400  training loss: 1.6666563749313354
epoch 11400  clean testing loss: 3.701350688934326
epoch 11500  training loss: 1.6542292833328247
epoch 11500  clean testing loss: 3.7195303440093994
epoch 11600  training loss: 1.651963710784912

  4%|███▎                                                                            | 12306/300000 [00:23<08:45, 547.41it/s]
epoch 11700  training loss: 1.6483968496322632
epoch 11700  clean testing loss: 3.725252866744995
epoch 11800  training loss: 1.6430532932281494
epoch 11800  clean testing loss: 3.789184093475342
epoch 11900  training loss: 1.6353660821914673
epoch 11900  clean testing loss: 3.7519826889038086
epoch 12000  training loss: 1.6237494945526123
epoch 12000  clean testing loss: 3.7708778381347656
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 12100  training loss: 1.618321180343628
epoch 12100  clean testing loss: 3.7956955432891846
epoch 12200  training loss: 1.6131194829940796
epoch 12200  clean testing loss: 3.8060076236724854
epoch 12300  training loss: 1.6085439920425415
epoch 12300  clean testing loss: 3.8033909797668457
epoch 12400  training loss: 1.6035014390945435
epoch 12400  clean testing loss: 3.8219685554504395
epoch 12500  training loss: 1.5972622632980347
epoch 12500  clean testing loss: 3.81730580329895
epoch 12600  training loss: 1.5963456630706787
epoch 12600  clean testing loss: 3.8509302139282227
epoch 12700  training loss: 1.590745449066162

  4%|███▌                                                                            | 13356/300000 [00:25<08:44, 546.38it/s]
epoch 12800  training loss: 1.5817540884017944
epoch 12800  clean testing loss: 3.8529632091522217
epoch 12900  training loss: 1.5817538499832153
epoch 12900  clean testing loss: 3.8845298290252686
epoch 13000  training loss: 1.5733164548873901
epoch 13000  clean testing loss: 3.890169858932495
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 13100  training loss: 1.569320797920227
epoch 13100  clean testing loss: 3.8999032974243164
epoch 13200  training loss: 1.5624297857284546
epoch 13200  clean testing loss: 3.9017348289489746
epoch 13300  training loss: 1.5585323572158813
epoch 13300  clean testing loss: 3.882174253463745
epoch 13400  training loss: 1.5532962083816528
  5%|███▋                                                                           | 14020/300000 [00:29<1:14:49, 63.70it/s][34m[1mwandb[39m[22m: 429 encountered (Filestream rate limit exceeded, retrying in 2.2 seconds.), retrying request
  5%|███▊                                                                            | 14183/300000 [00:29<31:39, 150.46it/s]
epoch 13500  training loss: 1.5500128269195557
epoch 13500  clean testing loss: 3.9248714447021484
epoch 13600  training loss: 1.5432960987091064
epoch 13600  clean testing loss: 3.913053512573242
epoch 13700  training loss: 1.5393152236938477
epoch 13700  clean testing loss: 3.910749912261963
epoch 13800  training loss: 1.5338984727859497
epoch 13800  clean testing loss: 3.9189131259918213
epoch 13900  training loss: 1.5300825834274292
epoch 13900  clean testing loss: 3.9549152851104736
epoch 14000  training loss: 1.5267294645309448
epoch 14000  clean testing loss: 3.9782490730285645
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 14100  training loss: 1.5167266130447388
epoch 14100  clean testing loss: 3.95996356010437
epoch 14200  training loss: 1.5112918615341187
epoch 14200  clean testing loss: 3.972395896911621
epoch 14300  training loss: 1.5080444812774658
epoch 14300  clean testing loss: 4.005386829376221
epoch 14400  training loss: 1.5030999183654785
epoch 14400  clean testing loss: 3.991232395172119
epoch 14500  training loss: 1.4978079795837402
epoch 14500  clean testing loss: 3.989346742630005
epoch 14600  training loss: 1.497247576713562
epoch 14600  clean testing loss: 3.986739158630371
epoch 14700  training loss: 1.4892512559890747
epoch 14700  clean testing loss: 4.037045478820801
epoch 14800  training loss: 1.4841580390930176
epoch 14800  clean testing loss: 4.014620304107666
epoch 14900  training loss: 1.4796475172042847

  5%|████                                                                            | 15271/300000 [00:31<08:50, 536.60it/s]
epoch 15000  training loss: 1.4744653701782227
epoch 15000  clean testing loss: 4.052474021911621
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 15100  training loss: 1.4688595533370972
epoch 15100  clean testing loss: 4.046557426452637
epoch 15200  training loss: 1.4644759893417358
epoch 15200  clean testing loss: 4.051942825317383
epoch 15300  training loss: 1.461724877357483
epoch 15300  clean testing loss: 4.073599815368652
epoch 15400  training loss: 1.4561235904693604
epoch 15400  clean testing loss: 4.066969871520996
epoch 15500  training loss: 1.456038236618042
epoch 15500  clean testing loss: 4.097290992736816
epoch 15600  training loss: 1.4532603025436401
epoch 15600  clean testing loss: 4.111093997955322
epoch 15700  training loss: 1.4492403268814087
epoch 15700  clean testing loss: 4.118683815002441
epoch 15800  training loss: 1.4431829452514648
epoch 15800  clean testing loss: 4.122344493865967
epoch 15900  training loss: 1.4372271299362183
epoch 15900  clean testing loss: 4.1208176612854

epoch 16000  training loss: 1.4355509281158447
epoch 16000  clean testing loss: 4.1105217933654785
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 16100  training loss: 1.4315882921218872
epoch 16100  clean testing loss: 4.111252307891846
epoch 16200  training loss: 1.4282689094543457
epoch 16200  clean testing loss: 4.122596740722656
epoch 16300  training loss: 1.424272060394287
epoch 16300  clean testing loss: 4.154717922210693
epoch 16400  training loss: 1.4205474853515625
epoch 16400  clean testing loss: 4.1635308265686035
epoch 16500  training loss: 1.4188885688781738
epoch 16500  clean testing loss: 4.180394649505615
epoch 16600  training loss: 1.412070393562317
epoch 16600  clean testing loss: 4.178096294403076
epoch 16700  training loss: 1.4107420444488525
epoch 16700  clean testing loss: 4.164028167724609
epoch 16800  training loss: 1.4072506427764893
epoch 16800  clean testing loss: 4.172942638397217
epoch 16900  training loss: 1.4019660949707031
epoch 16900  clean testing loss: 4.180025577545166
epoch 17000  training loss: 1.3990700244903564
epoch 17000  clean testing loss: 4.219130992889404

  6%|████▋                                                                           | 17412/300000 [00:35<08:52, 530.32it/s]
epoch 17100  training loss: 1.3975807428359985
epoch 17100  clean testing loss: 4.194997787475586
epoch 17200  training loss: 1.3929805755615234
epoch 17200  clean testing loss: 4.20488977432251
epoch 17300  training loss: 1.390207290649414
epoch 17300  clean testing loss: 4.211165428161621
epoch 17400  training loss: 1.3853663206100464
epoch 17400  clean testing loss: 4.2184600830078125
epoch 17500  training loss: 1.3786488771438599
epoch 17500  clean testing loss: 4.240338325500488
epoch 17600  training loss: 1.3736543655395508
epoch 17600  clean testing loss: 4.252880573272705
epoch 17700  training loss: 1.3723901510238647
epoch 17700  clean testing loss: 4.238653659820557
epoch 17800  training loss: 1.3649393320083618
epoch 17800  clean testing loss: 4.264776706695557
epoch 17900  training loss: 1.3646044731140137
epoch 17900  clean testing loss: 4.29285192489624
epoch 18000  training loss: 1.356972336769104
epoch 18000  clean testing loss: 4.283072471618652
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 18100  training loss: 1.3540786504745483

  6%|████▉                                                                           | 18506/300000 [00:37<08:42, 538.29it/s]
epoch 18200  training loss: 1.3506035804748535
epoch 18200  clean testing loss: 4.299629211425781
epoch 18300  training loss: 1.3471609354019165
epoch 18300  clean testing loss: 4.310598373413086
epoch 18400  training loss: 1.3437764644622803
epoch 18400  clean testing loss: 4.306061267852783
epoch 18500  training loss: 1.3409380912780762
epoch 18500  clean testing loss: 4.308966636657715
epoch 18600  training loss: 1.3402036428451538
epoch 18600  clean testing loss: 4.311670303344727
epoch 18700  training loss: 1.3367705345153809
epoch 18700  clean testing loss: 4.322689533233643
epoch 18800  training loss: 1.330592393875122
epoch 18800  clean testing loss: 4.345834255218506
epoch 18900  training loss: 1.3278377056121826
epoch 18900  clean testing loss: 4.354955196380615
epoch 19000  training loss: 1.3272346258163452
epoch 19000  clean testing loss: 4.352931976318359
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 19100  training loss: 1.3210221529006958
epoch 19100  clean testing loss: 4.3735127449035645
epoch 19200  training loss: 1.318219542503357

  7%|█████▏                                                                          | 19596/300000 [00:39<08:40, 538.92it/s]
epoch 19300  training loss: 1.3152563571929932
epoch 19300  clean testing loss: 4.394444465637207
epoch 19400  training loss: 1.3127580881118774
epoch 19400  clean testing loss: 4.396162509918213
epoch 19500  training loss: 1.311242938041687
epoch 19500  clean testing loss: 4.401461124420166
epoch 19600  training loss: 1.310500979423523
epoch 19600  clean testing loss: 4.406604766845703
epoch 19700  training loss: 1.3065634965896606
epoch 19700  clean testing loss: 4.421108722686768
epoch 19800  training loss: 1.3045928478240967
epoch 19800  clean testing loss: 4.418101787567139
epoch 19900  training loss: 1.2981352806091309
epoch 19900  clean testing loss: 4.44098424911499
epoch 20000  training loss: 1.2951850891113281
epoch 20000  clean testing loss: 4.442975044250488
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 20100  training loss: 1.2925331592559814
epoch 20100  clean testing loss: 4.446645736694336
epoch 20200  training loss: 1.2902745008468628
epoch 20200  clean testing loss: 4.4556965827941895
epoch 20300  training loss: 1.2893953323364258

  7%|█████▌                                                                          | 20685/300000 [00:41<08:38, 539.04it/s]
epoch 20400  training loss: 1.2854459285736084
epoch 20400  clean testing loss: 4.474597930908203
epoch 20500  training loss: 1.2819771766662598
epoch 20500  clean testing loss: 4.5030927658081055
epoch 20600  training loss: 1.2785303592681885
epoch 20600  clean testing loss: 4.499057292938232
epoch 20700  training loss: 1.2758821249008179
epoch 20700  clean testing loss: 4.509043216705322
epoch 20800  training loss: 1.2754451036453247
epoch 20800  clean testing loss: 4.508508205413818
epoch 20900  training loss: 1.2726212739944458
epoch 20900  clean testing loss: 4.515439510345459
epoch 21000  training loss: 1.2703529596328735
epoch 21000  clean testing loss: 4.534364700317383
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 21100  training loss: 1.2655625343322754
epoch 21100  clean testing loss: 4.5477142333984375
epoch 21200  training loss: 1.2640701532363892
epoch 21200  clean testing loss: 4.546666145324707
epoch 21300  training loss: 1.2616045475006104

  7%|█████▋                                                                          | 21389/300000 [00:42<08:37, 538.12it/s]
epoch 21400  training loss: 1.2591890096664429

  7%|█████▉                                                                          | 22097/300000 [00:45<32:27, 142.68it/s]
epoch 21500  training loss: 1.2563384771347046
epoch 21500  clean testing loss: 4.57786750793457
epoch 21600  training loss: 1.2543984651565552
epoch 21600  clean testing loss: 4.586535453796387
epoch 21700  training loss: 1.2534314393997192
epoch 21700  clean testing loss: 4.57924222946167
epoch 21800  training loss: 1.2501423358917236
epoch 21800  clean testing loss: 4.593959331512451
epoch 21900  training loss: 1.2465654611587524
epoch 21900  clean testing loss: 4.606268405914307
epoch 22000  training loss: 1.2450474500656128
epoch 22000  clean testing loss: 4.609445571899414
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 22100  training loss: 1.2432712316513062
epoch 22100  clean testing loss: 4.6168646812438965
epoch 22200  training loss: 1.2414393424987793
epoch 22200  clean testing loss: 4.649622917175293
epoch 22300  training loss: 1.2373369932174683
epoch 22300  clean testing loss: 4.636626720428467
epoch 22400  training loss: 1.2352161407470703
epoch 22400  clean testing loss: 4.639438152313232
epoch 22500  training loss: 1.234830617904663
epoch 22500  clean testing loss: 4.636073112487793
epoch 22600  training loss: 1.2317532300949097
epoch 22600  clean testing loss: 4.64893102645874
epoch 22700  training loss: 1.2292053699493408
epoch 22700  clean testing loss: 4.657613277435303
epoch 22800  training loss: 1.22623610496521

  8%|██████▏                                                                         | 23182/300000 [00:47<08:37, 534.58it/s]
epoch 22900  training loss: 1.2243424654006958
epoch 22900  clean testing loss: 4.696036338806152
epoch 23000  training loss: 1.2241761684417725
epoch 23000  clean testing loss: 4.706769943237305
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 23100  training loss: 1.2192198038101196
epoch 23100  clean testing loss: 4.691644668579102
epoch 23200  training loss: 1.219254970550537
epoch 23200  clean testing loss: 4.689587116241455
epoch 23300  training loss: 1.2168110609054565
epoch 23300  clean testing loss: 4.724757194519043
epoch 23400  training loss: 1.2134615182876587
epoch 23400  clean testing loss: 4.723090171813965
epoch 23500  training loss: 1.2135562896728516
epoch 23500  clean testing loss: 4.7079176902771
epoch 23600  training loss: 1.2108262777328491
epoch 23600  clean testing loss: 4.747716903686523
epoch 23700  training loss: 1.2080872058868408
epoch 23700  clean testing loss: 4.71983528137207
epoch 23800  training loss: 1.2063523530960083
epoch 23800  clean testing loss: 4.7251200675964355
epoch 23900  training loss: 1.2016572952270508

  8%|██████▍                                                                         | 24050/300000 [00:49<08:37, 533.01it/s]
epoch 24000  training loss: 1.2021472454071045
epoch 24000  clean testing loss: 4.7684454917907715
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 24100  training loss: 1.197601556777954

  9%|██████▉                                                                         | 25839/300000 [00:53<08:32, 535.09it/s]
epoch 24200  training loss: 1.1965008974075317
epoch 24200  clean testing loss: 4.775636196136475
epoch 24300  training loss: 1.1940523386001587
epoch 24300  clean testing loss: 4.7705912590026855
epoch 24400  training loss: 1.1929367780685425
epoch 24400  clean testing loss: 4.7826762199401855
epoch 24500  training loss: 1.1910828351974487
epoch 24500  clean testing loss: 4.773695468902588
epoch 24600  training loss: 1.188438057899475
epoch 24600  clean testing loss: 4.784094333648682
epoch 24700  training loss: 1.1868271827697754
epoch 24700  clean testing loss: 4.807211875915527
epoch 24800  training loss: 1.1855448484420776
epoch 24800  clean testing loss: 4.794154167175293
epoch 24900  training loss: 1.184070348739624
epoch 24900  clean testing loss: 4.80038595199585
epoch 25000  training loss: 1.1812200546264648
epoch 25000  clean testing loss: 4.818107604980469
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 25100  training loss: 1.1786104440689087
epoch 25100  clean testing loss: 4.818826198577881
epoch 25200  training loss: 1.1765483617782593
epoch 25200  clean testing loss: 4.818404674530029
epoch 25300  training loss: 1.1747820377349854
epoch 25300  clean testing loss: 4.842520713806152
epoch 25400  training loss: 1.1725952625274658
epoch 25400  clean testing loss: 4.83264684677124
epoch 25500  training loss: 1.1714445352554321
epoch 25500  clean testing loss: 4.851234436035156
epoch 25600  training loss: 1.1699938774108887
epoch 25600  clean testing loss: 4.843784809112549
epoch 25700  training loss: 1.1675794124603271
epoch 25700  clean testing loss: 4.862124919891357
epoch 25800  training loss: 1.1653813123703003
epoch 25800  clean testing loss: 4.873668670654297
epoch 25900  training loss: 1.1634087562561035
epoch 25900  clean testing loss: 4.86232328414917
epoch 26000  training loss: 1.161339521408081
epoch 26000  clean testing loss: 4.877542972564697
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+00_invop0 ...
epoch 26100  training loss: 1.1594265699386597
epoch 26100  clean testing loss: 4.878076076507568
epoch 26200  training loss: 1.157934546470642
epoch 26200  clean testing loss: 4.899956226348877
epoch 26300  training loss: 1.1571002006530762
epoch 26300  clean testing loss: 4.882380962371826
epoch 26400  training loss: 1.1551573276519775
epoch 26400  clean testing loss: 4.914304733276367
epoch 26500  training loss: 1.1524505615234375
epoch 26500  clean testing loss: 4.923574447631836
epoch 26600  training loss: 1.1504238843917847
epoch 26600  clean testing loss: 4.904756546020508
epoch 26700  training loss: 1.1485739946365356
epoch 26700  clean testing loss: 4.927610397338867
epoch 26800  training loss: 1.1462178230285645
epoch 26800  clean testing loss: 4.9238409996032715
epoch 26900  training loss: 1.1446861028671265
epoch 26900  clean testing loss: 4.943772792816162
epoch 27000  training loss: 1.1435896158218384
epoch 27000  clean testing loss: 4.933027744293213

  9%|███████▏                                                                        | 26926/300000 [00:55<08:26, 539.30it/s]
epoch 27100  training loss: 1.140810251235962
epoch 27100  clean testing loss: 4.941394805908203
epoch 27200  training loss: 1.1393154859542847
epoch 27200  clean testing loss: 4.953166484832764
epoch 27300  training loss: 1.1379482746124268
